0 0 199312 199719 30750 31144 35308 35720 13461 13878 160632 161024 20078 20699 7785 8209 2188 2626 89682 90079 4757 5233 0 415 7882 8309 79180 79585 15154 15570 6976 7370 30462 30880 89929 90338 
1 32 199732 200154 31156 31593 35732 36178 13893 14313 161036 161450 20711 21132 8227 8640 2638 3076 90091 90665 5245 5672 427 854 8321 8744 79599 80118 15585 16012 7382 7786 30892 31321 90350 90793 
2 64 200167 200585 31606 32071 36191 36618 14325 14743 161462 161877 21144 21566 8654 9075 3088 3518 90677 91079 5684 6119 867 1316 8756 9259 80140 80568 16024 16444 7798 8217 31333 31904 90805 91274 
3 96 200597 201008 32083 32478 36632 37086 14756 15178 161889 162304 21578 21998 9087 9591 3530 3988 91091 91492 6131 6763 1328 1793 9271 9682 80582 81024 16456 16877 8230 8639 31916 32334 91289 91725 
4 128 201056 201466 32522 32916 37135 37555 15226 15644 162367 162761 22043 22451 9638 10049 4118 4593 91535 91932 6808 7219 1864 2281 9727 10155 81094 81508 16935 17357 8693 9093 32377 32793 91793 92223 
5 160 201478 201899 32928 33379 37567 38003 15658 16137 162774 163361 22463 22881 10061 10477 4605 5039 91944 92346 7231 7707 2297 2741 10167 10584 81520 81996 17369 17946 9105 9599 32805 33228 92236 92696 
6 192 201912 202517 33391 33804 38015 38432 16149 16591 163374 163798 22893 23535 10489 10893 5052 5479 92358 92784 7719 8192 2753 3185 10596 10992 82009 82445 17958 18474 9611 10015 33240 33663 92710 93353 
7 224 202529 202955 33816 34218 38445 38874 16604 17120 163815 164237 23547 23959 10905 11312 5496 6012 92801 93371 8204 8637 3197 3655 11007 11415 82460 82894 18486 18967 10027 10427 33675 34091 93365 93795 
8 256 203000 203416 34262 34757 38918 39338 17170 17600 164288 164703 24005 24423 11366 11774 6079 6741 93428 93841 8684 9118 3714 4142 11466 11862 82970 83428 19021 19496 10471 10882 34134 34698 93843 94274 
9 288 203428 203859 34769 35173 39350 39786 17612 18060 164715 165129 24435 24859 11786 12462 6753 7164 93857 94282 9130 9610 4154 4640 11874 12410 83443 83856 19508 19936 10894 11313 34710 35138 94286 94725 
10 320 203871 204288 35185 35603 39799 40353 18072 18508 165141 165554 24872 25296 12474 12963 7176 7588 94294 94690 9622 10036 4652 5110 12422 12846 83876 84291 19948 20422 11325 11737 35150 35568 94737 95158 
11 352 204302 204720 35615 36015 40365 40787 18520 18954 165566 166131 25309 25737 12976 13440 7602 8021 94702 95101 10048 10463 5122 5569 12858 13268 84305 84778 20434 20853 11749 12446 35580 35992 95173 95593 
12 384 204767 205312 36058 36454 40832 41253 19007 19421 166177 166577 25788 26314 13483 13882 8066 8476 95145 95540 10508 10952 5619 6057 13327 13758 84832 85259 20903 21304 12497 12959 36035 36444 95636 96249 
13 416 205324 205750 36466 36870 41267 41707 19438 19870 166589 167036 26326 26745 13894 14306 8488 8915 95553 95964 10965 11394 6070 6730 13770 14220 85272 85720 21316 21746 12971 13449 36456 36879 96262 96690 
14 448 205763 206183 36882 37423 41719 42154 19885 20311 167048 167464 26757 27170 14318 14725 8927 9495 95976 96403 11406 11842 6742 7166 14232 14652 85733 86202 21758 22186 13461 13861 36891 37420 96702 97134 
15 480 206195 206609 37435 37836 42167 42592 20324 20756 167477 167906 27182 27602 14737 15185 9507 9990 96415 96851 11855 12460 7178 7700 14665 15143 86219 86648 22198 22659 13873 14279 37433 37853 97146 97553 
16 512 206657 207071 37882 38276 42643 43111 20829 21242 167996 168413 27648 28064 15241 15674 10044 10478 96907 97388 12508 12969 7754 8193 15190 15633 86697 87125 22702 23180 14322 14714 37896 38317 97599 98027 
17 544 207083 207505 38288 38692 43123 43556 21255 21671 168425 168974 28076 28502 15694 16131 10491 10934 97400 97825 12981 13466 8205 8635 15645 16092 87137 87561 23192 23678 14726 15182 38329 38751 98039 98465 
18 576 207518 208023 38704 39103 43568 43995 21683 22092 168986 169392 28515 29155 16147 16588 10946 11369 97837 98258 13478 13943 8647 9072 16104 16518 87573 87997 23691 24110 15194 15633 38763 39185 98477 99146 
19 608 208035 208444 39115 39513 44012 44456 22104 22513 169405 169814 29168 29602 16600 17004 11381 11802 98270 98707 13955 14382 9084 9517 16530 16933 88011 88446 24122 24536 15646 16114 39197 39615 99159 99606 
20 640 208487 208894 39558 39952 44501 44917 22556 22964 169886 170287 29651 30076 17047 17504 11850 12301 98756 99160 14425 15030 9560 9969 16986 17399 88494 88923 24579 25040 16164 16651 39661 40240 99655 100140 
21 672 208906 209319 39964 40367 44929 45393 22976 23589 170299 170716 30090 30507 17516 17987 12313 12801 99173 99619 15042 15457 9981 10400 17412 17976 88941 89396 25052 25485 16664 17152 40252 40679 100159 100609 
22 704 209331 209741 40379 40799 45405 46000 23601 24046 170728 171159 30519 30938 18000 18414 12813 13265 99631 100131 15469 15900 10412 10829 17989 18403 89409 89840 25497 25929 17164 17566 40692 41116 100622 101031 
23 736 209753 210170 40812 41210 46013 46434 24058 24490 171173 171735 30950 31372 18426 18909 13277 13748 100143 100561 15912 16335 10841 11261 18417 18843 89852 90260 25941 26413 17579 18047 41128 41570 101043 101480 
24 768 210213 210772 41264 41662 46478 46898 24537 24966 171782 172192 31415 31938 18956 19420 13800 14221 100604 101002 16382 16805 11304 11734 18887 19293 90311 90782 26460 27066 18091 18502 41614 42021 101526 101945 
25 800 210784 211207 41675 42115 46910 47335 24981 25409 172204 172643 31950 32359 19433 19868 14233 14667 101014 101428 16817 17248 11746 12322 19305 19782 90794 91266 27078 27515 18514 18977 42033 42448 101957 102371 
26 832 211219 211642 42127 42531 47347 47779 25423 25843 172655 173090 32371 32781 19880 20298 14679 15147 101440 101835 17260 17918 12334 12755 19794 20199 91278 91721 27528 27940 18989 19432 42460 43022 102383 102801 
27 864 211654 212078 42543 43098 47791 48216 25855 26322 173110 173536 32793 33203 20310 20756 15162 15629 101847 102238 17930 18353 12767 13189 20211 20738 91734 92187 27952 28360 19444 19866 43034 43445 102813 103231 
28 896 212121 212539 43152 43559 48260 48724 26369 26787 173603 174003 33246 33651 20800 21200 15674 16120 102284 102687 18396 18812 13236 13655 20797 21191 92233 92695 28404 28807 19918 20328 43489 43900 103275 103692 
29 928 212551 212981 43571 44007 48736 49170 26799 27228 174018 174580 33663 34080 21212 21696 16133 16567 102699 103121 18824 19246 13668 14103 21203 21611 92707 93166 28819 29295 20340 20809 43913 44339 103704 104128 
30 960 212993 213607 44019 44458 49183 49648 27240 27664 174593 175035 34092 34720 21709 22135 16579 16999 103133 103532 19258 19668 14115 14537 21624 22022 93178 93606 29307 29725 20821 21236 44351 44760 104140 104619 
31 992 213619 214041 44474 44882 49661 50080 27678 28096 175047 175467 34732 35146 22150 22594 17012 17440 103544 104001 19683 20096 14550 15121 22034 22460 93621 94065 29738 30157 21248 21695 44772 45201 104631 105000 
32 1024 214084 214499 44928 45331 50124 50541 28151 28566 175533 175935 35192 35610 22644 23086 17490 17974 104044 104561 20142 20732 15165 15629 22503 22903 94111 94526 30200 30623 21755 22180 45245 45933 105053 105450 
33 1056 214511 214939 45343 45905 50553 50979 28578 29153 175950 176376 35622 36115 23101 23613 17986 18402 104573 105003 20744 21162 15641 16074 22917 23577 94539 94944 30635 31064 22195 22628 45945 46373 105462 105880 
