0 0 168480 168892 166093 166540 128295 128760 130885 131489 63315 63767 80378 80888 10089 10502 6414 6837 0 488 11333 11903 8359 8967 7976 8384 3115 3641 8677 9217 23490 23891 16823 17460 31132 31816 33742 34183 60430 60878 63311 63752 86520 86984 92757 93219 131870 132331 119315 119939 144192 144619 131987 132421 151117 151635 154022 154458 
1 32 168904 169318 166552 166959 128772 129241 131504 131927 63779 64241 80900 81556 10514 11045 6850 7296 500 919 11916 12361 8979 9456 8396 9136 3654 4104 9230 9670 23906 24422 17474 17908 31828 32234 34195 34686 60890 61397 63764 64193 86998 87444 93233 93668 132343 132765 119951 120484 144631 145066 132434 132915 151647 152071 154470 154891 
2 64 169331 169750 166971 167372 129256 129705 131939 132353 64253 64685 81588 82101 11057 11477 7308 7751 931 1348 12374 12858 9468 9880 9149 9688 4116 4515 9685 10109 24435 24894 17922 18359 32246 32672 34698 35135 61410 61927 64206 64663 87457 87886 93680 94271 132777 133194 120496 120929 145078 145664 132927 133358 152083 152503 154903 155311 
3 96 169762 170176 167384 167784 129718 130176 132365 132774 64698 65178 82113 82600 11489 11924 7767 8207 1360 1868 12871 13312 9894 10326 9702 10124 4527 4933 10122 10559 24906 25372 18371 18812 32684 33097 35147 35579 61940 62365 64681 65158 87899 88328 94283 94705 133206 133629 120942 121398 145676 146101 133370 133802 152515 152963 155323 155731 
4 128 170219 170628 167827 168225 130234 130673 132817 133262 65251 65921 82648 83114 11997 12410 8251 8690 1924 2351 13372 13817 10370 10803 10173 10588 4981 5398 10604 11045 25417 26100 18856 19287 33143 33583 35629 36060 62417 63114 65216 65870 88378 88862 94753 95180 133673 134320 121443 121865 146147 146584 133845 134338 153006 153414 155774 156181 
5 160 170640 171067 168237 168783 130688 131305 133274 133683 65934 66386 83128 83590 12422 12882 8703 9184 2363 2793 13829 14327 10815 11256 10600 11036 5410 5836 11059 11550 26112 26533 19299 19736 33595 34006 36073 36505 63126 63569 65883 66314 88874 89328 95194 95632 134332 134758 121877 122313 146596 147044 134351 134824 153426 153859 156193 156609 
6 192 171079 171576 168795 169196 131318 131752 133695 134283 66399 66939 83603 84154 12894 13324 9196 9811 2805 3368 14339 14807 11268 11857 11048 11457 5849 6341 11562 12015 26545 27020 19748 20446 34018 34692 36517 36959 63581 64001 66326 66755 89340 89784 95644 96124 134770 135195 122325 122892 147056 147492 134836 135256 153871 154438 156622 157261 
7 224 171588 172012 169208 169613 131764 132192 134296 134714 66959 67444 84167 84598 13336 13754 9824 10256 3381 3793 14821 15244 11878 12376 11469 11952 6355 6825 12028 12440 27033 27453 20459 20918 34711 35296 36973 37555 64013 64437 66767 67206 89796 90232 96136 96564 135207 135615 122904 123391 147504 147933 135268 135693 154454 154958 157276 157732 
8 256 172056 172474 169657 170088 132235 132684 134768 135191 67574 68026 84647 85056 13800 14217 10302 10718 3838 4267 15306 15717 12421 12908 12027 12535 6878 7296 12525 12957 27503 27912 20969 21386 35351 35804 37609 38047 64481 64914 67250 67674 90278 90704 96620 97213 135662 136118 123435 123903 147978 148400 135738 136152 155008 155457 157783 158202 
9 288 172486 172916 170100 170511 132699 133159 135205 135644 68043 68530 85071 85546 14229 14815 10730 11157 4280 4718 15729 16154 12920 13355 12547 12974 7308 7727 12969 13480 27925 28384 21398 21836 35816 36327 38060 38482 64926 65395 67686 68115 90716 91148 97225 97636 136130 136556 123915 124339 148412 148839 136164 136585 155471 155909 158220 158683 
10 320 172928 173351 170523 170928 133177 133610 135656 136090 68552 68999 85560 85987 14829 15358 11169 11788 4730 5241 16166 16639 13367 13814 12986 13396 7739 8266 13492 13899 28396 29039 21849 22268 36339 36765 38494 38915 65407 66036 68128 68702 91160 91674 97648 98112 136568 137118 124351 124816 148851 149281 136597 137125 155923 156366 158695 159137 
11 352 173363 173786 170940 171343 133622 134317 136102 136524 69011 69518 86006 86643 15376 15826 11801 12215 5255 5665 16651 17072 13828 14273 13408 13811 8278 8695 13914 14636 29051 29502 22282 22722 36779 37370 38930 39348 66049 66506 68714 69146 91687 92161 98124 98552 137130 137549 124829 125241 149294 149727 137137 137558 156378 156832 159150 159609 
