0 0 317154 317568 316585 316982 19936 20397 33931 34378 236490 236945 235349 235866 0 418 19648 20076 196295 196696 190317 190801 8746 9167 24216 24635 136249 136664 127972 128399 48885 49302 48973 49385 145315 145768 141926 142412 111498 111911 99188 99650 189331 189769 201675 202141 154481 154896 140669 141099 239022 239460 244339 244752 
1 32 317580 318001 316994 317400 20420 20936 34404 34940 236959 237408 235880 236325 430 852 20088 20539 196719 197185 190816 191274 9183 9614 24647 25145 136676 137117 128412 128847 49314 49731 49398 49834 145780 146201 142424 142885 111923 112342 99662 100094 189781 190294 202154 202668 154908 155329 141111 141781 239477 239958 244765 245249 
2 64 318013 318614 317412 317811 20952 21402 34956 35445 237420 237844 236338 236793 864 1307 20552 20980 197200 197666 191290 191884 9627 10063 25158 25572 137129 137624 128859 129291 49743 50143 49846 50278 146213 146630 142897 143337 112354 112769 100107 100576 190306 190817 202680 203115 155341 155762 141793 142234 239970 240408 245261 245704 
3 96 318626 319043 317823 318221 21426 22157 35467 35909 237856 238380 236805 237267 1319 1927 20992 21453 197684 198128 191936 193007 10076 10507 25586 25995 137638 138059 129305 129732 50156 50751 50295 50763 146642 147076 143349 143797 112783 113273 100594 101019 190830 191267 203127 203556 155774 156222 142246 142686 240421 240864 245716 246120 
4 128 319087 319495 318264 318705 22208 22662 35965 36595 238474 238906 237327 237768 1974 2526 21497 21929 198186 198766 193058 193486 10608 11032 26039 26457 138137 138560 129779 130418 50796 51265 50837 51328 147123 147540 143842 144312 113319 113735 101074 101512 191317 191784 203607 204087 156265 156674 142741 143166 240947 241491 246163 246567 
5 160 319507 319922 318718 319148 22675 23170 36607 37130 238920 239381 237784 238278 2538 2981 21941 22404 198779 199224 193510 193956 11044 11538 26469 26907 138573 139029 130430 130881 51277 51749 51342 51778 147554 148024 144325 144836 113747 114165 101526 101975 191796 192308 204099 204537 156686 157110 143178 143626 241503 241986 246579 247105 
6 192 319935 320350 319160 319560 23182 23612 37142 37591 239393 239806 238294 238773 2994 3444 22416 22903 199246 199686 193969 194408 11550 11984 26919 27332 139041 139493 130893 131345 51761 52184 51790 52215 148037 148506 144849 145303 114177 114619 101987 102412 192320 192779 204552 205056 157122 157540 143638 144060 242001 242484 247117 247530 
7 224 320362 320785 319572 319974 23627 24158 37605 38033 239819 240287 238800 239425 3457 3888 22916 23393 199705 200124 194420 194910 12000 12483 27344 27971 139510 139959 131358 131780 52197 52666 52229 52649 148518 148995 145317 145796 114634 115061 102425 102865 192791 193297 205077 205595 157552 157962 144072 144580 242496 242936 247543 247963 
8 256 320828 321246 320017 320416 24222 24669 38083 38507 240377 240780 239482 239922 3942 4357 23436 23855 200179 200632 195036 195547 12544 13011 28096 28520 140065 140479 131828 132240 52715 53126 52692 53116 149046 149485 145844 146300 115109 115546 102914 103340 193347 193771 205643 206072 158006 158407 144623 145031 243014 243454 248009 248429 
9 288 321258 321689 320428 320831 24705 25279 38524 38988 240793 241247 239938 240357 4369 4798 23867 24310 200648 201110 195564 196349 13024 13715 28532 28952 140491 140957 132252 132698 53139 53616 53129 53602 149497 149922 146312 146744 115558 116212 103352 103784 193784 194221 206084 206522 158419 158905 145043 145472 243471 243932 248441 248878 
10 320 321701 322121 320843 321246 25296 25779 39009 39487 241264 241694 240369 240791 4811 5403 24322 24741 201122 201615 196386 196907 13727 14164 28964 29388 140970 141390 132711 133230 53629 54107 53614 54104 149934 150399 146756 147179 116224 116666 103796 104297 194233 194762 206534 206951 158918 159330 145484 145894 243944 244445 248890 249327 
11 352 322133 322556 321258 321659 25791 26313 39504 39993 241706 242128 240804 241401 5415 5877 24753 25261 201627 202059 196925 197494 14176 14633 29412 29886 141403 141921 133243 133667 54123 54609 54124 54593 150419 150887 147191 147707 116678 117151 104309 104785 194776 195204 206965 207443 159342 159750 145906 146311 244457 244891 249339 249925 
12 384 322599 323019 321702 322101 26391 26836 40060 40509 242228 242644 241444 241854 5968 6383 25309 25815 202104 202517 197705 198739 14682 15107 29960 30372 142034 142493 133718 134156 54665 55065 54641 55110 150962 151390 147805 148244 117202 117622 104853 105288 195250 195922 207499 207977 159796 160198 146354 146789 244934 245364 249972 250398 
13 416 323031 323457 322113 322517 26850 27333 40521 40988 242656 243181 241866 242281 6396 6812 25827 26283 202529 202955 198753 199185 15119 15569 30386 30903 142505 143141 134168 134607 55077 55522 55122 55564 151402 151939 148258 148706 117635 118096 105304 105923 195936 196410 207989 208458 160210 160629 146801 147216 245376 245810 250410 250838 
