0 0 343990 344404 152978 153410 103196 103648 48074 48609 276994 277400 50045 50478 0 427 4288 4784 256955 257538 2428 2960 128 662 3860 4277 155971 156610 7040 7466 15705 16106 27983 28487 157237 157686 38533 38967 71798 72293 90453 90982 171688 172109 100206 100699 134946 135405 142597 143015 224429 224850 148960 149391 155293 155690 160589 160987 265041 265461 
1 32 344416 344839 153423 153855 103670 104134 48628 49097 277412 277859 50491 51246 440 859 4796 5229 257550 257987 2973 3427 674 1193 4291 4797 156622 157041 7478 7901 16120 16601 28501 28986 157699 158110 38980 39490 72305 72781 90994 91452 172121 172635 100711 101234 135417 135857 143027 143462 224862 225315 149403 149870 155702 156209 160999 161414 265474 265917 
2 64 344851 345269 153867 154290 104149 104779 49112 49556 277871 278278 51258 51828 872 1294 5241 5848 258000 258441 3439 3869 1206 1652 4810 5257 157053 157474 7914 8481 16613 17209 29001 29481 158123 158566 39504 39955 72793 73298 91465 91882 172647 173097 101246 101698 135869 136541 143475 143903 225327 225770 149882 150317 156221 156642 161426 161831 265929 266366 
3 96 345282 345701 154304 154719 104807 105420 49576 50050 278290 278721 51841 52311 1308 1745 5860 6297 258462 258953 3883 4329 1665 2093 5270 5852 157486 157908 8493 8918 17221 17627 29499 30001 158578 158992 39968 40405 73311 73884 91894 92303 173118 173554 101710 102440 136553 136976 143916 144345 225794 226291 150329 150898 156654 157080 161845 162429 266390 266817 
4 128 345746 346157 154762 155162 105536 106013 50126 50669 278766 279273 52365 52819 1803 2280 6354 6787 259007 259434 4383 4819 2138 2824 5915 6348 157957 158350 9043 9520 17689 18154 30051 30476 159049 159591 40455 40962 73928 74381 92360 92771 173599 174050 102527 103005 137020 137445 144399 144818 226357 226815 150944 151347 157129 157545 162475 162888 266885 267315 
5 160 346169 346593 155174 155626 106031 106567 50687 51410 279286 279691 52833 53280 2293 2890 6800 7300 259448 259863 4831 5275 2836 3264 6362 6803 158362 158775 9533 10030 18168 18618 30488 30930 159604 160054 40974 41431 74393 74821 92783 93211 174063 174560 103017 103488 137457 137895 144831 145272 226827 227254 151359 151795 157559 158005 162901 163315 267327 267849 
6 192 346605 347016 155638 156067 106579 107065 51428 51937 279704 280115 53295 53724 2903 3402 7312 7801 259882 260314 5289 5817 3276 3758 6817 7299 158787 159197 10042 10568 18630 19040 30942 31370 160066 160489 41443 41894 74833 75266 93223 93771 174572 175024 103503 103987 137907 138350 145284 145716 227267 227698 151807 152246 158017 158436 163327 163735 267865 268297 
7 224 347028 347550 156079 156629 107082 107527 51955 52385 280127 280538 53736 54200 3415 3868 7813 8482 260326 260755 5834 6360 3771 4204 7313 7805 159211 159631 10580 11030 19052 19470 31384 31819 160502 160955 41907 42334 75278 75719 93783 94207 175037 175468 104003 104457 138362 138784 145729 146148 227711 228178 152258 152680 158454 158972 163747 164168 268317 268710 
8 256 347602 348030 156672 157081 107621 108144 52473 53004 280585 281006 54379 54839 3914 4332 8527 8967 260813 261220 6414 6840 4247 4668 7874 8546 159818 160256 11083 11579 19517 20071 31862 32279 160999 161407 42391 42877 75767 76243 94253 94740 175515 175956 104508 105152 138830 139419 146196 146615 228227 228657 152723 153137 159017 159563 164212 164627 268782 269073 
9 288 348042 348487 157093 157530 108157 108714 53016 53491 281018 281442 54853 55325 4344 4818 8980 9400 261232 261719 6852 7290 4681 5147 8558 9058 160268 160818 11591 12079 20084 20493 32291 32707 161419 161858 42889 43332 76255 76816 94752 95196 175968 176411 105164 105639 139432 139858 146628 147067 228670 229105 153149 153749 159575 160040 164639 165171 269086 269426 
10 320 348499 348935 157542 157976 108726 109160 53506 54136 281454 281862 55338 55847 4830 5247 9412 9826 261731 262194 7303 7726 5159 5630 9070 9486 160832 161283 12091 12526 20505 20927 32719 33136 161871 162437 43344 43770 76828 77308 95209 95637 176423 176875 105651 106112 139870 140358 147079 147502 229117 229554 153761 154175 160052 160477 165183 165602 269439 269845 
11 352 348949 349393 157988 158392 109173 109611 54150 54598 281874 282281 55871 56363 5259 5815 9839 10255 262208 262657 7738 8151 5645 6068 9500 9918 161296 161728 12541 13025 20939 21430 33149 33566 162452 162894 43783 44198 77322 77783 95650 96138 176887 177363 106124 106580 140371 140792 147514 148078 229567 230011 154187 154612 160490 160912 165614 166033 269863 270294 
12 384 349439 349871 158436 158840 109656 110102 54650 55101 282336 282748 56419 56983 5861 6275 10298 10714 262710 263116 8199 8804 6123 6590 9967 10382 161776 162424 13086 13551 21482 21975 33615 34141 162943 163369 44244 44665 77842 78326 96183 96690 177498 177958 106623 107066 140839 141245 148167 148587 230061 230511 154656 155107 160960 161379 166077 166489 270343 270797 
