0 0 122294 122708 127003 127398 85645 86069 84030 84436 41275 41708 46674 47108 2044 2606 0 459 5901 6346 10118 10561 7501 8059 8191 8680 14408 14840 10205 10842 25894 26313 23573 24021 47600 48029 47341 47964 79917 80367 81199 81604 105125 105549 92910 93623 120618 121052 125607 126030 
1 32 122720 123172 127411 128018 86081 86520 84449 85021 41722 42270 47133 47961 2618 3056 471 905 6359 6762 10573 11031 8074 8541 8693 9112 14854 15286 10854 11287 26325 26764 24033 24470 48041 48498 47977 48461 80379 80823 81616 82190 105561 105994 93635 94058 121064 121498 126042 126473 
2 64 123184 123599 128030 128457 86532 86999 85034 85589 42282 42703 47973 48476 3068 3584 917 1364 6775 7240 11043 11493 8557 9001 9125 9553 15302 15776 11300 11754 26777 27208 24482 25124 48510 48950 48473 48899 80835 81274 82202 82625 106007 106429 94070 94493 121511 121944 126485 126911 
3 96 123611 124022 128469 128898 87011 87431 85613 86069 42719 43260 48489 48946 3597 4021 1378 1829 7252 7665 11506 11951 9013 9451 9566 10043 15789 16213 11766 12192 27221 27627 25137 25574 48962 49361 48911 49392 81286 81757 82637 83067 106442 106863 94505 94927 121957 122383 126923 127350 
4 128 124065 124469 128942 129356 87478 87915 86118 86634 43344 43841 49000 49436 4112 4541 1873 2455 7711 8162 12001 12428 9504 9953 10090 10527 16266 16689 12235 12665 27671 28148 25625 26054 49407 49842 49440 49929 81810 82334 83115 83528 106911 107375 94977 95394 122429 122859 127393 127945 
5 160 124481 125072 129368 129789 87928 88400 86646 87069 43853 44396 49451 49950 4553 5247 2468 2912 8174 8701 12442 12882 9966 10452 10540 11016 16702 17183 12677 13116 28160 28575 26067 26497 49855 50276 49941 50380 82346 82773 83540 83965 107387 108052 95406 95839 122871 123295 127957 128383 
6 192 125084 125496 129801 130197 88412 88838 87081 87506 44408 44992 49962 50411 5259 5660 2925 3441 8714 9163 12894 13377 10464 10904 11028 11546 17195 17673 13129 13784 28588 29045 26510 26971 50288 50810 50393 50850 82786 83208 83978 84426 108075 108554 95851 96396 123307 123725 128395 128815 
7 224 125510 125935 130209 130777 88851 89291 87518 87986 45005 45432 50427 50873 5672 6082 3453 3873 9176 9616 13389 13839 10917 11379 11560 11979 17687 18113 13796 14210 29060 29474 26984 27440 50822 51268 50865 51298 83220 83668 84439 85013 108566 109067 96409 96814 123737 124149 128827 129242 
8 256 125980 126400 130820 131222 89351 89766 88047 88465 45512 46017 50937 51371 6125 6525 3919 4338 9673 10109 13922 14365 11430 11857 12024 12527 18166 18576 14258 14665 29523 30025 27489 27947 51311 51727 51345 51776 83711 84183 85074 85594 109127 109591 96859 97311 124192 124598 129286 129688 
9 288 126412 126845 131235 131643 89779 90223 88477 89090 46040 46551 51383 51925 6538 6963 4350 4772 10122 10559 14378 14811 11869 12319 12543 12994 18588 19015 14678 15165 30037 30447 27959 28390 51740 52164 51788 52220 84195 84633 85606 86064 109605 110093 97323 97749 124610 125125 129700 130125 
