0 0 815 1067 4601 4907 4493 4905 0 341 
1 32 1079 1339 4919 5329 4917 5327 353 616 
2 64 1351 1606 5341 5753 5339 5751 628 885 
3 96 1618 1873 5765 6174 5763 6172 897 1153 
4 128 1916 2168 6217 6620 6215 6618 1208 1460 
5 160 2180 2440 6632 7046 6630 7045 1472 1733 
6 192 2452 2707 7058 7465 7057 7463 1745 2002 
7 224 2719 2985 7477 7894 7475 7892 2014 2281 
8 256 3028 3289 7937 8349 7935 8347 2324 2586 
9 288 3301 3569 8361 8782 8359 8781 2598 2868 
10 320 3581 3845 8794 9210 8793 9208 2880 3145 
11 352 3857 4121 9222 9664 9220 9662 3157 3422 
12 384 4164 4424 9707 10120 9705 10118 3465 3727 
13 416 4436 4706 10132 10551 10130 10550 3739 4009 
14 448 4718 4983 10563 10982 10562 10980 4021 4287 
15 480 4995 5250 10994 11245 10992 11243 4299 4554 
16 512 5293 5543 11288 11536 11286 11534 4597 4849 
17 544 5555 5815 11548 11804 11546 11803 4861 5123 
18 576 5827 6082 11816 12068 11815 12066 5135 5392 
19 608 6094 6349 12080 12331 12078 12329 5404 5660 
20 640 6392 6643 12374 12622 12372 12620 5703 5956 
21 672 6655 6914 12634 12889 12632 12888 5968 6229 
22 704 6926 7180 12901 13154 12900 13152 6241 6497 
23 736 7192 7457 13166 13582 13164 13580 6509 6776 
24 768 7500 7761 13625 14039 13623 14037 6819 7083 
25 800 7773 8043 14051 14470 14049 14469 7095 7368 
26 832 8055 8320 14482 14901 14481 14899 7380 7648 
27 864 8332 8597 14913 15331 14911 15329 7660 7927 
28 896 8640 8901 15374 15785 15372 15783 7970 8234 
29 928 8913 9183 15797 16217 15795 16218 8246 8519 
30 960 9195 9460 16229 16480 16230 16657 8531 8800 
31 992 9472 9731 16492 16749 16669 16933 8812 9069 
32 1024 9774 10029 16792 17045 16976 17236 9112 9365 
33 1056 10041 10305 17057 17320 17248 17516 9377 9639 
34 1088 10317 10576 17332 17589 17528 17791 9651 9908 
35 1120 10588 10847 17601 17858 17803 18067 9920 10175 
36 1152 10890 11145 17901 18154 18110 18369 10218 10471 
37 1184 11157 11421 18166 18427 18381 18649 10483 10745 
38 1216 11433 11692 18439 18696 18661 18923 10757 11014 
39 1248 11704 11969 18708 18969 18935 19202 11026 11287 
40 1280 12012 12274 19012 19267 19245 19508 11330 11588 
41 1312 12286 12556 19279 19543 19520 19793 11600 11867 
42 1344 12568 12833 19555 19815 19805 20072 11879 12141 
43 1376 12845 13110 19827 20086 20084 20352 12153 12414 
44 1408 13153 13414 20129 20385 20395 20653 12457 12714 
45 1440 13426 13697 20397 20659 20665 20933 12726 12992 
46 1472 13709 13974 20671 20930 20945 21210 13004 13265 
47 1504 13986 14245 20942 21191 21222 21481 13277 13533 
48 1536 14288 14544 21234 21483 21524 21779 13576 13828 
49 1568 14556 14821 21495 21757 21791 22055 13840 14101 
50 1600 14833 15092 21769 22025 22067 22328 14113 14369 
51 1632 15104 15364 22037 22293 22340 22598 14381 14637 
52 1664 15407 15663 22336 22585 22641 22897 14680 14932 
53 1696 15675 15940 22597 22858 22909 23174 14944 15205 
54 1728 15952 16212 22870 23127 23186 23447 15217 15473 
55 1760 16224 16491 23139 23401 23459 23726 15485 15746 
56 1792 16534 16798 23444 23700 23769 24031 15789 16046 
57 1824 16810 17081 23712 23979 24043 24315 16058 16326 
58 1856 17093 17361 23991 24252 24327 24594 16338 16601 
59 1888 17373 17640 24264 24526 24606 24873 16613 16876 
60 1920 17683 17946 24569 24827 24916 25179 16919 17177 
61 1952 17958 18231 24839 25106 25191 25463 17189 17456 
62 1984 18243 18510 25118 25380 25475 25744 17468 17730 
63 2016 18522 18784 25392 25652 25756 26014 17742 17991 
64 2048 18827 19081 25695 25952 26057 26311 18034 18279 
65 2080 19093 19355 25964 26231 26323 26586 18291 18545 
