0 0 364425 364844 368785 369181 79493 80042 80183 80626 298027 298526 300554 300990 0 499 4665 5282 206054 206621 188248 189003 55 510 9225 9711 152946 153358 154036 154495 30339 30963 32151 32615 151314 151763 159865 160407 85493 85961 87898 88315 164962 165463 162621 163052 136360 136779 141313 141828 210489 210960 218111 218715 172417 172870 160457 160862 273551 273992 272085 272459 
1 32 364856 365295 369193 369599 80134 80665 80638 81119 298540 298984 301002 301447 511 942 5294 5752 206636 207387 189065 189911 522 987 9723 10146 153370 153894 154507 154960 30976 31465 32630 33064 151775 152213 160419 160876 85974 86433 88327 88746 165475 165970 163066 163560 136791 137209 141842 142277 210972 211445 218728 219140 172882 173315 160875 161296 274004 274438 272476 272911 
2 64 365307 365735 369611 370108 80688 81167 81169 81623 298996 299441 301459 301886 954 1385 5764 6201 207403 207851 189944 190690 1000 1440 10159 10630 153906 154330 154972 155407 31477 31922 33076 33754 152225 152665 160888 161310 86445 86960 88758 89205 165983 166413 163572 164006 137221 137692 142289 142721 211457 211905 219153 219567 173327 173750 161308 161919 274450 274877 272923 273335 
3 96 365747 366198 370120 370524 81183 81611 81639 82188 299466 299878 301903 302342 1399 1817 6214 6654 207865 208488 190740 191251 1452 1880 10645 11117 154345 154827 155420 156055 31934 32389 33767 34194 152678 153255 161325 161820 86972 87387 89217 89658 166428 166862 164019 164654 137705 138169 142733 143166 211917 212344 219579 220006 173767 174192 161931 162351 274889 275324 273348 273628 
4 128 366245 366661 370567 370958 81679 82134 82238 82746 299925 300320 302400 302821 1862 2475 6713 7143 208694 209395 191301 191746 1934 2490 11172 11596 154875 155279 156124 156594 32436 32849 34240 34684 153300 153761 161866 162298 87432 88014 89706 90118 166907 167495 164702 165125 138220 138659 143213 143672 212390 212881 220052 220477 174242 174656 162397 162819 275377 275843 273671 273924 
5 160 366673 367230 370970 371373 82156 82586 82764 83235 300334 300743 302833 303281 2487 2992 7155 7601 209446 210364 191762 192272 2502 2996 11612 12052 155291 155747 156606 157116 32861 33296 34696 35127 153773 154188 162310 162751 88027 88440 90130 90761 167508 167937 165138 165562 138674 139169 143686 144128 212893 213336 220490 220905 174668 175121 162833 163274 275856 276310 273936 274304 
6 192 367242 367655 371386 371786 82606 83083 83253 83694 300755 301381 303296 303718 3004 3412 7613 8110 210377 210813 192291 192745 3009 3445 12065 12475 155759 156209 157128 157574 33309 33925 35139 35590 154200 154629 162763 163191 88452 88872 90775 91222 167949 168370 165575 166008 139181 139609 144141 144681 213348 213872 220917 221327 175141 175581 163288 163711 276322 276789 274316 274694 
7 224 367667 368100 371798 372204 83098 83686 83707 84166 301393 301804 303731 304226 3425 3866 8122 8576 210828 211303 192758 193269 3460 3907 12487 12986 156222 156702 157587 158039 33938 34545 35604 36028 154641 155061 163203 163619 88884 89328 91234 91735 168383 168807 166022 166444 139621 140078 144693 145107 213884 214340 221339 221797 175594 176164 163723 164143 276801 277235 274712 275122 
8 256 368144 368559 372249 372641 83741 84223 84223 84651 301852 302275 304271 304676 3924 4329 8640 9050 211376 211807 193338 193785 3956 4392 13034 13468 156747 157166 158152 158562 34594 35071 36087 36732 155105 155540 163673 164100 89379 89822 91781 92232 168854 169283 166514 166973 140125 140554 145150 145555 214407 214835 221926 222341 176226 176677 164190 164611 277282 277696 275170 275723 
9 288 368571 369001 372653 373064 84236 84900 84664 85150 302287 302717 304688 305115 4343 4834 9062 9496 211952 212454 193797 194249 4405 4855 13480 14032 157178 157605 158574 159082 35084 35541 36748 37201 155552 156168 164112 164703 89834 90311 92244 92703 169295 169736 166985 167530 140567 140992 145567 145990 214849 215402 222356 222833 176691 177153 164623 165065 277708 278142 275737 276158 
