0 0 270875 271374 267857 268269 22501 22918 21843 22488 204413 204841 199765 200188 0 407 4466 4917 122334 122738 121847 122278 8261 8676 13458 14169 112093 112514 112851 113268 43200 43632 43966 44388 125001 125411 123980 124404 99544 99983 92465 92874 170367 170816 178305 178722 
1 32 271386 271812 268281 268716 22933 23353 22500 22916 204857 205341 200200 200633 421 895 4929 5379 122750 123173 122293 122849 8688 9237 14181 14637 112526 112939 113281 113720 43644 44090 44400 44885 125423 126019 124417 124862 99995 100408 92887 93307 170828 171269 178734 179171 
2 64 271825 272239 268728 269133 23365 23792 22928 23335 205358 205846 200648 201112 907 1334 5391 5878 123185 123585 122861 123328 9250 9680 14649 15058 112951 113379 113734 114199 44102 44557 44898 45321 126032 126473 124874 125311 100420 100848 93319 93732 171282 171760 179184 179647 
3 96 272251 272664 269145 269574 23807 24297 23347 23753 205868 206294 201125 201579 1346 1770 5890 6399 123598 124010 123342 123800 9692 10108 15072 15501 113391 113823 114214 114770 44569 45034 45336 45760 126487 126943 125324 125990 100860 101282 93745 94212 171772 172190 179661 180099 
4 128 272712 273123 269617 270012 24344 24753 23804 24208 206345 206750 201636 202087 1819 2225 6446 6895 124056 124451 123849 124311 10151 10573 15546 15959 113883 114295 114883 115325 45096 45516 45803 46221 126989 127399 126040 126490 101325 101733 94257 94668 172243 172711 180151 180569 
5 160 273135 273555 270024 270429 24765 25360 24221 24709 206763 207182 202103 202541 2238 2679 6907 7370 124463 124932 124323 124770 10585 11060 15972 16382 114308 114823 115337 115778 45528 45980 46233 46655 127411 127820 126503 126955 101745 102161 94680 95304 172723 173153 180581 181016 
6 192 273568 274130 270441 270839 25373 25891 24721 25371 207194 207613 202556 202995 2692 3121 7382 7808 124944 125366 124782 125199 11073 11572 16394 16943 114835 115253 115790 116227 45992 46424 46667 47088 127834 128264 126969 127412 102175 102594 95318 95778 173165 173600 181028 181485 
7 224 274142 274562 270851 271358 25903 26431 25385 25817 207628 208066 203009 203469 3136 3597 7820 8226 125378 126002 125212 125623 11586 12029 16963 17398 115268 115740 116242 116653 46439 46833 47100 47679 128276 128775 127425 127857 102606 103033 95790 96235 173612 174048 181497 182028 
8 256 274605 275018 271401 271797 26477 26923 25861 26287 208134 208627 203514 203985 3644 4061 8273 8686 126052 126483 125669 126083 12073 12489 17451 17847 115790 116255 116708 117149 46878 47295 47725 48139 128821 129236 127906 128326 103077 103618 96290 96733 174107 174536 182087 182495 
9 288 275030 275455 271809 272216 26935 27375 26299 26737 208639 209044 204005 204433 4074 4570 8698 9209 126496 126969 126095 126597 12501 12947 17859 18317 116268 116680 117161 117594 47307 47768 48151 48585 129249 129674 128338 128819 103630 104062 96745 97218 174551 175012 182507 182933 
10 320 275467 275884 272228 272625 27387 28061 26749 27166 209062 209463 204445 204862 4583 4996 9221 9647 126981 127402 126609 127047 12960 13382 18330 18736 116692 117111 117607 118035 47780 48180 48597 49017 129686 130119 128831 129248 104075 104505 97230 97704 175024 175457 182945 183422 
11 352 275896 276316 272637 273034 28079 28507 27178 27618 209478 209942 204874 205368 5008 5407 9659 10113 127414 127819 127059 127509 13395 14085 18750 19176 117123 117658 118048 118474 48192 48600 49029 49458 130131 130562 129260 129683 104517 104947 97716 98189 175471 175895 183435 183849 
12 384 276359 276890 273077 273471 28562 28984 27666 28095 209989 210399 205438 205883 5456 5870 10163 10586 127865 128267 127572 127995 14128 14555 19231 19732 117711 118143 118528 118948 48646 49045 49505 49924 130625 131082 129728 130150 104990 105412 98238 98673 175950 176370 183894 184315 
13 416 276902 277329 273483 273886 29008 29439 28110 28552 210412 210819 205895 206323 5882 6400 10599 11326 128279 128784 128008 128464 14568 14995 19744 20201 118155 118598 118961 119391 49059 49487 49936 50408 131097 131611 130163 130598 105424 105857 98688 99227 176383 176827 184327 184809 
14 448 277341 277764 273898 274295 29460 29962 28564 28985 210831 211237 206335 206754 6412 6832 11338 11762 128796 129202 128477 128927 15007 15485 20213 20656 118610 119035 119409 119850 49500 49939 50420 50832 131626 132118 130611 131035 105871 106385 99239 99659 176839 177262 184822 185300 
15 480 277776 278190 274307 274703 29974 30398 29001 29424 211253 211703 206766 207201 6844 7271 11774 12244 129215 129618 128946 129440 15497 15970 20668 21106 119047 119504 119863 120337 49956 50483 50844 51261 132135 132559 131047 131576 106405 106877 99671 100071 177284 177712 185313 185785 
16 512 278233 278642 274746 275138 30446 30945 29467 29878 211764 212209 207247 207661 7318 7737 12290 12792 129665 130068 129492 129941 16019 16446 21169 21700 119548 119952 120380 120813 50526 50937 51305 51724 132605 133058 131621 132050 106926 107338 100115 100520 177760 178179 185835 186280 
17 544 278654 279073 275150 275575 30957 31437 29890 30301 212222 212682 207673 208101 7749 8181 12807 13270 130080 130481 129954 130381 16458 17080 21712 22141 119965 120458 120826 121249 50949 51360 51736 52161 133070 133485 132062 132500 107350 107775 100532 100947 178191 178625 186293 186720 
18 576 279085 279501 275587 275999 31455 31978 30313 30922 212694 213113 208114 208535 8196 8622 13282 13797 130493 130905 130393 130812 17092 17560 22153 22757 120475 121011 121272 121716 51372 51768 52173 52621 133497 133918 132513 132960 107788 108262 100959 101367 178637 179143 186732 187155 
