0 0 249495 249904 77946 78408 49295 49829 18620 19161 190228 190649 14326 14760 58 464 5647 6078 152443 152899 0 425 1433 1859 7994 8396 117030 117466 11275 11718 25369 25763 44266 44687 125991 126398 53285 53709 75058 75491 85733 86195 165889 166305 
1 32 249916 250333 78420 78846 49841 50263 19173 19700 190669 191091 14773 15213 476 915 6090 6529 152925 153381 438 874 1871 2399 8408 8938 117478 117898 11738 12174 25775 26204 44699 45152 126410 126823 53721 54158 75503 75959 86207 86617 166317 166748 
2 64 250345 250758 78858 79272 50275 50713 19723 20231 191103 191501 15228 15690 927 1358 6541 6971 153404 153857 886 1351 2411 2839 8950 9374 117910 118381 12186 12643 26217 26658 45164 45588 126835 127244 54170 54601 75972 76415 86629 87043 166761 167319 
3 96 250770 251185 79293 79761 50726 51140 20244 20660 191514 191931 15702 16312 1370 1786 6984 7417 153877 154328 1363 1833 2851 3334 9386 9795 118394 118803 12660 13085 26670 27080 45600 46037 127257 127665 54613 55053 76427 76849 87055 87461 167331 167801 
4 128 251228 251634 79809 80204 51183 51593 20709 21136 191978 192392 16355 16785 1829 2319 7467 7940 154411 154835 1878 2325 3382 3802 9843 10286 118849 119268 13130 13617 27128 27568 46090 46517 127738 128150 55118 55579 76898 77313 87504 87904 167847 168290 
5 160 251646 252074 80217 80644 51605 52026 21148 21824 192404 192809 16797 17222 2332 2744 7952 8390 154867 155312 2337 2765 3814 4252 10298 10789 119280 119700 13630 14126 27584 28074 46530 46970 128162 128647 55591 56028 77326 77872 87916 88340 168302 168735 
6 192 252086 252510 80657 81084 52039 52556 21836 22350 192821 193222 17234 17654 2756 3175 8403 8867 155334 156053 2777 3224 4264 4687 10801 11235 119712 120173 14139 14561 28086 28506 46982 47429 128659 129098 56040 56480 77884 78307 88352 88973 168748 169175 
7 224 252522 252946 81098 81532 52569 53012 22362 22775 193235 193643 17676 18137 3188 3597 8879 9300 156086 156572 3237 3663 4699 5166 11247 11745 120185 120607 14573 14983 28519 28968 47444 47864 129111 129552 56492 56939 78319 78798 88985 89478 169188 169616 
8 256 253007 253427 81578 82035 53063 53642 22823 23246 193688 194106 18199 18608 3642 4044 9348 9783 156635 157077 3707 4124 5210 5674 11789 12318 120653 121067 15032 15437 29017 29444 47914 48335 129607 130038 56994 57497 78842 79268 89530 89952 169668 170091 
9 288 253439 253886 82047 82541 53657 54108 23259 23688 194118 194601 18622 19129 4057 4468 9796 10224 157108 157638 4136 4562 5686 6123 12330 12786 121081 121493 15449 15881 29456 29877 48348 48776 130050 130532 57509 58114 79280 79757 89964 90393 170103 170546 
10 320 253898 254338 82553 82981 54120 54572 23704 24136 194613 195205 19169 19698 4480 5048 10236 10772 157651 158084 4575 5154 6135 6634 12798 13530 121505 121914 15893 16370 29889 30331 48790 49203 130544 130986 58126 58539 79769 80194 90407 90834 170559 171036 
11 352 254353 254782 82993 83436 54586 55047 24156 24675 195217 195616 19718 20193 5060 5466 10784 11227 158133 158760 5171 5672 6646 7081 13542 14004 121927 122532 16385 16856 30343 30819 49216 49805 131008 131534 58551 58985 80206 80626 90847 91283 171052 171520 
12 384 254826 255244 83491 83942 55095 55582 24718 25174 195666 196060 20299 20737 5514 5919 11273 11761 158807 159199 5723 6145 7130 7830 14052 14488 122584 123035 16904 17404 30867 31278 49861 50270 131580 131995 59028 59440 80669 81093 91330 91777 171578 172000 
13 416 255256 255681 83954 84403 55594 56042 25186 25643 196073 196476 20751 21241 5931 6347 11774 12234 159214 159648 6157 6642 7842 8274 14500 14920 123048 123484 17416 17838 31290 31702 50282 50717 132007 132448 59452 59875 81105 81534 91791 92229 172012 172467 
14 448 255693 256115 84415 84816 56054 56488 25658 26096 196489 196940 21253 21826 6359 6779 12246 12691 159663 160104 6654 7062 8286 8741 14932 15363 123496 123939 17851 18250 31714 32125 50730 51143 132461 132912 59887 60364 81546 81977 92243 92674 172479 172937 
15 480 256127 256645 84830 85238 56500 56930 26109 26510 196952 197355 21838 22308 6792 7201 12703 13128 160124 160558 7074 7517 8758 9177 15375 15795 123951 124365 18262 18734 32138 32539 51155 51581 132925 133328 60376 60960 81989 82502 92687 93092 172955 173401 
16 512 256688 257094 85284 85685 56979 57495 26557 26975 197409 197979 22360 22810 7245 7846 13174 13594 160645 161049 7561 7980 9223 9671 15842 16433 124423 124854 18777 19208 32582 33200 51628 52065 133375 133807 61004 61438 82546 82958 93135 93542 173464 173881 
17 544 257106 257523 85702 86204 57507 58116 26987 27462 197995 198403 22822 23262 7858 8295 13607 14136 161068 161628 7993 8486 9685 10111 16446 16923 124867 125324 19220 19651 33212 33642 52077 52610 133819 134263 61451 61882 82970 83435 93554 93968 173894 174354 
18 576 257535 257945 86216 86663 58128 58655 27474 27887 198415 198816 23274 23744 8307 8751 14149 14589 161642 162081 8498 8935 10123 10708 16935 17404 125336 125747 19663 20098 33654 34089 52622 53070 134275 134727 61894 62315 83448 83878 93980 94591 174366 174776 
19 608 257957 258367 86678 87126 58667 59094 27899 28320 198828 199227 23756 24234 8768 9187 14606 15079 162094 162570 8955 9394 10721 11158 17416 17850 125759 126220 20111 20559 34101 34522 53085 53526 134740 135176 62327 62747 83890 84304 94603 95018 174789 175237 
20 640 258410 258818 87182 87630 59138 59549 28365 28785 199270 199672 24277 24752 9236 9681 15128 15585 162699 163126 9455 9876 11207 11626 17902 18304 126270 126698 20609 21080 34566 35003 53570 53982 135253 135668 62793 63215 84355 84774 95066 95471 175297 175732 
21 672 258830 259421 87642 88063 59561 59980 28798 29242 199684 200091 24765 25298 9693 10143 15597 16162 163138 163590 9889 10346 11638 12070 18316 19110 126710 127139 21092 21817 35016 35428 53994 54477 135680 136165 63227 63790 84788 85218 95485 95903 175744 176180 
22 704 259433 259848 88076 88491 59993 60409 29254 29672 200103 200500 25310 25739 10155 10718 16174 16625 163602 164020 10358 10819 12083 12507 19122 19535 127151 127585 21829 22302 35440 35911 54490 54947 136177 136601 63802 64225 85231 85654 95915 96338 176192 176581 
23 736 259860 260278 88504 88997 60421 60974 29684 30265 200513 200922 25751 26193 10733 11173 16638 17071 164033 164499 10831 11238 12519 12973 19547 19960 127600 128118 22315 22738 35925 36352 54968 55447 136620 137078 64237 64654 85666 86179 96350 96772 176593 176944 
24 768 260321 260738 89042 89489 61018 61453 30322 30762 200978 201381 26236 26711 11223 11662 17118 17545 164572 165100 11285 11726 13023 13516 20006 20415 128168 128614 22782 23218 36395 36809 55509 55921 137161 137591 64697 65108 86228 86696 96828 97318 176991 177271 
25 800 260750 261174 89501 89948 61465 61900 30776 31227 201394 201803 26723 27363 11674 12099 17557 17972 165154 165599 11739 12182 13528 13957 20427 20831 128627 129062 23230 23639 36822 37270 55938 56440 137604 138046 65120 65542 86709 87136 97330 97778 177283 177652 
26 832 261186 261609 89960 90368 61912 62349 31239 31700 201815 202231 27376 27804 12111 12536 17984 18396 165615 166023 12194 12628 13975 14413 20843 21266 129074 129496 23651 24063 37282 37703 56452 56885 138059 138536 65554 65973 87148 87568 97795 98218 177664 177994 
27 864 261621 262242 90380 90783 62367 62828 31712 32129 202254 202666 27816 28277 12548 12980 18408 19115 166035 166451 12640 13080 14425 14854 21279 21849 129509 129915 24075 24635 37715 38123 56898 57312 138549 138958 65985 66568 87580 88010 98230 98674 178006 178513 
28 896 262286 262701 90826 91226 62884 63313 32185 32707 202718 203128 28330 28751 13031 13519 19172 19597 166502 166899 13142 13623 14899 15395 21905 22443 129966 130384 24684 25117 38167 38664 57359 57790 139005 139417 66617 67033 88062 88486 98728 99176 178581 179014 
29 928 262713 263142 91238 91753 63328 63801 32733 33146 203141 203599 28765 29195 13531 13961 19609 20153 166912 167340 13635 14134 15407 15833 22456 22879 130396 130970 25129 25536 38676 39092 57802 58270 139429 139908 67045 67471 88498 88963 99188 99650 179029 179477 
30 960 263155 263575 91765 92236 63813 64399 33161 33627 203611 204040 29221 29652 13974 14417 20165 20577 167368 167816 14146 14564 15845 16317 22891 23368 130982 131401 25548 25952 39104 39505 58282 58729 139920 140359 67483 67925 88975 89478 99670 100189 179489 179919 
31 992 263589 264011 92250 92726 64416 64886 33645 34155 204052 204472 29667 30140 14430 14857 20589 21026 167828 168291 14576 14999 16329 16741 23380 23783 131413 131813 25965 26390 39518 40027 58741 59179 140371 140800 67937 68393 89490 89898 100202 100703 179932 180389 
32 1024 264054 264466 92774 93228 64937 65375 34216 34626 204520 204925 30230 30740 14907 15398 21079 21492 168346 168803 15044 15478 16788 17201 23830 24233 131864 132264 26435 26853 40070 40539 59224 59651 140850 141267 68438 68848 89941 90347 100789 101197 180437 180864 
33 1056 264478 264902 93240 93723 65387 65830 34657 35086 204946 205390 30799 31283 15410 15841 21506 21945 168825 169267 15490 15934 17213 17662 24245 24727 132276 132684 26866 27388 40551 41027 59664 60134 141279 141743 68860 69366 90359 90770 101209 101648 180876 181314 
34 1088 264914 265332 93739 94197 65842 66287 35100 35769 205402 205851 31299 31720 15853 16356 21957 22460 169290 169753 15946 16410 17675 18086 24739 25178 132697 133113 27401 27874 41039 41485 60146 60595 141755 142170 69379 69836 90782 91189 101660 102156 181327 181745 
35 1120 265344 265762 94219 94675 66300 66772 35781 36194 205868 206405 31756 32201 16368 16765 22474 22914 169798 170254 16422 16882 18098 18521 25191 25624 133127 133682 27888 28333 41497 41939 60607 61069 142185 142661 69848 70277 91201 91733 102169 102599 181757 182170 
36 1152 265805 266224 94723 95164 66825 67254 36240 36679 206478 206899 32256 32680 16810 17219 22971 23390 170309 170730 16973 17426 18567 19076 25677 26100 133735 134143 28386 28821 41989 42456 61113 61546 142715 143129 70329 70743 91781 92233 102644 103046 182214 182595 
37 1184 266236 266662 95178 95621 67269 67701 36694 37108 206911 207350 32696 33209 17232 17658 23402 23839 170746 171233 17438 17921 19090 19505 26113 26523 134155 134665 28835 29274 42468 42902 61558 61991 143141 143558 70756 71183 92245 92724 103058 103461 182607 183002 
38 1216 266674 267094 95633 96097 67713 68155 37124 37601 207363 207783 33224 33696 17670 18080 23851 24290 171247 171718 17933 18372 19517 20002 26535 26926 134678 135085 29287 29725 42914 43353 62003 62438 143570 144058 71195 71612 92736 93202 103473 103878 183014 183434 
39 1248 267106 267529 96111 96556 68168 68611 37620 38032 207795 208217 33708 34194 18093 18505 24302 24732 171735 172223 18390 19000 20014 20492 26938 27449 135104 135595 29737 30186 43365 43866 62450 62896 144071 144502 71624 72138 93216 93678 103890 104308 183447 183716 
40 1280 267572 267993 96601 97050 68672 69095 38078 38603 208276 208691 34283 34701 18550 19003 24777 25200 172277 172850 19069 19486 20558 21015 27496 27904 135638 136057 30262 30678 43909 44336 62943 63410 144546 144969 72188 72587 93723 94195 104351 104763 183762 184097 
41 1312 268005 268435 97062 97487 69107 69539 38615 39028 208707 209189 34716 35151 19015 19449 25212 25647 172862 173276 19500 19998 21027 21521 27916 28330 136069 136490 30690 31125 44348 44786 63422 63858 144984 145479 72599 73023 94207 94678 104775 105198 184109 184544 
42 1344 268447 268872 97499 97911 69556 70006 39040 39451 209201 209677 35191 35778 19462 19868 25660 26070 173288 173695 20010 20465 21533 22014 28342 28781 136503 136936 31139 31567 44799 45235 63870 64302 145491 145963 73035 73455 94690 95162 105210 105780 184556 184977 
43 1376 268884 269309 97923 98333 70024 70452 39464 39897 209689 210145 35790 36219 19881 20288 26082 26497 173717 174135 20480 20902 22026 22448 28793 29233 136948 137373 31582 32006 45247 45688 64322 64748 145975 146471 73467 73876 95174 95641 105792 106206 184989 185329 
44 1408 269352 269770 98377 98773 70499 70918 39945 40351 210195 210608 36262 36687 20334 20729 26542 26941 174178 174608 20949 21369 22493 22910 29281 29677 137434 137829 32067 32480 45738 46164 64798 65225 146521 146944 73921 74323 95689 96145 106250 106663 185374 185777 
45 1440 269782 270212 98785 99196 70931 71364 40363 40781 210620 211025 36699 37120 20741 21148 26953 27457 174640 175168 21382 21842 22923 23346 29689 30264 137841 138270 32493 32998 46177 46656 65238 65675 146956 147621 74335 74980 96157 96644 106675 107095 185789 186184 
46 1472 270224 270719 99208 99613 71376 71810 40793 41382 211037 211443 37132 37547 21160 21824 27469 27869 175180 175587 21854 22324 23358 23793 30276 30727 138282 138683 33011 33480 46668 47100 65691 66132 147633 148097 74992 75422 96656 97341 107107 107525 186197 186466 
47 1504 270731 271149 99625 100120 71822 72256 41397 41812 211455 211989 37559 37974 21838 22311 27881 28297 175599 176010 22336 22759 23810 24254 30739 31149 138695 139271 33498 33965 47112 47547 66146 66703 148110 148538 75434 75902 97353 97779 107537 107939 186478 186845 
48 1536 271192 271608 100164 100630 72299 72743 41861 42308 212040 212499 38023 38541 22359 22792 28341 28745 176072 176520 22806 23229 24310 24758 31192 31589 139332 139742 34032 34478 47600 48030 66746 67168 148585 149015 75950 76402 97864 98279 107982 108552 186932 187302 
49 1568 271620 272045 100642 101048 72755 73199 42320 42734 212513 212957 38553 38978 22805 23236 28758 29180 176532 176948 23241 23655 24771 25273 31601 32010 139755 140160 34492 34933 48042 48549 67180 67624 149029 149450 76414 76844 98291 98750 108564 108971 187315 187775 
50 1600 272057 272477 101060 101466 73213 73653 42746 43168 212969 213380 38993 39433 23249 23677 29192 29607 176965 177432 23667 24081 25285 25731 32023 32428 140172 140574 34946 35400 48562 49008 67637 68068 149462 149882 76856 77280 98763 99180 108983 109388 187787 188207 
51 1632 272489 272909 101478 101901 73667 74103 43180 43596 213392 213813 39446 40031 23689 24121 29619 30174 177450 177897 24093 24653 25745 26151 32440 33065 140586 140987 35414 35869 49020 49444 68080 68520 149895 150465 77292 77822 99192 99600 109403 109826 188221 188595 
52 1664 272952 273537 101949 102433 74157 74574 43646 44135 213869 214277 40074 40523 24167 24663 30217 30623 177940 178446 24700 25121 26195 26654 33119 33519 141030 141432 35924 36351 49498 49920 68565 68994 150527 150988 77869 78293 99643 100121 109869 110277 188651 189044 
53 1696 273549 273977 102445 102947 74586 75026 44148 44587 214289 214783 40535 40986 24676 25136 30635 31055 178458 178872 25134 25558 26667 27079 33532 33953 141444 141982 36363 36802 49932 50363 69006 69455 151000 151437 78306 78729 100135 100544 110289 110718 189057 189639 
54 1728 273990 274411 102963 103389 75038 75485 44604 45050 214795 215254 40998 41459 25148 25591 31069 31500 178884 179296 25570 25986 27091 27565 33965 34401 141994 142392 36814 37261 50375 50802 69467 69894 151449 151866 78741 79150 100556 100974 110730 111358 189651 190065 
55 1760 274423 274850 103401 103873 75498 75941 45062 45480 215268 215724 41471 41937 25604 26029 31512 31940 179309 179716 25999 26424 27583 28056 34413 34821 142406 142809 37275 37704 50814 51238 69906 70333 151879 152321 79162 79609 100986 101402 111376 111832 190077 190347 
56 1792 274896 275313 103918 104319 75988 76419 45524 45969 215774 216205 41983 42455 26098 26495 31983 32385 179759 180205 26471 26878 28119 28531 34868 35295 142854 143264 37790 38200 51283 51704 70378 70795 152370 152799 79652 80056 101452 101899 111879 112297 190390 190712 
57 1824 275326 275756 104331 104767 76432 76874 45981 46400 216220 216657 42467 42878 26507 26923 32397 33025 180222 180630 26890 27527 28548 29018 35308 35933 143276 143704 38212 38707 51717 52147 70807 71232 152812 153358 80068 80565 101913 102338 112309 112756 190724 191095 
58 1856 275768 276311 104779 105193 76886 77310 46417 46961 216669 217083 42891 43309 26936 27540 33037 33442 180648 181171 27540 27953 29030 29479 35945 36410 143716 144144 38719 39224 52159 52642 71244 71684 153370 153842 80577 80984 102352 102875 112768 113184 191109 191504 
59 1888 276323 276745 105205 105791 77323 77864 46974 47398 217095 217586 43321 43783 27554 28005 33454 33857 181183 181599 27967 28433 29491 30110 36425 36903 144156 144843 39241 39721 52654 53078 71696 72158 153854 154312 80996 81405 102893 103322 113196 113612 191523 191917 
60 1920 276788 277209 105834 106238 77908 78406 47451 47867 217630 218027 43832 44253 28052 28494 33900 34297 181670 182167 28480 28905 30153 30577 36952 37369 144888 145344 39788 40209 53125 53646 72201 72615 154367 154808 81448 81858 103374 103794 113655 114063 191963 192345 
61 1952 277221 277651 106252 106683 78418 78843 47884 48350 218039 218471 44267 44689 28507 28952 34309 34714 182179 182596 28917 29349 30589 31016 37381 37831 145357 145771 40222 40679 53658 54099 72627 73060 154820 155261 81870 82282 103806 104226 114075 114499 192361 192769 
62 1984 277663 278088 106695 107202 78855 79379 48363 48777 218483 218882 44703 45129 28964 29373 34728 35177 182608 183024 29361 29772 31029 31452 37843 38272 145783 146189 40695 41312 54112 54536 73072 73494 155273 155701 82294 82713 104238 104650 114511 114923 192782 193193 
63 2016 278100 278519 107214 107630 79391 79796 48793 49206 218894 219317 45141 45586 29385 29797 35189 35904 183036 183437 29784 30189 31464 31875 38284 38696 146201 146643 41324 41753 54549 55041 73507 73923 155714 156124 82725 83407 104662 105134 114935 115350 193205 193617 
64 2048 278563 279128 107675 108090 79842 80471 49261 49819 219360 219785 45637 46109 29850 30262 35949 36397 183524 184020 30273 30718 31918 32335 38744 39152 146695 147111 41800 42236 55087 55507 73966 74381 156182 156602 83458 83881 105180 105729 115396 115804 193660 194063 
65 2080 279140 279597 108102 108573 80483 80888 49833 50278 219797 220387 46121 46566 30274 30724 36409 36846 184032 184431 30731 31155 32347 32949 39165 39589 147124 147674 42249 42682 55519 55976 74393 74991 156614 157041 83894 84332 105741 106169 115816 116231 194075 194488 
66 2112 279609 280047 108585 109052 80900 81308 50290 50748 220399 220847 46578 47032 30736 31147 36858 37283 184443 184836 31167 31583 32961 33391 39601 40030 147686 148121 42694 43134 55988 56456 75005 75475 157053 157504 84344 84773 106181 106604 116243 116893 194500 194902 
67 2144 280059 280479 109064 109500 81320 81728 50760 51154 220860 221294 47045 47466 31160 31578 37295 37719 184858 185264 31596 32017 33403 33816 40042 40456 148134 148548 43146 43568 56468 56900 75487 75911 157517 157924 84786 85208 106616 107035 116905 117318 194914 195324 
68 2176 280534 280963 109544 109967 81771 82176 51208 51604 221347 221781 47514 47953 31629 32038 37762 38189 185315 185736 32076 32483 33869 34283 40504 40957 148597 149025 43612 44127 56953 57382 75962 76405 157971 158386 85256 85684 107078 107496 117361 117766 195373 195771 
69 2208 280975 281412 109979 110393 82188 82601 51616 52035 221793 222239 47969 48534 32050 32474 38202 38681 185752 186183 32496 33031 34295 34713 40970 41447 149037 149458 44139 44563 57394 57870 76417 76834 158399 158873 85701 86196 107508 107937 117778 118195 195783 196187 
70 2240 281424 281899 110405 110833 82613 83021 52048 52591 222251 222673 48548 49024 32487 32989 38693 39130 186199 186796 33043 33519 34725 35153 41459 41871 149470 149890 44575 45055 57882 58303 76847 77263 158886 159328 86208 86660 107949 108496 118207 118621 196200 196601 
71 2272 281911 282334 110845 111439 83033 83452 52605 53062 222685 223188 49036 49481 33001 33462 39142 39570 186808 187221 33531 33971 35167 35759 41885 42311 149902 150468 45067 45482 58316 58747 77275 77752 159340 159766 86673 87092 108508 108930 118633 119056 196613 197013 
