0 0 197757 198165 200944 201340 23852 24264 14191 14600 162360 162762 164321 164739 3481 3882 0 434 96664 97061 99116 99568 6935 7378 10891 11289 95953 96353 87936 88411 38006 38399 34803 35216 95496 95931 91298 91927 
1 32 198177 198591 201352 201757 24277 24792 14612 15152 162774 163235 164756 165191 3894 4303 446 869 97074 97555 99581 100349 7390 7977 11301 11706 96366 96835 88426 89094 38411 38825 35228 35849 95945 96352 91939 92390 
2 64 198603 199015 201769 202169 24804 25246 15164 15574 163254 163664 165203 165622 4315 4756 881 1349 97567 97984 100361 100849 7989 8445 11718 12126 96847 97445 89106 89541 38837 39235 35861 36286 96365 96795 92402 92859 
3 96 199027 199446 202181 202581 25261 25685 15586 16054 163679 164087 165634 166055 4769 5322 1361 1810 97996 98398 100861 101291 8457 8888 12138 12596 97457 97862 89553 89978 39249 39655 36298 36717 96809 97442 92873 93298 
4 128 199494 199907 202624 203019 25743 26164 16102 16515 164133 164625 166098 166514 5367 5796 1854 2493 98441 98838 101335 101756 8935 9359 12653 13056 97909 98303 90023 90442 39700 40118 36760 37178 97489 97902 93343 93778 
5 160 199919 200347 203031 203435 26176 26673 16528 16974 164637 165077 166526 166960 5808 6278 2505 2973 98850 99308 101768 102200 9371 9793 13069 13688 98316 98732 90454 90879 40130 40554 37190 37612 97914 98343 93790 94247 
6 192 200360 200958 203447 203845 26694 27181 16989 17397 165089 165514 166972 167435 6291 6708 2985 3420 99321 99754 102212 102631 9805 10222 13700 14150 98745 99186 90892 91331 40566 40976 37624 38045 98355 98805 94259 94743 
7 224 200970 201394 203857 204254 27193 27677 17411 17845 165530 166008 167458 167877 6721 7139 3432 3846 99766 100427 102644 103129 10234 10826 14162 14566 99198 99608 91343 91930 40988 41548 38057 38680 98820 99296 94763 95205 
8 256 201441 201862 204297 204690 27731 28190 17894 18304 166058 166480 167925 168334 7182 7600 3891 4309 100490 100949 103172 103598 10871 11290 14613 15079 99656 100331 91976 92411 41595 41990 38723 39134 99351 99770 95254 95668 
9 288 201874 202306 204702 205104 28202 28646 18317 18735 166494 166939 168350 168783 7612 8038 4322 4732 100961 101429 103610 104039 11302 11730 15091 15502 100343 100752 92423 92870 42002 42423 39146 39569 99787 100437 95681 96109 
10 320 202318 202741 205116 205513 28660 29095 18747 19224 166957 167505 168795 169220 8050 8464 4744 5272 101441 101885 104052 104456 11742 12160 15514 15920 100764 101170 92882 93301 42435 42844 39581 39995 100449 100945 96121 96539 
11 352 202753 203172 205525 205922 29115 29599 19244 19701 167525 167956 169232 169665 8476 8922 5284 5701 101898 102406 104468 104913 12172 12594 15932 16444 101183 101589 93313 93734 42857 43263 40007 40426 100958 101401 96552 96989 
12 384 203218 203760 205965 206480 29654 30297 19746 20166 168041 168457 169712 170174 8967 9399 5754 6228 102455 103081 104967 105417 12638 13053 16494 16916 101635 102032 93779 94181 43307 43704 40469 40886 101448 101902 97050 97483 
13 416 203772 204197 206492 206897 30309 30734 20178 20607 168471 168964 170187 170632 9411 9831 6240 6694 103093 103518 105429 105942 13065 13555 16928 17350 102044 102460 94193 94746 43716 44348 40898 41480 101915 102419 97495 98030 
14 448 204209 204626 206909 207308 30746 31173 20620 21046 168976 169395 170645 171099 9843 10249 6706 7143 103530 103950 105954 106393 13567 13990 17362 17789 102476 103163 94758 95202 44360 44763 41492 41907 102432 103075 98042 98537 
15 480 204640 205053 207320 207717 31185 31600 21060 21481 169409 169817 171111 171537 10261 10829 7155 7592 103962 104382 106405 106845 14002 14435 17801 18210 103175 103587 95215 95645 44775 45173 41919 42340 103092 103492 98550 98996 
16 512 205101 205508 207760 208151 31652 32085 21536 22036 169867 170286 171581 171993 10875 11293 7637 8114 104431 104842 106894 107339 14480 14909 18256 18653 103632 104042 95695 96110 45217 45613 42383 42806 103541 103968 99043 99479 
17 544 205520 205942 208163 208564 32098 32535 22052 22489 170300 170752 172006 172432 11305 11735 8126 8636 104854 105269 107351 107783 14921 15357 18666 19223 104055 104473 96122 96553 45625 46035 42818 43244 103981 104412 99491 99921 
