0 0 33091 33732 4768 5420 0 693 4652 5171 73698 74409 43005 43895 47433 48249 39427 40143 123111 123741 86401 87212 96314 97045 91261 92079 182440 182764 144390 145233 143504 144337 142285 142915 263437 264026 203305 203891 220770 221441 205724 206343 396387 396908 294689 295208 309155 309856 292902 293651 670255 670496 
1 32 33786 34767 5474 6168 748 1484 5224 5975 74466 75166 43942 44650 48294 48995 40194 40873 123786 124471 87257 87933 97089 97750 92124 92798 182818 183525 145291 145978 144397 145158 142959 143609 264070 264875 203935 204580 221497 222125 206390 206947 396953 397558 295258 295912 309903 310736 293695 294357 670542 671054 
2 64 34823 35527 6225 6919 1545 2383 6032 6720 75252 75986 44694 45366 49039 49794 40922 41614 124521 125296 87977 88639 97795 98471 92842 93511 183577 184461 146028 146776 145202 145897 143661 144388 264937 265647 204624 205266 222175 222900 206992 207686 397604 398298 295957 296600 310783 311710 294401 295198 671100 671337 
3 96 35579 36360 6976 7727 2434 3345 6770 7665 76053 76739 45411 46082 49840 50555 41669 42385 125346 126152 88685 89438 98521 99195 93562 94236 184523 185220 146825 147565 145951 146611 144433 145242 265701 266397 205310 205972 222944 223519 207738 208437 398348 399021 296654 297343 311756 312468 295242 295906 671383 671895 
4 128 36459 37166 7839 8560 3456 4169 7768 8480 76822 77506 46170 46845 50644 51351 42479 43311 126247 126959 89549 90321 99291 100022 94354 95125 185322 186008 147640 148250 146695 147320 145332 145982 266488 267187 206049 206915 223624 224225 208541 209386 399107 399944 297464 298062 312551 313252 295979 296608 671975 672222 
5 160 37216 37932 8607 9326 4219 5092 8528 9322 77566 78241 46891 47574 51405 52105 43362 44215 127006 127718 90373 91059 100074 100807 95185 95872 186060 186853 148296 148967 147367 148008 146031 146776 267243 267934 206968 207686 224269 224948 209433 210248 400001 400686 298106 298820 313313 314136 296652 297316 672266 672786 
6 192 37984 38688 9374 10077 5144 5940 9385 10084 78298 79192 47630 48409 52162 53080 44279 44960 127765 128638 91105 91748 100863 101786 95920 96630 186900 187803 149012 149691 148068 148745 146827 147561 267978 268694 207732 208434 224992 225649 210293 211090 400735 401288 298867 299584 314183 314838 297360 298052 672833 673088 
7 224 38740 39448 10135 10841 5988 6696 10152 10846 79248 79879 48454 49307 53125 53973 45022 45704 128682 129521 91801 92445 101830 102515 96675 97494 187888 188690 149737 150679 148803 149477 147615 148250 268742 269470 208487 209374 225702 226371 211139 211785 401340 402119 299665 300463 314882 315543 298096 298698 673134 673648 
8 256 39577 40282 10925 11613 6780 7668 10939 11614 79971 80642 49421 50111 54072 54766 45817 46599 129604 130294 92556 93379 102622 103389 97567 98222 188798 189462 150786 151510 149559 150346 148329 148994 269591 270316 209458 210257 226452 227208 211869 212517 402195 402846 300637 301347 315617 316286 298784 299595 673733 673986 
9 288 40339 41073 11658 12379 7720 8474 11670 12375 80686 81342 50168 50886 54815 55783 46648 47357 130338 131070 93430 94196 103443 104339 98268 98928 189510 190341 151559 152241 150391 151067 149038 149715 270373 271070 210304 211091 227263 227931 212568 213226 402893 403567 301396 302256 316330 317135 299724 300583 674033 674547 
