0 0 32719 33338 28685 29412 2445 3134 0 725 71759 72552 75640 76345 39226 39733 48848 49545 119390 120093 126627 127297 83614 84290 85925 86751 175400 176060 179577 180283 141031 141764 136571 137083 243451 244169 248870 249505 192498 193099 197338 197945 386740 387427 373315 373794 271620 272189 266438 267108 629012 629655 628345 628965 
1 32 33394 34178 29461 30179 3187 4171 779 1427 72598 73581 76399 77162 39784 40504 49589 50200 120139 120841 127357 128043 84334 85177 86801 87526 176106 176823 180348 181258 141818 142612 137129 137812 244213 244907 249550 250231 193148 193893 197989 198779 387471 388181 373846 374524 272233 272899 267153 267840 629700 630368 629009 629654 
2 64 34224 34746 30250 31056 4215 4925 1480 2174 73636 74310 77221 77944 40550 41246 50252 51052 120893 121619 128096 128782 85222 85876 87582 88230 176872 177561 181310 182022 142669 143304 137859 138633 244956 245677 250276 250771 193939 194636 198824 199515 388226 388901 374584 375334 272947 273807 267886 268566 630412 631080 629698 630348 
3 96 34801 35522 31116 31841 4969 5655 2226 2882 74363 75044 77988 78717 41305 42036 51104 51705 121672 122607 128829 129514 85924 86750 88276 88916 177611 178295 182067 182755 143348 144164 138682 139234 245724 246489 250821 251526 194680 195371 199559 200279 388946 389623 375401 376127 273856 274589 268610 269289 631124 631791 630392 631049 
4 128 35627 36101 31943 32652 5754 6451 2986 3661 75139 75820 78818 79707 42122 42831 51809 52633 122708 123384 129588 130482 86859 87575 89015 89615 178373 179077 182838 183495 144266 144924 139314 140195 246594 247455 251604 252251 195444 196349 200362 201254 389699 390369 376219 376906 274678 275406 269362 270052 631864 632639 631122 631767 
5 160 36161 36928 32701 33697 6500 7221 3714 4391 75878 76541 79753 80465 42882 43766 52679 53441 123432 124181 130527 131279 87634 88396 89662 90304 179128 179925 183541 184256 144969 145651 140240 140897 247505 248206 252297 252958 196393 197082 201302 201976 390417 391074 376951 377612 275451 276199 270096 270868 632683 633370 631811 632472 
6 192 36976 37671 33761 34503 7274 7974 4441 5148 76587 77261 80521 81319 43816 44414 53485 54200 124237 125049 131328 131955 88440 89156 90372 91211 179970 180678 184301 184985 145698 146385 140941 141624 248250 248752 253012 253724 197127 197886 202020 202694 391126 391797 377671 378553 276245 276971 270914 271600 633414 634084 632516 633167 
7 224 37729 38474 34555 35293 8018 8717 5202 5893 77314 78119 81364 82083 44458 45144 54244 54763 125103 125786 131999 132695 89200 89905 91270 91901 180722 181396 185029 185746 146429 147064 141668 142332 248797 249502 253771 254529 197930 198609 202738 203426 391843 392728 378633 379539 277023 277706 271644 272326 634128 634794 633211 633846 
8 256 38588 39346 35396 35991 8823 9566 5988 6739 78218 78875 82183 82890 45233 45891 54849 55410 125870 126565 132796 133541 89979 90619 91979 92635 181474 182235 185871 186681 147147 147812 142420 143076 249577 250251 254663 255275 198692 199389 203499 204214 392808 393482 379676 380572 277793 278461 272399 273077 634867 635532 633919 634553 
9 288 39407 40191 36058 36815 9619 10325 6783 7449 78923 79771 82944 83688 45936 46624 55457 56280 126610 127296 133604 134489 90663 91355 92681 93421 182279 182969 186731 187431 147862 148567 143123 143765 250296 251057 255357 256091 199441 200260 204258 204930 393526 394190 380671 381435 278505 279324 273121 273888 635576 636242 634597 635233 
10 320 40255 41168 36876 37513 10396 11101 7499 8150 79817 80492 83738 84446 46671 47461 56332 57007 127348 128072 134536 135249 91399 92051 93465 94113 183021 183707 187477 188350 148620 149338 143821 144739 251102 251763 256143 256979 200308 201244 204974 205647 394235 394897 381482 382175 279379 280110 273933 274608 636286 636951 635277 635912 
11 352 41212 42005 37560 38270 11157 11860 8202 9014 80536 81338 84508 85225 47505 48208 57062 57760 128126 128843 135312 136194 92095 92749 94160 95055 183759 184461 188395 188935 149383 150113 144784 145396 251809 252517 257042 257733 201299 201995 205691 206372 394942 395608 382228 382911 280160 280847 274654 275405 636995 637684 635956 636589 
12 384 42106 42837 38363 38636 11946 12660 9138 9791 81438 82176 85313 86027 48288 48933 57850 58563 128935 129798 136322 137061 92827 93495 95154 96029 184579 185356 189023 189680 150186 150816 145469 146093 252590 253031 257821 258503 202068 202755 206446 207291 395682 396347 383014 383801 280926 281591 275479 276204 637757 638011 636663 637311 
13 416 42894 43623 38698 39423 12704 13412 9842 10506 82249 82995 86076 86789 48993 49747 58614 59308 129844 130587 137113 137810 93544 94189 96089 96771 185407 186353 189735 190419 150861 151502 146137 146825 253079 253819 258555 259254 202799 203499 207335 208244 396393 397061 383846 384506 281636 282313 276251 276935 638056 638749 637356 638009 
14 448 43670 44399 39494 40206 13461 14178 10574 11232 83049 83765 86835 87539 49797 50310 59376 60065 130666 131494 137858 138724 94233 95115 96819 97507 186398 187088 190472 191164 151546 152328 146869 147582 253864 254512 259310 260016 203546 204238 208312 209019 397106 397772 384550 385206 282358 283035 276985 277670 638793 639167 638053 638314 
15 480 44451 45168 40262 41179 14225 14983 11279 11932 83838 84504 87594 88380 50359 51091 60110 60859 131552 132509 138799 139475 95167 96028 97559 98265 187133 187810 191222 191866 152379 153054 147626 148350 254566 255265 260077 260790 204282 205024 209063 209741 397817 398484 385250 386013 283079 283754 277715 278395 639212 639910 638361 639166 
16 512 45274 45994 41275 42003 15134 15864 12015 12662 84594 85319 88488 89186 51214 51761 60967 61718 132625 133481 139575 140275 96134 96804 98376 99059 187883 188553 191968 192731 153128 153807 148464 149120 255399 256090 260921 261649 205100 205896 209815 210491 398558 399227 386093 386757 283836 284495 278468 279315 639983 640638 639239 639911 
