0 0 976 1689 0 655 2234 2656 3321 4020 42008 42760 46999 47687 43999 44654 49486 50147 85279 86111 90065 90726 84552 85227 81871 82541 134806 135225 131526 132226 129320 129816 129605 130394 191470 192137 186787 187400 199936 200809 188140 188802 267437 268010 275235 275902 271405 272057 267917 268396 
1 32 1741 2455 705 1656 2717 3410 4064 4870 42825 43541 47752 48464 44706 45469 50193 50867 86165 87119 90777 91351 85272 86113 82592 83190 135277 135927 132282 132999 129864 130539 130447 131293 192188 192862 187444 188109 200858 201536 188853 189539 268054 268842 275948 276833 272103 272619 268441 269152 
2 64 2503 3254 1710 2412 3467 4197 4920 5611 43589 44273 48509 49411 45514 46184 50911 51552 87165 87840 91405 92038 86176 86957 83240 84074 135971 136586 133050 133731 130587 131463 131338 132012 192911 193817 188155 188820 201594 202287 189583 190417 268887 269557 276877 277530 272664 273253 269204 269950 
3 96 3308 4030 2456 3247 4255 4980 5660 6340 44322 44984 49455 50137 46234 46945 51603 52238 87904 88639 92085 92766 87001 87655 84137 84818 136633 137154 133776 134429 131536 132237 132057 132734 193863 194579 188864 189540 202353 203024 190464 191130 269603 270399 277574 278226 273297 273921 270004 270755 
4 128 4127 4896 3354 4065 5112 5812 6433 7070 45063 45717 50215 50896 47051 47698 52322 52940 88715 89392 92878 93563 87731 88245 84922 85588 137249 137979 134511 135220 132385 133082 132808 133450 194655 195336 189639 190425 203097 203761 191206 192035 270472 271138 278300 278949 273995 274654 270832 271484 
5 160 4947 5668 4127 4910 5870 6563 7120 7755 45773 46443 50951 51648 47752 48443 52990 53640 89436 90139 93609 94305 88294 88841 85642 86326 138023 138646 135269 135921 133139 133843 133496 134187 195388 196183 190477 191148 203805 204469 192081 192834 271182 271843 278993 279642 274698 275377 271537 272212 
6 192 5730 6425 4967 5702 6611 7553 7806 8579 46496 47194 51704 52401 48497 49162 53692 54353 90206 90979 94360 95025 88894 89543 86378 87234 138704 139502 135970 136908 133903 134450 134236 134768 196236 196922 191192 191850 204514 205305 192883 193818 271887 272554 279686 280342 275422 276074 272262 272972 
7 224 6485 7392 5747 6496 7611 8314 8623 9314 47244 47896 52471 53179 49220 49849 54398 55079 91039 91714 95077 95756 89588 90164 87279 87901 139553 140242 136953 137606 134515 135224 134812 135499 196968 197786 191895 192553 205349 206018 193868 194592 272598 273250 280386 281038 276120 276844 273030 273822 
8 256 7492 8182 6588 7431 8406 9102 9422 10236 47985 48624 53264 53957 49939 50476 55174 55932 91818 92550 95853 96530 90254 90978 87985 88660 140341 141246 137681 138361 135327 135935 135574 136268 197865 198530 192632 193435 206091 206782 194680 195343 273326 273979 281116 281791 276928 277568 273897 274553 
9 288 8227 8937 7475 8148 9151 9838 10285 11009 48675 49416 54008 54844 50538 51173 55978 56646 92595 93311 96586 97315 91053 91711 88707 89381 141294 141958 138405 139058 135991 136917 136313 137004 198581 199264 193480 194133 206826 207495 195399 196192 274024 274674 281835 282500 277615 278287 274604 275269 
10 320 8990 9787 8195 8900 9882 10554 11071 11756 49464 50146 54888 55559 51222 51906 56705 57333 93359 94049 97367 98073 91764 92393 89436 90138 142021 142727 139102 139515 136973 137618 137056 137799 199313 199979 194177 194856 207539 208259 196249 196985 274718 275376 282548 283305 278336 279069 275320 275996 
11 352 9831 10519 8953 9785 10599 11326 11816 12524 50192 50885 55603 56322 51952 52633 57392 58053 94105 94836 98125 99014 92445 93120 90197 90975 142771 143312 139566 140263 137667 138368 137848 138547 200024 200811 194910 195571 208303 208973 197037 197813 275420 276073 283357 284077 279114 279645 276043 276841 
12 384 10617 11327 9863 10555 11416 12120 12626 13270 50989 51675 56437 57200 52718 53599 58164 58713 94931 95606 99095 99756 93200 94014 91059 91711 143396 144145 140355 141244 138466 139070 138624 139458 200899 201593 195644 196323 209046 209715 197923 198536 276148 276988 284173 285018 279719 280343 276924 277568 
