0 0 164 572 154 558 0 410 
1 32 616 1022 602 1005 454 864 
2 64 1066 1475 1049 1455 908 1320 
3 96 1519 1927 1499 1903 1364 1777 
4 128 2000 2408 1976 2379 1850 2263 
5 160 2452 2861 2423 2827 2307 2718 
6 192 2905 3311 2871 3275 2762 3173 
7 224 3355 3762 3319 3724 3217 3627 
8 256 3835 4240 3797 4200 3700 4107 
9 288 4284 4691 4244 4647 4151 4561 
10 320 4735 5141 4691 5097 4605 5014 
11 352 5185 5593 5141 5547 5058 5469 
12 384 5666 6074 5621 6025 5542 5955 
13 416 6118 6525 6069 6473 5999 6407 
14 448 6569 6975 6517 6920 6451 6859 
15 480 7019 7427 6964 7369 6903 7315 
16 512 7500 7904 7442 7844 7388 7796 
17 544 7948 8355 7888 8292 7840 8250 
18 576 8399 8806 8336 8738 8294 8704 
19 608 8850 9258 8782 9183 8748 9156 
20 640 9331 9739 9256 9659 9229 9642 
21 672 9783 10191 9703 10106 9686 10097 
22 704 10235 10642 10150 10553 10141 10552 
23 736 10686 11093 10598 11003 10596 11000 
24 768 11166 11572 11076 11479 11073 11477 
25 800 11616 12022 11523 11927 11521 11925 
26 832 12066 12473 11971 12376 11969 12374 
27 864 12517 12923 12420 12823 12418 12821 
28 896 12996 13404 12896 13302 12895 13300 
29 928 13448 13857 13346 13751 13344 13749 
30 960 13901 14308 13795 14199 13793 14197 
31 992 14352 14759 14243 14651 14241 14630 
32 1024 14832 15239 14724 15131 14703 15098 
33 1056 15283 15687 15175 15581 15142 15537 
34 1088 15731 16136 15625 16033 15581 15979 
35 1120 16180 16584 16077 16485 16023 16418 
36 1152 16657 17065 16558 16967 16491 16887 
37 1184 17109 17517 17011 17420 16931 17327 
38 1216 17561 17968 17464 17872 17371 17766 
39 1248 18012 18418 17916 18323 17810 18199 
40 1280 18491 18897 18396 18804 18272 18663 
41 1312 18941 19344 18848 19252 18707 19095 
42 1344 19388 19793 19296 19703 19139 19529 
43 1376 19837 20243 19747 20154 19573 19963 
44 1408 20316 20724 20227 20636 20036 20427 
45 1440 20768 21174 20680 21088 20471 20862 
46 1472 21218 21622 21132 21540 20906 21297 
47 1504 21666 22072 21584 21992 21341 21737 
48 1536 22145 22550 22065 22473 21810 22206 
49 1568 22594 23001 22517 22924 22250 22645 
50 1600 23045 23451 22968 23375 22689 23083 
51 1632 23495 23899 23419 23827 23127 23525 
52 1664 23972 24379 23900 24308 23598 23993 
53 1696 24423 24830 24352 24761 24037 24433 
54 1728 24874 25282 24805 25213 24477 24875 
55 1760 25326 25731 25257 25664 24920 25310 
56 1792 25804 26208 25737 26145 25383 25774 
57 1824 26252 26652 26189 26596 25818 26209 
58 1856 26696 27093 26640 27047 26254 26653 
59 1888 27137 27542 27091 27498 26698 27094 
60 1920 27615 28019 27571 27978 27169 27559 
61 1952 28063 28469 28022 28430 27603 27994 
62 1984 28513 28920 28474 28876 28038 28431 
63 2016 28964 29358 28920 29320 28476 28878 
64 2048 29431 29826 29393 29788 28951 29352 
65 2080 29870 30266 29832 30231 29396 29797 
66 2112 30310 30703 30275 30672 29841 30243 
67 2144 30747 31141 30716 31116 30287 30688 
68 2176 31214 31608 31189 31587 30761 31162 
69 2208 31653 32047 31631 32030 31206 31607 
70 2240 32092 32486 32074 32476 31651 32046 
71 2272 32531 32924 32520 32919 32090 32485 
72 2304 32997 33390 32992 33389 32558 32959 
73 2336 33435 33827 33433 33825 33003 33403 
74 2368 33871 34264 33869 34262 33447 33848 
75 2400 34308 34700 34306 34699 33892 34294 
76 2432 34774 35166 34773 35165 34367 34767 
77 2464 35211 35604 35209 35602 34811 35210 
78 2496 35648 36039 35646 36038 35255 35656 
79 2528 36084 36478 36082 36476 35700 36102 
80 2560 36551 36946 36550 36942 36175 36577 
81 2592 36990 37383 36986 37381 36621 37024 
82 2624 37427 37820 37425 37819 37068 37469 
83 2656 37865 38258 37863 38255 37513 37916 
84 2688 38331 38724 38328 38722 37989 38391 
85 2720 38768 39161 38766 39158 38435 38835 
86 2752 39205 39598 39202 39594 38879 39282 
87 2784 39642 40035 39638 40033 39326 39725 
88 2816 40108 40502 40107 40501 39798 40201 
89 2848 40547 40940 40545 40937 40245 40648 
90 2880 40984 41378 40981 41377 40692 41094 
91 2912 41423 41813 41421 41812 41138 41539 
92 2944 41887 42278 41886 42276 41612 42013 
93 2976 42322 42712 42320 42711 42057 42458 
94 3008 42757 43147 42755 43146 42502 42901 
95 3040 43192 43590 43190 43577 42945 43335 
96 3072 43663 44063 43650 44042 43408 43799 
97 3104 44107 44506 44086 44478 43843 44235 
98 3136 44550 44948 44522 44913 44279 44669 
99 3168 44992 45392 44957 45347 44713 45105 
100 3200 45465 45866 45421 45814 45178 45566 
101 3232 45910 46310 45858 46248 45610 46001 
102 3264 46354 46750 46292 46683 46045 46435 
103 3296 46794 47192 46727 47120 46479 46866 
104 3328 47265 47666 47193 47588 46939 47329 
105 3360 47710 48111 47632 48028 47373 47762 
106 3392 48155 48553 48072 48466 47806 48195 
107 3424 48597 48995 48510 48901 48239 48625 
108 3456 49068 49465 48974 49367 48698 49086 
109 3488 49509 49906 49411 49803 49130 49521 
110 3520 49950 50349 49847 50241 49565 49954 
111 3552 50393 50793 50285 50677 49998 50388 
112 3584 50866 51266 50750 51141 50461 50852 
113 3616 51310 51708 51185 51577 50896 51288 
114 3648 51752 52148 51621 52011 51332 51723 
115 3680 52192 52592 52055 52448 51767 52157 
116 3712 52665 53058 52521 52913 52230 52621 
117 3744 53102 53493 52957 53349 52665 53059 
118 3776 53537 53929 53393 53783 53104 53494 
119 3808 53973 54370 53827 54219 53539 53930 
120 3840 54443 54842 54292 54685 54004 54393 
121 3872 54886 55289 54729 55123 54437 54824 
122 3904 55333 55733 55167 55561 54868 55258 
123 3936 55777 56176 55605 55998 55302 55690 
124 3968 56249 56647 56071 56464 55763 56151 
125 4000 56691 57087 56508 56900 56195 56584 
126 4032 57131 57530 56944 57338 56628 57016 
127 4064 57574 57970 57382 57789 57060 57459 
128 4096 58043 58437 57862 58265 57532 57934 
129 4128 58481 58876 58309 58716 57978 58378 
130 4160 58920 59317 58760 59167 58422 58824 
131 4192 59361 59755 59211 59617 58868 59270 
132 4224 59828 60223 59690 60097 59344 59744 
133 4256 60267 60660 60141 60546 59788 60189 
134 4288 60704 61099 60590 60996 60233 60632 
135 4320 61143 61531 61040 61446 60676 61080 
136 4352 61604 62002 61519 61926 61153 61554 
137 4384 62047 62444 61970 62378 61598 62001 
138 4416 62489 62886 62422 62830 62045 62443 
139 4448 62931 63318 62874 63281 62487 62885 
