0 0 14201 14838 23064 23690 20329 20984 0 640 48588 49115 58999 59761 53593 53984 49431 49993 114459 115097 115747 116381 113150 113727 89144 89668 169914 170456 172530 172785 173486 174172 
1 32 14893 15615 23740 24483 21043 21752 696 1334 49159 49971 59808 60498 54042 54713 50045 50760 115141 115893 116427 117072 113776 114416 89712 90364 170500 171255 172829 173632 174218 174892 
2 64 15669 16369 24530 25235 21806 22507 1386 2017 50025 50702 60545 61215 54759 55688 50816 51492 115937 116609 117126 117775 114461 115098 90408 90939 171299 171951 173676 174179 174937 175172 
3 96 16415 17107 25280 25975 22556 23294 2062 2686 50751 51425 61259 62007 55734 56505 51537 52149 116653 117468 117825 118690 115150 115897 90983 91741 171996 172689 174226 174931 175216 175722 
4 128 17226 17922 26052 26726 23371 24059 2768 3409 51498 52141 62098 62780 56607 57254 52222 52918 117543 118215 118764 119418 115978 116614 91816 92432 172763 173634 175009 175676 175796 176420 
5 160 17976 18659 26774 27465 24103 24820 3453 4092 52185 52915 62824 63494 57303 58085 52962 53843 118266 118940 119463 120124 116659 117473 92476 93127 173678 174342 175720 176404 176465 177102 
6 192 18707 19382 27515 28308 24866 25597 4136 4762 52960 53842 63538 64206 58130 58852 53889 54534 118989 119667 120169 120810 117519 118112 93171 93753 174386 174932 176448 177082 177148 177865 
7 224 19426 20106 28352 29032 25647 26338 4806 5443 53889 54543 64250 65138 58896 59526 54585 55230 119711 120376 120859 121725 118159 118876 93800 94704 174980 175677 177127 177864 177915 178702 
8 256 20193 20890 29146 29861 26429 27148 5521 6167 54638 55286 65211 65883 59604 60247 55304 55764 120450 121116 121799 122438 118964 119598 94789 95440 175757 176423 177948 178853 178777 179250 
9 288 20941 21656 29917 30599 27201 27904 6214 6857 55334 55995 65927 66594 60298 60944 55809 56528 121160 121826 122483 123152 119645 120320 95485 96144 176474 177161 178901 179639 179296 179979 
10 320 21710 22421 30643 31312 27949 28707 6901 7534 56054 56691 66638 67309 60997 61642 56572 57235 121870 122740 123197 123825 120366 121040 96194 96664 177206 177870 179686 179986 180026 180554 
11 352 22469 23187 31356 32043 28756 29464 7586 8246 56739 57378 67360 68029 61686 62322 57279 57790 122785 123458 123869 124495 121085 121803 96708 97267 177923 178846 180034 180940 180600 181411 
12 384 23274 24047 32124 32827 29537 30213 8326 9159 57451 58091 68114 69024 62396 63044 57863 58455 123535 124233 124568 125194 121879 122743 97340 97965 178923 179642 181016 181678 181486 182401 
13 416 24097 24819 32871 33744 30257 30931 9204 9869 58136 58857 69076 69977 63095 63771 58499 59067 124279 124952 125238 125856 122792 123471 98009 98592 179695 180365 181723 182412 182446 182952 
14 448 24863 25590 33788 34468 30978 31692 9913 10565 58902 59571 70023 70696 63816 64519 59111 59773 124996 125669 125900 126545 123519 124241 98636 99446 180410 180942 182456 183128 182996 183449 
15 480 25634 26318 34520 35210 31737 32443 10609 11236 59616 60319 70747 71425 64565 65235 59817 60441 125713 126383 126595 127254 124291 124955 99492 100084 180988 181638 183174 183870 183494 184061 
16 512 26401 27141 35294 35969 32532 33226 11315 11954 60392 61119 71502 72172 65321 66297 60514 61139 126459 127142 127329 127971 125036 125684 100157 100784 181715 182405 183945 184601 184139 184792 
17 544 27193 27888 36013 36684 33270 34144 11998 12626 61164 61991 72216 72889 66346 67241 61183 61992 127196 127862 128016 128665 125731 126395 100828 101444 182456 183274 184650 185339 184838 185474 
18 576 27932 28624 36728 37419 34188 34870 12670 13299 62035 62684 72933 73604 67287 67930 62038 62689 127906 128585 128709 129564 126441 126975 101491 102219 183318 183872 185384 186055 185519 186096 
19 608 28678 29386 37463 38169 34924 35617 13343 13973 62730 63397 73648 74323 67988 68641 62733 63267 128629 129306 129609 130244 127019 127683 102269 103025 183918 184569 186104 186795 186142 186805 
20 640 29459 30134 38265 39107 35718 36459 14060 14704 63472 64126 74396 75064 68725 69499 63341 63823 129397 130083 130318 131050 127756 128421 103099 103748 184643 185260 186870 187800 186883 187796 
21 672 30178 30876 39151 39825 36510 37237 14748 15385 64170 64824 75112 76068 69543 70180 63869 64527 130130 131047 131095 131773 128466 129106 103795 104468 185304 186056 187849 188548 187844 188517 
22 704 30920 31627 39874 40551 37283 38001 15430 16068 64875 65542 76114 76788 70227 70859 64575 65244 131091 131753 131820 132594 129151 129810 104515 105186 186107 186797 188594 189261 188564 188820 
23 736 31671 32433 40606 41279 38045 38719 16112 16749 65596 66327 76832 77504 70903 71718 65295 66295 131797 132462 132639 133272 129855 130732 105236 105805 186843 187544 189309 190195 188865 189376 
24 768 32520 33213 41352 42032 38792 39571 16823 17456 66441 67256 77584 78466 71796 72602 66376 67250 132535 133210 133348 133983 130820 131484 105879 106537 187617 188019 190274 190957 189457 190269 
25 800 33257 33983 42076 42749 39622 40332 17522 18299 67311 68015 78511 79188 72646 73321 67297 67933 133255 133925 134042 134922 131534 132193 106582 107242 188066 188766 191001 191809 190313 190964 
26 832 34027 34704 42803 43525 40382 41095 18358 19055 68070 68745 79232 79993 73366 74040 67979 68642 133969 134644 134970 135642 132237 132895 107287 107987 188810 189318 191853 192220 191014 191816 
27 864 34748 35427 43579 44517 41147 41846 19106 20024 68791 69504 80039 80714 74084 74944 68704 69309 134689 135363 135688 136367 132940 133599 108031 108678 189367 190262 192268 192964 191865 192565 
28 896 35522 36209 44590 45259 41933 42633 20097 20802 69582 70262 80802 81486 75034 75751 69382 69983 135451 136320 136441 137117 133673 134313 108751 109387 190342 190965 193037 193821 192646 193281 
29 928 36253 36963 45304 46037 42677 43354 20846 21556 70306 70954 81531 82201 75798 76437 70030 70698 136367 137043 137163 138014 134358 134927 109431 110099 191017 191815 193868 194572 193327 194002 
30 960 37021 37724 46081 46750 43398 44085 21600 22276 70999 71724 82246 82912 76482 77287 70742 71212 137087 137757 138060 138742 134975 135644 110144 110780 191863 192557 194616 194963 194047 194577 
31 992 37773 38459 46794 47470 44129 44854 22335 23026 71769 72597 82956 83613 77332 78041 71261 71855 137801 138483 138789 139466 135690 136368 110824 111465 192602 193274 195011 195698 194624 195311 
32 1024 38533 39400 47574 48270 44938 45622 23106 23786 72707 73388 83687 84329 78126 78804 71935 72621 138556 139276 139549 140349 136452 137121 111539 112254 193348 194005 195774 196435 195387 196034 
33 1056 39454 40164 48325 49055 45675 46344 23837 24515 73433 74134 84374 85006 78855 79539 72665 73325 139320 140004 140397 141064 137170 138018 112299 112946 194051 194729 196479 197164 196081 196755 
34 1088 40216 40955 49099 49962 46389 47071 24559 25233 74178 74956 85051 85689 79590 80492 73369 74037 140048 140734 141109 141778 138065 138740 112991 113636 194776 195313 197209 197866 196800 197262 
35 1120 41010 41695 50007 50698 47124 47809 25277 26037 75000 75749 85733 86355 80536 81222 74081 74945 140778 141465 141823 142496 138786 139467 113681 114288 195358 196029 197913 198772 197306 198028 
36 1152 41790 42458 50780 51491 47899 48594 26128 26811 75859 76551 86442 87081 81317 82022 75034 75750 141553 142235 142584 143450 139557 140352 114370 115034 196105 196758 198848 199521 198104 198784 
