0 0 17042 17698 0 715 2 717 8590 9214 38002 38395 6 719 603 1010 9168 9610 62760 63252 
1 32 17755 18441 759 1547 761 1548 9258 10093 38439 39088 763 1551 1054 1785 9655 10408 63297 63974 
2 64 18494 19241 1591 2252 1593 2269 10137 10796 39133 39779 1595 2274 1829 2501 10452 11078 64018 64715 
3 96 19288 19996 2296 2979 2313 2996 10840 11458 39823 40537 2318 3141 2545 3216 11122 11787 64759 65422 
4 128 20078 20808 3052 3720 3069 3751 11531 12216 40610 41255 3214 3878 3289 3961 11861 12525 65495 66164 
5 160 20853 21530 3764 4433 3795 4706 12260 12883 41301 42061 3922 4707 4005 4710 12570 13246 66208 66883 
6 192 21575 22254 4477 5146 4750 5423 12927 13545 42108 42776 4752 5424 4754 5427 13290 13943 66929 67702 
7 224 22301 23053 5190 5857 5467 6202 13589 14221 42820 43485 5469 6204 5471 6206 13988 14656 67746 68428 
8 256 23140 23848 5930 6596 6276 6946 14294 14923 43573 44223 6277 6947 6284 7148 14729 15392 68503 69171 
9 288 23893 24583 6640 7304 6990 7689 14967 15601 44276 44941 6992 7690 7192 7856 15436 16101 69215 69880 
10 320 24627 25328 7348 8013 7733 8398 15645 16276 44988 45739 7735 8512 7901 8564 16146 16809 69925 70595 
11 352 25375 26064 8057 8723 8442 9119 16320 16976 45784 46450 8556 9206 8608 9283 16854 17679 70640 71296 
12 384 26154 26844 8796 9609 9192 10077 17049 17694 46526 47428 9279 10099 9357 10100 17754 18417 71369 72037 
13 416 26898 27584 9653 10374 10121 10792 17738 18369 47474 48139 10143 10799 10145 10840 18461 19240 72081 72778 
14 448 27628 28337 10418 11076 10836 11521 18413 19052 48185 48841 10843 11523 10887 11555 19285 19946 72824 73486 
15 480 28385 29066 11120 11786 11566 12238 19096 19720 48896 49594 11567 12240 11599 12263 19991 20651 73531 74512 
16 512 29139 29813 11860 12524 12313 12987 19793 20417 49684 50347 12315 12988 12336 13008 20725 21385 74587 75455 
17 544 29857 30559 12568 13230 13031 13706 20461 21104 50393 51132 13033 13899 13052 13900 21430 22089 75504 76174 
18 576 30603 31440 13274 13942 13750 14431 21148 21962 51186 51842 13944 14622 13945 14628 22134 23052 76218 76882 
19 608 31484 32237 13986 14653 14475 15157 22007 22655 51894 52553 14666 15323 14672 15347 23097 23847 76929 77604 
20 640 32327 33011 14726 15390 15230 15912 22729 23408 52638 53298 15396 16060 15421 16085 23920 24585 77680 78461 
21 672 33055 33732 15434 16100 15956 16639 23453 24070 53348 53998 16104 16768 16129 16804 24629 25244 78505 79183 
22 704 33776 34577 16144 16808 16683 17368 24114 24742 54042 54700 16812 17477 16848 17515 25288 25953 79227 79899 
23 736 34632 35314 16852 17678 17412 18142 24786 25663 54744 55386 17521 18176 17559 18226 25998 26663 79946 80844 
24 768 35387 36063 17752 18413 18215 18893 25738 26379 55464 56107 18249 18901 18301 18969 26738 27405 80922 81635 
25 800 36108 36827 18457 19239 18937 19612 26424 27215 56155 56799 18945 19613 19013 19681 27450 28135 81680 82339 
26 832 36881 37561 19283 19945 19656 20325 27261 27899 56843 57740 19658 20326 19725 20393 28181 28845 82384 83154 
27 864 37605 38280 19989 20650 20369 21046 27943 28569 57784 58448 20371 21047 20437 21100 28890 29552 83200 83853 
28 896 38353 39030 20724 21384 21120 21785 28642 29273 58522 59190 21121 21961 21174 21963 29627 30299 83927 84581 
29 928 39074 39746 21428 22088 21829 22501 29317 29956 59235 59887 22005 22654 22009 22690 30345 31129 84625 85279 
30 960 39791 40469 22132 23051 22545 23219 30000 30644 59933 60570 22698 23407 22734 23409 31174 31833 85323 85978 
31 992 40519 41178 23095 23760 23263 23906 30688 31442 60618 61289 23451 24058 23455 24122 31878 32538 86022 86667 
