0 0 27367 27877 28350 29001 0 463 4525 5223 66809 67485 64091 64754 42701 43354 37960 38620 116098 116672 109986 110662 91635 92307 96081 96936 174153 174596 185244 185914 146031 146700 154244 154908 236896 237582 239304 239963 
1 32 27927 28634 29045 29757 508 1196 5282 5966 67533 68201 64798 65468 43401 43929 38671 39319 116721 117528 110710 111550 92352 93009 96982 97647 174641 175307 185960 186748 146750 147430 154955 155452 237628 238296 240013 240810 
2 64 28684 29372 29805 30526 1240 2055 6018 6925 68251 68950 65512 66181 43982 44503 39363 40012 117574 118268 111600 112280 93055 93726 97699 98295 175353 176178 186802 187459 147475 148140 155496 155818 238340 239011 240856 241419 
3 96 29428 30116 30575 31469 2099 2815 6971 7611 68996 69645 66225 66894 44548 45278 40056 40702 118313 119049 112327 113004 93776 94404 98346 98877 176225 177099 187503 188162 148188 149075 155862 156447 239055 239722 241465 242129 
4 128 30194 30873 31556 32243 2945 3651 7692 8336 69718 70646 66969 67703 45363 46116 40788 41367 119148 119861 113101 113922 94478 95114 98966 99681 177172 177825 188239 188965 149151 149990 156524 157407 239797 240463 242206 242845 
5 160 30917 31764 32298 32984 3699 4425 8381 9017 70690 71410 67750 68426 46175 46823 41412 42078 119912 120585 113966 114636 95160 95822 99736 100401 177869 178533 189018 189744 150036 150542 157451 158189 240507 241173 242893 243601 
6 192 31812 32540 33028 33703 4485 5207 9064 9733 71461 72141 68478 69184 46867 47475 42122 42743 120629 121308 114680 115349 95867 96431 100448 101120 178577 179232 189789 190456 150586 150886 158233 158738 241217 241893 243654 244315 
7 224 32609 33344 33747 34415 5252 5933 9784 10535 72185 72821 69236 69940 47522 48326 42799 43476 121352 122032 115393 116067 96475 97026 101178 101858 179276 179937 190505 191170 150930 151811 158784 159428 241940 242617 244361 245032 
8 256 33438 34141 34499 35182 6017 6699 10624 11369 72903 73556 70032 70780 48434 49099 43566 44267 122114 122948 116140 116815 97099 97810 101940 102753 180019 180697 191247 191917 151885 152704 159511 159993 242692 243592 245110 245774 
9 288 34190 34899 35228 35944 6743 7479 11418 12098 73608 74263 70829 71536 49145 49851 44316 45183 122992 123687 116859 117545 97856 98512 102804 103485 180741 181596 191962 192637 152749 153435 160043 160891 243636 244313 245823 246617 
10 320 34945 35642 35991 36880 7523 8199 12149 12985 74310 74954 71590 72278 49895 50823 45227 45897 123735 124421 117591 118278 98558 99216 103533 104281 181642 182529 192689 193465 153482 154207 160939 161563 244357 245030 246668 247334 
11 352 35696 36377 36932 37907 8243 8922 13035 13691 75008 75654 72325 72997 50869 51564 45941 46612 124466 125154 118329 119121 99263 100064 104336 105100 182575 183243 193509 194396 154254 154944 161613 162357 245074 245747 247381 248047 
