0 0 0 456 2202 2883 2932 3649 2941 3645 41809 42418 41456 42092 40933 41496 40486 41110 112716 113398 138760 139453 129545 129937 111320 111946 194463 195266 188425 189303 187548 188380 179553 180147 
1 32 506 1182 2927 3630 3700 4444 3696 4355 42462 43115 42136 42812 41542 42211 41154 41934 113449 114189 139506 140338 129982 130818 111990 112669 195311 195828 189349 189994 188427 189302 180191 181015 
2 64 1226 1914 3677 4356 4493 5185 4402 5059 43159 43990 42856 43673 42261 42974 41978 42667 114236 114989 140388 141078 130866 131665 112713 113386 195872 196531 190041 190671 189347 189993 181059 181738 
3 96 1958 2661 4410 5112 5231 6139 5106 5734 44040 44932 43717 44400 43025 43711 42712 43458 115034 115904 141124 141975 131715 132398 113431 114186 196576 197099 190715 191383 190037 190617 181782 182637 
4 128 2753 3440 5205 5891 6212 6893 5838 6494 45025 45711 44484 45278 43784 44450 43548 44252 115989 116676 142056 142916 132476 133153 114280 115056 197172 197774 191464 192104 190695 191380 182716 183428 
5 160 3484 4169 5949 6652 6937 7627 6541 7183 45755 46607 45328 46009 44494 45169 44298 44977 116721 117420 142960 143592 133199 133878 115100 115909 197819 198381 192155 192993 191426 192052 183481 184400 
6 192 4222 4916 6696 7371 7676 8393 7234 7899 46652 47556 46053 46720 45213 45893 45023 45708 117464 118119 143637 144376 133926 134844 115958 116667 198428 199240 193044 193811 192096 192987 184444 185111 
7 224 4960 5632 7415 8091 8446 9337 7949 8703 47600 48280 46764 47574 45937 46615 45754 46609 118163 118848 144421 145268 134889 135573 116718 117394 199293 200020 193860 194570 193036 193804 185155 185830 
8 256 5705 6398 8165 8836 9422 10107 8776 9421 48355 49249 47648 48407 46688 47559 46698 47566 118928 119606 145352 146011 135651 136327 117469 118121 200106 200758 194645 195298 193881 194572 185903 186576 
9 288 6442 7148 8880 9550 10151 10830 9474 10144 49294 49980 48453 49264 47606 48405 47612 48406 119650 120344 146066 146728 136372 137056 118165 118850 200802 201635 195343 196006 194618 195287 186621 187355 
10 320 7193 7896 9594 10319 10874 11567 10196 11008 50025 50665 49314 50095 48449 49264 48451 49262 120388 121271 146778 147446 137100 137921 118896 119552 201684 202334 196058 196751 195333 196001 187399 188145 
11 352 7940 8697 10370 11087 11611 12288 11067 11731 50718 51379 50145 50827 49312 50086 49306 50082 121317 122002 147492 148134 137968 138687 119604 120317 202380 203038 196795 197475 196047 196721 188196 188869 
12 384 8784 9476 11201 12037 12383 13083 11812 12447 51464 52106 50915 51603 50181 51117 50163 50854 122094 122795 148207 148891 138784 139452 120401 121267 203115 203787 197552 198368 196799 197473 188947 189832 
13 416 9524 10228 12087 12829 13137 13848 12491 13138 52150 52974 51660 52318 51161 51853 50901 51591 122841 123533 148937 149666 139501 140331 121313 121999 203833 204492 198422 199238 197521 198364 189876 190615 
14 448 10284 11041 12873 13804 13892 14615 13189 13849 53018 53706 52362 53030 51898 52586 51635 52306 123581 124340 149713 150123 140383 141077 122043 122739 204536 205448 199288 200015 198410 199233 190660 191327 
15 480 11088 11786 13855 14585 14664 15368 13895 14548 53750 54403 53078 53781 52630 53303 52351 53044 124388 125095 150167 150825 141121 141972 122783 123441 205492 206165 200060 200690 199278 199943 191371 192040 
16 512 11873 12552 14682 15397 15449 16146 14621 15263 54478 55261 53872 54553 53379 54048 53141 53840 125179 125867 150903 151563 142049 142699 123514 124329 206242 206894 200767 201400 200018 200685 192113 192986 
17 544 12596 13273 15453 16175 16205 16993 15307 15956 55309 55967 54604 55291 54099 54768 53885 54564 125913 126762 151623 152286 142747 143455 124375 125068 206939 207677 201445 202181 200730 201251 193031 193698 
18 576 13317 14123 16219 16994 17037 17714 16006 16666 56011 56663 55336 56127 54823 55505 54611 55504 126807 127468 152330 152988 143508 144171 125112 125780 207723 208273 202225 202859 201295 201945 193742 194414 
19 608 14176 14854 17039 17715 17776 18538 16717 17536 56707 57363 56171 56840 55551 56390 55548 56386 127515 128233 153032 153780 144218 144992 125824 126694 208317 208968 202903 203547 201991 202534 194458 195265 
20 640 14967 15666 17824 18532 18635 19348 17631 18314 57436 58086 56930 57702 56496 57184 56499 57183 128317 129014 153859 154548 145065 145918 126790 127462 209045 209696 203623 204261 202609 203412 195338 196002 
21 672 15710 16397 18586 19277 19408 20180 18361 19158 58130 58789 57746 58437 57229 57903 57232 57914 129068 129915 154595 155252 145963 146607 127506 128173 209740 210396 204308 204963 203458 204227 196049 196723 
22 704 16446 17119 19331 20183 20227 20922 19204 19873 58838 59497 58485 59168 57951 58615 57964 58652 129967 130809 155297 155948 146652 147198 128217 128466 210444 211094 205010 205700 204279 204943 196770 197442 
23 736 17166 17881 20231 20933 20973 21667 19918 20567 59546 60426 59225 59942 58659 59330 58711 59392 130859 131664 156000 156662 147242 147954 128511 129414 211144 211787 205747 206499 204988 205515 197486 198161 
24 768 17997 18697 21020 21944 21740 22421 20641 21279 60515 61170 60019 60683 59403 60089 59465 60143 131750 132594 156750 157406 148039 148889 129501 129937 211871 212520 206576 207211 205588 206211 198236 198909 
25 800 18751 19551 21989 22888 22465 23158 21331 21974 61215 61853 60727 61559 60136 60818 60187 60942 132638 133318 157453 158144 148935 149665 129987 130818 212570 213445 207257 208078 206262 206940 198953 199627 
26 832 19595 20267 22940 23631 23207 23888 22028 22914 61897 62538 61603 62261 60863 61570 60991 61715 133364 134050 158189 158860 149710 150124 130874 131664 213494 214152 208123 208786 206985 207681 199671 200346 
27 864 20320 21037 23676 24408 23932 24610 22969 23679 62582 63277 62305 62962 61614 62291 61766 62466 134102 134885 158906 159588 150169 150826 131711 132395 214201 214874 208832 209489 207731 208359 200391 201064 
28 896 21140 21966 24509 25202 24697 25552 23777 24591 63361 64010 63044 63724 62380 63064 62550 63268 134964 135652 159662 160346 150904 151564 132473 133154 214957 215620 209566 210328 208434 209094 201140 201815 
29 928 22011 22911 25255 25958 25606 26313 24635 25277 64059 64717 63770 64445 63116 63790 63312 63988 135697 136542 160391 161071 151625 152287 133201 133879 215667 216334 210372 211043 209139 209763 201859 202532 
30 960 22958 23672 26003 26688 26362 27068 25321 25963 64765 65435 64489 65163 63836 64701 64032 64716 136587 137268 161115 161928 152332 152989 133928 134842 216381 217049 211090 211730 209808 210397 202576 203410 
31 992 23730 24447 26735 27426 27127 27792 26018 26690 65488 66160 65207 66058 64745 65442 64760 65455 137316 138043 161974 162780 153034 153781 134887 135569 217096 217765 211774 212458 210442 211085 203454 204095 
32 1024 24532 25214 27509 28190 27909 28575 26786 27681 66250 66926 66183 66857 65542 66246 65551 66248 138138 138948 162863 163624 153861 154552 135644 136326 217849 218510 212535 213208 211159 211782 204171 204810 
33 1056 25260 25960 28234 28901 28626 29290 27727 28416 66974 67660 66915 67558 66296 66994 66300 67000 138993 139815 163671 164357 154597 155255 136372 137054 218557 219224 213252 213926 211827 212459 204854 205506 
34 1088 26007 26693 28945 29624 29342 30127 28462 29149 67704 68368 67602 68226 67050 67738 67058 67753 139859 140531 164403 165360 155308 155951 137098 137917 219271 219941 213970 214643 212504 213073 205550 206210 
35 1120 26744 27680 29668 30351 30171 30868 29210 29874 68412 69076 68270 68900 67782 68592 67797 68590 140575 141247 165408 166337 155999 156664 137961 138633 219988 220661 214687 215392 213118 213764 206256 206896 
36 1152 27754 28440 30451 31157 30959 31657 29947 30621 69149 69813 68973 69594 68721 69453 68675 69456 141326 142009 166413 167072 156764 157421 138706 139389 220747 221603 215466 216140 213839 214589 206970 207680 
37 1184 28484 29159 31201 31880 31719 32391 30666 31553 69857 70590 69649 70264 69512 70216 69503 70178 142061 142908 167118 167957 157478 158153 139434 140324 221651 222322 216184 216857 214637 215391 207725 208357 
38 1216 29208 29889 31924 32825 32435 33187 31604 32303 70635 71322 70308 71176 70273 71178 70227 70879 142952 143588 168005 168696 158197 158865 140370 141059 222369 223045 216901 217577 215435 216000 208403 209093 
39 1248 29934 30620 32878 33593 33238 33873 32350 33188 71367 72148 71243 71931 71230 71925 70936 71668 143632 144285 168740 169427 158919 159691 141105 141788 223092 223767 217621 218388 216044 216777 209137 209762 
40 1280 30708 31564 33684 34364 33946 34587 33288 33986 72231 72916 72030 72855 72009 72852 71741 72374 144358 145250 169501 170355 159773 160459 141862 142539 223849 224623 218462 219135 216853 217479 209835 210463 
41 1312 31608 32299 34408 35088 34631 35268 34030 34708 72962 73645 72899 73531 72897 73588 72418 73056 145294 145971 170402 171086 160506 161247 142583 143263 224672 225446 219179 219842 217523 218390 210507 211137 
42 1344 32343 33184 35132 35806 35313 35999 34752 35679 73695 74371 73580 74216 73633 74319 73100 73745 146017 146706 171131 171805 161293 162038 143307 143990 225498 226181 219886 220561 218435 218786 211181 211808 
43 1376 33245 33912 35853 36548 36055 36698 35739 36421 74416 75084 74260 75008 74364 75045 73789 74442 146756 147445 171851 172519 162082 162802 144034 144726 226226 227027 220605 221321 218833 219554 211852 212515 
44 1408 33986 34675 36623 37296 36771 37408 36504 37201 75161 75857 75081 75768 75134 75816 74517 75157 147524 148351 172596 173382 162891 163630 144799 145478 227119 227856 221397 222063 219637 220287 212589 213443 
45 1440 34726 35525 37341 38234 37452 38248 37250 37949 75901 76628 75814 76617 75867 76627 75201 75858 148395 149043 173428 174111 163680 164362 145522 146201 227913 228618 222107 222772 220334 221002 213487 214148 
46 1472 35569 36243 38280 38972 38292 38923 37993 38681 76679 77551 76677 77544 76674 77375 75904 76628 149087 149816 174157 174822 164409 165360 146245 146922 228675 229477 222816 223480 221050 221704 214194 214869 
47 1504 36287 36997 39037 39721 38967 39657 38731 39404 77606 78293 77588 78290 77420 78281 76673 77554 149861 150674 174866 175659 165404 166082 146966 147640 229527 230190 223524 224192 221751 222414 214914 215550 
48 1536 37106 37782 39808 40488 39754 40451 39482 40194 78367 79254 78383 79256 78376 79257 77635 78304 150752 151421 175742 176567 166155 166814 147713 148467 230269 230938 224266 224933 222496 223146 215623 216259 
49 1568 37826 38534 40535 41254 40498 41253 40243 41094 79299 80252 79301 79969 79303 79977 78348 79067 151468 152147 176612 177252 166859 167516 148511 149189 230988 231695 224977 225645 223193 223846 216303 216939 
50 1600 38578 39243 41319 42005 41302 41952 41138 41814 80296 80959 80013 80636 80021 80697 79111 79822 152192 152867 177297 177938 167561 168218 149233 149926 231743 232465 225689 226355 223893 224626 216983 217621 
51 1632 39290 39971 42050 42741 41996 42663 41858 42600 81003 81659 80680 81297 80742 81420 79866 80517 152912 153773 177982 178810 168266 168931 149975 150670 232523 233190 226399 227071 224678 225445 217665 218390 
52 1664 40073 40752 42824 43669 42736 43457 42683 43454 81732 82400 81370 81992 81525 82216 80602 81256 153846 154500 178899 179552 169013 169670 150745 151420 233274 233939 227150 227855 225530 226191 218467 219136 
53 1696 40809 41490 43713 44393 43501 44157 43502 44194 82445 83108 82036 82664 82265 82984 81300 81960 154545 155210 179596 180328 169731 170552 151464 152143 233991 234906 227906 228614 226244 227037 219181 219846 
54 1728 41543 42228 44440 45138 44211 44924 44243 44931 83158 83823 82709 83556 83028 83712 82009 82662 155256 155904 180374 181159 170596 171290 152187 152866 234958 235719 228666 229472 227093 227851 219890 220519 
55 1760 42277 42994 45195 45878 44974 45649 44983 45676 83874 84550 83602 84240 83761 84520 82707 83546 155953 156643 181221 181854 171335 172109 152910 153580 235764 236439 229516 230184 227900 228615 220563 221196 
56 1792 43067 43972 45967 46636 45722 46604 45750 46605 84653 85412 84313 84948 84598 85395 83621 84504 156725 157398 181936 182639 172182 172714 153653 154330 236517 237187 230261 230927 228703 229481 221273 221918 
57 1824 44018 44922 46680 47558 46648 47289 46652 47557 85461 86272 84992 85879 85442 86273 84551 85382 157444 158110 182685 183421 172760 173502 154374 155052 237231 237911 230974 231694 229533 230192 221965 222619 
58 1856 44974 45671 47604 48278 47333 47975 47602 48280 86316 86984 85923 86561 86322 87024 85426 86261 158157 158814 183466 184251 173549 174235 155096 155774 237955 238833 231746 232465 230245 230886 222668 223308 
59 1888 45715 46379 48322 49097 48026 48666 48324 49248 87029 87710 86605 87241 87071 87754 86305 86934 158862 159547 184300 184974 174283 174973 155818 156620 238877 239555 232517 233187 230943 231694 223357 223998 
60 1920 46462 47176 49170 49914 48739 49393 49337 50090 87804 88517 87314 87965 87835 88513 87007 87643 159620 160279 185050 185728 175068 175738 156706 157396 239633 240315 233268 233936 231776 232470 224086 224731 
61 1952 47230 47902 49958 50633 49441 50115 50150 50826 88577 89248 88009 88691 88557 89236 87688 88334 160325 160996 185772 186447 175800 176574 157445 158143 240361 241156 233983 234897 232526 233264 224777 225456 
62 1984 47956 48637 50678 51372 50162 50831 50883 51571 89293 89972 88746 89396 89282 89958 88388 89026 161041 161926 186492 186845 176625 177506 158189 158859 241204 241877 234941 235605 233308 233941 225511 226189 
63 2016 48681 49340 51417 52095 50881 51563 51615 52272 90020 90927 89454 90136 90005 90925 89076 89880 161970 162778 186889 187524 177553 178304 158904 159587 241924 242596 235649 236301 233994 234904 226240 227035 
64 2048 49425 50114 52190 52975 51636 52309 52347 53008 91028 91698 90225 90944 91008 91669 89966 90923 162862 163623 187598 188379 178387 179061 159661 160345 242673 243369 236375 237028 234985 235720 227126 227855 
65 2080 50158 50828 53020 53704 52353 53029 53059 53761 91744 92591 91006 91687 91722 92589 90973 91664 163669 164340 188427 189307 179105 179770 160389 161069 243415 244260 237072 237889 235768 236438 227908 228617 
66 2112 50879 51559 53748 54401 53074 53788 53805 54508 92639 93320 91738 92588 92638 93319 91715 92587 164385 165050 189353 190019 179815 180547 161113 161927 244304 244986 237936 238615 236484 237034 228673 229474 
67 2144 51603 52261 54445 55258 53833 54519 54559 55276 93367 94012 92635 93318 93365 93996 92632 93317 165094 165760 190064 190723 180592 181258 161972 162779 245030 245706 238660 239312 237080 237895 229520 230187 
68 2176 52334 53004 55343 56131 54601 55286 55365 56131 94085 94753 93394 94073 94071 94753 93390 94072 165850 166531 190799 191430 181331 182008 162858 163625 245783 246456 239386 240275 237973 238834 230265 230940 
69 2208 53056 53759 56175 56855 55332 56002 56177 56841 94807 95488 94119 94887 94797 95457 94117 94816 166586 167266 191476 192106 182054 182948 163674 164356 246500 247178 240322 240984 238881 239554 230994 231699 
70 2240 53803 54454 56899 57626 56046 56717 56887 57623 95532 96256 94931 95576 95501 96253 94860 95574 167316 168210 192151 192991 182995 183880 164400 165354 247226 247990 241028 241687 239601 240280 231749 232469 
71 2272 54499 55266 57670 58349 56761 57607 57667 58318 96305 97079 95621 96308 96298 97076 95619 96365 168254 168919 193040 193807 183937 184621 165398 166340 248038 248724 241731 242379 240330 240985 232528 233264 
72 2304 55360 56129 58425 59108 57695 58385 58391 59077 97155 97814 96384 97205 97149 97811 96447 97207 168992 169662 193885 194576 184696 185340 166417 167103 248810 249697 242452 243101 241059 241688 233342 234009 
73 2336 56173 56818 59154 59938 58429 59103 59122 59936 97859 98549 97252 97961 97856 98533 97256 97974 169706 170382 194625 195290 185385 186033 167149 168060 249745 250420 243145 243798 241733 242380 234053 234908 
74 2368 56862 57619 59985 60667 59148 59937 59980 60638 98601 99384 98016 98700 98580 99372 98025 98697 170429 171140 195334 196004 186078 186692 168111 168804 250469 251138 243842 244507 242425 242680 234960 235720 
75 2400 57664 58329 60713 61391 59982 60656 60685 61343 99433 100155 98753 99483 99424 100109 98745 99465 171197 171867 196054 196730 186737 187402 168848 169526 251187 251857 244551 245204 242724 243626 235771 236444 
76 2432 58403 59082 61473 62156 60740 61557 61416 62077 100249 100914 99581 100230 100203 100802 99566 100223 171951 172640 196809 197477 187481 188147 169599 170364 251935 252607 245277 245929 243700 244358 236528 237198 
77 2464 59129 59786 62200 62871 61601 62277 62121 62771 100962 101942 100287 100998 100855 101556 100276 100978 172685 173383 197529 198366 188196 188870 170409 171139 252658 253326 245975 246625 244403 245066 237244 238183 
78 2496 59830 60493 62915 63615 62322 63030 62815 63602 101990 102733 101043 101955 101607 101994 101026 101952 173433 174113 198415 199236 188916 189759 171188 171884 253375 254044 246671 247319 245111 245768 238227 238887 
79 2528 60539 61201 63660 64333 63080 63757 63651 64333 102781 103467 102001 102746 102044 102756 102005 102734 174159 174819 199283 199944 189811 190474 171939 172639 254093 254949 247363 248025 245813 246454 238931 239604 
80 2560 61275 61935 64415 65090 63841 64705 64414 65083 103565 104518 102839 103506 102854 103509 102848 103513 174911 175730 200019 200686 190552 191219 172714 173496 255027 255692 248103 248761 246527 247176 239679 240372 
81 2592 61979 62636 65134 66054 64750 65434 65127 65786 104563 105383 103556 104261 103568 104519 103566 104517 175783 176572 200733 201396 191263 191950 173540 174225 255737 256569 248806 249699 247220 247985 240417 241162 
