0 0 6521 7065 0 620 3306 4119 929 1679 41858 42849 41867 42851 55056 55614 47129 47656 97641 98353 95747 96282 93644 94330 94445 95108 166787 167489 158358 159052 158198 159048 147630 148358 240418 241067 246394 247068 238258 238971 226326 226896 394506 395072 396834 397377 387235 387987 402418 402694 674182 674713 683845 684287 687185 687795 675573 676191 
1 32 7118 8080 668 1415 4175 4899 1731 2432 42897 43595 42896 43588 55680 56377 47710 48527 98403 99102 96327 97023 94374 95077 95160 95914 167534 168059 159104 160020 159097 160017 148407 149215 241114 241930 247113 247786 239020 239722 226943 227638 395125 395827 397422 398135 388035 388635 402738 403400 674758 675447 684331 684993 687840 688479 676236 676982 
2 64 8128 8812 1477 2023 4953 5445 2501 3241 43644 44428 43647 44428 56424 57122 48573 49268 99148 99985 97078 97775 95123 95835 95965 96736 168104 168736 160064 160740 160062 160722 149259 149988 241974 242645 247831 248354 239780 240526 227682 228328 395874 396422 398181 398829 388690 389248 403444 403998 675491 676199 685038 685704 688524 689168 677029 677727 
3 96 8869 9574 2067 2800 5492 6281 3293 4119 44484 45181 44482 45176 57171 57877 49318 50002 100044 100712 97830 98484 95880 96717 96793 97508 168781 169476 160784 161563 160767 161423 150035 150959 242689 243364 248412 249074 240600 241304 228373 229010 396486 397186 398874 399558 389310 389936 404046 404858 676249 676986 685749 686396 689213 689725 677772 678489 
4 128 9670 10588 2890 3335 6375 7010 4223 4937 45281 45962 45260 45949 57958 58702 50089 50782 100785 101451 98565 99228 96822 97531 97599 98329 169571 170429 161636 162313 161497 162134 151062 151735 243449 244158 249154 249811 241392 242057 229092 229728 397287 397752 399654 400386 390040 390658 404954 405597 677075 677756 686469 687103 689799 690553 678576 679282 
5 160 10643 11378 3388 4154 7063 8079 4990 5708 46025 46709 46009 46700 58747 59462 50834 51603 101495 102168 99288 99991 97579 98322 98404 99111 170474 171132 162357 163030 162185 162932 151787 152496 244208 244890 249865 250526 242109 242793 229774 230436 397801 398525 400431 401112 390704 391350 405645 406352 677800 678488 687147 687794 690598 691110 679330 680032 
6 192 11433 12171 4209 4934 8126 8647 5787 6495 46764 47498 46750 47490 59507 60284 51664 52347 102212 102900 100035 100686 98381 99089 99155 99988 171176 171853 163074 163811 162977 163583 152544 153255 244934 245731 250583 251253 242843 243630 230487 231159 398572 398946 401160 401728 391397 391883 406398 406908 678532 679205 687838 688478 691154 691686 680076 680771 
7 224 12223 12954 4988 5699 8693 9417 6545 7221 47556 48260 47535 48253 60341 61049 52397 53106 102944 103751 100730 101399 99140 99849 100039 100696 171898 172578 163858 164550 163627 164277 153299 154025 245779 246459 251298 252045 243676 244348 231216 231890 398996 399889 401776 402471 391928 392464 406953 407611 679249 679918 688522 689167 691731 692248 680815 681515 
8 256 13063 13768 5796 6490 9507 10231 7314 8097 48351 49027 48337 49032 61155 61851 53195 54005 103825 104684 101477 102158 99928 100630 100772 101453 172654 173336 164635 165320 164361 165034 154115 154947 246532 247349 252119 252750 244429 245163 231971 232766 399963 400401 402558 403225 392578 393063 407690 408170 679991 680661 689240 689896 692321 692751 681598 682404 
9 288 13832 14546 6548 7270 10283 10990 8146 8819 49078 49757 49092 49895 61907 62606 54084 54767 104732 105504 102208 102880 100681 101382 101500 102172 173381 174183 165369 166071 165082 165757 155000 155714 247393 248059 252796 253304 245207 245941 232810 233469 400447 401123 403275 403966 393113 393773 408215 408890 680705 681374 689940 690591 692797 693471 682450 683123 
