0 0 28009 28900 19119 19834 24334 24929 0 616 69830 70542 74368 75073 78017 78759 46765 47447 119799 120529 124159 124857 116519 117224 91238 91860 175484 176151 178814 179598 176642 177044 140445 141088 251376 251904 249992 250628 241872 242627 215366 216045 446084 446780 445542 446182 433191 433843 345309 345967 827345 827605 814586 815237 820003 820620 616464 617087 1171177 1171427 1168587 1169034 1173599 1174113 
1 32 28950 29852 19883 20607 24988 25693 683 1391 70611 71412 75138 75811 78803 79541 47494 48242 120593 121409 124903 125719 117275 117993 91922 92812 176202 176978 179653 180354 177091 177798 141142 141806 251950 252846 250673 251358 242686 243425 216092 216786 446829 447577 446228 446794 433887 434550 346017 346704 827649 828160 815282 815964 820672 821331 617131 617793 1171471 1171993 1169078 1169684 1174158 1174846 
2 64 29904 30613 20660 21430 25761 26489 1441 2297 71481 72204 75883 76564 79594 80480 48295 49028 121457 122158 125765 126517 118046 118807 92865 93489 177026 177693 180398 181079 177860 178737 141850 142655 252890 253572 251405 252094 243481 244197 216830 217531 447622 448294 446847 447592 434595 435266 346773 347431 828210 829008 816009 816700 821382 821951 617837 618499 1172037 1172309 1169728 1169970 1174890 1175156 
3 96 30676 31424 21481 22209 26550 27315 2351 3047 72255 73190 76609 77382 80532 81407 49072 49790 122204 122872 126568 127283 118853 119554 93540 94221 177739 178459 181126 181806 178794 179594 142710 143404 253626 254318 252138 252848 244245 244946 217577 218295 448339 449022 447646 448307 435310 436096 347477 348294 829055 829727 816759 817440 821998 822670 618543 619208 1172354 1172874 1170014 1170531 1175200 1175881 
4 128 31513 32220 22325 23067 27407 28119 3140 3797 73305 74059 77484 78045 81504 82231 49887 50589 122959 123851 127385 128066 119655 120496 94313 94991 178552 179226 181893 182614 179696 180638 143544 144373 254408 255096 252958 253652 245074 245859 218381 219065 449118 449774 448383 449026 436177 436841 348416 349032 829804 830288 817527 818214 822745 823582 619286 619950 1172948 1173553 1170604 1170839 1175954 1176597 
5 160 32282 32991 23115 24066 28176 28914 3847 4580 74114 74822 78094 78995 82300 83118 50643 51524 123899 124627 128118 128813 120547 121401 95038 95703 179279 179971 182659 183453 180683 181436 144423 145378 255141 255843 253701 254399 245914 246800 219115 219813 449827 450524 449074 449773 436887 437545 349079 349769 830333 830947 818258 818936 823628 824371 619994 620669 1173598 1174112 1170883 1171400 1176642 1177317 
6 192 33037 33751 24146 24853 28968 29950 4634 5562 74875 75674 79057 79766 83170 83880 51570 52322 124681 125229 128861 129518 121446 122121 95754 96332 180035 180810 183498 184281 181480 182167 145442 146154 255889 256591 254452 255158 246845 247534 219858 220604 450570 451226 449817 450499 437589 438256 349816 350625 830994 831506 818981 819671 824415 825044 620714 621407 1174156 1174399 1171444 1171687 1177361 1177623 
7 224 33817 34679 24903 25662 29997 30949 5613 6293 75726 76420 79817 80534 83925 84708 52370 52928 125284 125954 129571 130260 122167 122865 96376 97098 180886 181593 184345 185294 182218 182864 146208 146768 256647 257336 255212 255907 247586 248569 220654 221526 451284 452204 450544 451224 438302 438953 350721 351420 831550 832051 819715 820404 825088 825606 621454 622130 1174443 1174976 1171731 1172308 1177667 1178352 
8 256 34786 35522 25754 26496 31061 31771 6386 7049 76511 77214 80638 81441 84804 85536 53021 53916 126050 126765 130373 131056 122976 123854 97200 97921 181692 182587 185414 186143 182982 183624 146864 147544 257428 258283 255984 256674 248664 249344 221617 222522 452303 453012 451299 452204 439030 439699 351504 352178 832132 832688 820477 821161 825679 826090 622219 623023 1175049 1175539 1172381 1172875 1178425 1178917 
9 288 35573 36313 26567 27331 31819 32674 7095 7767 77279 78009 81496 82236 85591 86288 53971 54653 126832 127514 131113 131793 123915 124635 97971 98752 182652 183454 186192 187022 183675 184340 147591 148347 258327 259022 256724 257421 249390 250142 222566 223545 453067 453938 452256 453013 439750 440433 352227 352947 832733 833335 821206 821937 826134 826657 623069 623769 1175584 1176110 1172920 1173552 1178962 1179653 
10 320 36383 37107 27388 28080 32727 33450 7814 8646 78088 78991 82290 82944 86337 87136 54716 55334 127566 128331 131846 132550 124679 125226 98800 99434 183502 184269 187078 188012 184390 185304 148398 149096 259070 259758 257476 258293 250188 250888 223598 224309 453984 454941 453069 453937 440480 441131 352995 353802 833380 833883 821981 822668 826708 827359 623815 624549 1176154 1176598 1173596 1173833 1179697 1179959 
11 352 37170 37995 28129 28904 33498 34230 8705 9388 79040 79752 82996 83787 87190 87878 55401 55955 128380 129137 132607 133515 125285 125952 99483 100167 184320 185005 188058 188759 185350 186048 149171 149744 259805 260510 258345 259035 250936 251649 224364 225243 454987 455722 453990 454946 441178 441822 353847 354550 833928 834452 822712 823580 827405 828075 624600 625282 1176644 1177318 1173877 1174391 1180003 1180690 
12 384 38077 38801 29009 29961 34312 35077 9499 10430 79876 80541 83890 84718 87971 88872 56048 56752 129220 129827 133635 134505 126047 126650 100254 100758 185090 185797 188865 189635 186126 186992 149852 150663 260606 261313 259121 259807 251736 252419 225340 226074 455844 456583 455043 455737 441898 442641 354627 355333 834541 835176 823668 824383 828164 829007 625368 626053 1177392 1177883 1174464 1174977 1180763 1181029 
13 416 38868 39700 30012 30947 35140 35850 10475 11184 80592 81424 84766 85528 88927 89646 56807 57426 129881 130583 134558 135295 126720 127493 100808 101502 185844 186491 189684 190746 187042 188003 150728 151467 261364 262057 259865 260578 252474 253159 226123 226971 456645 457271 455781 456574 442686 443355 355380 356171 835223 835900 824433 825128 829053 829726 626099 626833 1177928 1178451 1175022 1175538 1181073 1181759 
14 448 39751 40636 30997 31709 35901 36778 11239 11915 81477 82195 85587 86290 89694 90464 57473 58103 130643 131317 135351 136114 127544 128203 101551 102196 186540 187456 190798 191513 188082 188821 151513 152213 262110 262798 260629 261316 253203 253994 227017 227698 457322 457999 456619 457268 443400 444231 356216 357137 835947 836457 825172 825858 829771 830014 626878 627550 1178495 1178918 1175582 1175882 1181803 1182069 
15 480 40684 41425 31766 32503 36822 37546 11965 12639 82245 82931 86341 87140 90517 91320 58162 58952 131368 132146 136162 136889 128261 129083 102250 102960 187500 188134 191557 192251 188875 189648 152257 152871 262842 263710 261377 262069 254045 254830 227744 228434 458048 458697 457316 457994 444293 444999 357183 357843 836502 837004 825902 826587 830058 830570 627594 628258 1178964 1179654 1175927 1176596 1182113 1182793 
16 512 41551 42256 32596 33306 37641 38346 12736 13475 83025 83789 87235 87883 91443 92174 59031 59858 132246 132877 136980 137693 129173 129828 103053 103751 188249 188951 192330 193020 189763 190770 152952 153881 263784 264478 262152 262830 254919 255610 228524 229225 458798 459495 458109 458706 445095 445777 357917 358681 837077 837564 826668 827357 830643 831221 628331 628995 1179728 1180459 1176669 1177319 1182866 1183350 
17 544 42304 43034 33352 34074 38399 39112 13525 14180 83838 84692 87937 88554 92221 92913 59904 60586 132940 133620 137741 138490 129889 130582 103797 104640 189016 189704 193070 193754 190823 191527 153925 154454 264523 265221 262875 263711 255654 256356 229273 229990 459551 460344 458759 459490 445822 446481 358732 359457 837608 838159 827401 828073 831266 831940 629039 629716 1180504 1181025 1177365 1177882 1183395 1184070 
18 576 43091 43828 34123 34899 39167 39897 14241 14908 84744 85481 88608 89544 92965 93668 60640 61266 133686 134524 138546 139296 130643 131323 104686 105468 189757 190771 193810 194527 191579 192253 154515 155227 265270 265997 263756 264477 256403 257102 230039 230736 460399 461067 459538 460348 446525 447185 359503 360166 838203 838811 828117 829005 831985 832385 629762 630420 1181069 1181314 1177926 1178353 1184114 1184376 
19 608 43873 44592 34970 35684 39949 40800 14962 15848 85534 86227 89602 90277 93714 94598 61318 62078 134582 135297 139354 140277 131377 132144 105515 106225 190819 191527 194571 195254 192303 192952 155308 156081 266047 266734 264521 265206 257146 257829 230780 231462 461115 461784 460397 461068 447229 447890 360211 360870 838858 839361 829049 829725 832429 832942 630464 631374 1181358 1181880 1178398 1178916 1184420 1185101 
20 640 44690 45406 35809 36527 40913 41635 15944 16588 86312 87137 90366 91053 94712 95421 62179 62851 135391 136137 140390 141082 132233 132876 106306 106986 191601 192350 195348 196180 193027 193693 156210 156914 266823 267524 265310 266275 257907 258591 231536 232386 461875 462523 461153 461801 447963 448640 360958 361780 839438 839692 829800 830496 833015 833456 631447 632115 1181953 1182493 1178989 1179655 1185174 1185645 
21 672 45456 46255 36576 37268 41704 42436 16640 17303 87185 87883 91105 91759 95483 96228 62905 63614 136189 136892 141144 141811 132925 133631 107048 107732 192405 193193 196231 196935 193737 194346 156961 157643 267575 268288 266319 267064 258635 259433 232433 233227 462570 463235 461849 462525 448684 449349 361827 362489 839738 840350 830540 831220 833506 834442 632160 632952 1182538 1183057 1179701 1180458 1185690 1186365 
22 704 46304 47048 37323 38031 42497 43510 17362 18030 87937 88625 91807 92483 96288 97027 63669 64366 136943 137665 141864 142676 133703 134523 107793 108514 193253 193924 196984 197705 194390 194977 157705 158385 268342 269146 267119 267819 259484 260229 233273 233969 463288 463926 462579 463303 449393 450284 362533 363399 840397 840950 831264 831939 834487 835174 632997 633664 1183101 1183351 1180502 1180739 1186409 1186670 
23 736 47101 47905 38098 38833 43561 44287 18080 18725 88676 89552 92548 93162 97091 97911 64436 65133 137717 138376 142734 143459 134579 135304 108559 109196 193980 194657 197759 198476 195023 195632 158436 159149 269198 269899 267863 268538 260274 260995 234016 234720 463973 464622 463353 464029 450330 450984 363444 364120 840997 841635 831983 832685 835219 835898 633708 634380 1183397 1184071 1180783 1181298 1186714 1187399 
24 768 48013 48940 38947 39715 44376 45252 18814 19546 89643 90341 93270 93902 97997 98752 65221 65918 138483 139292 143571 144382 135407 136144 109278 109965 194760 195599 198570 199294 195719 196326 159243 159715 269985 270683 268622 269307 261084 261782 234802 235553 464701 465255 464114 464792 451057 451702 364195 364918 841711 842575 832758 833445 835974 836654 634454 635133 1184145 1184637 1181371 1181881 1187472 1187944 
