0 0 7291 7882 4096 4605 7264 7874 0 646 37879 38543 39139 39768 37305 37841 113 653 86449 87101 83719 84229 86444 86848 
1 32 7926 8604 4655 5339 7924 8658 690 1348 38587 39281 39813 40482 37885 38561 699 1352 87146 87824 84273 85080 86892 87556 
2 64 8650 9487 5383 6063 8709 9493 1392 2028 39326 40035 40526 41194 38606 39282 1396 2032 87868 88545 85124 85789 87600 88265 
3 96 9536 10224 6114 6801 9549 10263 2072 2698 40080 40731 41238 41903 39328 40036 2076 2702 88589 89266 85834 86544 88309 89094 
4 128 10323 11138 6874 7552 10353 11136 2771 3400 40809 41474 41993 42678 40128 40818 2779 3404 89339 90194 86618 87281 89167 89830 
5 160 11193 11884 7596 8427 11180 11881 3444 4073 41518 42304 42729 43604 40874 41633 3448 4077 90240 90924 87334 87978 89874 90543 
6 192 11928 12608 8471 9411 11925 12607 4117 4890 42348 43175 43648 44336 41677 42394 4121 4894 90968 91641 88024 88782 90587 91251 
7 224 12654 13333 9455 10124 12653 13352 4934 5570 43220 43849 44380 45041 42438 43176 4938 5574 91685 92364 88828 89648 91295 91958 
8 256 13412 14093 10197 10883 13438 14137 5643 6282 43933 44716 45132 45807 43253 44094 5651 6286 92439 93183 89721 90501 92032 92692 
9 288 14137 14851 10927 11596 14187 14872 6326 7198 44761 45396 45858 46542 44138 44870 6330 7202 93229 93918 90546 91196 92736 93393 
10 320 14895 15588 11648 12455 14922 15630 7242 7871 45440 46080 46586 47246 44914 45586 7246 7875 93962 94636 91242 91883 93437 94107 
11 352 15635 16334 12508 13186 15674 16566 7916 8553 46124 46757 47290 47952 45630 46303 7920 8557 94680 95472 91927 92575 94151 94812 
12 384 16413 17094 13259 13925 16655 17348 8626 9417 46830 47465 48025 48685 46378 47125 8634 9421 95545 96223 92649 93292 94885 95545 
13 416 17138 17872 13974 14838 17393 18095 9461 10125 47509 48214 48729 49393 47172 47849 9465 10201 96267 96939 93337 93973 95589 96249 
14 448 17917 18617 14882 15553 18144 18843 10170 10804 48258 48937 49437 50155 47894 48565 10245 11125 96984 97662 94017 94663 96294 96953 
15 480 18670 19360 15602 16328 18887 19572 10848 11475 48982 49650 50204 50902 48609 49285 11169 11661 97706 98414 94707 95475 96998 97797 
16 512 19445 20274 16410 17078 19659 20357 11548 12201 49725 50448 50985 51754 49360 50153 11734 12456 98488 99323 95551 96225 97874 98654 
17 544 20319 20996 17122 17794 20410 21125 12245 12885 50493 51323 51798 52499 50198 50872 12501 13006 99369 100047 96271 96941 98700 99375 
18 576 21040 21742 17838 18510 21179 22005 12929 13854 51367 52026 52548 53232 50921 51610 13050 13858 100091 100763 96987 97792 99424 100124 
19 608 21786 22463 18555 19296 22050 22760 13898 14761 52072 52759 53279 53961 51655 52493 13902 14765 100807 101480 97836 98458 100170 100974 
20 640 22537 23302 19398 20273 22845 23531 14834 15456 52834 53503 54034 54705 52579 53260 14842 15460 101553 102258 98531 99324 101047 101744 
21 672 23348 24029 20317 20988 23575 24265 15500 16187 53548 54205 54752 55580 53304 53982 15504 16191 102302 102974 99370 100048 101790 102674 
22 704 24073 24743 21032 21706 24309 24993 16231 16865 54249 54920 55626 56300 54026 54702 16235 16869 103018 103845 100093 100764 102718 103375 
23 736 24787 25704 21750 22425 25038 25803 16909 17548 54964 55611 56345 57180 54751 55584 16913 17552 103889 104625 100809 101513 103419 104082 
