0 0 5 87 0 82 1 84 
1 32 134 210 129 205 131 207 
2 64 256 332 251 327 253 329 
3 96 377 453 372 448 374 450 
4 128 516 598 508 590 510 592 
5 160 645 721 637 713 639 715 
6 192 767 843 759 835 761 837 
7 224 888 964 880 956 882 958 
8 256 1024 1106 1016 1098 1018 1100 
9 288 1153 1229 1145 1221 1147 1223 
10 320 1275 1351 1267 1343 1269 1345 
11 352 1396 1472 1388 1464 1390 1466 
12 384 1532 1614 1524 1606 1526 1608 
13 416 1661 1737 1653 1729 1655 1731 
14 448 1783 1859 1775 1851 1777 1853 
15 480 1904 1980 1896 1972 1898 1974 
16 512 2040 2122 2032 2114 2034 2116 
17 544 2169 2245 2161 2237 2163 2239 
18 576 2291 2367 2283 2359 2285 2361 
19 608 2412 2488 2404 2480 2406 2482 
20 640 2548 2630 2540 2622 2542 2624 
21 672 2677 2753 2669 2745 2671 2747 
22 704 2799 2875 2791 2867 2793 2869 
23 736 2920 2996 2912 2988 2914 2990 
24 768 3056 3138 3048 3130 3050 3132 
25 800 3185 3261 3177 3253 3179 3255 
26 832 3307 3383 3299 3375 3301 3377 
27 864 3428 3504 3420 3496 3422 3498 
28 896 3564 3646 3556 3638 3558 3640 
29 928 3693 3769 3685 3761 3687 3763 
30 960 3815 3891 3807 3883 3809 3885 
31 992 3936 4012 3928 4004 3930 4006 
32 1024 4072 4154 4064 4146 4066 4148 
33 1056 4201 4277 4193 4269 4195 4271 
34 1088 4323 4399 4315 4391 4317 4393 
35 1120 4444 4520 4436 4512 4438 4514 
36 1152 4580 4662 4572 4654 4574 4656 
37 1184 4709 4785 4701 4777 4703 4779 
38 1216 4831 4907 4823 4899 4825 4901 
39 1248 4952 5028 4944 5020 4946 5022 
40 1280 5088 5170 5080 5162 5082 5164 
41 1312 5217 5293 5209 5285 5211 5287 
42 1344 5339 5415 5331 5407 5333 5409 
43 1376 5460 5536 5452 5528 5454 5530 
44 1408 5596 5678 5588 5670 5590 5672 
45 1440 5725 5801 5717 5793 5719 5795 
46 1472 5847 5923 5839 5915 5841 5917 
47 1504 5968 6044 5960 6036 5962 6038 
48 1536 6104 6186 6096 6178 6098 6180 
49 1568 6233 6309 6225 6301 6227 6303 
50 1600 6355 6431 6347 6423 6349 6425 
51 1632 6476 6552 6468 6544 6470 6546 
52 1664 6612 6694 6604 6686 6606 6688 
53 1696 6741 6817 6733 6809 6735 6811 
54 1728 6863 6939 6855 6931 6857 6933 
55 1760 6984 7060 6976 7052 6978 7054 
56 1792 7120 7202 7112 7194 7114 7196 
57 1824 7249 7325 7241 7317 7243 7319 
58 1856 7371 7447 7363 7439 7365 7441 
59 1888 7492 7568 7484 7560 7486 7562 
60 1920 7628 7710 7620 7702 7622 7704 
61 1952 7757 7833 7749 7825 7751 7827 
62 1984 7879 7955 7871 7947 7873 7949 
63 2016 8000 8076 7992 8068 7994 8070 
64 2048 8136 8218 8128 8210 8130 8212 
65 2080 8265 8341 8257 8333 8259 8335 
66 2112 8387 8463 8379 8455 8381 8457 
67 2144 8508 8584 8500 8576 8502 8578 
68 2176 8644 8726 8636 8718 8638 8720 
69 2208 8773 8849 8765 8841 8767 8843 
