1000000 1 1 2.158385e-02 3.795430e+11
1000000 2 1 2.158319e-02 7.591092e+11
1000000 3 1 2.158370e-02 1.138637e+12
1000000 4 1 2.158316e-02 1.518221e+12
1000000 5 1 2.190965e-02 1.869496e+12
1000000 6 1 2.191108e-02 2.243248e+12
1000000 7 1 2.191032e-02 2.617214e+12
1000000 8 1 2.191005e-02 2.991139e+12
1000000 9 1 3.262233e-02 2.260047e+12
1000000 10 1 3.262066e-02 2.511292e+12
1000000 11 1 3.262103e-02 2.762390e+12
1000000 12 1 3.262060e-02 3.013556e+12
1000000 13 1 4.351558e-02 2.447307e+12
1000000 14 1 4.351655e-02 2.635503e+12
1000000 15 1 4.351575e-02 2.823805e+12
1000000 16 1 4.351589e-02 3.012049e+12
1000000 17 1 5.428677e-02 2.565340e+12
1000000 18 1 5.428743e-02 2.716209e+12
1000000 19 1 5.439589e-02 2.861393e+12
1000000 20 1 5.434384e-02 3.014877e+12
1000000 21 1 6.521048e-02 2.638104e+12
1000000 22 1 6.528750e-02 2.760467e+12
1000000 23 1 6.528307e-02 2.886139e+12
1000000 24 1 6.528907e-02 3.011346e+12
1000000 25 1 7.611390e-02 2.690704e+12
1000000 26 1 7.611318e-02 2.798359e+12
1000000 27 1 7.611349e-02 2.905976e+12
1000000 28 1 7.611580e-02 3.013514e+12
1000000 29 1 8.696398e-02 2.731798e+12
1000000 30 1 8.696581e-02 2.825938e+12
1000000 31 1 8.696425e-02 2.920188e+12
1000000 32 1 8.696402e-02 3.014396e+12
