1000000 1 1 2.141965e-02 3.824525e+11
1000000 2 1 2.142033e-02 7.648810e+11
1000000 3 1 2.142040e-02 1.147318e+12
1000000 4 1 2.141967e-02 1.529809e+12
1000000 5 1 2.166493e-02 1.890613e+12
1000000 6 1 2.166587e-02 2.268637e+12
1000000 7 1 2.167334e-02 2.645832e+12
1000000 8 1 2.166579e-02 3.024861e+12
1000000 9 1 3.192442e-02 2.309454e+12
1000000 10 1 3.191683e-02 2.566671e+12
1000000 11 1 3.192425e-02 2.822682e+12
1000000 12 1 3.192418e-02 3.079296e+12
1000000 13 1 4.257405e-02 2.501430e+12
1000000 14 1 4.257385e-02 2.693860e+12
1000000 15 1 4.257396e-02 2.886271e+12
1000000 16 1 4.257449e-02 3.078651e+12
1000000 17 1 5.311969e-02 2.621702e+12
1000000 18 1 5.323018e-02 2.770158e+12
1000000 19 1 5.322954e-02 2.924091e+12
1000000 20 1 5.318805e-02 3.080391e+12
1000000 21 1 6.374088e-02 2.698927e+12
1000000 22 1 6.390668e-02 2.820112e+12
1000000 23 1 6.392283e-02 2.947554e+12
1000000 24 1 6.390740e-02 3.076451e+12
1000000 25 1 7.451412e-02 2.748472e+12
1000000 26 1 7.451008e-02 2.858566e+12
1000000 27 1 7.451462e-02 2.968330e+12
1000000 28 1 7.451169e-02 3.078390e+12
1000000 29 1 8.499318e-02 2.795142e+12
1000000 30 1 8.514155e-02 2.886487e+12
1000000 31 1 8.514269e-02 2.982664e+12
1000000 32 1 8.514432e-02 3.078820e+12
