0 0 1109 1581 450 923 1612 2095 0 465 27071 27525 25437 25720 27242 27735 26333 26684 71357 71635 71948 72366 74338 74848 74324 74840 126677 127152 128314 128835 133082 133536 128895 129348 961093 961371 959398 959792 961608 962165 959415 959794 
1 32 1638 2123 970 1436 2141 2639 514 1013 27571 28019 25769 26208 27784 28267 26740 27211 71681 72137 72412 72852 74894 75409 74886 75406 127198 127659 128885 129331 133590 134317 129395 129853 961417 961871 959838 960277 962211 962654 959840 960281 
2 64 2173 2689 1484 1788 2690 3229 1080 1552 28069 28519 26256 26668 28313 28766 27269 27739 72184 72695 72898 73218 75456 75986 75452 75921 127705 127976 129377 129788 134365 134694 129899 130314 961917 962194 960323 960589 962700 962968 960327 960594 
3 96 2738 3244 1842 2306 3278 3788 1602 2088 28565 29020 26730 27182 28814 29275 27786 28260 72741 73189 73270 73755 76033 76528 75976 76428 128022 128483 129834 130312 134834 135347 130360 130880 962240 962716 960635 961079 963014 963630 960640 961088 
4 128 3341 3850 2401 2736 3884 4361 2175 2650 29097 29390 27268 27740 29361 29846 28346 28773 73268 73757 73839 74290 76610 77090 76497 76872 128553 129009 130382 130940 135488 136048 130958 131395 962785 963064 961148 961554 963699 964125 961157 961555 
5 160 3897 4387 2789 3292 4427 4904 2700 3224 29438 29900 27797 28239 29894 30356 28836 29302 73803 74286 74343 74858 77138 77638 76918 77381 129056 129516 130988 131442 136237 136827 131441 131904 963110 963632 961600 962036 964173 964619 961602 962163 
6 192 4442 4908 3342 3860 4959 5264 3282 3791 29947 30421 28295 28650 30406 30878 29350 29839 74333 74850 74906 75421 77694 78162 77427 77711 129562 129918 131499 131958 136881 137416 131950 132219 963680 964124 962082 962344 964666 964934 962209 962469 
7 224 4962 5447 3908 4413 5319 5818 3842 4355 30469 30925 28696 29179 30927 31398 29899 30419 74896 75413 75468 75997 78212 78707 77757 78204 129965 130454 132005 132460 137464 137994 132265 132739 964171 964618 962390 962837 964981 965424 962515 962962 
8 256 5532 5996 4534 4920 5914 6292 4433 4905 31003 31427 29269 29732 31475 31885 30506 30926 75492 75994 76085 76576 78777 79276 78277 78719 130526 130963 132531 133032 138189 138816 132808 133151 964687 964952 962906 963174 965493 965932 963031 963631 
9 288 6048 6523 4975 5492 6341 6860 4970 5490 31489 31960 29782 30235 31931 32401 30983 31424 76045 76570 76625 77097 79326 79776 78770 79274 131013 131488 133105 133774 138862 139406 133200 133783 964998 965442 963220 963668 965979 966416 963678 964123 
