0 0 32421 32726 31680 32175 0 453 1578 2042 56920 57538 61082 61361 20136 20544 23645 23915 106787 107256 105517 105933 65960 66447 64997 65457 158571 158843 159669 160118 
1 32 32780 33257 32230 32687 501 973 2093 2550 57599 58104 61412 61854 20591 21058 23967 24422 107307 107804 105981 106465 66494 66941 65503 65951 158889 159347 160165 160629 
2 64 33319 33754 32733 33246 1040 1515 2596 3034 58151 58549 61916 62316 21109 21542 24469 24832 107863 108156 106511 106775 66987 67426 65998 66450 159393 159682 160675 160951 
3 96 33806 34290 33298 33757 1561 2013 3083 3539 58595 59062 62371 62835 21597 22114 24878 25380 108218 108695 106825 107310 67472 67921 66497 66942 159728 160184 160997 161467 
4 128 34375 34817 33869 34293 2089 2522 3622 4080 59138 59571 62930 63388 22190 22613 25472 25922 108768 109213 107394 107859 67990 68442 67015 67481 160262 160688 161541 161956 
5 160 34864 35336 34342 34816 2570 3035 4126 4581 59619 60073 63443 63925 22659 23131 25968 26468 109259 109728 107907 108363 68488 68938 67529 67975 160734 161193 162005 162490 
6 192 35382 35834 34867 35341 3101 3540 4627 5097 60121 60545 63971 64436 23178 23661 26534 26801 109775 110139 108409 108949 68984 69256 68022 68446 161239 161686 162540 163006 
7 224 35881 36387 35387 35830 3587 4062 5143 5603 60593 61056 64489 64950 23707 24188 26858 27303 110188 110667 108996 109463 69302 69760 68493 68942 161738 162223 163055 163642 
8 256 36490 36965 35909 36395 4140 4613 5686 6191 61142 61606 65049 65465 24264 24701 27377 27782 110757 111212 109540 109835 69829 70260 69017 69291 162335 162802 163756 164197 
9 288 37017 37506 36451 36912 4666 5134 6238 6696 61652 62097 65514 65999 24749 25222 27829 28287 111270 111741 109887 110363 70306 70762 69337 69796 162894 163486 164274 164858 
10 320 37563 37995 36961 37419 5180 5615 6743 7196 62143 62591 66046 66459 25268 25534 28333 28795 111788 112259 110409 110688 70808 71272 69842 70261 163538 163927 164918 165238 
11 352 38047 38518 37468 37935 5675 6183 7251 7720 62637 63117 66506 66971 25580 26076 28858 29313 112308 112791 110737 111215 71318 71773 70308 70763 164048 164630 165297 165771 
12 384 38591 39054 38017 38429 6257 6714 7820 8086 63200 63479 67056 67481 26153 26574 29393 29862 112871 113292 111299 111742 71842 72296 70835 71279 164731 165191 165871 166329 
13 416 39100 39584 38475 38917 6760 7246 8133 8604 63533 64008 67529 67983 26621 27153 29910 30418 113340 113832 111789 112260 72343 72793 71326 71775 165241 165713 166377 166881 
14 448 39637 39962 38964 39430 7297 7833 8653 8944 64063 64484 68029 68449 27199 27475 30467 30937 113885 114348 112309 112735 72839 73304 71821 72097 165774 166295 166927 167314 
15 480 40012 40493 39492 39955 7879 8344 8995 9472 64542 65112 68511 68986 27521 27996 30983 31607 114394 114864 112782 113246 73351 73804 72143 72590 166342 166805 167360 167831 
16 512 40586 40983 40050 40497 8433 8852 9562 10053 65210 65687 69080 69525 28070 28348 31676 32124 114959 115398 113320 113743 73873 74149 72659 73072 166878 167312 167905 168338 
17 544 41043 41520 40550 41041 8904 9386 10099 10558 65738 66206 69572 70048 28401 28888 32170 32628 115446 115922 113789 114245 74195 74640 73118 73578 167359 167828 168386 168852 
18 576 41566 42029 41091 41522 9436 9714 10604 10901 66255 66755 70094 70521 28941 29326 32675 32951 115976 116430 114293 114728 74686 75110 73624 74066 167876 168142 168898 169168 
19 608 42078 42548 41579 42028 9768 10265 10952 11418 66802 67265 70568 71019 29372 29851 33001 33456 116477 116996 114774 115224 75156 75721 74112 74559 168188 168654 169217 169679 
20 640 42633 43155 42118 42551 10355 10652 11511 11951 67341 67772 71093 71525 29934 30419 33532 33929 117089 117524 115293 115779 75794 76283 74628 75104 168726 169167 169751 170191 
21 672 43212 43696 42603 43154 10706 11190 12003 12473 67822 68285 71583 72057 30466 30935 33985 34429 117578 118064 115828 116316 76332 76791 75153 75719 169216 169677 170239 170713 
22 704 43742 44204 43214 43710 11242 11835 12531 12967 68331 68621 72108 72570 30981 31629 34476 34919 118110 118572 116362 116631 76837 77189 75765 76186 169726 170189 170760 171030 
23 736 44263 44779 43756 44202 11892 12357 13013 13491 68687 69136 72628 73077 31675 32160 34970 35433 118620 119094 116677 117136 77238 77688 76232 76683 170237 170712 171080 171544 
