0 0 87872 88294 89797 90132 90660 91126 0 271 112433 112709 113211 113486 108489 108913 
1 32 88346 88823 90185 90638 91178 91652 317 769 112755 113213 113532 113976 108959 109413 
2 64 88883 89210 90686 91133 91698 91971 815 1259 113259 113548 114022 114321 109459 109734 
3 96 89256 89728 91179 91629 92018 92488 1305 1899 113594 114052 114369 114851 109780 110242 
4 128 89809 90135 91707 91997 92565 92980 1973 2365 114121 114403 114922 115195 110311 110747 
5 160 90187 90661 92043 92500 93027 93495 2411 2869 114449 114904 115241 115689 110793 111245 
6 192 90708 91135 92546 92979 93541 93814 2915 3414 114950 115232 115737 116194 111292 111565 
7 224 91182 91644 93026 93463 93864 94358 3460 3919 115278 115728 116241 116679 111611 112058 
8 256 91730 92010 93536 93801 94431 94703 3989 4259 115798 116197 116752 117023 112128 112448 
9 288 92057 92518 93853 94355 94756 95237 4305 4809 116245 116689 117069 117512 112497 112969 
10 320 92565 92982 94401 94671 95283 95763 4855 5297 116736 117009 117558 117828 113016 113289 
11 352 93030 93495 94721 95172 95809 96277 5343 5819 117055 117503 117874 118325 113335 113801 
12 384 93570 93847 95245 95513 96363 96807 5888 6283 117572 117842 118395 118669 113874 114320 
13 416 93898 94363 95559 95998 96854 97319 6329 6785 117888 118339 118715 119165 114367 114850 
14 448 94409 94685 96044 96314 97365 97820 6831 7100 118385 118658 119211 119488 114896 115171 
15 480 94731 95194 96360 96806 97867 98332 7146 7601 118704 119163 119534 119975 115217 115687 
16 512 95267 95539 96879 97320 98405 98678 7670 7941 119233 119515 120045 120320 115758 116196 
17 544 95585 96045 97367 97819 98728 99200 7987 8444 119561 120016 120366 120807 116243 116688 
18 576 96092 96362 97865 98145 99246 99519 8490 8914 120062 120343 120853 121126 116734 117005 
19 608 96414 96884 98191 98645 99569 100047 8960 9417 120389 120848 121172 121607 117052 117498 
20 640 96958 97411 98727 99002 100120 100687 9490 9876 120917 121199 121676 121948 117568 117835 
21 672 97457 97921 99048 99515 100733 101197 9922 10476 121245 121695 121994 122463 117881 118337 
22 704 97972 98418 99568 99940 101244 101523 10522 10964 121741 122022 122510 122783 118383 118651 
23 736 98465 98925 99987 100522 101574 102041 11010 11466 122068 122517 122829 123273 118697 119143 
24 768 98998 99432 100595 100864 102115 102385 11535 11917 122586 122857 123342 123614 119212 119481 
25 800 99478 99939 100910 101353 102439 102911 11963 12444 122903 123356 123660 124112 119527 119974 
26 832 99985 100254 101399 101832 102957 103232 12490 12759 123402 123673 124158 124429 120020 120294 
27 864 100300 100757 101878 102322 103280 103750 12805 13261 123719 124168 124475 124918 120340 120787 
28 896 100840 101258 102400 102736 103842 104286 13330 13656 124237 124509 124987 125260 120857 121128 
29 928 101304 101764 102782 103230 104332 104796 13702 14161 124556 125024 125308 125749 121174 121618 
30 960 101810 102084 103278 103750 104842 105245 14207 14474 125071 125343 125796 126067 121664 121938 
31 992 102130 102589 103801 104284 105292 105742 14520 14994 125389 125861 126113 126597 121984 122462 
32 1024 102662 103176 104357 104797 105819 106278 15064 15334 125930 126200 126666 127105 122531 122801 
33 1056 103224 103681 104844 105320 106330 106778 15380 15835 126246 126723 127151 127633 122847 123325 
34 1088 103727 104135 105373 105744 106824 107091 15881 16151 126770 127107 127679 127953 123371 123641 
35 1120 104183 104645 105790 106278 107137 107585 16197 16696 127155 127634 127999 128483 123687 124163 
36 1152 104726 105149 106362 106779 107658 107933 16770 17137 127705 127978 128552 128824 124233 124500 
37 1184 105196 105674 106826 107296 107979 108425 17183 17633 128025 128497 128870 129348 124546 125023 
38 1216 105722 106145 107342 107748 108471 108909 17679 18128 128546 128814 129394 129662 125069 125335 
39 1248 106192 106643 107794 108271 108955 109408 18174 18625 128860 129328 129709 130184 125381 125858 
40 1280 106716 106987 108344 108783 109477 109761 18695 18975 129400 129672 130253 130694 125927 126192 
41 1312 107038 107491 108830 109302 109807 110259 19021 19483 129719 130186 130743 131226 126238 126722 
42 1344 107537 107825 109348 109622 110305 110742 19529 19969 130236 130506 131272 131549 126768 127105 
43 1376 107878 108348 109675 110147 110788 111241 20015 20466 130552 131021 131596 132074 127153 127631 
44 1408 108423 108788 110220 110659 111311 111593 20539 20818 131093 131525 132143 132556 127700 127968 
45 1440 108834 109303 110706 111182 111639 112091 20864 21330 131571 132029 132603 133086 128014 128496 
46 1472 109350 109626 111229 111502 112137 112452 21376 21672 132075 132352 133132 133402 128542 128808 
47 1504 109679 110149 111549 112043 112501 112973 21718 22173 132398 132863 133448 133936 128855 129327 
48 1536 110224 110660 112122 112447 113045 113317 22242 22681 132932 133202 134007 134439 129396 129664 
49 1568 110708 111183 112495 112968 113363 113814 22727 23203 133248 133763 134487 134994 129711 130185 
50 1600 111230 111514 113014 113280 113860 114316 23249 23521 133809 134079 135040 135488 130232 130498 
51 1632 111561 112042 113326 113799 114363 114809 23567 24014 134125 134599 135535 136015 130545 131020 
52 1664 112117 112446 113868 114317 114878 115150 24083 24352 134668 134999 136084 136533 131090 131527 
53 1696 112493 112942 114365 114847 115196 115648 24398 24850 135046 135515 136580 137059 131574 132049 
54 1728 112988 113267 114893 115161 115694 115968 24896 25165 135561 136016 137105 137562 132095 132365 
55 1760 113313 113768 115209 115685 116014 116465 25211 25667 136063 136524 137609 138085 132411 132890 
56 1792 113837 114106 115754 116198 116534 116816 25736 26052 136593 137060 138155 138603 132959 133400 
57 1824 114152 114607 116247 116726 116862 117315 26098 26589 137107 137561 138650 139135 133447 133927 
58 1856 114653 114922 116772 117039 117361 117641 26635 27071 137607 137873 139181 139452 133973 134244 
59 1888 114970 115423 117085 117563 117689 118141 27117 27572 137919 138394 139498 139982 134290 134768 
60 1920 115492 115761 117639 117913 118212 118492 27641 27920 138463 138734 140051 140497 134837 135283 
61 1952 115807 116255 117959 118439 118538 118990 27966 28422 138780 139328 140544 141029 135330 135812 
62 1984 116301 116727 118485 118758 119036 119317 28468 28747 139374 139660 141076 141345 135858 136297 
