0 0 32895 33355 27821 28232 29333 29795 0 393 60726 61195 61203 61589 58560 59051 17064 17481 107157 107427 101256 101527 98631 98901 59014 59445 159070 159527 156452 156894 151005 151269 
1 32 33411 33901 28278 28731 29854 30350 447 926 61252 61751 61635 62075 59098 59590 17530 17971 107475 107954 101573 102008 98947 99419 59491 59948 159577 160177 156943 157526 151315 151768 
2 64 33955 34410 28784 29081 30405 30694 972 1374 61797 62208 62127 62588 59638 60099 18022 18477 108000 108257 102054 102352 99465 99740 59994 60262 160226 160692 157576 157997 151814 152256 
3 96 34463 34927 29145 29613 30744 31205 1440 1968 62254 62742 62634 63069 60166 60643 18523 18963 108307 108801 102410 102887 99804 100377 60308 60762 160738 161217 158056 158534 152303 152820 
4 128 35020 35488 29699 29980 31296 31602 2053 2461 62834 63283 63156 63576 60726 61191 19043 19404 108874 109298 102963 103405 100458 100754 60831 61192 161290 161571 158625 159043 152892 153323 
5 160 35544 36021 30039 30512 31657 32261 2509 2971 63339 63849 63625 64087 61242 61756 19450 19926 109349 109837 103452 103927 100800 101289 61239 61692 161617 162082 159136 159773 153372 153860 
6 192 36075 36344 30570 31071 32316 32774 3017 3309 63896 64358 64133 64585 61803 62202 19974 20524 109886 110404 103981 104464 101340 101800 61738 62078 162128 162409 159822 160280 153906 154352 
7 224 36394 36858 31117 31552 32823 33325 3366 3820 64413 64898 64633 65089 62249 62730 20577 21054 110450 110931 104511 104960 101846 102323 62124 62585 162455 162914 160356 160849 154398 154863 
8 256 36967 37423 31667 32260 33420 33855 3896 4167 64985 65427 65181 65657 62811 63286 21137 21406 111033 111464 105030 105475 102397 102866 62655 63071 162986 163473 160923 161357 154939 155367 
9 288 37474 37960 32308 32766 33913 34409 4239 4719 65475 65942 65704 66150 63334 63851 21471 21908 111511 112000 105521 105965 102918 103391 63117 63573 163528 163994 161407 161878 155416 155884 
10 320 38013 38343 32820 33299 34461 34926 4771 5228 66011 66495 66198 66635 63899 64357 21954 22374 112054 112524 106011 106286 103437 103922 63619 64085 164065 164499 161924 162379 155933 156395 
11 352 38405 38913 33354 33802 34982 35483 5280 5745 66544 67004 66682 67141 64410 64894 22420 22908 112571 113049 106347 106790 103969 104463 64131 64581 164579 165072 162426 162885 156441 156885 
12 384 38986 39429 33886 34341 35568 36021 5843 6324 67093 67515 67228 67516 64981 65423 23000 23443 113130 113672 106860 107158 104536 105002 64651 65093 165166 165645 162954 163401 156954 157429 
13 416 39475 39939 34400 34851 36081 36544 6371 6877 67571 68070 67567 68068 65472 65940 23494 23931 113726 114220 107217 107689 105051 105535 65140 65646 165721 166237 163448 163916 157475 157982 
14 448 39988 40270 34898 35349 36600 36895 6948 7430 68116 68397 68115 68388 65987 66445 23977 24446 114266 114706 107738 108161 105584 106046 65692 65969 166286 166760 163963 164249 158032 158506 
15 480 40326 40814 35406 35849 36949 37423 7476 7947 68451 68939 68437 68884 66494 66969 24493 24986 114754 115247 108214 108675 106093 106563 66016 66462 166808 167441 164298 164768 158558 159108 
16 512 40902 41231 35960 36247 37507 37963 8031 8427 69021 69319 68966 69322 67042 67512 25078 25449 115341 115774 108759 109296 106653 107107 66531 66971 167630 167909 164843 165276 159273 159847 
17 544 41286 41803 36313 36778 38018 38499 8479 8960 69373 69853 69388 69859 67564 68062 25495 25941 115820 116290 109350 109829 107162 107641 67019 67468 167961 168425 165324 165833 159895 160341 
18 576 41863 42319 36827 37269 38555 39004 9006 9284 69903 70370 69907 70382 68112 68388 25988 26274 116337 116741 109878 110216 107687 107955 67514 67786 168473 168839 165879 166241 160417 161021 
19 608 42365 42853 37317 37792 39052 39540 9335 9807 70421 71038 70446 71076 68449 68935 26320 26831 116788 117265 110268 110739 108002 108469 67832 68286 168893 169359 166289 166748 161067 161513 
20 640 42943 43278 37897 38333 39632 40086 9895 10281 71140 71545 71178 71657 69013 69318 26924 27203 117340 117782 110811 111265 108542 108975 68358 68803 169435 169878 166817 167276 161596 162179 
21 672 43328 43790 38387 38835 40136 40613 10330 10787 71593 72055 71713 72156 69364 69852 27260 27760 117830 118307 111314 111775 109022 109504 68849 69305 169928 170385 167323 167788 162226 162665 
22 704 43848 44278 38889 39170 40665 41095 10853 11218 72103 72393 72211 72681 69898 70366 27806 28201 118354 118787 111823 112305 109550 109839 69351 69785 170431 170938 167835 168316 162712 162979 
