0 0 1 143 0 141 5 155 4 149 11 163 9 161 14 171 13 169 18 175 
1 32 156 275 153 265 168 283 162 268 176 291 173 280 183 295 181 287 188 299 
2 64 288 409 277 395 296 421 281 400 306 425 292 411 309 434 299 420 312 446 
3 96 422 533 408 511 433 543 412 525 441 547 424 526 449 553 432 540 458 564 
4 128 578 686 561 669 594 708 569 673 598 716 582 693 610 724 585 701 623 732 
5 160 698 811 681 790 720 834 687 801 728 841 705 807 736 846 713 818 744 854 
6 192 823 944 802 921 849 965 814 925 853 969 821 937 861 981 831 941 868 989 
7 224 956 1066 935 1044 977 1090 938 1047 982 1096 949 1054 993 1101 956 1060 1001 1108 
8 256 1113 1217 1092 1198 1137 1245 1101 1206 1145 1253 1108 1222 1153 1266 1112 1230 1161 1278 
9 288 1229 1332 1210 1319 1257 1366 1218 1330 1265 1377 1235 1336 1279 1386 1242 1348 1290 1397 
10 320 1344 1451 1331 1446 1378 1498 1343 1458 1389 1502 1351 1466 1400 1510 1362 1479 1410 1522 
11 352 1463 1568 1459 1565 1513 1619 1470 1580 1514 1627 1478 1584 1523 1631 1491 1595 1534 1638 
12 384 1611 1720 1612 1715 1675 1779 1624 1728 1684 1794 1636 1742 1687 1798 1640 1750 1695 1810 
13 416 1732 1837 1727 1839 1791 1901 1740 1850 1806 1914 1755 1861 1813 1921 1763 1869 1822 1934 
14 448 1849 1957 1851 1963 1913 2028 1862 1975 1926 2042 1875 1983 1933 2046 1882 1995 1946 2063 
15 480 1969 2074 1977 2083 2040 2150 1990 2093 2054 2165 1997 2103 2062 2175 2007 2111 2075 2183 
16 512 2118 2223 2132 2235 2198 2306 2141 2247 2214 2331 2152 2259 2222 2335 2160 2263 2230 2347 
17 544 2235 2341 2248 2355 2318 2424 2261 2368 2345 2455 2271 2374 2349 2458 2276 2384 2359 2470 
18 576 2354 2472 2367 2488 2436 2547 2381 2492 2467 2586 2387 2504 2471 2590 2396 2508 2482 2598 
19 608 2486 2599 2500 2610 2559 2665 2505 2615 2602 2709 2516 2625 2603 2714 2521 2628 2610 2722 
20 640 2652 2765 2657 2759 2730 2841 2669 2796 2756 2867 2696 2800 2764 2875 2700 2816 2772 2883 
21 672 2777 2882 2771 2874 2853 2968 2808 2913 2879 2993 2815 2924 2887 3000 2828 2931 2897 3013 
22 704 2894 3014 2886 2994 2980 3100 2925 3038 3007 3128 2936 3050 3012 3136 2943 3054 3025 3144 
23 736 3027 3141 3006 3109 3112 3219 3051 3157 3143 3253 3062 3167 3148 3256 3067 3173 3157 3268 
24 768 3188 3299 3152 3265 3267 3371 3205 3308 3297 3403 3217 3320 3311 3421 3226 3332 3322 3429 
25 800 3312 3420 3277 3380 3383 3488 3321 3428 3416 3533 3333 3439 3434 3543 3344 3446 3441 3551 
26 832 3433 3545 3392 3498 3500 3609 3440 3551 3546 3661 3451 3563 3559 3669 3459 3567 3563 3682 
27 864 3558 3667 3510 3612 3621 3727 3564 3671 3674 3782 3575 3679 3685 3796 3580 3688 3694 3800 
28 896 3716 3823 3655 3761 3771 3876 3720 3824 3830 3937 3729 3836 3846 3953 3736 3844 3850 3965 
29 928 3835 3938 3773 3876 3888 3993 3838 3942 3949 4063 3849 3953 3967 4076 3856 3961 3977 4083 
30 960 3950 4075 3888 3999 4005 4116 3954 4065 4077 4191 3966 4077 4090 4211 3974 4085 4095 4219 
31 992 4091 4199 4011 4114 4128 4234 4079 4182 4204 4310 4090 4197 4223 4331 4097 4203 4231 4346 
32 1024 4250 4359 4157 4266 4278 4391 4229 4332 4354 4464 4241 4346 4378 4492 4250 4358 4390 4505 
33 1056 4372 4480 4278 4380 4404 4511 4344 4457 4476 4581 4359 4464 4504 4616 4370 4477 4518 4622 
34 1088 4493 4605 4393 4501 4523 4635 4469 4583 4593 4708 4476 4591 4629 4743 4489 4603 4638 4759 
