0 0 20 171 10 138 24 168 18 158 32 179 22 155 36 183 26 168 40 203 37 178 44 219 0 126 73 239 57 198 113 243 66 214 120 255 68 218 125 259 105 239 131 275 118 246 146 295 120 262 162 315 95 286 346 520 355 687 372 679 
1 32 187 318 152 298 180 330 172 328 196 334 167 307 197 379 181 338 216 385 191 368 232 398 139 267 252 416 210 382 256 420 226 390 270 427 233 393 273 442 251 412 288 464 259 415 310 475 274 433 327 508 300 485 536 803 701 906 692 903 
2 64 333 524 310 486 343 540 341 525 349 560 320 505 402 569 350 539 397 599 383 568 410 619 279 477 428 623 401 580 435 635 402 592 441 651 405 601 455 667 424 630 476 712 427 642 487 760 445 658 521 802 501 804 817 1025 928 1116 918 1117 
3 96 541 710 498 694 552 723 537 724 573 732 517 702 581 768 551 727 611 776 582 772 631 846 497 749 638 850 593 777 647 888 605 780 664 892 613 807 681 897 643 884 726 900 654 887 775 973 670 893 814 1007 816 989 1039 1258 1131 1347 1131 1442 
4 128 816 957 827 972 849 1001 851 992 852 1006 860 988 917 1069 863 996 952 1085 920 1060 964 1098 871 1045 968 1137 939 1064 1032 1161 944 1068 1036 1189 947 1080 1064 1197 1019 1192 1076 1249 967 1132 1097 1257 1075 1220 1212 1445 1287 1488 1598 1819 1587 1820 1699 1843 
5 160 969 1118 985 1115 1019 1138 1007 1129 1018 1142 1001 1136 1082 1208 1008 1141 1100 1217 1073 1206 1112 1273 1058 1191 1152 1338 1079 1225 1173 1344 1081 1236 1201 1365 1093 1260 1209 1387 1209 1405 1261 1459 1144 1325 1269 1572 1232 1423 1457 1683 1504 1678 1831 2023 1835 2020 1859 2068 
6 192 1145 1305 1130 1296 1157 1309 1145 1312 1165 1339 1152 1336 1220 1399 1156 1340 1229 1433 1218 1396 1285 1492 1203 1384 1351 1531 1239 1432 1357 1559 1248 1440 1378 1573 1272 1468 1400 1684 1419 1660 1471 1691 1337 1560 1584 1823 1437 1680 1698 1923 1704 1890 2037 2247 2034 2351 2084 2401 
7 224 1317 1493 1308 1486 1325 1514 1324 1520 1354 1541 1348 1527 1411 1642 1355 1532 1446 1667 1408 1586 1504 1672 1398 1551 1545 1725 1445 1630 1571 1766 1452 1641 1585 1791 1480 1644 1702 1852 1672 1826 1703 1908 1573 1777 1839 2019 1692 1963 1936 2231 1903 2097 2262 2516 2363 2622 2413 2591 
8 256 1622 1771 1591 1753 1630 1769 1607 1756 1643 1783 1627 1764 1726 1887 1631 1769 1746 1911 1691 1841 1767 1907 1695 1845 1851 1979 1703 1828 1854 1999 1731 1896 1986 2135 1775 1912 2010 2195 1983 2172 2118 2301 1852 2000 2222 2389 2051 2206 2464 2601 2301 2478 2752 2918 2927 3085 2756 2929 
9 288 1785 1948 1765 1894 1784 1905 1768 1911 1798 1969 1776 1916 1901 2044 1784 1956 1925 2079 1853 2010 1924 2076 1860 2014 1991 2167 1842 2017 2011 2178 1910 2084 2147 2322 1925 2119 2207 2424 2186 2366 2313 2507 2021 2171 2402 2583 2219 2471 2613 2805 2490 2723 2930 3134 3098 3310 2941 3159 
10 320 1961 2148 1908 2085 1920 2055 1924 2112 1983 2159 1928 2132 2056 2269 1968 2156 2092 2290 2030 2218 2089 2297 2028 2226 2179 2381 2031 2246 2190 2425 2096 2274 2334 2577 2133 2338 2436 2653 2378 2583 2519 2701 2183 2382 2605 2810 2486 2674 2830 3102 2735 2912 3147 3374 3322 3514 3172 3370 
11 352 2162 2325 2101 2263 2067 2261 2124 2307 2172 2353 2144 2314 2282 2463 2168 2335 2302 2476 2230 2429 2310 2486 2239 2439 2393 2572 2258 2447 2440 2626 2286 2455 2590 2735 2350 2509 2666 2870 2597 2769 2714 2880 2396 2593 2822 3073 2686 2896 3116 3336 2925 3075 3389 3585 3529 3685 3382 3615 
12 384 2529 2661 2370 2494 2417 2557 2405 2562 2536 2673 2413 2570 2548 2729 2433 2575 2632 2777 2510 2655 2684 2814 2522 2663 2688 2845 2557 2698 2804 2957 2581 2766 2821 2989 2645 2802 3069 3242 2978 3189 3122 3310 2687 2818 3325 3474 3002 3197 3577 3723 3312 3445 3891 4049 3915 4096 3903 4169 
13 416 2676 2841 2506 2656 2571 2732 2574 2728 2685 2867 2582 2738 2742 2889 2590 2748 2790 2944 2667 2843 2829 3015 2675 2849 2858 3047 2710 2855 2969 3190 2778 2965 3001 3214 2815 3011 3255 3456 3201 3358 3322 3547 2831 3045 3486 3671 3210 3396 3735 4021 3462 3640 4061 4299 4110 4253 4184 4431 
14 448 2857 3009 2672 2830 2745 2945 2743 2948 2879 3058 2752 2959 2903 3110 2761 2967 2959 3146 2856 3048 3027 3210 2863 3066 3059 3282 2868 3072 3202 3450 2980 3169 3228 3458 3023 3183 3478 3658 3370 3577 3562 3750 3060 3225 3683 3873 3411 3617 4034 4254 3652 3875 4311 4533 4270 4508 4443 4733 
15 480 3028 3193 2842 3024 2960 3137 2969 3135 3070 3272 2974 3151 3123 3295 2981 3156 3158 3328 3061 3262 3222 3420 3083 3278 3294 3449 3084 3297 3463 3638 3181 3330 3470 3644 3196 3382 3670 3848 3591 3790 3764 3925 3240 3432 3885 4130 3630 3847 4269 4506 3890 4082 4545 4855 4528 4815 4745 4939 
16 512 3381 3529 3136 3281 3261 3402 3221 3365 3401 3538 3256 3393 3409 3566 3264 3429 3473 3618 3336 3497 3528 3710 3360 3517 3637 3799 3384 3530 3822 3969 3488 3637 3842 3973 3560 3713 3984 4117 3987 4136 4124 4278 3616 3822 4420 4697 4019 4161 4728 4928 4143 4380 5059 5236 4982 5116 5120 5280 
17 544 3542 3675 3294 3449 3414 3555 3377 3543 3552 3707 3406 3592 3578 3763 3441 3603 3631 3806 3510 3672 3722 3917 3533 3731 3813 3982 3542 3752 3986 4165 3653 3823 3985 4237 3725 3943 4129 4279 4148 4338 4291 4459 3834 4026 4709 4905 4176 4363 4940 5108 4392 4639 5249 5529 5128 5304 5292 5547 
18 576 3688 3860 3461 3669 3569 3762 3555 3733 3724 3904 3604 3769 3778 3961 3615 3766 3818 4017 3684 3871 3933 4089 3744 3924 3997 4217 3767 3980 4177 4397 3836 4020 4249 4425 3956 4128 4293 4485 4356 4524 4473 4645 4044 4256 4917 5112 4375 4632 5124 5408 4652 4887 5542 5793 5317 5538 5559 5809 
19 608 3872 4067 3681 3862 3775 3952 3745 3911 3916 4104 3781 3969 3976 4134 3778 3953 4029 4206 3883 4076 4101 4253 3936 4089 4230 4395 3992 4195 4411 4595 4038 4217 4438 4621 4140 4280 4499 4663 4537 4736 4657 4831 4271 4453 5126 5356 4647 4853 5420 5680 4900 5065 5808 5961 5550 5763 5821 6060 
20 640 4176 4325 4039 4172 4072 4201 4043 4192 4200 4329 4079 4252 4360 4501 4067 4208 4376 4505 4135 4276 4452 4590 4199 4340 4460 4597 4296 4428 4798 4920 4327 4488 4818 5000 4439 4628 4835 5008 4946 5107 4895 5081 4579 4762 5669 5881 5042 5251 5960 6189 5262 5482 6196 6513 5941 6162 6356 6601 
21 672 4337 4498 4186 4333 4218 4369 4205 4343 4345 4577 4264 4420 4513 4682 4224 4410 4519 4686 4288 4460 4602 4776 4357 4520 4609 4783 4440 4615 4932 5094 4502 4702 5012 5205 4640 4826 5022 5212 5120 5271 5093 5235 4774 4948 5894 6046 5265 5461 6203 6432 5494 5678 6525 6750 6174 6457 6616 6781 
22 704 4516 4683 4353 4516 4381 4561 4360 4560 4592 4777 4432 4617 4695 4884 4425 4604 4701 4888 4472 4686 4790 4956 4532 4734 4797 4988 4629 4794 5107 5300 4714 4947 5220 5392 4838 5027 5229 5428 5285 5462 5252 5464 4963 5103 6059 6257 5474 5670 6444 6665 5690 5890 6765 7013 6471 6698 6801 7046 
23 736 4699 4873 4529 4707 4573 4763 4572 4746 4794 4954 4630 4822 4896 5053 4619 4779 4904 5062 4698 4858 4970 5171 4747 4930 5001 5178 4806 4976 5312 5483 4959 5091 5406 5614 5040 5223 5442 5642 5476 5635 5476 5646 5115 5284 6269 6483 5683 5877 6677 6872 5903 6077 7026 7323 6710 6904 7058 7333 
