0 0 0 147 40 148 7 151 48 168 11 161 45 184 19 167 99 220 30 171 103 236 51 175 118 252 58 219 125 260 104 231 140 264 108 247 149 279 76 236 193 336 117 263 92 216 125 295 163 304 100 251 198 361 
1 32 159 306 161 278 169 310 181 319 174 331 197 339 180 340 235 360 183 344 248 401 190 364 265 413 232 381 272 422 245 387 277 444 260 423 291 466 248 407 348 540 275 429 228 377 307 470 320 496 264 444 375 581 
2 64 318 482 296 460 324 498 331 519 343 523 354 529 352 531 372 564 357 547 416 613 376 569 425 627 395 587 434 635 400 593 457 655 436 638 478 685 419 616 552 756 441 647 389 576 483 735 508 704 456 666 593 805 
3 96 494 678 477 668 510 686 533 719 535 701 541 726 544 744 577 741 562 752 625 795 582 755 640 824 600 776 647 839 605 811 670 846 650 814 698 895 628 827 769 956 659 841 588 781 747 949 716 930 679 859 817 980 
4 128 766 911 797 945 810 971 861 1009 815 979 872 1001 870 995 894 1025 874 1004 910 1041 886 1031 912 1065 906 1039 916 1069 918 1056 972 1097 926 1067 976 1131 930 1071 1036 1173 938 1091 920 1077 1011 1163 1016 1158 986 1111 1104 1293 
5 160 923 1046 957 1083 984 1125 1021 1156 991 1129 1013 1130 1008 1136 1040 1159 1018 1145 1053 1192 1043 1180 1080 1198 1051 1208 1082 1240 1070 1231 1112 1258 1079 1235 1146 1321 1084 1255 1185 1412 1103 1271 1090 1253 1175 1388 1174 1361 1126 1295 1305 1538 
6 192 1059 1220 1109 1254 1139 1319 1171 1346 1142 1331 1153 1301 1150 1343 1177 1358 1159 1355 1205 1391 1192 1369 1210 1399 1221 1413 1252 1446 1243 1439 1273 1486 1250 1459 1335 1514 1267 1471 1424 1654 1283 1479 1265 1458 1401 1619 1373 1570 1308 1503 1550 1746 
7 224 1232 1423 1272 1461 1333 1499 1360 1541 1344 1524 1313 1491 1356 1542 1374 1555 1368 1555 1403 1620 1382 1565 1411 1623 1426 1600 1463 1626 1452 1603 1498 1672 1475 1633 1526 1732 1483 1636 1668 1823 1491 1663 1473 1660 1632 1774 1582 1776 1515 1714 1760 1916 
8 256 1579 1715 1589 1738 1599 1743 1685 1822 1635 1767 1617 1778 1666 1819 1693 1830 1687 1823 1705 1850 1694 1831 1737 1862 1698 1839 1753 1894 1706 1868 1761 1922 1750 1891 1813 1962 1758 1903 1906 2050 1762 1899 1805 1946 1838 2023 1861 2070 1814 1951 2001 2146 
9 288 1729 1872 1750 1877 1755 1890 1835 1958 1791 1934 1792 1912 1834 1962 1845 1982 1835 1966 1865 1985 1843 1984 1876 2032 1851 1995 1908 2045 1884 2034 1934 2120 1906 2072 1975 2167 1916 2083 2064 2271 1911 2111 1963 2133 2036 2221 2082 2292 1963 2135 2158 2351 
10 320 1895 2051 1893 2046 1915 2059 1970 2134 1946 2131 1929 2083 1977 2151 1994 2181 1979 2171 1997 2202 1996 2183 2049 2227 2007 2197 2058 2244 2046 2273 2132 2319 2084 2285 2182 2367 2095 2293 2285 2479 2123 2307 2145 2323 2233 2405 2305 2487 2149 2357 2363 2579 
11 352 2063 2234 2061 2245 2071 2240 2149 2332 2145 2308 2095 2277 2163 2362 2193 2383 2184 2368 2215 2404 2195 2376 2239 2407 2209 2386 2257 2452 2287 2439 2331 2491 2297 2475 2379 2558 2306 2486 2492 2639 2319 2491 2339 2539 2418 2595 2499 2658 2380 2546 2593 2767 
12 384 2328 2457 2434 2571 2440 2591 2454 2595 2445 2605 2458 2603 2472 2621 2500 2640 2500 2658 2510 2671 2529 2665 2514 2679 2532 2669 2554 2687 2553 2673 2562 2699 2556 2705 2618 2771 2584 2741 2710 2847 2564 2733 2610 2775 2688 2825 2718 2863 2612 2758 2894 3047 
13 416 2469 2625 2586 2741 2607 2742 2607 2745 2617 2750 2615 2751 2636 2763 2654 2808 2670 2812 2683 2818 2677 2831 2691 2828 2682 2844 2700 2846 2685 2851 2711 2912 2722 2873 2789 2948 2757 2911 2861 3048 2749 2895 2787 2958 2838 3047 2875 3074 2771 2982 3065 3241 
14 448 2649 2805 2755 2913 2761 2922 2759 2939 2764 2944 2764 2943 2776 2956 2822 2988 2828 3012 2831 3000 2843 3028 2841 3025 2857 3044 2860 3041 2864 3060 2925 3110 2886 3105 2961 3151 2925 3113 3067 3245 2907 3165 2971 3159 3059 3278 3086 3283 2994 3185 3263 3431 
15 480 2819 2967 2928 3083 2934 3126 2952 3128 2957 3139 2955 3141 2968 3146 3001 3173 3024 3186 3012 3192 3041 3190 3039 3214 3056 3252 3055 3235 3073 3255 3123 3324 3117 3258 3164 3347 3125 3324 3257 3472 3179 3349 3171 3354 3290 3476 3295 3479 3197 3367 3443 3622 
16 512 3088 3221 3198 3348 3220 3369 3254 3391 3276 3429 3262 3407 3312 3442 3306 3423 3321 3445 3310 3436 3326 3465 3314 3476 3344 3506 3370 3511 3376 3517 3378 3515 3380 3525 3458 3623 3409 3577 3542 3683 3404 3533 3414 3547 3540 3737 3574 3778 3460 3605 3729 3905 
17 544 3233 3413 3361 3491 3381 3520 3405 3541 3441 3586 3422 3582 3454 3592 3435 3588 3459 3611 3448 3591 3477 3647 3492 3628 3518 3662 3523 3688 3529 3679 3528 3687 3537 3701 3642 3809 3589 3750 3704 3871 3545 3708 3561 3747 3749 3950 3791 4019 3618 3828 3918 4104 
18 576 3433 3585 3503 3674 3541 3693 3554 3734 3601 3793 3602 3774 3604 3806 3600 3790 3623 3817 3606 3798 3663 3845 3643 3834 3674 3857 3702 3883 3691 3915 3699 3900 3714 3920 3821 4028 3762 3947 3885 4108 3721 3960 3761 3920 3963 4139 4031 4228 3840 4045 4116 4264 
19 608 3599 3780 3686 3853 3709 3898 3746 3915 3807 3989 3786 3966 3818 4002 3803 3984 3829 4008 3810 3991 3858 4043 3846 3996 3870 4046 3895 4055 3929 4079 3913 4082 3934 4108 4041 4187 3959 4130 4124 4290 3973 4158 3934 4125 4151 4329 4241 4410 4062 4220 4278 4444 
20 640 3899 4047 3963 4096 3966 4124 4043 4176 4074 4208 4051 4184 4159 4287 4071 4224 4174 4307 4115 4260 4202 4339 4126 4256 4214 4347 4167 4306 4218 4352 4175 4324 4226 4379 4247 4412 4250 4387 4395 4528 4278 4463 4195 4340 4422 4588 4590 4720 4282 4475 4638 4801 
21 672 4063 4264 4109 4285 4144 4281 4188 4327 4221 4342 4200 4354 4301 4430 4236 4365 4323 4464 4279 4417 4351 4497 4271 4433 4359 4517 4318 4469 4364 4550 4336 4498 4391 4558 4432 4610 4399 4562 4541 4717 4479 4654 4353 4516 4601 4792 4735 4960 4487 4667 4813 4964 
22 704 4283 4427 4297 4460 4303 4436 4341 4508 4363 4516 4366 4563 4444 4647 4378 4575 4478 4655 4434 4623 4509 4683 4445 4631 4531 4736 4482 4664 4565 4750 4511 4680 4571 4778 4625 4834 4575 4784 4732 4965 4669 4860 4529 4716 4806 4984 4982 5125 4679 4876 4978 5153 
23 736 4446 4600 4472 4652 4451 4610 4521 4692 4528 4728 4576 4757 4662 4835 4588 4764 4668 4845 4636 4812 4695 4880 4643 4817 4749 4924 4676 4855 4762 4940 4693 4876 4791 4953 4846 5022 4799 4959 4983 5130 4872 5065 4728 4883 4996 5174 5143 5319 4888 5073 5166 5338 
24 768 4690 4836 4760 4885 4759 4896 4816 4949 4811 4958 4845 4973 4919 5064 4896 5053 4995 5108 4916 5061 5017 5156 4924 5069 5039 5176 4944 5086 5043 5180 5000 5129 5055 5212 5080 5217 5103 5253 5257 5414 5124 5292 5016 5197 5260 5396 5525 5654 5135 5332 5569 5721 
