0 0 93 218 10 271 97 226 0 207 101 234 101 223 105 242 15 283 109 258 70 292 11 274 159 307 25 290 157 299 18 298 164 320 141 310 81 203 169 318 63 347 28 332 86 216 51 354 109 227 64 366 49 359 74 378 113 239 78 210 179 372 207 562 
1 32 230 384 286 435 238 392 219 375 246 403 240 391 254 424 295 448 270 444 304 455 287 462 319 486 302 473 311 480 311 494 333 550 325 503 218 400 330 514 363 605 344 584 228 416 368 717 241 501 381 721 371 705 399 742 251 519 222 534 384 714 574 888 
2 64 397 570 447 620 404 608 387 564 418 616 403 580 436 630 464 656 457 653 468 680 474 665 498 748 485 679 494 684 506 711 562 780 515 775 412 592 526 809 617 824 597 873 431 648 730 985 513 872 734 1005 717 976 754 1017 531 888 546 885 726 980 903 1133 
3 96 582 760 632 808 623 812 576 751 629 817 595 767 642 828 668 839 666 832 692 918 677 947 760 923 691 952 698 958 724 956 792 961 787 965 604 798 822 970 838 1083 887 1095 660 830 997 1151 884 1089 1018 1212 988 1190 1029 1250 902 1102 897 1098 995 1222 1145 1419 
4 128 912 1034 924 1077 916 1077 887 1024 925 1074 915 1064 1032 1213 987 1140 1044 1221 1015 1153 1088 1273 1035 1164 1097 1289 1039 1212 1152 1293 1059 1224 1156 1297 975 1136 1164 1305 1148 1312 1205 1398 1095 1292 1356 1570 1159 1332 1405 1664 1400 1591 1585 1862 1263 1449 1160 1414 1472 1719 1761 1999 
5 160 1047 1199 1090 1264 1089 1272 1041 1199 1086 1206 1078 1208 1228 1378 1152 1289 1233 1440 1167 1301 1287 1461 1180 1373 1302 1474 1225 1407 1306 1478 1236 1436 1309 1493 1149 1295 1317 1521 1324 1508 1410 1607 1311 1529 1582 1846 1344 1550 1676 1854 1604 1836 1876 2117 1462 1677 1426 1732 1731 1988 2011 2299 
6 192 1223 1361 1279 1421 1286 1454 1211 1387 1225 1379 1232 1393 1393 1546 1309 1477 1456 1620 1315 1497 1473 1644 1385 1545 1487 1672 1420 1643 1490 1698 1448 1672 1506 1702 1314 1501 1533 1714 1522 1735 1624 1814 1541 1839 1868 2106 1562 1843 1869 2114 1860 2055 2133 2469 1692 1879 1744 1974 2001 2265 2312 2625 
7 224 1373 1534 1435 1592 1477 1623 1401 1599 1394 1592 1405 1614 1558 1801 1489 1646 1632 1805 1509 1671 1656 1821 1557 1802 1684 1851 1656 1812 1713 1923 1689 1864 1716 1942 1516 1685 1726 1962 1747 1985 1829 1983 1852 2014 2118 2322 1855 2037 2126 2457 2069 2247 2481 2746 1893 2134 1986 2296 2277 2549 2640 2883 
8 256 1770 1922 1754 1912 1802 1950 1774 1915 1806 1954 1783 1923 1881 2035 1787 1927 1902 2046 1798 1931 1917 2066 1854 2003 2033 2195 1950 2099 2061 2202 2010 2163 2077 2215 1819 1987 2165 2313 2200 2326 2241 2442 2209 2350 2567 2745 2244 2419 2699 2852 2507 2697 3027 3221 2430 2577 2615 2836 2716 2862 3059 3297 
9 288 1936 2085 1926 2065 1971 2129 1928 2072 1970 2132 1936 2075 2047 2200 1939 2095 2058 2244 1944 2149 2080 2278 2015 2189 2207 2371 2112 2317 2218 2406 2176 2363 2227 2412 2000 2173 2328 2538 2338 2504 2454 2685 2366 2536 2757 3008 2431 2668 2865 3161 2711 2990 3235 3460 2589 2808 2849 3022 2874 3169 3309 3595 
10 320 2097 2277 2078 2249 2141 2349 2085 2254 2144 2365 2088 2290 2214 2402 2107 2286 2257 2503 2161 2346 2291 2515 2201 2374 2383 2608 2329 2491 2419 2672 2377 2548 2424 2693 2185 2398 2551 2750 2516 2689 2700 2892 2551 2717 3020 3217 2680 2857 3173 3459 3002 3232 3475 3711 2820 3017 3034 3241 3182 3462 3607 3900 
11 352 2290 2488 2267 2438 2362 2528 2268 2458 2378 2563 2302 2474 2416 2633 2299 2477 2516 2719 2358 2515 2527 2694 2386 2578 2620 2815 2503 2665 2686 2820 2560 2726 2707 2962 2411 2590 2763 2992 2703 2843 2906 3147 2733 2912 3229 3430 2871 3151 3476 3685 3244 3425 3723 3973 3029 3323 3254 3463 3474 3728 3913 4188 
12 384 2624 2760 2628 2773 2639 2812 2640 2781 2679 2816 2644 2789 2767 2908 2664 2838 2903 3065 2673 2849 2775 2940 2725 2873 2939 3080 2764 2929 2951 3096 2788 2965 3148 3365 2796 2985 3212 3404 3081 3216 3418 3575 3143 3322 3662 3811 3417 3546 3890 4179 3681 3874 4251 4443 3545 3706 3730 3991 4009 4342 4450 4627 
13 416 2772 2932 2786 2916 2830 2972 2793 2941 2831 2987 2801 2947 2920 3064 2854 3028 3079 3276 2864 3035 2954 3107 2885 3050 3092 3285 2942 3105 3109 3308 2978 3181 3379 3551 2997 3189 3416 3625 3229 3395 3589 3768 3334 3523 3824 4021 3558 3699 4191 4433 3886 4144 4455 4806 3721 3941 4003 4315 4354 4615 4642 4943 
14 448 2944 3104 2932 3086 2984 3197 2954 3120 3001 3206 2959 3133 3076 3261 3040 3220 3288 3535 3049 3266 3120 3337 3062 3287 3298 3552 3118 3310 3320 3555 3197 3378 3567 3759 3202 3394 3638 3795 3409 3600 3784 3955 3538 3702 4033 4227 3722 3934 4447 4771 4158 4426 4818 5090 3955 4210 4331 4619 4628 4892 4955 5230 
15 480 3117 3319 3098 3273 3210 3375 3132 3339 3220 3388 3146 3355 3273 3448 3233 3410 3547 3699 3280 3490 3349 3536 3300 3502 3566 3743 3324 3515 3570 3735 3391 3555 3771 3943 3407 3571 3808 3979 3612 3767 3970 4155 3719 3889 4240 4422 3946 4126 4783 5080 4439 4589 5103 5303 4222 4421 4634 4928 4904 5123 5242 5508 
16 512 3494 3643 3477 3622 3506 3655 3486 3614 3526 3679 3494 3638 3606 3767 3554 3698 3910 4079 3605 3742 3654 3799 3629 3794 3930 4091 3657 3826 3934 4107 3677 3840 4150 4323 3757 3922 4207 4415 3885 4070 4428 4559 4093 4262 4602 4775 4325 4494 5309 5455 4831 5076 5461 5670 4593 4868 5201 5478 5340 5513 5821 6130 
17 544 3656 3842 3635 3772 3667 3851 3630 3777 3692 3858 3651 3810 3779 3947 3710 3861 4092 4281 3754 3920 3812 3976 3806 4017 4103 4289 3838 4042 4119 4292 3852 4053 4335 4542 3935 4122 4429 4601 4082 4287 4572 4917 4275 4438 4788 5075 4506 4745 5468 5713 5088 5299 5682 5953 4881 5087 5492 5743 5528 5799 6142 6387 
18 576 3854 4035 3790 3954 3864 4051 3791 3958 3872 4067 3823 4014 3965 4131 3873 4054 4295 4491 3933 4098 3993 4199 4029 4198 4302 4523 4055 4234 4305 4539 4067 4242 4554 4751 4140 4314 4616 4894 4300 4479 4931 5194 4450 4699 5093 5302 4757 5068 5726 5942 5321 5486 5965 6241 5101 5333 5755 5962 5816 6072 6400 6682 
19 608 4048 4208 3966 4154 4066 4252 3971 4162 4080 4258 4030 4180 4143 4375 4069 4235 4503 4649 4110 4293 4211 4382 4211 4395 4535 4699 4246 4401 4553 4722 4254 4424 4764 4997 4327 4570 4908 5186 4491 4623 5206 5439 4714 4877 5314 5645 5080 5291 5954 6225 5503 5662 6255 6533 5345 5485 5974 6252 6084 6385 6694 7013 
20 640 4330 4483 4361 4490 4379 4527 4370 4511 4383 4531 4374 4514 4474 4650 4377 4546 4821 4974 4442 4574 4502 4683 4461 4622 4853 4994 4522 4654 4881 5022 4573 4746 5182 5378 4649 4796 5401 5599 4807 4968 5625 5798 5051 5220 5921 6125 5461 5657 6493 6663 5914 6056 6818 6994 5676 5964 6557 6862 6676 6845 7261 7562 
21 672 4496 4631 4505 4645 4544 4716 4523 4694 4543 4719 4527 4700 4664 4858 4558 4706 4987 5156 4586 4778 4698 4865 4635 4791 5006 5159 4666 4840 5034 5288 4760 4940 5391 5575 4810 4997 5611 5883 4980 5195 5810 6082 5232 5410 6139 6323 5669 5870 6677 6948 6068 6300 7006 7250 5976 6207 6876 7104 6857 7102 7574 7808 
22 704 4643 4826 4657 4836 4731 4906 4707 4876 4732 4914 4717 4920 4870 5046 4721 4928 5168 5350 4792 4956 4878 5058 4803 4984 5171 5354 4853 5032 5304 5490 4953 5196 5589 5766 5009 5204 5896 6058 5208 5401 6094 6325 5429 5649 6341 6518 5882 6061 6961 7234 6313 6533 7262 7526 6219 6545 7122 7422 7125 7410 7821 8099 
