0 0 1 141 0 139 5 149 
1 32 153 259 151 256 161 263 
2 64 271 378 268 376 276 386 
3 96 390 496 388 493 398 500 
4 128 540 642 536 640 549 654 
5 160 655 760 652 757 666 768 
6 192 773 880 769 878 780 888 
7 224 892 998 890 995 900 1002 
8 256 1042 1144 1038 1142 1051 1156 
9 288 1157 1262 1154 1259 1168 1270 
10 320 1275 1382 1271 1380 1282 1390 
11 352 1394 1500 1392 1497 1402 1504 
12 384 1544 1646 1540 1644 1553 1658 
13 416 1659 1764 1656 1761 1670 1772 
14 448 1777 1884 1773 1882 1784 1892 
15 480 1896 2002 1894 1999 1904 2006 
16 512 2046 2148 2042 2146 2055 2160 
17 544 2161 2266 2158 2263 2172 2274 
18 576 2279 2386 2275 2384 2286 2394 
19 608 2398 2504 2396 2501 2406 2508 
20 640 2548 2650 2544 2648 2557 2662 
21 672 2663 2768 2660 2765 2674 2776 
22 704 2781 2888 2777 2886 2788 2896 
23 736 2900 3006 2898 3003 2908 3010 
24 768 3050 3152 3046 3150 3059 3164 
25 800 3165 3270 3162 3267 3176 3278 
26 832 3283 3390 3279 3388 3290 3398 
27 864 3402 3508 3400 3505 3410 3512 
28 896 3552 3654 3548 3652 3561 3666 
29 928 3667 3772 3664 3769 3678 3780 
30 960 3785 3892 3781 3890 3792 3900 
31 992 3904 4010 3902 4007 3912 4014 
32 1024 4054 4156 4050 4154 4063 4168 
33 1056 4169 4274 4166 4271 4180 4282 
34 1088 4287 4394 4283 4392 4294 4402 
35 1120 4406 4512 4404 4509 4414 4516 
36 1152 4556 4658 4552 4656 4565 4670 
37 1184 4671 4776 4668 4773 4682 4784 
38 1216 4789 4896 4785 4894 4796 4904 
39 1248 4908 5014 4906 5011 4916 5018 
40 1280 5058 5160 5054 5158 5067 5172 
41 1312 5173 5278 5170 5275 5184 5286 
42 1344 5291 5398 5287 5396 5298 5406 
43 1376 5410 5516 5408 5513 5418 5520 
44 1408 5560 5662 5556 5660 5569 5674 
45 1440 5675 5780 5672 5777 5686 5788 
46 1472 5793 5900 5789 5898 5800 5908 
47 1504 5912 6018 5910 6015 5920 6022 
48 1536 6062 6164 6058 6162 6071 6176 
49 1568 6177 6282 6174 6279 6188 6290 
50 1600 6295 6402 6291 6400 6302 6410 
51 1632 6414 6520 6412 6517 6422 6524 
52 1664 6564 6666 6560 6664 6573 6678 
53 1696 6679 6784 6676 6781 6690 6792 
54 1728 6797 6904 6793 6902 6804 6912 
55 1760 6916 7022 6914 7019 6924 7026 
56 1792 7066 7168 7062 7166 7075 7180 
57 1824 7181 7286 7178 7283 7192 7294 
58 1856 7299 7406 7295 7404 7306 7414 
59 1888 7418 7524 7416 7521 7426 7528 
