0 0 20 324 10 298 11 299 14 312 15 314 5 306 6 307 9 305 10 304 0 283 1 284 4 288 5 289 
1 32 371 653 346 622 348 623 359 641 362 638 355 634 357 635 353 632 352 630 330 606 332 607 336 614 340 615 
2 64 702 984 668 943 670 944 687 961 684 960 682 958 684 959 678 954 677 952 652 930 654 932 660 937 662 938 
3 96 1032 1314 988 1262 990 1270 1009 1285 1007 1287 1003 1279 1005 1280 1000 1277 1000 1281 975 1251 977 1252 983 1261 986 1271 
4 128 1381 1671 1326 1614 1335 1622 1345 1632 1356 1644 1339 1629 1341 1630 1339 1628 1353 1640 1311 1596 1313 1598 1325 1613 1334 1620 
5 160 1721 2004 1662 1937 1670 1945 1681 1957 1697 1975 1677 1954 1679 1955 1675 1953 1688 1971 1644 1925 1646 1926 1660 1936 1667 1944 
6 192 2057 2340 1985 2262 1992 2269 2005 2282 2023 2306 2001 2279 2004 2280 1999 2278 2018 2301 1971 2250 1973 2251 1982 2261 1990 2267 
7 224 2387 2672 2308 2585 2314 2595 2329 2605 2356 2640 2325 2603 2327 2604 2323 2601 2346 2630 2295 2575 2297 2576 2306 2584 2315 2596 
8 256 2733 3015 2650 2925 2659 2942 2669 2947 2703 2988 2663 2939 2665 2946 2665 2943 2694 2977 2635 2911 2637 2912 2646 2924 2658 2937 
9 288 3065 3339 2973 3240 2989 3261 2995 3266 3041 3314 2988 3256 2993 3265 2991 3262 3026 3300 2958 3228 2961 3229 2971 3239 2984 3254 
10 320 3387 3662 3288 3555 3307 3575 3313 3584 3363 3637 3302 3574 3311 3584 3309 3576 3348 3624 3274 3546 3277 3547 3285 3554 3302 3578 
11 352 3707 3982 3601 3869 3622 3892 3631 3904 3683 3954 3619 3890 3629 3901 3624 3896 3674 3950 3592 3861 3593 3862 3599 3870 3626 3905 
12 384 4048 4328 3930 4208 3955 4234 3964 4240 4017 4295 3950 4232 3961 4240 3958 4236 4019 4299 3923 4200 3924 4201 3934 4207 3969 4254 
13 416 4375 4650 4256 4527 4281 4551 4289 4566 4345 4618 4279 4550 4289 4557 4283 4556 4349 4622 4247 4521 4249 4522 4255 4528 4303 4586 
14 448 4696 4970 4573 4843 4598 4868 4614 4887 4664 4936 4596 4866 4604 4874 4603 4872 4668 4940 4567 4839 4571 4840 4575 4842 4634 4909 
15 480 5015 5293 4890 5165 4913 5183 4936 5211 4983 5255 4911 5182 4919 5187 4917 5184 4987 5259 4884 5153 4887 5154 4889 5166 4954 5230 
16 512 5358 5650 5225 5509 5244 5530 5277 5565 5318 5605 5243 5529 5250 5538 5249 5535 5324 5617 5214 5499 5215 5500 5229 5510 5296 5585 
17 544 5699 5981 5556 5833 5578 5852 5613 5894 5656 5942 5576 5851 5585 5864 5582 5862 5665 5946 5547 5823 5550 5824 5559 5834 5632 5914 
18 576 6029 6312 5879 6157 5899 6177 5940 6223 5988 6271 5897 6176 5913 6187 5908 6186 5993 6275 5870 6153 5871 6154 5881 6156 5961 6243 
19 608 6359 6645 6204 6480 6224 6502 6271 6553 6318 6598 6221 6500 6233 6509 6232 6510 6322 6602 6198 6476 6200 6478 6202 6477 6288 6571 
20 640 6715 7007 6544 6830 6564 6851 6620 6911 6668 6956 6562 6849 6570 6856 6571 6854 6666 6952 6539 6826 6542 6827 6539 6825 6640 6928 
21 672 7056 7338 6878 7156 6898 7174 6958 7241 7003 7283 6896 7173 6903 7180 6901 7178 6999 7279 6874 7152 6876 7153 6872 7151 6978 7261 
