0 0 6921 7507 4753 5362 0 694 5856 6357 87494 88210 93805 94518 95739 96700 85893 86337 195934 196609 198017 198873 183763 184482 197086 197655 358385 359099 358615 359244 362417 363141 352927 353529 612164 612826 608618 609077 608343 609034 614043 614544 907281 907861 913150 913763 920581 921261 917792 918307 1168013 1168270 1165101 1165630 1178418 1178684 1172825 1173092 
1 32 7577 8310 5427 6317 740 1493 6427 7122 88266 88975 94569 95288 96770 97472 86392 87134 196660 197378 198927 199645 184528 185236 197709 198297 359149 359820 359291 360028 363186 363791 353586 354120 612871 613403 609129 609813 609078 609650 614590 615282 907905 908562 913810 914354 921308 921984 918351 919040 1168314 1168820 1165676 1166202 1178728 1179544 1173136 1173833 
2 64 8361 9194 6369 7013 1545 2240 7180 7901 89033 89545 95345 96125 97520 98418 87185 87828 197426 198061 199695 200369 185297 186023 198366 199137 359870 360531 360077 360546 363854 364478 354168 354878 613451 614003 609857 610541 609695 610382 615329 615839 908606 909019 914399 914894 922028 922532 919084 919551 1168864 1169115 1166247 1166619 1179588 1179854 1173877 1174147 
3 96 9239 9959 7093 7807 2289 3135 7953 8660 89610 90301 96182 97021 98472 99142 87881 88446 198106 198876 200427 201108 186075 186812 199196 199927 360576 361110 360610 361352 364525 365228 354938 355590 614056 614592 610585 611264 610432 610972 615887 616559 909063 909947 914938 915484 922577 923257 919602 920301 1169159 1169663 1166665 1167237 1179898 1180580 1174191 1174910 
4 128 10090 10758 7897 8542 3239 3944 8777 9355 90393 91022 97137 97781 99282 99927 88535 89173 198959 199650 201197 201885 186904 187615 200052 200728 361208 361849 361435 362001 365311 366013 355677 356534 614677 615291 611354 611914 611064 611725 616640 617188 910044 910303 915557 916382 923345 923986 920388 920657 1169737 1170321 1167312 1167561 1180653 1180919 1174983 1175475 
5 160 10812 11593 8595 9307 4000 4721 9405 10104 91088 91790 97834 98740 99983 100795 89219 90095 199707 200508 201932 202771 187664 188357 200780 201456 361906 362538 362052 362751 366062 366604 356588 357170 615335 616042 611965 612651 611769 612295 617232 617756 910354 911023 916427 916953 924038 924765 920705 921394 1170365 1170869 1167605 1168119 1180963 1181644 1175520 1176212 
6 192 11643 12310 9356 9983 4784 5362 10164 10775 91849 92533 98785 99493 100844 101630 90161 90960 200555 201143 202822 203515 188410 189133 201519 202188 362598 363154 362822 363420 366658 367240 357220 357935 616090 616809 612697 613056 612340 613039 617806 618357 911073 911343 916997 917670 924810 925497 921438 921985 1170913 1171176 1168163 1168553 1181688 1181954 1176256 1176523 
7 224 12375 13127 10035 10759 5413 6327 10823 11515 92586 93303 99545 100266 101700 102441 91022 91666 201199 201889 203585 204257 189178 189873 202244 203065 363215 363794 363468 364181 367284 367955 357980 358639 616867 617658 613112 613974 613092 613972 618407 619112 911387 912033 917714 918309 925541 926561 922034 922721 1171220 1171743 1168598 1169111 1182000 1182688 1176567 1177260 
8 256 13204 13995 10855 11603 6441 7124 11614 12372 93440 94160 100362 101084 102561 103202 91793 92465 201982 202771 204352 205195 189976 190643 203156 203862 363877 364482 364313 364961 368072 368952 358722 359248 617760 618359 614070 614822 614081 614824 619185 619712 912110 912801 918397 919045 926642 927299 922809 923499 1171817 1172303 1169184 1169666 1182761 1183430 1177333 1177825 
9 288 14049 14759 11655 12368 7181 7899 12423 13169 94214 94915 101137 101859 103249 103950 92513 93178 202823 203516 205244 206040 190711 191523 203926 204731 364535 365252 365012 365701 368999 369708 359301 360030 618411 619113 614866 615662 614868 615660 619763 620474 912845 913497 919096 919749 927346 928012 923543 924241 1172348 1172849 1169710 1170319 1183476 1184158 1177870 1178557 
10 320 14820 15520 12415 13157 7948 8544 13218 14001 94971 95666 101914 102793 104004 104474 93232 94127 203569 204217 206087 206700 191571 192213 204788 205444 365297 366007 365750 366229 369757 370318 360074 360557 619158 619717 615718 616377 615706 616376 620518 621070 913541 914160 919796 920353 928056 928475 924285 924765 1172893 1173344 1170363 1170611 1184202 1184480 1178601 1178864 
11 352 15576 16322 13209 13993 8628 9338 14049 14759 95719 96686 102848 103719 104530 105173 94192 94883 204275 204935 206757 207509 192262 192853 205496 206195 366052 366613 366278 366984 370378 371078 360620 361359 619773 620470 616423 617179 616420 617178 621116 621826 914204 914867 920399 920935 928522 929250 924817 925515 1173389 1173888 1170655 1171169 1184525 1185214 1178908 1179609 
12 384 16411 17132 14100 14764 9431 10109 14846 15576 96805 97481 103817 104471 105268 106002 94980 95669 205033 205463 207597 208117 192937 193602 206319 206892 366719 367246 367076 367930 371159 371898 361452 362012 620568 621076 617268 617916 617275 617928 621903 622629 914944 915485 921008 921397 929332 929998 925594 926563 1173961 1174449 1171242 1171744 1185287 1185954 1179682 1180173 
13 416 17189 17916 14818 15529 10161 10922 15627 16357 97535 98427 104522 105255 106068 106777 95721 96700 205522 206235 208182 208874 193648 194358 206959 207667 367299 367964 367980 368935 371950 372718 362065 362753 621128 621833 617964 618643 617987 618651 622673 623259 915530 916381 921445 921986 930043 930731 926609 927296 1174494 1174997 1171789 1172302 1186001 1186690 1180218 1180903 
