0 0 0 687 1848 2538 2932 3669 3115 3768 77239 77862 72014 72735 77924 78619 84377 85032 173404 174125 173296 173871 166309 167049 164348 165019 312800 313200 319139 319798 312884 313395 304270 304761 536921 537189 540430 540764 534784 535048 540825 541530 799732 799994 791056 791377 798884 799126 804304 804557 
1 32 739 1477 2584 3316 3720 4465 3819 4780 77911 78613 72789 73525 78668 79379 85093 85811 174172 174933 173918 174591 167094 167748 165071 165799 313246 313946 319844 320523 313452 314156 304809 305518 537240 537778 540816 541509 535097 535888 541576 542102 800038 800692 791425 792118 799170 799846 804601 805110 
2 64 1535 2175 3376 4067 4524 5163 4847 5373 78669 79338 73588 74247 79431 80122 85865 86387 174982 175581 174648 175285 167800 168512 165845 166488 313999 314491 320573 321237 314200 315019 305569 306100 537824 538296 541553 541816 535938 536390 542146 542643 800736 800997 792174 792481 799890 800132 805154 805408 
3 96 2233 2966 4124 4839 5213 5943 5432 6191 79384 80121 74298 75028 80169 80902 86433 87266 175634 176351 175335 176025 168558 169234 166552 167265 314546 315256 321292 321976 315063 315763 306153 306874 538341 538975 541867 542568 536435 536954 542694 543232 801041 801696 792525 793238 800176 800854 805452 806090 
4 128 3066 3761 4943 5644 6025 6732 6284 6993 80238 81145 75112 75800 80979 81685 87355 87966 176437 177048 176118 176782 169337 169990 167350 168041 315358 316111 322057 322693 315858 316440 306963 307532 539063 539868 542650 542932 537039 537666 543305 544034 801769 802029 793321 793603 800927 801170 806165 806419 
5 160 3826 4529 5697 6406 6799 7540 7050 7866 81194 82024 75852 76625 81742 82464 88010 88715 177106 177833 176835 177381 170043 170723 168091 168894 316166 316884 322750 323412 316491 317412 307579 308292 539925 540426 542979 543810 537713 538293 544079 544670 802073 802990 793648 794345 801214 801883 806465 807245 
6 192 4575 5250 6460 7197 7591 8340 7918 8810 82069 82742 76680 77329 82510 83230 88760 89379 177890 178598 177427 178128 170774 171344 168943 169646 316931 317489 323457 324238 317461 318012 308341 309019 540472 540766 543859 544508 538337 538766 544718 545408 803034 803289 794394 794666 801927 802171 807290 807544 
7 224 5322 6176 7249 7984 8384 9114 8859 9749 82799 83479 77377 78227 83288 84014 89428 90146 178649 179450 178177 178915 171394 172129 169697 170291 317540 318268 324283 325038 318062 318769 309063 309764 540818 541342 544561 545253 538812 539498 545452 545980 803333 803982 794713 795408 802215 802992 807588 808332 
8 256 6274 6995 8084 8825 9197 9785 9854 10741 83582 84307 78370 79121 84118 84783 90245 90881 179542 180202 179011 179844 172231 172869 170380 171230 318342 319093 325126 325837 318857 319497 309840 310367 541425 541706 545326 545604 539571 539899 546053 546759 804055 804317 795498 795804 803067 803310 808407 809047 
9 288 7070 7865 8876 9762 9836 10738 10802 11532 84356 85028 79171 80103 84836 85584 90940 91688 180249 180958 179910 180600 172925 173622 171284 171871 319144 319798 325887 326577 319552 320260 310411 311114 541750 542457 545649 546522 539948 540484 546813 547384 804361 805001 795848 796529 803354 804032 809093 809825 
10 320 7918 8807 9808 10482 10791 11342 11593 12213 85091 85814 80149 80807 85634 86372 91751 92465 181015 181791 180646 181330 173673 174275 171938 172570 319843 320524 326623 327360 320312 320844 311166 311707 542502 542794 546571 547221 540528 540782 547451 548192 805045 805305 796573 796835 804076 804318 809870 810119 
11 352 8858 9750 10527 11228 11393 12144 12264 13005 85865 86562 80861 81581 86434 87275 92511 93221 181838 182638 181381 181916 174321 175247 172625 173337 320568 321235 327406 328112 320897 321614 311751 312457 542855 543481 547265 547947 540829 541531 548237 548764 805349 805995 796879 797564 804363 805041 810163 810794 
12 384 9863 10753 11316 11976 12240 13000 13102 13779 86650 87419 81678 82442 87371 88000 93308 93864 182725 183387 182004 182656 175329 176026 173425 174255 321324 321985 328197 328842 321703 322268 312530 313176 543568 544055 548029 548543 541606 542105 548838 549424 806068 806329 797637 797969 805114 805365 810868 811471 
13 416 10809 11530 12030 12976 13058 13777 13828 14617 87468 88187 82487 83200 88053 88771 93911 94746 183437 184059 182708 183388 176072 176779 174310 175248 322030 322685 328887 329557 322314 323107 313227 313943 544101 544671 548592 549282 542150 542674 549469 550093 806373 807018 798013 798689 805410 806089 811517 812147 
14 448 11588 12194 13024 13760 13841 14629 14668 15190 88236 88807 83260 83826 88823 89385 94803 95538 184108 184741 183441 184060 176835 177547 175328 176028 322729 323413 329603 330232 323161 323736 314004 314724 544728 545490 549326 549970 542730 543234 550143 550707 807062 807323 798733 798994 806134 806375 812192 812469 
15 480 12247 13004 13817 14623 14678 15415 15241 15914 88855 89562 83894 84609 89436 90182 95591 96290 184785 185348 184112 184746 177594 178254 176078 176675 323468 324235 330277 330957 323783 324476 314768 315487 545535 546048 550014 550705 543280 544033 550751 551279 807367 808018 799038 799727 806419 807088 812516 813186 
16 512 13112 13775 14726 15418 15522 16219 16009 16721 89652 90309 84690 85175 90268 90887 96391 97188 185460 186178 184832 185353 178344 179032 176763 177346 324310 325051 331038 331705 324559 325051 315581 316132 546123 546758 550778 551287 544107 544673 551364 552053 808091 808348 799800 800059 807161 807404 813262 813897 
17 544 13843 14619 15476 16175 16269 17010 16770 17444 90367 91067 85224 85937 90936 91694 97233 98119 186230 186914 185411 186116 179084 179850 177393 178107 325099 325830 331759 332645 325101 325824 316178 316883 546804 547388 551334 552045 544724 545483 552097 552818 808392 809045 800103 800789 807448 808330 813943 814585 
18 576 14678 15414 16223 16858 17068 17646 17495 18177 91115 91820 85987 86624 91747 92299 98165 98852 186970 187695 186183 186842 179906 180605 178160 178912 325892 326577 332689 333086 325869 326456 316927 317486 547455 548194 552089 552695 545532 545982 552864 553427 809089 809341 800833 801091 808374 808618 814630 814885 
19 608 15470 16208 16907 17626 17701 18454 18229 18920 91880 92594 86672 87416 92363 93076 98902 99605 187746 188338 186898 187592 180653 181403 178957 179612 326630 327299 333131 333816 326502 327205 317533 318242 548239 548765 552739 553425 546026 546749 553471 554006 809385 810048 801135 801821 808662 809331 814932 815604 
20 640 16306 17010 17723 18468 18572 19277 19024 19650 92689 93278 87519 88223 93184 93861 99706 100415 188425 189121 187666 188340 181498 182189 179709 180332 327375 327801 333893 334610 327283 327794 318315 319098 548839 549423 553498 554170 546823 547386 554094 554557 810121 810771 801894 802154 809404 810049 815680 816563 
21 672 17076 17789 18516 19245 19327 20051 19705 20424 93337 94086 88268 88969 93913 94740 100467 101160 189167 189929 188406 189113 182250 182964 180387 181099 327851 328538 334654 335362 327846 328536 319152 319877 549475 550102 554216 554898 547444 548130 554602 555138 810816 811469 802198 802991 810094 810770 816609 817253 
22 704 17841 18477 19293 19842 20114 20756 20499 21302 94144 94812 89024 89655 94795 95412 101218 101960 189982 190685 189179 189928 183014 183814 181147 181809 328584 329166 335412 335899 328590 329165 319935 320676 550155 550904 554956 555469 548175 548541 555182 555501 811513 811775 803036 803293 810814 811051 817298 817591 
23 736 18525 19257 19902 20607 20809 21660 21349 22038 94866 95591 89704 90593 95478 96182 102021 102734 190731 191330 189979 190688 183868 184577 181853 182639 329215 329879 335957 336676 329213 329958 320721 321488 550949 551455 555518 556214 548591 549103 555547 556217 811820 812466 803337 804018 811095 811774 817637 818268 
24 768 19357 20046 20694 21395 21763 22455 22142 22837 95708 96404 90691 91289 96271 96895 102844 103512 191425 192246 190788 191477 184674 185351 182750 183397 329979 330624 336758 337411 330046 330632 321565 322254 551528 552059 556289 556801 549185 549669 556293 556800 812539 813187 804091 804346 811847 812467 818343 819018 
