0 0 17922 18560 14636 15333 0 696 2668 3381 103882 104557 94660 95311 81721 82435 86619 87568 208022 208767 201390 201980 176266 176882 181530 182080 377297 377986 384263 384929 348580 349246 344860 345383 650703 651399 656428 657200 599239 599929 597428 597930 978968 979479 981347 981859 896464 896744 904345 904867 1255606 1255988 1248862 1249222 1141339 1141763 1142135 1142782 1433262 1433766 1429888 1430144 
1 32 18614 19404 15379 16163 743 1486 3431 4094 104611 105212 95368 96078 82489 83257 87617 88281 208821 209618 202044 202804 176940 177641 182132 182855 378034 378750 384980 385650 349302 350127 345427 346154 651446 652151 657248 657935 599976 600683 597976 598580 979530 980098 981913 982442 896788 897466 904911 905416 1256032 1256595 1249267 1249961 1141808 1142496 1142828 1143557 1433811 1434506 1430188 1430862 
2 64 19457 20118 16224 16872 1535 2126 4145 4958 105279 105987 96124 97071 83324 84016 88331 89016 209679 210368 202851 203593 177687 178397 182906 183860 378798 379511 385713 386179 350188 350593 346206 346753 652196 652482 657981 658568 600733 601332 598634 599194 980142 980405 982499 983021 897510 897892 905471 906159 1256639 1257077 1250005 1250282 1142541 1142790 1143601 1143896 1434550 1435066 1430906 1431160 
3 96 20185 20921 16926 17642 2174 3077 5017 5772 106037 106823 97136 97872 84067 84814 89074 89750 210417 211128 203644 204587 178458 179130 183923 184558 379571 380277 386244 387075 350638 351411 346813 347545 652537 653285 658613 659309 601377 602084 599260 599939 980465 981269 983072 983624 897940 898607 906206 906714 1257128 1257804 1250333 1251031 1142834 1143558 1143941 1144532 1435110 1435805 1431204 1431879 
4 128 21005 21692 17742 18458 3170 3854 5880 6472 106923 107518 97970 98676 84901 85561 89859 90440 211239 211895 204677 205456 179219 179890 184655 185516 380369 381172 387178 387851 351543 352194 347645 348336 653359 653822 659388 659784 602166 602680 600037 600843 981359 981863 983713 984353 898696 899265 906801 907454 1257878 1258133 1251119 1251394 1143633 1144227 1144606 1145265 1435878 1436363 1431952 1432310 
5 160 21757 22541 18525 19271 3903 4628 6528 7210 107573 108277 98738 99508 85612 86427 90495 91329 211950 212796 205510 206189 179949 180615 185560 186099 381217 381922 387901 388440 352242 352917 348391 349130 653882 654574 659830 660551 602728 603423 600890 601413 981907 982431 984399 984950 899309 899989 907499 908002 1258183 1258698 1251445 1252151 1144271 1144970 1145313 1145860 1436408 1437106 1432356 1433033 
6 192 22599 23339 19334 19914 4694 5235 7277 7928 108344 109083 99571 100417 86481 87105 91383 91895 212844 213519 206255 206975 180672 181304 186149 186770 381973 382622 388490 389182 352966 353667 349174 349804 654622 655268 660600 661302 603471 604076 601457 602102 982482 983013 984998 985707 900033 900479 908046 908898 1258742 1258998 1252195 1252527 1145017 1145483 1145906 1146418 1437150 1437760 1433077 1433602 
7 224 23392 24134 19967 20701 5291 6018 7983 8667 109142 109875 100479 101192 87159 88018 91944 92665 213587 214299 207038 207739 181369 182038 186822 187567 382670 383388 389231 389859 353715 354272 349852 350571 655315 656006 661350 662065 604120 604819 602146 602677 983057 983597 985753 986445 900529 901205 908944 909459 1259050 1259583 1252571 1253284 1145527 1146215 1146462 1147149 1437804 1438490 1433647 1434319 
8 256 24243 24995 20795 21455 6117 6852 8767 9440 110006 110724 101300 101967 88107 88800 92756 93426 214403 215250 207818 208522 182155 182858 187668 188234 383483 384150 389965 390665 354352 355044 350672 351411 656081 656626 662161 662854 604892 605555 602761 603493 983670 984350 986534 986891 901285 901786 909532 910235 1259665 1260115 1253370 1253858 1146323 1146603 1147239 1147935 1438563 1439058 1434392 1435063 
9 288 25049 25788 21500 22258 6902 7630 9491 10164 110791 111510 102035 102740 88860 89591 93472 94069 215301 216047 208576 209250 182926 183864 188298 189014 384199 384922 390710 391369 355103 355751 351462 352189 656671 657590 662906 663604 605600 606316 603538 604190 984409 984976 986952 987638 901837 902607 910279 910786 1260161 1260723 1253904 1254601 1146649 1147181 1147979 1148496 1439102 1439789 1435108 1435778 
