0 0 6 371 0 249 2 259 
1 32 415 725 293 553 303 724 
2 64 770 1167 597 853 768 1028 
3 96 1211 1561 897 1235 1072 1340 
4 128 1634 1892 1308 1567 1413 1802 
5 160 1936 2221 1611 1868 1846 2108 
6 192 2265 2636 1912 2170 2152 2414 
7 224 2680 2940 2214 2473 2458 2720 
8 256 3013 3275 2546 2801 2793 3055 
9 288 3319 3579 2845 3105 3099 3364 
10 320 3623 3880 3149 3406 3408 3670 
11 352 3924 4185 3450 3710 3714 4126 
12 384 4258 4514 3783 4127 4199 4460 
13 416 4558 4817 4172 4428 4504 4769 
14 448 4861 5214 4472 4730 4813 5213 
15 480 5259 5519 4774 5033 5257 5516 
16 512 5592 5882 5106 5361 5589 5850 
17 544 5926 6187 5405 5762 5894 6157 
18 576 6231 6524 5806 6061 6201 6461 
19 608 6568 6826 6105 6364 6505 6769 
20 640 6899 7157 6437 6696 6842 7105 
21 672 7201 7462 6740 6995 7149 7416 
22 704 7506 7767 7039 7327 7460 7722 
23 736 7812 8069 7371 7628 7766 8030 
24 768 8142 8399 7701 7975 8103 8365 
25 800 8443 8701 8019 8274 8409 8674 
26 832 8745 9129 8318 8578 8718 8981 
27 864 9173 9431 8622 8878 9025 9289 
28 896 9504 9765 8951 9211 9362 9622 
29 928 9809 10210 9255 9510 9666 9931 
30 960 10254 10511 9554 9810 9975 10235 
31 992 10555 10822 9855 10211 10279 10542 
32 1024 10895 11162 10285 10709 10615 10880 
33 1056 11207 11541 10753 11161 10924 11189 
34 1088 11585 11844 11205 11464 11233 11542 
35 1120 11888 12151 11508 11801 11587 11850 
36 1152 12224 12557 11874 12142 11923 12187 
37 1184 12601 12858 12186 12451 12232 12558 
38 1216 12902 13168 12495 12765 12603 12866 
39 1248 13212 13502 12809 13072 12910 13172 
40 1280 13576 13848 13145 13501 13245 13510 
41 1312 13894 14161 13545 13846 13554 13847 
42 1344 14205 14604 13890 14149 13892 14150 
43 1376 14650 14913 14193 14602 14195 14603 
44 1408 14986 15249 14677 14964 14678 14965 
45 1440 15293 15558 15008 15266 15010 15271 
46 1472 15602 15979 15310 15702 15315 15703 
47 1504 16023 16290 15746 16008 15748 16013 
48 1536 16363 16628 16081 16344 16086 16352 
49 1568 16672 16937 16388 16656 16396 16658 
50 1600 16981 17247 16700 16958 16702 16967 
51 1632 17291 17554 17002 17267 17011 17277 
52 1664 17627 17893 17340 17609 17350 17615 
53 1696 17937 18199 17653 17921 17659 17925 
54 1728 18243 18509 17965 18226 17969 18229 
55 1760 18553 18860 18270 18527 18273 18534 
56 1792 18934 19195 18600 18863 18607 18869 
57 1824 19239 19510 18907 19167 18913 19174 
58 1856 19556 19818 19211 19508 19218 19509 
59 1888 19862 20148 19552 19809 19554 19811 
60 1920 20221 20569 19883 20149 19884 20150 
61 1952 20615 20877 20194 20567 20196 20568 
62 1984 20921 21182 20611 20870 20613 20872 
63 2016 21226 21534 20914 21168 20916 21169 
64 2048 21607 21861 21242 21535 21243 21536 
65 2080 21905 22156 21580 21831 21582 21840 
66 2112 22200 22453 21875 22132 21884 22142 
67 2144 22497 22748 22176 22437 22186 22439 
68 2176 22821 23082 22511 22759 22512 22766 
69 2208 23128 23395 22803 23080 22810 23081 
70 2240 23441 23695 23124 23393 23126 23394 
71 2272 23739 23989 23437 23686 23439 23688 
72 2304 24062 24315 23760 24008 23761 24173 
73 2336 24359 24611 24052 24307 24217 24474 
74 2368 24656 24940 24351 24610 24518 24771 
75 2400 24984 25251 24654 24906 24815 25072 
76 2432 25325 25577 24979 25250 25145 25402 
77 2464 25621 26025 25294 25548 25446 25703 
78 2496 26069 26336 25592 25942 25747 26026 
79 2528 26381 26637 25986 26335 26071 26337 
80 2560 26710 27114 26408 26665 26412 26669 
81 2592 27158 27403 26709 27007 26713 27115 
82 2624 27447 27696 27051 27389 27160 27418 
83 2656 27740 27992 27433 27688 27462 27715 
84 2688 28065 28313 27761 28022 27788 28045 
85 2720 28357 28609 28066 28440 28089 28441 
86 2752 28653 28903 28484 28733 28486 28790 
87 2784 28947 29217 28777 29035 28834 29087 
88 2816 29290 29539 29108 29367 29160 29487 
89 2848 29583 29833 29411 29666 29531 29787 
90 2880 29877 30129 29710 29984 29831 30084 
91 2912 30174 30539 30028 30316 30128 30538 
92 2944 30613 30868 30389 30648 30612 30860 
93 2976 30912 31161 30692 30950 30904 31158 
94 3008 31205 31588 30994 31253 31202 31587 
95 3040 31633 31884 31297 31589 31631 31871 
96 3072 31957 32210 31664 31910 31944 32195 
97 3104 32254 32524 31954 32199 32239 32481 
98 3136 32568 32820 32243 32512 32525 32777 
99 3168 32864 33114 32556 32804 32821 33068 
100 3200 33187 33472 32877 33118 33141 33391 
101 3232 33517 33766 33162 33471 33435 33682 
102 3264 33810 34063 33515 33751 33726 33976 
103 3296 34107 34360 33795 34042 34020 34267 
104 3328 34433 34681 34115 34361 34340 34589 
105 3360 34725 34974 34406 34652 34633 34880 
106 3392 35018 35266 34696 34941 34924 35170 
107 3424 35310 35559 34985 35231 35214 35460 
108 3456 35632 35991 35304 35547 35533 35783 
109 3488 36035 36288 35591 35836 35827 36076 
110 3520 36332 36583 35880 36128 36120 36367 
111 3552 36627 36881 36172 36418 36411 36660 
112 3584 36954 37205 36491 36736 36733 37066 
113 3616 37249 37503 36780 37067 37110 37351 
114 3648 37547 37798 37112 37354 37395 37640 
115 3680 37842 38164 37398 37643 37684 37932 
116 3712 38237 38512 37716 37960 38005 38256 
117 3744 38556 38865 38004 38245 38300 38547 
118 3776 38909 39251 38289 38533 38591 38867 
119 3808 39295 39541 38577 38866 38913 39252 
120 3840 39614 39859 38940 39253 39326 39576 
121 3872 39903 40263 39299 39546 39620 39866 
122 3904 40307 40558 39590 39836 39910 40307 
123 3936 40602 40853 39880 40252 40351 40601 
124 3968 40926 41174 40325 40585 40674 40923 
125 4000 41218 41475 40629 40873 40967 41216 
126 4032 41520 41771 40917 41164 41260 41507 
127 4064 41815 42079 41208 41474 41551 41869 
128 4096 42152 42549 41547 41806 41942 42205 
129 4128 42593 42857 41850 42116 42249 42551 
