0 0 65871 66299 57621 58301 59047 59884 0 514 117852 118498 113186 113825 121007 121593 27937 28452 202684 203301 207125 207997 199451 200269 96546 97214 308350 309018 305284 305893 303129 303656 163573 164243 458124 458813 457246 458075 457830 458344 
1 32 66356 67072 58362 59124 59939 60670 566 1248 118566 119433 113881 114593 121643 122456 28506 29243 203350 204156 208046 208718 200326 201014 97260 97774 309065 309753 305946 306607 303702 304369 164287 165133 458858 459545 458120 458810 458388 459066 
2 64 67125 67657 59173 59892 60724 61403 1300 1840 119494 120187 114639 115216 122510 123095 29291 29863 204206 204784 208763 209102 201065 201764 97819 98398 309797 310255 306652 307354 304417 305083 165178 165477 459589 459844 458858 459547 459110 459557 
3 96 67708 68410 59939 60845 61457 62195 1896 2567 120241 120935 115264 115999 123151 123868 29917 30613 204829 205533 209146 209880 201819 202516 98447 99137 310299 310995 307400 308104 305129 305825 165521 166220 459888 460785 459593 460290 459605 460285 
4 128 68504 69193 60934 61593 62280 62956 2651 3316 121008 121606 116085 116770 123954 124673 30704 31174 205618 206311 209961 210332 202649 203300 99234 100060 311069 311759 308193 308845 305910 306411 166294 167022 460859 461113 460371 461015 460362 461014 
5 160 69240 70018 61643 62392 63023 63792 3360 4057 121659 122457 116815 117526 124719 125423 31218 31960 206362 207070 210384 211133 203346 204154 100104 100740 311804 312502 308902 309590 306455 307150 167066 167755 461157 461970 461062 461969 461060 461967 
6 192 70082 70624 62445 63067 63844 64533 4102 4675 122509 123097 117572 118291 125469 126372 32004 32618 207125 207996 211181 212038 204199 204783 100784 101307 312550 312904 309641 310241 307195 307710 167801 168437 462017 462327 462015 462323 462013 462322 
7 224 70682 71409 63117 63836 64580 65312 4720 5411 123146 123844 118343 119035 126418 126962 32662 33358 208043 208721 212089 212795 204833 205524 101351 101960 312949 313664 310286 310988 307754 308410 168481 169169 462377 463083 462370 463062 462368 463060 
8 256 71499 72002 63944 64644 65401 66205 5505 6024 123949 124674 119113 119808 127066 127743 33443 33972 208796 209203 212894 213516 205613 206309 102036 102460 313754 314300 311062 311569 308493 309093 169246 169941 463156 463842 463137 463838 463135 463841 
9 288 72060 72777 64701 65400 66252 66962 6074 6926 124729 125426 119858 120665 127795 128409 34020 34744 209252 210177 213583 214255 206354 207032 102508 103194 314348 315058 311613 312302 309149 309808 169992 170698 463892 464688 463885 464686 463892 464691 
10 320 72831 73383 65444 66210 67014 67655 6977 7704 125473 126369 120718 121568 128454 129117 34798 35580 210240 210682 214301 214961 207076 207993 103239 103836 315104 315645 312349 312701 309852 310490 170742 171398 464736 465397 464732 465394 464740 465400 
11 352 73434 74167 66274 66990 67708 68436 7760 8423 126419 127177 121614 122316 129169 129707 35625 36330 210726 211283 215012 215710 208061 208771 103880 104471 315689 316390 312748 313446 310534 311215 171442 172134 465444 466223 465440 466121 465448 466224 
12 384 74276 74950 67083 67661 68525 69195 8519 9196 127266 127950 122391 123090 129801 130288 36404 37102 211361 212053 215800 216717 208845 209573 104545 105062 316463 316734 313533 314282 311306 311813 172207 172716 466297 466961 466196 466456 466304 466965 
13 416 75002 75718 67716 68412 69243 69993 9256 9915 128000 128720 123144 123865 130338 131023 37163 37857 212105 212798 216780 217657 209618 210285 105107 105823 316787 317593 314329 315023 311861 312546 172760 173478 467010 467703 466501 467312 467028 467748 
14 448 75764 76184 68459 68989 70043 70512 9973 10643 128771 129490 123920 124600 131072 131766 37901 38570 212849 213510 217703 218254 210333 211121 105868 106463 317637 318148 315069 315347 312592 313144 173524 174141 467751 468025 467356 467747 467798 468519 
15 480 76237 76971 69048 69777 70577 71333 10687 11337 129536 130230 124649 125346 131814 132387 38625 39323 213555 214171 218304 218833 211167 212034 106508 107012 318192 318881 315391 316085 313190 313922 174187 174884 468072 468934 467792 468518 468564 469250 
16 512 77057 77765 69855 70494 71434 71991 11423 11927 130335 131104 125424 125877 132476 133250 39408 40086 214274 214906 218930 219618 212120 212799 107085 107754 318956 319641 316175 316701 313997 314530 174960 175575 469020 469659 468591 469249 469339 470108 
17 544 77817 78529 70545 71257 72059 72793 11973 12630 131157 131842 125928 126647 133296 134009 40138 40846 214978 215704 219667 220313 212851 213511 107798 108345 319702 320396 316747 317379 314581 315244 175620 176312 469703 470416 469293 470024 470154 471027 
18 576 78581 78880 71306 71963 72849 73438 12685 13061 131887 132514 126692 127337 134065 134555 40896 41606 215764 216712 220357 221133 213569 214254 108392 109088 320450 321155 317428 317929 315303 315883 176356 177039 470462 471144 470068 470406 471073 471703 
19 608 78936 79641 72011 72746 73488 74228 13112 13787 132563 133265 127382 128079 134608 135291 41653 42364 216770 217654 221178 221737 214301 215014 109137 109808 321199 321901 317973 318507 315930 316624 177083 177791 471192 471908 470450 471124 471749 472436 
20 640 79725 80338 72832 73386 74326 74955 13893 14610 133360 134026 128163 128748 135400 136057 42454 43068 217734 218417 221831 222430 215106 215747 109881 110558 321983 322792 318586 319204 316722 317380 177864 178521 471984 472753 471208 471708 472521 472964 
21 672 80389 81105 73434 74132 75011 75726 14654 15331 134085 134769 128796 129652 136103 136775 43112 43814 218461 219160 222474 223011 215807 216717 110604 111274 322844 323535 319249 319993 317429 318084 178566 179255 472797 473504 471755 472437 473008 473742 
22 704 81183 81913 74195 74905 75788 76433 15376 15986 134814 135316 129696 130287 136822 137523 43859 44405 219205 220045 223059 223818 216771 217421 111318 111998 323580 324216 320037 320413 318128 318505 179299 179948 473548 473846 472482 472962 473788 474038 
23 736 81970 82874 74954 75667 76486 77209 16036 16694 135363 136055 130341 131100 137588 138279 44449 45206 220090 220668 223868 224696 217468 218134 112043 112681 324266 324964 320463 321160 318550 319203 179992 180679 473890 474586 473009 473698 474082 474747 
24 768 82994 83650 75780 76351 77291 77980 16781 17461 136147 136770 131198 131844 138364 139013 45301 45887 220755 221408 224802 225470 218218 218808 112764 113449 325041 325710 321233 321924 319276 319994 180753 181445 474659 475327 473774 474039 474820 475326 
25 800 83710 84415 76406 77201 78031 78752 17521 18205 136833 137517 131899 132597 139068 139951 45936 46654 221452 222224 225515 226148 218872 219602 113504 114208 325761 326458 321969 322793 320039 320686 181489 182349 475376 476065 474084 474787 475372 476038 
26 832 84475 85151 77259 77965 78804 79516 18249 18954 137573 138276 132642 133266 140001 140536 46698 47319 222268 222799 226205 226950 219647 220162 114260 114894 326508 327024 322849 323538 320730 321364 182395 182761 476109 476368 474831 475331 476082 476361 
27 864 85206 85932 78009 78733 79562 80312 18998 19682 138321 138970 133315 134025 140587 141282 47375 48250 222857 223538 227010 227651 220212 221126 114941 115619 327069 327769 323584 324222 321409 322052 182805 183529 476412 477105 475391 476096 476405 477074 
28 896 86029 86576 78830 79522 80408 81111 19766 20317 139057 139958 134109 134792 141386 142069 48359 49047 223629 224287 227736 228570 221208 221820 115711 116373 327851 328504 324314 325005 322125 322799 183604 183945 477179 477848 476177 476436 477147 477401 
29 928 86627 87347 79569 80314 81181 81916 20372 21046 140002 140757 134841 135770 142119 142798 49094 49822 224332 225225 228616 229270 221869 222544 116417 116971 328549 329253 325050 325737 322857 323544 183991 184773 477894 478585 476486 477312 477445 478114 
30 960 87400 88240 80364 81075 81971 82877 21095 21683 140801 141295 135829 136510 142864 143613 49866 50492 225270 225770 229321 229837 222588 223071 117028 117719 329300 329805 325781 326463 323594 324246 184819 185381 478629 478889 477374 477875 478158 478620 
31 992 88285 88980 81127 81858 82936 83638 21735 22443 141347 142054 136558 137494 143670 144414 50542 51223 225814 226353 229899 230586 223120 223837 117770 118491 329852 330768 326510 327029 324290 324998 185425 186106 478933 479615 477920 478623 478664 479345 
32 1024 89084 89936 81946 82633 83732 84423 22538 23142 142139 142798 137599 138278 144520 145177 51310 51856 226426 226954 230678 231262 223929 224704 118568 119430 330843 331363 327121 327774 325074 325739 186179 186996 479688 480492 478714 479361 479418 480101 
33 1056 89984 90717 82680 83388 84474 85150 23203 23905 142842 143600 138333 139002 145222 145792 51908 52625 227003 227648 231310 231994 224750 225465 119477 120184 331412 332102 327833 328505 325783 326483 187041 187726 480538 481235 479407 480106 480146 480831 
34 1088 90763 91339 83440 84145 85196 85687 23950 24574 143651 144411 139053 139945 145838 146404 52671 53334 227692 228266 232040 232867 225512 226150 120228 120925 332149 332662 328554 329240 326527 327163 187770 188465 481279 481573 480150 480832 480877 481561 
35 1120 91394 92089 84197 84919 85743 86440 24626 25325 144464 145171 140005 140758 146458 147136 53400 54115 228315 229012 232915 233671 226207 226947 120970 121588 332728 333480 329285 329802 327211 327914 188513 189286 481619 482312 480877 481560 481606 482288 
36 1152 92194 92822 85013 85680 86532 87283 25412 26088 145244 145903 140839 141508 147231 147975 54202 54623 229095 229825 233747 234238 227031 227899 121668 122457 333572 334145 329875 330770 328008 328512 189370 190041 482387 483207 481633 482314 482361 483204 
37 1184 92886 93721 85726 86436 87333 88236 26132 26854 145950 146646 141556 142189 148021 148718 54670 55344 229882 230580 234287 234944 227943 228830 122502 123095 334189 334877 330816 331324 328571 329284 190085 190779 483251 483948 482360 483155 483249 483932 
38 1216 93770 94485 86494 87231 88280 88902 26904 27431 146706 147286 142248 142839 148777 149466 55400 56086 230625 231264 234995 235502 228874 229506 123143 123831 334921 335546 331368 331789 329329 329824 190823 191447 483992 484239 483199 483454 483976 484238 
39 1248 94529 95240 87281 87996 88950 89789 27485 28421 147331 148039 142889 143786 149510 150149 56138 56823 231327 231995 235549 236177 229557 230259 123883 124554 335591 336317 331833 332453 329869 330769 191492 192414 484284 484972 483498 484189 484282 484971 
40 1280 95335 95974 88094 88741 89894 90421 28511 29245 148127 148717 143884 144539 150252 151080 56908 57552 232081 232872 236267 236976 230339 230999 124639 124980 336391 336897 332528 333198 330844 331360 192487 193175 485047 485707 484263 484680 485046 485709 
41 1312 96031 96772 88792 89518 90482 91171 29298 30004 148776 149471 144587 145271 151144 151858 57601 58262 232946 233790 237042 237721 231045 231753 125024 125629 336942 337627 333246 333788 331404 332099 193219 193898 485752 486421 484726 485413 485755 486438 
42 1344 96824 97475 89566 90127 91228 91872 30049 30688 149517 150156 145315 145904 151904 152569 58316 58985 233856 234537 237766 238469 231797 232313 125675 126392 337672 338255 333834 334488 332149 332670 193942 194490 486465 486715 485457 485713 486482 486746 
43 1376 97528 98242 90175 90903 91919 92592 30732 31441 150217 151077 145961 146643 152622 153415 59040 59878 234598 235275 238516 239427 232368 233090 126445 127173 338303 339030 334534 335195 332734 333484 194534 195208 486759 487434 485758 486439 486790 487478 
44 1408 98329 99060 90992 91857 92686 93457 31532 32110 151170 151865 146725 147288 153516 154225 59957 60663 235381 236087 239520 240226 233185 233844 127247 127946 339109 339641 335288 335954 333564 334141 195281 195938 487508 487906 486514 487175 487551 488220 
45 1440 99120 99833 91902 92597 93508 94211 32159 32888 151909 152608 147337 148030 154274 154974 60707 61401 236135 236884 240273 240882 233893 234700 127990 128527 339693 340396 336005 336523 334186 334874 195982 196657 487951 488631 487221 487905 488267 488957 
46 1472 99877 100471 92647 93442 94267 94812 32932 33454 152663 153421 148076 148715 155024 155612 61445 62001 236928 237515 240935 241778 234745 235280 128580 129244 340441 340713 336569 337111 334918 335431 196701 197341 488675 488960 487949 488219 489002 489262 
47 1504 100522 101222 93486 94214 94869 95637 33499 34227 153476 154224 148772 149463 155665 156201 62045 62722 237561 238243 241834 242535 235335 236080 129289 129807 340767 341619 337155 337654 335475 336172 197385 198067 489004 489882 488265 488956 489306 489991 
48 1536 101304 101960 94309 94805 95734 96425 34317 34872 154300 154970 149548 150172 156280 156972 62810 63444 238338 238979 242620 243555 236172 236887 129891 130563 341701 342212 337736 338267 336246 336748 198140 198676 489957 490627 489031 489887 490064 490628 
49 1568 102009 102728 94849 95637 96472 97210 34917 35627 155023 155724 150225 151074 157023 157815 63488 64410 239037 239719 243603 244304 236934 237661 130612 131265 342259 342961 338319 339038 336797 337497 198720 199460 490672 491354 489934 490626 490674 491357 
50 1600 102789 103524 95689 96417 97266 97779 35676 36336 155780 156423 151120 151850 157862 158411 64467 65041 239768 240533 244360 245072 237708 238381 131316 131990 343005 343448 339088 339351 337542 337911 199504 200269 491398 491670 490670 490918 491401 491669 
51 1632 103569 104281 96474 97196 97835 98705 36380 37082 156474 157197 151895 152563 158462 159161 65087 65809 240587 241264 245123 245806 238426 239136 132036 132609 343492 344333 339396 340119 337961 338671 200315 201011 491717 492602 490963 491663 491715 492402 
52 1664 104369 105033 97295 97853 98804 99470 37176 37861 157284 157993 152662 153417 159252 160086 65912 66390 241358 242152 245891 246557 239214 239718 132682 133265 344406 344678 340212 340683 338769 339326 201089 201775 492678 493337 491738 492603 492476 492740 
53 1696 105079 105787 97897 98865 99524 100257 37907 38618 158037 158735 153473 154221 160143 160855 66434 67132 242199 243076 246612 247276 239769 240534 133309 134010 344734 345442 340766 341625 339397 340130 201819 202504 493384 494069 492648 493331 492784 493597 
54 1728 105831 106465 98912 99471 100307 100977 38674 39329 158786 159496 154266 154661 160900 161591 67176 67693 243122 243686 247321 247712 240580 241261 134057 134553 345490 346180 341681 342232 340179 340686 202548 203242 494113 494626 493375 493629 493642 494074 
