0 0 26013 26647 1736 2441 0 613 5783 6528 106959 107882 77417 78089 85505 86172 73850 74647 205220 205917 167203 167750 168011 168647 173885 174577 369528 370131 311638 312241 317471 318126 308133 308774 628110 628750 536631 537080 535278 535831 533315 533886 915758 916170 796438 796951 803373 803910 799375 800039 1136463 1136712 
1 32 26693 27428 2494 3249 672 1503 6585 7256 107930 108755 78133 78823 86230 86954 74700 75241 205983 206707 167807 168475 168698 169255 174632 175389 370184 370827 312295 313011 318182 318734 308818 309495 628794 629338 537128 538087 535875 536584 533930 534606 916215 916727 796995 797683 803955 804598 800083 800777 1136757 1137512 
2 64 27479 28151 3298 3846 1566 2296 7311 8020 108817 109513 78874 79514 87011 87554 75297 75899 206758 207429 168528 169218 169301 170020 175443 176320 370879 371571 313063 313735 318791 319535 309543 310011 629386 629931 538132 538396 536628 537082 534650 535263 916771 917175 797727 798231 804643 805034 800821 801062 1137558 1137795 
3 96 28203 28937 3898 4664 2348 3082 8076 8733 109559 110291 79570 80279 87605 88306 75957 76502 207483 208190 169275 170032 170070 170784 176365 176913 371622 372161 313786 314503 319582 320108 310067 310620 629977 630517 538451 539169 537137 538092 535313 535991 917224 917740 798275 798959 805078 805597 801106 801788 1137839 1138347 
4 128 29019 29716 4777 5396 3198 3842 8830 9434 110388 110968 80378 81076 88421 88976 76605 77269 208288 208991 170128 170855 170882 171812 176996 177626 372284 372770 314589 315312 320186 320823 310703 310978 630611 631282 539245 539871 538174 538837 536071 536680 917821 918455 799032 799342 805670 806348 801861 802457 1138420 1138655 
5 160 29769 30519 5449 6156 3889 4671 9488 10172 111034 111735 81127 81844 89037 89736 77316 78054 209045 209820 170902 171814 171856 172447 177689 178626 372814 373490 315358 316064 320875 321495 311026 311753 631330 631847 539916 540805 538882 539553 536730 537423 918505 919193 799386 800132 806393 806907 802501 803183 1138699 1139208 
6 192 30567 31275 6209 6837 4720 5389 10241 10915 111792 112517 81893 82456 89794 90355 78100 78685 209881 210734 171863 172439 172498 173198 178674 179562 373538 374236 316109 316880 321549 322376 311805 312639 631900 632472 540849 541260 539598 540127 537468 538117 919238 919492 800176 800778 806951 807372 803227 803877 1139252 1139488 
7 224 31326 32088 6903 7617 5435 6146 10969 11803 112585 113494 82509 83221 90419 91183 78738 79425 210803 211510 172495 173171 173255 173834 179610 180292 374286 374969 316929 317635 322432 323063 312687 313402 632526 633211 541304 542016 540174 540890 538163 538832 919536 920224 800823 801502 807416 807930 803921 804597 1139532 1140232 
8 256 32225 32874 7739 8502 6236 6835 11913 12585 113625 114156 83332 83943 91295 91984 79521 80232 211622 212293 173272 173839 173917 174586 180398 181109 375063 375706 317732 318237 323151 323808 313497 314183 633309 633992 542102 542718 540973 541661 538908 539555 920310 920809 801575 801878 808003 808649 804670 805325 1140305 1140542 
9 288 32927 33646 8547 9269 6899 7682 12658 13354 114206 115025 84002 84709 92048 92809 80285 80902 212353 213144 173887 174579 174631 175392 181166 181849 375766 376447 318289 318991 323857 324583 314227 314888 634037 634723 542764 543518 541705 542373 539599 540270 920855 921538 801922 802604 808694 809206 805370 806044 1140586 1141098 
10 320 33704 34340 9319 10024 7743 8494 13402 14109 115075 116076 84756 85463 92881 93508 80959 81537 213203 213912 174623 175390 175450 176325 181899 182648 376505 377293 319035 319552 324629 325220 314941 315584 634774 635378 543584 544153 542417 543098 540314 540898 921583 921839 802648 803184 809250 809783 806088 806649 1141142 1141379 
11 352 34394 35130 10080 10795 8545 9306 14170 14860 116123 116830 85507 86207 93567 94267 81590 82315 213976 214744 175446 176321 176375 177106 182711 183435 377339 378054 319599 320305 325267 325794 315638 316323 635426 636118 544199 544904 543142 543814 540948 541633 921889 922567 803229 803909 809829 810507 806693 807367 1141423 1141934 
12 384 35235 35741 10880 11561 9420 10132 14962 15617 116938 117825 86325 87036 94380 95088 82421 83110 214833 215520 176425 177111 177188 177872 183542 184402 378128 378788 320398 321028 325883 326671 316400 316970 636204 636669 544978 545485 543887 544624 541706 542374 922654 922907 803983 804599 810581 811235 807440 807931 1142007 1142245 
13 416 35797 36639 11607 12321 10181 10900 15664 16371 117886 118555 87086 87780 95147 96086 83162 83883 215579 216312 177165 177813 177934 178660 184450 184971 378862 379527 321073 321778 326721 327369 317017 317711 636717 637409 545529 546252 544668 545337 542419 543126 922952 923814 804645 805324 811280 811798 807976 808648 1142289 1142946 
14 448 36687 37383 12385 13006 10952 11643 16418 17063 118607 119194 87839 88540 96142 96721 83939 84616 216362 217037 177879 178641 178712 179574 185038 185702 379589 380278 321823 322472 327420 328126 317762 318476 637463 638099 546296 546810 545381 545839 543170 543820 923860 924115 805368 805618 811843 812516 808692 809053 1142990 1143227 
15 480 37433 38154 13076 13862 11688 12418 17121 17800 119245 119932 88585 89496 96772 97426 84675 85451 217087 217787 178696 179563 179628 180298 185747 186299 380327 380968 322518 323426 328172 328769 318526 319457 638144 638823 546858 547584 545883 546557 543865 544552 924169 924859 805662 806347 812561 813143 809097 809781 1143271 1143781 
16 512 38271 38900 13980 14609 12518 13311 17883 18467 120021 120541 89605 90283 97522 98204 85544 86213 217899 218536 179660 180291 180384 181214 186384 187054 381061 381707 323504 324343 328851 329485 319547 320056 638926 639400 547662 548164 546630 547234 544628 545060 924933 925188 806421 806908 813217 813875 809856 810508 1143854 1144089 
17 544 38987 39841 14659 15379 13369 14100 18516 19209 120591 121289 90334 91159 98258 98840 86275 86964 218594 219297 180346 181086 181270 181867 187117 187806 381781 382526 324395 325109 329534 330171 320102 320740 639446 640129 548208 548963 547278 547950 545107 545816 925233 925919 806953 807637 813920 814433 810554 811234 1144133 1144641 
18 576 39903 40587 15437 16144 14152 14784 19270 20051 121356 122044 91205 91892 98893 99603 87016 87555 219357 220304 181143 181851 181926 182642 187860 188550 382573 383245 325157 325688 330234 330920 320805 321495 640197 640817 549007 549591 547997 548569 545860 546501 925963 926221 807681 808256 814477 815151 811278 811797 1144685 1144920 
19 608 40640 41361 16196 16906 14838 15588 20102 20888 122105 122812 91940 92649 99658 100286 87606 88308 220356 221072 181910 182642 182695 183313 188601 189278 383295 383983 325734 326459 330976 331577 321552 322385 640886 641559 549635 550467 548618 549291 546545 547228 926270 926962 808300 809038 815196 815705 811841 812515 1144964 1145660 
20 640 41452 42096 16989 17654 15705 16375 20982 21587 122907 123679 92744 93500 100379 101096 88413 88977 221168 221837 182726 183428 183404 184068 189373 190059 384090 384800 326553 327106 331652 332624 322477 323062 641644 642086 550552 551215 549368 549950 547301 547951 927042 927298 809111 809782 815778 816198 812589 813144 1145733 1145968 
21 672 42149 42875 17700 18419 16436 17156 21644 22337 123741 124449 93559 94306 101146 101948 89036 89741 221895 222713 183474 184390 184122 184788 190113 190764 384863 385467 327154 327862 332670 333217 323118 323808 642156 642823 551261 551962 549994 550663 547999 548688 927345 928046 809827 810506 816242 816750 813190 813874 1146012 1146518 
22 704 42931 43706 18481 19133 17210 17865 22387 23110 124515 125201 94352 95044 102007 102640 89793 90371 222767 223638 184436 184963 184845 185461 190819 191501 385529 386272 327907 328529 333267 333919 323857 324583 642867 643468 552006 552614 550708 551383 548733 549363 928093 928344 810550 810946 816794 817040 813918 814415 1146562 1146797 
23 736 43753 44775 19187 20034 17912 18728 23155 23822 125254 126145 95098 96083 102692 103646 90424 91188 223687 224237 185015 185692 185506 186262 191560 192221 386321 386852 328577 329278 333974 334534 324644 325374 643534 644216 552658 553351 551438 552134 549409 550093 928389 929251 810990 811667 817084 817740 814461 815150 1146841 1147352 
24 768 44902 45603 20138 20903 18817 19513 23919 24613 126227 126917 96171 96971 103729 104246 91286 91978 224332 225006 185787 186493 186351 187052 192312 193094 386942 387628 329351 329997 334649 335284 325458 326347 644325 645285 553424 553971 552220 552888 550166 550669 929339 929987 811740 812420 817814 818061 815223 815877 1147425 1147663 
