0 0 70676 71182 68798 69491 67508 68236 0 629 118469 119084 119594 120305 118356 119008 18225 18767 186750 187371 177800 178495 169576 169844 39729 40205 248638 249041 254537 255107 246834 247481 
1 32 71227 71997 69550 70277 68280 69136 675 1334 119130 119886 120349 121054 119052 119881 18811 19502 187416 188085 178542 179310 169897 170609 40249 40929 249087 249992 255159 255840 247528 248225 
2 64 72042 72575 70327 71015 69201 69726 1378 1917 119940 120585 121110 121763 119934 120582 19547 20180 188130 188658 179357 179870 170656 171279 40973 41318 250044 250705 255885 256400 248272 248959 
3 96 72629 73343 71060 71812 69786 70540 1962 2625 120630 121426 121807 122542 120632 121332 20226 20931 188716 189407 179914 180617 171323 172018 41362 42054 250753 251448 256448 257206 249004 249510 
4 128 73429 74162 71890 72524 70619 71187 2714 3340 121508 122201 122615 123325 121408 121969 21011 21699 189497 190191 180696 181373 172092 172796 42132 42823 251530 252016 257281 257824 249586 250274 
5 160 74211 74939 72571 73293 71231 71998 3398 4088 122265 122965 123382 124269 122017 122704 21749 22447 190236 190926 181435 182201 172854 173727 42867 43524 252062 252756 257877 258567 250321 250842 
6 192 74983 75621 73354 74142 72050 72649 4136 4725 123019 123730 124314 124844 122749 123330 22492 22770 190972 191600 182260 183088 173771 174039 43568 44259 252803 253550 258621 259141 250887 251541 
7 224 75674 76448 74199 74919 72698 73414 4769 5430 123779 124450 124889 125592 123379 124066 22819 23575 191651 192345 183156 184048 174088 174885 44304 45029 253598 254272 259187 259918 251585 252101 
8 256 76535 77221 74992 75619 73508 74184 5508 5957 124523 125119 125700 126271 124149 124839 23663 24321 192423 192852 184121 184771 174974 175454 45110 45779 254351 255099 259991 260500 252174 252756 
9 288 77269 77990 75670 76450 74241 74946 6016 6707 125166 125847 126315 127026 124889 125587 24365 25061 192899 193582 184822 185731 175501 176435 45826 46498 255149 255843 260544 261092 252805 253544 
10 320 78035 78732 76500 77179 74991 75652 6752 7371 125903 126787 127079 127634 125632 126058 25105 25732 193633 194217 185776 186430 176479 176939 46542 47221 255889 256437 261143 261661 253589 254188 
11 352 78789 79512 77228 77919 75699 76447 7415 8074 126833 127506 127683 128389 126105 126800 25776 26464 194262 194953 186475 187147 176985 177739 47269 47973 256484 257217 261707 262226 254232 254851 
12 384 79594 80210 78013 78735 76531 77179 8147 8997 127584 128306 128463 129040 126889 127529 26538 27228 195034 195675 187220 187899 177825 178499 48054 48717 257301 257828 262299 262882 254925 255159 
13 416 80255 80981 78782 79512 77225 77927 9041 9694 128359 129031 129084 129774 127577 128306 27273 27968 195722 196416 187944 188608 178543 179308 48761 49410 257884 258568 262932 263629 255207 255847 
