0 0 5981 6600 1447 1985 344 1134 0 562 96748 97454 78284 78941 73351 74024 75263 75857 193719 194386 183792 184503 183030 183687 186387 187078 382340 383058 342499 342957 338391 339069 338610 339276 657191 657894 598905 599601 598918 599610 603369 603994 981799 982512 905535 905978 906293 906867 905385 905976 1250173 1250698 1150276 1150860 1153902 1154607 1151145 1151860 1407680 1407930 
1 32 6659 7379 2042 2757 1196 1965 619 1321 97518 98232 79012 79718 74087 74809 75920 76659 194440 195171 184553 185225 183746 184461 187130 187826 383120 383878 343010 343548 339134 339857 339334 340240 657944 658534 599645 600339 599670 600399 604042 604974 982558 983095 906029 906732 906916 907493 906025 906570 1250752 1251265 1150904 1151604 1154653 1155610 1151906 1152727 1407974 1408646 
2 64 7433 7917 2831 3501 2010 2702 1374 1972 98285 98860 79777 80430 74859 75497 76717 77558 195221 195954 185280 185982 184533 185227 187874 188475 383928 384446 343594 344293 339911 340372 340299 341021 658602 659240 600391 601008 600443 601020 605036 605535 983139 983879 906776 907333 907548 908093 906614 906872 1251309 1251747 1151648 1152226 1155658 1156363 1152773 1153035 1408690 1408941 
3 96 7965 8721 3566 4499 2756 3492 2036 2769 98918 99668 80490 81201 75549 76517 77604 78251 196003 196714 186029 186556 185298 186018 188529 189228 384492 385406 344345 345074 340420 341076 341065 341830 659284 659817 601063 601758 601078 601790 605579 606409 983924 984441 907377 908084 908137 908663 906924 907494 1251793 1252320 1152270 1152968 1156409 1156931 1153091 1153753 1408985 1409657 
4 128 8819 9481 4616 5325 3585 4504 2865 3501 99760 100449 81310 81995 76638 77309 78358 79034 196840 197498 186684 187488 186109 186586 189311 190047 385487 386005 345177 345872 341163 341844 341919 342582 659893 660593 601831 602456 601883 602454 606490 607009 984521 985186 908157 908665 908737 909384 907568 908093 1252406 1253078 1153043 1153492 1157004 1157677 1153826 1154366 1409732 1409983 
5 160 9538 10244 5377 6368 4564 5322 3555 4497 100502 101206 82058 82873 77358 78202 79088 79745 197545 198316 187543 188262 186648 187497 190107 190801 386069 386831 345928 346614 341904 342584 342630 343308 660645 661333 602503 603189 602510 603249 607060 607770 985231 985881 908710 909384 909430 910054 908139 908634 1253127 1253695 1153536 1154236 1157722 1158236 1154410 1154990 1410027 1410712 
6 192 10298 10845 6433 7074 5377 5944 4542 5010 101278 101986 82925 83651 78250 78942 79802 80521 198374 198948 188319 189027 187551 188268 190850 191578 386885 387473 346666 347155 342630 343309 343365 344036 661385 662069 603234 603816 603294 603821 607824 608408 985925 986174 909430 910056 910098 910384 908680 909167 1253741 1254125 1154280 1154616 1158280 1158764 1155034 1155617 1410756 1411007 
7 224 10905 11696 7136 7837 6008 6826 5078 5847 102042 102764 83705 84427 78994 79707 80570 81310 199010 199698 189076 189785 188331 189035 191629 192297 387528 388465 347211 347903 343360 344142 344093 344820 662126 662713 603866 604560 603866 604564 608452 609158 986225 986991 910102 910940 910434 910978 909211 909793 1254169 1254685 1154660 1155606 1158808 1159315 1155661 1156182 1411052 1411727 
8 256 11818 12405 7946 8659 6935 7726 5975 6590 102872 103682 84551 85264 79806 80524 81442 82095 199798 200385 189896 190554 189132 189788 192382 193075 388569 389210 347992 348706 344223 344910 344922 345691 662803 663687 604647 605272 604651 605273 609231 609799 987087 987358 911031 911701 911051 911702 909866 910385 1254761 1255424 1155680 1156364 1159388 1160010 1156255 1156511 1411801 1412055 
9 288 12460 13207 8715 9472 7777 8525 6640 7328 103744 104492 85314 86009 80586 81303 82144 82881 200437 201166 190613 191348 189844 190545 193129 193864 389260 389992 348753 349456 344956 345693 345737 346424 663740 664323 605318 606003 605323 606037 609843 610552 987406 988083 911745 912436 911747 912437 910430 910955 1255471 1256248 1156410 1157129 1160055 1160567 1156555 1157129 1412099 1412776 
10 320 13260 13897 9532 10264 8588 9051 7380 7916 104556 105442 86062 86857 81367 82090 82950 83655 201218 201889 191405 192134 190603 191248 193916 194392 390046 390720 349500 350135 345757 346423 346471 347136 664394 665063 606048 606641 606092 606640 610598 611286 988141 988557 912480 912890 912482 912889 911001 911268 1256294 1256774 1157175 1157682 1160612 1161104 1157173 1157678 1412820 1413074 
11 352 13963 14819 10320 11040 9110 9848 7979 8673 105506 106224 86924 87681 82142 82880 83708 84361 201943 202643 192189 192842 191296 191960 194451 195307 390778 391520 350191 350878 346468 347136 347184 347901 665118 665675 606686 607415 606685 607389 611330 612121 988601 989143 912935 913613 912933 913614 911317 911995 1256821 1257331 1157726 1158458 1161148 1161880 1157724 1158239 1413118 1413799 
12 384 14937 15641 11139 11777 9953 10702 8780 9473 106316 107032 87802 88516 82978 83699 84460 85258 202758 203432 192944 193843 192056 192750 195409 196256 391624 392247 350965 351808 347226 347906 348008 348702 665765 666349 607499 607969 607475 607903 612213 612874 989230 989485 913692 914183 913705 914185 912083 912439 1257416 1258075 1158545 1159218 1161953 1162640 1158312 1158765 1413876 1414138 
13 416 15693 16444 11847 12620 10748 11469 9530 10251 107086 107989 88569 89336 83746 84651 85315 86048 203484 204201 193893 194636 192800 193668 196312 197002 392295 393032 351865 352663 347959 348675 348751 349456 666396 666956 608013 608688 607950 608676 612919 613629 989536 990065 914229 914899 914230 914900 912484 912996 1258122 1258635 1159265 1159991 1162685 1163193 1158810 1159330 1414182 1415007 
14 448 16501 17218 12674 13341 11520 12117 10322 11046 108057 109179 89400 90043 84699 85414 86104 86855 204262 204693 194684 195338 193712 194232 197057 197716 393088 393725 352715 353433 348723 349423 349502 350137 667024 667666 608735 609312 608720 609310 613673 614264 990109 990453 914943 915585 914945 915588 913053 913624 1258681 1259123 1160035 1160339 1163237 1163784 1159374 1160009 1415051 1415317 
15 480 17269 18051 13389 14119 12168 12895 11099 11771 109241 109971 90100 90804 85463 86190 86902 87686 204747 205436 195388 196256 194292 194817 197765 198457 393773 394778 353486 354160 349467 350127 350207 351034 667714 668297 609373 610074 609358 610066 614309 615005 990505 991025 915629 916301 915634 916303 913669 914182 1259170 1259771 1160387 1161094 1163830 1164697 1160053 1160566 1415361 1416057 
16 512 18148 18834 14218 14838 13006 13682 11859 12408 110060 110767 90913 91781 86331 86997 87779 88479 205527 206171 196349 197015 194920 195591 198541 199317 394871 395576 354253 354950 350220 351031 351146 351824 668371 669194 610147 610788 610141 610781 615093 615582 991114 991739 916376 917073 916380 917074 914255 914901 1259853 1260723 1161197 1161883 1164771 1165443 1160639 1161106 1416134 1416391 
