0 0 59030 59367 2395 3016 57 503 0 501 77321 77999 3057 3555 546 1184 449 742 123152 123686 
1 32 59412 60139 3061 3747 548 1317 545 1183 78045 78779 3599 4325 1229 1871 786 1337 123731 124640 
2 64 60183 61041 3791 4342 1361 1875 1227 1767 78825 79517 4369 5052 1915 2611 1381 1873 124685 125399 
3 96 61086 61815 4386 5075 1919 2635 1811 2457 79566 80238 5097 5786 2656 3301 1917 2610 125447 126149 
4 128 61903 62523 5148 5790 2708 3305 2530 3017 80311 80959 5859 6526 3374 4104 2683 3302 126224 126973 
5 160 62569 63273 5835 6514 3350 4100 3062 3696 81018 81683 6572 7253 4148 5051 3347 3855 127024 127713 
6 192 63335 63808 6558 7060 4144 4409 3740 4340 81728 82339 7297 7806 5095 5562 3899 4344 127757 128441 
7 224 63853 64573 7105 7784 4453 5142 4384 5053 82385 83043 7850 8787 5606 6256 4388 5076 128487 129165 
8 256 64648 65259 7860 8791 5215 5790 5128 5787 83116 83756 8862 9546 6329 6584 5151 5791 129238 129917 
9 288 65306 66031 8837 9541 5836 6524 5832 6475 83801 84449 9592 10430 6628 7316 5838 6525 129964 130644 
10 320 66077 66702 9586 10040 6568 7061 6519 7059 84493 85131 10475 11147 7360 7965 6570 7063 130688 131054 
11 352 66748 67442 10084 10772 7107 7797 7103 7747 85180 85844 11191 11863 8009 8793 7109 7798 131101 131780 
12 384 67515 67862 10845 11465 7871 8789 7820 8173 85923 86580 11937 12395 8873 9544 7874 8790 131853 132510 
13 416 67917 68627 11510 12217 8835 9540 8217 8871 86635 87303 12439 13119 9588 10429 8835 9346 132555 133234 
14 448 68671 68952 12262 12895 9584 9984 8915 9544 87354 87988 13164 13662 10473 10822 9390 9983 133279 133862 
15 480 69005 69710 12940 13633 10029 10730 9590 10226 88032 88696 13706 14389 10866 11506 10027 10668 133906 134592 
16 512 69818 70312 13708 14393 10804 11447 10299 10781 88770 89447 14463 15304 11580 12223 10741 11156 134665 135111 
17 544 70358 71049 14439 15296 11491 12214 10825 11464 89500 90174 15349 16032 12269 13116 11200 11864 135157 135846 
18 576 71096 71920 15340 15898 12258 12516 11508 12216 90220 90902 16076 16668 13160 13635 11909 12231 135891 136563 
19 608 71970 72671 15942 16664 12560 13261 12260 12894 90948 91859 16713 17393 13681 14320 12275 13118 136609 137304 
20 640 72745 73404 16737 17397 13334 13900 12967 13634 91934 92596 17466 18315 14393 14661 13191 13663 137377 138262 
21 672 73451 74155 17442 18129 13944 14651 13679 14313 92645 93320 18359 19039 14706 15352 13708 14326 138308 138997 
22 704 74199 74874 18173 18696 14695 15312 14357 14659 93366 94045 19083 19435 15397 16055 14370 14663 139041 139698 
23 736 74919 75658 18740 19426 15356 16051 14703 15349 94090 94752 19479 20157 16100 16750 14707 15353 139743 140426 
24 768 75745 76323 19499 20161 16124 16754 15422 16053 94830 95523 20231 20901 16824 17483 15430 16057 140499 141180 
25 800 76368 77262 20206 20897 16799 17479 16097 16746 95567 96247 20945 21827 17527 18327 16101 16751 141226 141931 
26 832 77307 77566 20941 21228 17523 18323 16790 17395 96292 96731 21871 22236 18371 19061 16796 17481 141977 142618 
27 864 77615 78313 21273 21959 18367 19057 17439 18087 96777 97455 22280 22960 19106 19755 17525 18324 142664 143535 
28 896 78397 78963 22033 22687 19130 19759 18160 18486 97546 98258 23033 23499 19830 20501 18398 19059 143608 143886 
29 928 79008 79706 22733 23490 19805 20497 18530 19361 98305 98989 23545 24225 20545 21220 19103 19617 143934 144676 
30 960 79752 80593 23534 23907 20541 21216 19405 19759 99034 99556 24270 24928 21264 21957 19661 20159 144720 145098 
31 992 80639 81329 23951 24642 21260 21915 19803 20479 99602 100293 24972 25604 22002 22685 20203 20699 145148 145829 
32 1024 81402 82055 24716 25316 21990 22343 20552 21218 100370 101029 25677 26351 22758 23491 20772 21227 145906 146581 
33 1056 82100 82907 25360 26051 22387 23047 21262 21956 101078 101774 26395 27023 23536 24224 21273 21960 146626 147327 
34 1088 82951 83214 26095 26807 23091 23795 22000 22649 101820 102482 27067 27536 24268 24699 22006 22687 147372 147969 
35 1120 83258 83991 26851 27532 23839 24498 22693 23488 102530 103326 27581 28259 24743 25429 22731 23492 148014 148799 
36 1152 84078 84760 27606 28263 24571 24964 23561 24226 103401 104074 28334 29066 25502 26052 23569 24230 148872 149280 
37 1184 84805 85599 28309 29000 25008 25663 24272 24955 104118 104825 29111 29789 26097 26808 24276 24959 149326 150018 
38 1216 85644 85916 29045 29578 25707 26352 24999 25605 104869 105199 29834 30338 26853 27533 25003 25664 150063 150515 
39 1248 85965 86667 29622 30319 26397 27058 25650 26343 105252 106165 30382 31030 27578 28258 25710 26353 150565 151237 
40 1280 86744 87418 30394 31034 27132 27796 26416 27059 106257 107019 31103 31772 28333 29065 26428 27063 151312 151980 
41 1312 87468 88292 31079 31768 27840 28550 27104 27794 107065 107765 31816 32475 29109 29788 27108 27798 152025 152720 
42 1344 88337 88704 31812 32358 28594 29075 27838 28261 107809 108502 32520 33091 29834 30363 27842 28551 152765 153181 
43 1376 88748 89443 32402 33087 29120 29792 28306 28999 108548 109232 33136 33785 30407 31093 28596 29092 153228 153905 
44 1408 89534 90178 33160 33791 29869 30367 29072 29579 109305 109984 33859 34529 31166 31774 29165 29791 153981 154810 
45 1440 90224 90993 33835 34525 30411 31097 29624 30323 110031 110843 34573 35226 31818 32506 29836 30365 154858 155577 
46 1472 91037 91865 34569 35180 31142 31770 30369 30802 110888 111565 35270 35917 32550 33350 30409 31032 155624 155884 
