0 0 35871 36692 39893 40669 6484 7145 0 753 113385 114237 108726 109378 62540 63222 59567 60181 213461 214138 208532 209129 146347 147027 142606 143298 354456 355127 347001 347536 248782 249457 245920 246603 576939 577609 569831 570502 423409 424108 421409 422001 828906 829169 830063 830308 
1 32 36753 37463 40720 41424 7205 7938 802 1487 114294 115019 109437 110194 63278 63969 60232 61148 214185 214938 209185 209742 147072 147718 143343 144006 355176 355876 347580 348152 249501 250431 246654 247440 577655 578235 570549 571246 424163 424859 422056 422722 829213 829926 830352 830960 
2 64 37518 38184 41470 42128 7992 8625 1539 2137 115074 115772 110249 111054 64022 64484 61193 61784 214983 215748 209790 210443 147768 148515 144069 144751 355929 356598 348198 348883 250478 251161 247484 248056 578279 578607 571290 571648 424903 425615 422775 423511 829970 830233 831005 831249 
3 96 38229 38962 42183 42924 8676 9411 2191 2887 115822 116552 111100 111808 64544 65259 61834 62606 215810 216559 210495 211231 148561 149283 144795 145461 356654 357387 348936 349655 251205 251918 248100 248841 578668 579199 571699 572388 425662 426338 423563 424244 830277 830959 831293 832023 
4 128 39057 39666 43029 43723 9500 10180 2986 3556 116644 117358 111893 112599 65351 65918 62703 63239 216666 217336 211320 212224 149376 150080 145546 146184 357464 358387 349763 350034 251991 252509 248931 249465 579291 579918 572461 573095 426419 427092 424317 424988 831032 831291 832096 832339 
5 160 39713 40445 43777 44557 10237 10994 3607 4296 117413 118121 112656 113395 65962 66668 63296 64156 217389 218196 212272 212860 150131 150731 146228 146948 358436 359133 350081 350778 252558 253478 249517 250441 579969 580506 573140 573883 427137 427822 425032 425613 831335 832024 832383 833055 
6 192 40489 41059 44611 45335 11044 11598 4356 4950 118176 118876 113449 114238 66712 67386 64200 64864 218241 218975 212909 213528 150783 151332 146996 147454 359178 359872 350823 351458 253536 254220 250492 251273 580550 581199 573927 574407 427867 428596 425657 426340 832069 832331 833100 833343 
7 224 41116 42085 45382 46112 11654 12449 5003 5801 118927 119642 114288 114988 67435 68315 64929 65600 219021 219706 213579 214204 151378 152077 147505 148052 359924 360646 351504 352207 254265 254956 251317 251982 581246 581927 574466 575137 428641 429531 426385 426912 832375 833054 833387 833909 
8 256 42212 42927 46205 46985 12534 13197 5893 6538 119740 120412 115087 115799 68412 69075 65694 66130 219812 220487 214325 215023 152171 152851 148135 148764 360736 361270 352300 352972 255047 255727 252057 252687 582022 582646 575210 575771 429608 430274 426985 427515 833127 833384 833982 834225 
9 288 42997 43718 47050 47767 13254 13973 6589 7281 120464 121356 115848 116758 69125 69844 66180 66846 220540 221299 215076 215747 152909 153520 148815 149508 361330 362092 353016 353719 255782 256476 252736 253493 582693 583255 575815 576491 430320 431014 427560 428082 833428 834108 834269 834789 
10 320 43766 44410 47822 48343 14032 14661 7333 7942 121410 122126 116823 117528 69894 70531 66890 67463 221357 222134 215808 216552 153565 154247 149554 150086 362148 362851 353765 354442 256520 257060 253546 254163 583301 583983 576535 576878 431059 431319 428126 428688 834152 834410 834833 835351 
11 352 44468 45181 48400 49110 14707 15425 7999 8697 122188 122943 117582 118346 70582 71291 67511 68316 222189 222974 216600 217336 154299 155125 150136 150744 362896 363807 354486 355193 257109 257807 254207 254862 584028 584701 576928 577608 431363 432298 428732 429534 834454 835350 835396 835913 
12 384 45277 45965 49220 49901 15522 16163 8778 9426 123025 123912 118463 119116 71364 71809 68406 69078 223055 223820 217418 218060 155203 155898 150833 151490 363899 364463 355329 355935 257881 258576 254947 255434 584791 585439 577696 578233 432371 432636 429610 430297 835423 835914 835986 836652 
13 416 46029 46777 49950 50668 16224 16955 9477 10134 123967 124909 119172 119884 71879 72597 69130 69849 223868 224570 218107 218958 155945 156661 151535 152091 364507 365195 355981 356683 258620 259318 255482 256161 585485 586093 578277 578968 432680 433341 430341 431014 835959 836651 836697 837458 
14 448 46831 47554 50713 51334 17004 17576 10188 10865 124954 125658 119939 120500 72663 73397 69908 70531 224618 225128 219007 219695 156709 157392 152136 152844 365250 365937 356731 357391 259369 260072 256207 256774 586140 586827 579013 579299 433385 433775 431060 431768 836695 836947 837502 837745 
15 480 47600 48324 51385 52107 17640 18400 10922 11598 125704 126426 120549 121371 73452 74176 70583 71289 225174 225886 219742 220353 157444 158123 152892 153520 365990 366685 357440 358380 260116 260809 256819 257461 586874 587391 579349 580257 433820 434532 431817 432351 836991 837674 837789 838303 
16 512 48419 49112 52228 53030 18479 19155 11687 12458 126541 127334 121491 122138 74268 74944 71364 71807 225974 226779 220435 221146 158219 158889 153612 154269 366764 367410 358458 359135 260889 261633 257534 258176 587467 588128 580332 581194 434606 435284 432424 433120 837747 838009 838376 838742 
17 544 49173 49898 53090 53811 19211 19950 12509 13196 127380 128078 122189 122952 74990 75705 71858 72512 226828 227542 221196 221966 158938 159579 154313 155129 367454 368146 359184 359875 261677 262394 258224 258910 588174 588691 581242 581922 435331 436010 433165 433700 838053 838741 838787 839300 
18 576 49946 50557 53874 54607 20006 20498 13241 13872 128138 128794 123009 123909 75753 76456 72561 73117 227604 228194 222017 222680 159623 160322 155175 155646 368202 369001 359923 360612 262447 263190 258960 259571 588740 589358 581966 582524 436054 436685 433744 434443 838785 839042 839344 839768 
19 608 50607 51325 54657 55418 20551 21294 13934 14609 128859 129555 123957 124910 76502 77207 73181 73897 228249 229115 222726 223320 160368 161341 155697 156293 369048 369740 360662 361265 263244 264009 259615 260283 589404 590073 582568 583247 436729 437392 434487 435019 839086 839767 839813 840328 
20 640 51419 52103 55523 56239 21375 22023 14720 15437 129644 130371 124988 125662 77301 77972 73986 74550 229211 230040 223404 224053 161423 162085 156382 156932 369826 370474 361348 362098 264096 264735 260357 260876 590149 590832 583324 583984 437466 438140 435092 435793 839840 840329 840401 841056 
21 672 52159 53017 56285 57007 22081 22826 15494 16164 130435 131124 125709 126422 78019 78708 74603 75327 230087 230968 224114 224917 162129 162783 156976 157652 370525 371242 362145 362845 264789 265494 260920 261633 590877 591523 584031 584700 438184 438851 435841 436374 840374 841055 841101 841627 
22 704 53073 53821 57060 57766 22876 23594 16217 16837 131191 131749 126486 127325 78757 79453 75377 76034 231012 231690 224968 225653 162832 163550 157698 158218 371289 371987 362893 363268 265544 266449 261682 262269 591569 592256 584744 584990 438895 439244 436418 437135 841099 841356 841671 842083 
23 736 53886 54651 57819 58537 23646 24380 16883 17567 131803 132633 127374 128069 79497 80210 76092 76807 231745 232305 225700 226416 163599 164412 158264 158895 372038 372742 363320 364038 266494 267184 262319 263189 592301 592824 585034 585709 439288 439946 437183 437702 841400 842082 842128 842887 
24 768 54738 55423 58642 59407 24474 24927 17674 18404 132723 133639 128167 128886 80307 80981 76907 77614 232431 233162 226513 227156 164510 165150 158996 159588 372818 373490 364142 364971 267257 267948 263283 264012 592912 593580 585795 586152 440023 440702 437776 438419 842155 842888 842960 843613 
25 800 55492 56208 59460 60156 24974 25685 18460 19149 133696 134539 128932 129622 81037 81876 77667 78331 233216 233776 227208 227759 165200 165976 159634 160322 373540 374229 365022 365738 267994 268674 264062 264728 593627 594177 586201 586881 440750 441403 438463 438985 842933 843612 843658 844173 
26 832 56254 56983 60210 61147 25746 26354 19197 19750 134584 135278 129674 130377 81920 82626 78385 78927 233827 234590 227805 228517 166027 166554 160366 161341 374279 374953 365783 366307 268718 269366 264773 265496 594231 594915 586925 587568 441447 441963 439029 439588 843656 843908 844217 844644 
27 864 57038 57744 61201 61925 26408 27129 19811 20498 135328 136011 130427 131143 82693 83387 78972 79670 234640 235348 228574 229145 166602 167287 161387 162083 375007 375727 366353 366940 269419 270116 265540 266448 594961 595474 587612 588393 442007 442665 439632 440287 843952 844643 844689 845206 
28 896 57843 58541 62016 62697 27221 27837 20597 21297 136093 136828 131246 131938 83473 84164 79751 80427 235447 236239 229248 230041 167374 168055 162160 162798 375831 376413 367039 367687 270203 270679 266522 267186 595549 596219 588488 589348 442738 443298 440360 441038 844716 845207 845279 845932 
29 928 58601 59392 62748 63551 27883 28736 21343 22013 136874 137566 131996 132716 84211 84915 80471 81130 236301 237010 230089 230979 168100 168618 162847 163534 376466 377386 367745 368473 270732 271439 267230 267886 596265 596797 589397 590072 443342 444004 441082 441630 845252 845931 845977 846493 
30 960 59446 60158 63607 64303 28798 29325 22058 22697 137623 138336 132773 133641 84961 85653 81174 82050 237054 237713 231029 231708 168671 169607 163594 164115 377431 378185 368520 369009 271483 272279 267941 268517 596842 597530 590120 590670 444048 444470 441674 442201 845975 846227 846537 846940 
31 992 60212 61141 64365 65128 29371 30061 22743 23453 138384 139072 133692 134530 85702 86411 82099 82817 237778 238525 231753 232316 169653 170372 164175 164907 378234 378904 369056 369740 272328 273073 268563 269290 597574 598128 590714 591399 444514 445219 442247 442893 846271 846939 846985 847502 
32 1024 61250 61924 65219 65910 30157 30695 23538 24126 139166 139875 134620 135320 86508 87215 82912 83510 238645 239420 232428 233163 170471 171170 164985 165577 378984 379883 369820 370481 273151 274046 269377 269844 598211 598467 591472 591726 445292 445976 442966 443299 847012 847503 847575 848216 
33 1056 61974 62696 65968 66698 30742 31433 24181 24882 139929 140873 135369 136072 87265 87983 83557 84258 239474 240182 233221 233763 171217 171944 165630 166311 379934 380727 370538 371241 274091 274835 269888 270574 598524 599106 591772 592472 446021 446710 443344 443847 847548 848215 848261 848782 
34 1088 62758 63306 66748 67442 31479 31953 24939 25462 140930 141777 136121 136948 88027 88661 84309 84928 240229 240920 233810 234584 171988 172821 166376 167025 380772 381283 371290 371999 274879 275419 270621 271304 599156 599408 592516 592831 446756 447273 443891 444457 848259 848502 848826 849211 
35 1120 63359 64154 67490 68323 32002 32783 25512 26244 141823 142558 136996 137646 88712 89429 84973 85953 240989 241773 234634 235341 172874 173612 167084 167839 381329 382114 372046 372664 275463 276137 271354 272049 599452 600107 592884 593578 447317 448031 444501 445020 848546 849210 849256 849769 
36 1152 64255 64889 68441 69123 32891 33396 26332 26878 142660 143341 137732 138462 89516 90216 86029 86703 241867 242427 235425 236113 173694 174400 167930 168608 382205 382686 372758 373355 276229 276787 272128 272559 600192 600440 593655 594176 448104 448601 445093 445468 849283 849770 849842 850481 
37 1184 64945 65658 69186 69946 33445 34148 26936 27756 143400 144112 138532 139191 90267 90984 86752 87466 242477 243185 236160 236668 174445 175108 168652 169609 382742 383420 373408 374204 276837 277533 272603 273293 600496 601175 594224 594919 448646 449340 445512 446022 849815 850480 850526 851038 
38 1216 65719 66132 70008 70542 34196 34932 27803 28205 144160 144871 139247 139904 91037 91576 87513 88238 243244 244026 236720 237272 175152 175562 169658 170368 383468 383902 374251 374948 277577 278063 273337 274048 601220 601465 594963 595475 449385 449889 446067 446714 850524 850768 851082 851482 
39 1248 66185 66892 70599 71303 34978 35664 28258 28998 144920 145637 139951 140661 91628 92437 88284 88996 244072 244764 237319 238156 175614 176321 170415 171098 383955 384832 374993 375682 278108 278801 274095 274785 601518 602358 595520 596218 449933 450628 446760 447274 850812 851481 851527 852045 
40 1280 66992 67462 71411 72094 35764 36296 29098 29782 145731 146412 140746 141668 92519 93116 89075 89737 244845 245546 238251 238880 176398 176967 171179 171873 384911 385553 375770 376411 278877 279550 274858 275365 602437 602699 596296 596798 450701 451236 447350 448036 851554 852046 852118 852761 
41 1312 67512 68318 72150 72864 36343 37055 29832 30567 146471 147210 141712 142372 93165 93973 89788 90486 245616 246299 238932 239553 177019 177729 171933 172803 385602 386287 376471 377392 279601 280278 275409 276093 602748 603450 596844 597545 451280 451976 448081 448600 852091 852760 852806 853322 
42 1344 68368 69079 72914 73568 37103 37740 30614 31135 147254 147957 142423 143152 94018 94550 90540 91011 246362 247106 239604 240294 177785 178502 172848 173475 386340 386949 377444 378182 280322 280987 276137 276764 603498 604225 597597 598244 452020 452711 448644 449302 852804 853048 853366 853761 
43 1376 69129 69874 73626 74417 37794 38507 31189 31902 148005 148758 143206 143877 94598 95537 91066 91860 247153 247839 240351 241009 178552 179263 173521 174054 387003 387708 378231 378904 281031 281728 276809 277491 604270 604948 598303 599012 452756 453458 449347 449881 853092 853760 853806 854324 
44 1408 69953 70543 74526 75178 38623 39283 31993 32569 148872 149547 143977 144672 95645 96446 91973 92642 247939 248738 241095 241817 179352 179927 174134 174592 387782 388207 378982 379876 281801 282317 277568 278060 605022 605525 599090 599352 453532 454038 449956 450648 853833 854325 854397 855044 
45 1440 70610 71402 75226 76023 39328 39997 32625 33361 149594 150315 144729 145414 96490 97313 92689 93384 248789 249461 241880 242431 179978 180708 174637 175244 388268 388942 379925 380728 282370 283059 278105 278809 605572 606131 599415 600106 454082 454773 450693 451237 854370 855043 855089 855610 
46 1472 71461 72098 76096 76820 40051 40677 33416 33945 150369 151229 145480 146185 97364 98076 93437 94003 249512 250443 242494 243183 180767 181421 175291 176144 388999 389645 380773 381287 283109 283722 278860 279544 606183 606703 600157 600422 454817 455188 451282 451977 855087 855331 855654 856289 
47 1504 72147 72873 76879 77614 40730 41443 34005 34716 151275 151993 146240 146951 98140 98845 94053 94752 250493 251187 243237 244019 181468 182407 176190 176913 389692 390421 381336 382122 283766 284436 279589 280291 606749 607263 600474 601173 455232 455929 452022 452710 855375 856288 856334 856846 
