0 0 78724 79417 75944 76419 0 340 2405 2720 117310 117928 110056 110663 17998 18485 27758 28253 181750 182328 172990 173731 58900 59651 65884 66405 234137 235008 233450 234087 
1 32 79474 80233 76464 77173 389 1122 2768 3732 117973 118659 110708 111399 18529 19227 28297 28990 182374 182993 173777 174483 59695 60495 66453 67186 235054 235745 234131 234812 
2 64 80288 80942 77228 77891 1171 1807 3776 4370 118704 119397 111443 112069 19271 20085 29034 29600 183042 183714 174531 175422 60540 61107 67234 67818 235791 236044 234856 235198 
3 96 80993 81690 77948 78669 1866 2580 4427 5115 119451 120196 112114 113022 20129 20828 29644 30517 183767 184450 175470 176202 61151 61856 67865 68537 236088 236764 235249 235940 
4 128 81766 82410 78761 79423 2681 3363 5197 5761 120286 120953 113110 113739 20910 21557 30597 31243 184530 185213 176298 176907 61929 62517 68614 69237 236837 237435 236014 236691 
5 160 82465 83251 79479 80290 3408 4120 5805 6467 120999 121685 113789 114596 21602 22505 31289 32012 185259 185983 176951 177640 62561 63313 69282 69957 237482 238271 236736 237433 
6 192 83306 83912 80338 80941 4171 4803 6520 7170 121729 122224 114640 115531 22557 23138 32057 32704 186037 186708 177686 178388 63359 64053 70001 70664 238318 238842 237477 237914 
7 224 83958 84673 81000 81701 4854 5576 7215 7872 122277 123156 115576 116283 23183 23875 32748 33440 186760 187447 178439 179232 64097 64812 70708 71398 238887 239813 237963 238655 
8 256 84783 85422 81794 82413 5658 6082 7961 8494 123255 123976 116357 117083 23948 24503 33517 33893 187524 188180 179334 180077 64890 65604 71475 71988 239888 240388 238738 239397 
9 288 85468 86184 82458 83181 6133 6866 8539 9270 124042 124828 117127 117814 24547 25235 33937 34715 188230 189010 180127 180859 65648 66348 72034 72810 240435 241120 239442 240141 
10 320 86230 86928 83239 83891 6910 7700 9314 9686 124872 125316 117864 118388 25284 25965 34763 35374 189062 189754 180905 181430 66392 66876 72854 73363 241167 241423 240185 240663 
11 352 86978 87688 83938 84656 7750 8448 9732 10399 125366 126068 118450 119135 26012 26734 35419 36175 189807 190478 181477 182255 66920 67621 73411 74125 241467 242149 240712 241398 
