0 0 189987 190476 192410 193013 0 266 745 1375 190524 191181 193061 193710 
1 32 190522 191177 193057 193706 310 695 1419 2027 191225 191862 193755 194388 
2 64 191221 191478 193751 194010 739 1371 2071 2378 191906 192329 194433 194706 
3 96 191522 192176 194054 194702 1415 1671 2423 3054 192373 193007 194752 195221 
4 128 192249 192506 194777 195458 1744 2377 3127 3388 193080 193709 195294 195534 
5 160 192550 193206 195503 196148 2421 2682 3432 4040 193753 194387 195578 196153 
6 192 193250 193713 196193 196453 2726 3216 4084 4598 194431 194706 196197 196969 
7 224 193757 194418 196497 197141 3260 4027 4642 5267 194750 195457 197014 197485 
8 256 194492 194756 197214 197489 4101 4668 5340 5909 195531 196154 197558 198193 
9 288 194801 195461 197534 198179 4712 5268 5954 6570 196199 196972 198238 198712 
10 320 195506 196150 198223 198483 5313 5908 6614 6870 197017 197486 198756 199199 
11 352 196195 196968 198528 199175 5952 6550 6914 7532 197531 198143 199244 199719 
12 384 197041 197490 199249 199723 6623 6885 7605 7863 198216 198482 199792 200424 
13 416 197535 198192 199768 200420 6929 7534 7907 8530 198526 199136 200468 200949 
14 448 198236 198491 200464 200722 7578 7844 8574 9046 199180 199447 200993 201422 
15 480 198537 199198 200766 201418 7888 8414 9090 9699 199491 200122 201467 201930 
16 512 199271 199721 201491 201934 8487 8750 9772 10035 200195 200458 202003 202634 
17 544 199765 200416 201979 202630 8794 9372 10079 10684 200502 201138 202678 203308 
18 576 200462 200715 202674 202927 9416 9942 10728 11047 201182 201445 203353 203628 
19 608 200759 201412 202971 203624 9986 10248 11091 11760 201489 202125 203673 204285 
20 640 201485 201931 203697 204289 10321 10791 11833 12095 202198 202632 204359 204998 
21 672 201976 202623 204335 204994 10835 11331 12139 12752 202678 203307 205042 205653 
22 704 202667 202925 205038 205291 11375 11761 12796 13322 203351 203625 205698 205989 
23 736 202969 203621 205335 205985 11806 12091 13366 13977 203670 204284 206034 206638 
24 768 203694 204288 206058 206642 12164 12753 14050 14382 204358 204995 206712 207341 
25 800 204333 204986 206688 207337 12798 13323 14427 15045 205041 205652 207385 208020 
26 832 205030 205286 207381 207635 13368 13978 15089 15343 205696 205986 208064 208331 
27 864 205330 205982 207680 208327 14023 14381 15387 16001 206031 206637 208376 209008 
28 896 206055 206641 208400 209012 14454 15046 16075 16381 206711 207338 209082 209895 
29 928 206686 207333 209058 209891 15091 15352 16426 17069 207383 207995 209939 210573 
30 960 207377 207634 209935 210185 15396 16009 17113 17446 208039 208328 210618 210887 
31 992 207678 208317 210229 210883 16053 16380 17490 18203 208373 209007 210932 211566 
32 1024 208392 209011 210956 211570 16454 17070 18277 18692 209081 209892 211640 212275 
33 1056 209056 209694 211616 212271 17115 17494 18737 19384 209937 210572 212319 213127 
34 1088 209738 210002 212315 212583 17538 18204 19428 19894 210616 210884 213172 213414 
35 1120 210046 210691 212627 213279 18249 18691 19939 20593 210929 211565 213458 213935 
36 1152 210764 211027 213352 213621 18766 19385 20668 20982 211639 212272 214008 214329 
37 1184 211071 211718 213665 214325 19430 19893 21026 21670 212317 213126 214373 214855 
38 1216 211762 212276 214369 214639 19937 20286 21714 21978 213172 213422 214899 215337 
39 1248 212321 213130 214683 215333 20330 20603 22022 22682 213466 214122 215382 215875 
40 1280 213207 213474 215406 215879 20676 20983 22755 23061 214197 214452 215948 216725 
41 1312 213518 214164 215924 216721 21028 21671 23105 23765 214496 215329 216770 217527 
42 1344 214208 214474 216766 217029 21716 22288 23809 24104 215375 215628 217572 217820 
43 1376 214518 215333 217073 217723 22332 22799 24148 24806 215672 216319 217864 218500 
44 1408 215409 215877 217796 218059 22872 23312 24879 25519 216392 216724 218574 218922 
45 1440 215921 216720 218103 218918 23356 23924 25563 26220 216768 217526 218967 219720 
