0 0 68115 68787 66598 67263 2282 2815 0 518 123005 123681 120973 121620 44502 45146 37053 37678 193761 194297 202877 203538 95002 95352 89780 90481 295538 296258 300391 301091 154326 154909 163601 164115 466803 467309 457996 458500 
1 32 68840 69578 67317 68052 2869 3859 566 1240 123743 124416 121677 122565 45190 45812 37725 38265 194345 194987 203589 204335 95406 96185 90529 91226 296313 297034 301142 301819 154953 155605 164160 164826 467354 467894 458544 459286 
2 64 69631 70355 68103 68784 3905 4396 1297 2075 124465 125055 122610 123207 45859 46538 38311 39013 195042 195565 204383 204810 96231 97004 91270 91607 297086 297789 301867 302580 155650 156239 164870 165686 467938 468189 459330 459792 
3 96 70405 71185 68829 69556 4447 5180 2126 2816 125119 125820 123259 123982 46582 47119 39067 39616 195614 196267 204863 205618 97048 97673 91651 92343 297835 298676 302629 303295 156283 156943 165737 166246 468233 468814 459836 460360 
4 128 71263 71736 69642 70359 5267 5732 2918 3869 125910 126450 124071 124677 47223 47871 39712 39976 196349 197126 205728 206414 97746 98405 92425 93052 298750 299427 303378 304036 157019 157589 166319 166966 468891 469549 460433 460686 
5 160 71795 72507 70411 71329 5783 6571 3927 4587 126504 127186 124725 125441 47915 48705 40024 40618 197178 197975 206465 207118 98455 98958 93098 93797 299478 300300 304086 304591 157634 158289 167010 167522 469594 470258 460730 461541 
6 192 72553 73195 71379 71750 6616 7059 4636 5437 127232 127818 125498 126057 48750 49264 40674 41340 198029 198677 207162 207838 99002 99457 93841 94467 300346 301083 304639 305170 158333 159154 167566 168056 470302 470563 461588 462263 
7 224 73248 73973 71806 72534 7122 7828 5482 6175 127883 128563 126123 126829 49315 49860 41386 42191 198725 199433 207882 208567 99501 100032 94511 95187 301131 301816 305216 305900 159199 159860 168100 168952 470607 471131 462308 462832 
8 256 74077 74722 72643 73228 7929 8570 6271 6777 128669 129375 126929 127428 49958 50624 42279 42864 199516 200204 208653 209305 100128 100712 95272 96008 301891 302575 305993 306678 159933 160580 169027 169704 471204 471459 462905 463386 
9 288 74779 75497 73279 73998 8621 9350 6823 7520 129435 130242 127486 128324 50671 51205 42910 43620 200257 200990 209364 210023 100763 101497 96053 97000 302620 303289 306725 307333 160624 161274 169748 170404 471504 472069 463430 463980 
10 320 75554 76129 74047 74716 9406 9944 7596 8088 130286 130737 128370 129063 51249 51908 43669 44374 201039 201690 210070 210577 101547 102146 97044 97675 303333 303815 307377 308082 161318 161904 170448 171067 472114 472373 464024 464284 
11 352 76183 77087 74766 75495 9992 10713 8138 8820 130796 131551 129124 129899 51953 52471 44419 44953 201744 202794 210622 211341 102193 102878 97722 98403 303861 304545 308134 308935 161948 162841 171112 171731 472417 472947 464329 464993 
12 384 77188 77688 75582 76147 10812 11466 8893 9391 131638 132315 129995 130649 52561 53244 45026 45588 202916 203539 211436 212065 102952 103469 98486 99179 304632 305168 309035 309771 162926 163328 171808 172527 473020 473276 465071 465650 
13 416 77747 78556 76201 77088 11516 12246 9443 10123 132363 133050 130700 131522 53288 53810 45634 46323 203595 204347 212127 212843 103517 104226 99229 99923 305214 305902 309825 310459 163373 164064 172574 173150 473320 473845 465699 466232 
14 448 78611 79192 77151 77586 12290 12721 10178 10743 133100 133619 131571 132314 53856 54483 46369 47003 204397 205089 212897 213565 104278 104941 99970 100683 305948 306577 310517 311208 164109 164730 173197 173880 473889 474206 466276 466758 
15 480 79246 80009 77633 78363 12773 13494 10799 11462 133677 134399 132359 133049 54534 55162 47047 47813 205135 205897 213609 214349 104993 105743 100737 101481 306642 307328 311280 311958 164774 165438 173930 174452 474250 474774 466802 467427 
16 512 80107 80583 78443 78957 13579 14157 11543 12255 134479 135252 133139 133794 55247 55887 47889 48702 205993 206456 214424 214994 105822 106498 101564 102146 307423 308082 312042 312549 165511 165907 174527 175249 474848 475101 467500 467899 
17 544 80641 81361 79002 79725 14204 14920 12306 12954 135301 136039 133847 134552 55938 56629 48747 49262 206513 207278 215045 215747 106544 107232 102191 102877 308131 308930 312594 313101 165952 166612 175298 175821 475145 475676 467945 468811 
18 576 81426 82105 79773 80390 14967 15616 13001 13557 136103 136614 134601 135320 56686 57178 49314 49854 207330 208039 215794 216482 107276 107955 102921 103418 308979 309771 313148 313904 166656 167306 175870 176568 475720 475973 468859 469117 
19 608 82153 82885 80435 81144 15671 16381 13611 14285 136672 137619 135374 136086 57223 57746 49905 50443 208083 208625 216531 217259 108015 108750 103469 104212 309818 310515 313950 314644 167350 168013 176612 177240 476017 476807 469162 469717 
20 640 82975 83718 81229 81750 16480 17138 14373 14933 137707 138638 136171 136846 57829 58471 50516 51095 208701 209461 217337 217963 108838 109437 104294 104940 310617 311265 314737 315422 168086 168951 177316 178017 476884 477138 469798 470275 
21 672 83773 84496 81795 82505 17182 17921 14984 15661 138686 139438 136894 137653 58518 59032 51143 51906 209508 210248 218019 218705 109486 110223 104991 105740 311316 312004 315466 316037 168996 169650 178063 178700 477183 477842 470319 471010 
22 704 84549 85113 82549 83198 17970 18444 15717 16398 139483 139963 137703 138640 59081 59718 51963 52636 210294 211017 218754 219673 110270 111168 105785 106303 312052 312547 316082 316611 169694 170374 178747 179436 477887 478144 471059 471336 
23 736 85172 85946 83246 83963 18490 19260 16451 17134 140011 140691 138710 139447 59781 60475 52683 53269 211065 211822 219719 220521 111224 111914 106347 107031 312591 313275 316661 317342 170422 171066 179483 179990 478189 478900 471384 472068 
24 768 86034 86532 84046 84899 19355 20019 17222 17936 140776 141166 139530 140198 60564 61167 53369 54055 211896 212558 220602 221126 111991 112742 107106 107791 313372 313906 317423 318112 171139 171733 180063 180756 478978 479235 472178 472444 
25 800 86581 87320 84953 85650 20071 20791 17983 18667 141224 141881 140246 141024 61219 61920 54099 54639 212602 213281 221177 221936 112792 113628 107843 108651 313953 314639 318160 318833 171777 172524 180800 181308 479279 479906 472495 473160 
26 832 87385 87960 85701 86122 20842 21509 18724 19282 141926 142614 141078 141780 61968 62646 54686 55166 213327 213650 221994 222671 113678 114193 108697 109417 314683 315035 318882 319463 172580 173146 181352 181971 479951 480212 473208 473486 
27 864 88015 88726 86175 86880 21567 22279 19332 20015 142659 143327 141829 142549 62692 63477 55212 55888 213695 214475 222726 223430 114240 114925 109462 110220 315092 315777 319516 320243 173190 173876 182016 182523 480256 480916 473545 474208 
28 896 88819 89270 87001 87441 22365 23036 20099 20785 143410 144001 142626 143245 63594 64254 55973 56642 214548 214998 223507 224270 115016 115654 110306 111168 315867 316609 320324 321110 173949 174458 182597 183261 480994 481252 474302 474780 
29 928 89332 90052 87490 88193 23093 23813 20830 21519 144055 144770 143298 143992 64298 65003 56699 57523 215056 215751 224315 225100 115702 116386 111217 111912 316658 317342 321179 321893 174502 175248 183306 183831 481296 481957 474838 475575 
30 960 90107 90634 88239 88930 23868 24404 21579 22282 144820 145481 144057 144766 65049 65571 57582 58113 215807 216481 225144 225749 116433 117100 111956 112632 317392 318028 321944 322525 175303 175815 183875 184511 482002 482263 475621 475897 
31 992 90683 91394 88986 89723 24453 25336 22330 23038 145526 146213 144815 145480 65617 66269 58165 58808 216526 217261 225798 226461 117151 118065 112676 113374 318073 318779 322571 323247 175860 176555 184556 185079 482307 482959 475941 476805 
32 1024 91476 92047 89827 90486 25449 26124 23135 23824 146309 146949 145562 146221 66346 66851 58897 59582 217338 217962 226551 227185 118158 118753 113462 114085 318852 319461 323338 323818 176631 177249 185152 185598 483037 483294 476883 477131 
33 1056 92108 93000 90532 91275 26171 26891 23880 24740 146995 147687 146269 146946 66896 67724 59628 60394 218018 218708 227229 228074 118804 119620 114129 114854 319505 320206 323870 324603 177301 178016 185642 186275 483338 483993 477178 477841 
34 1088 93053 93697 91325 91977 26936 27606 24788 25368 147737 148334 146991 147687 67781 68276 60445 60956 218772 219678 228120 228483 119676 120304 114898 115601 320257 321101 324664 325269 178065 178701 186321 187046 484038 484298 477885 478137 
35 1120 93750 94463 92028 93002 27658 28336 25420 26113 148386 149090 147731 148388 68333 69034 61003 61691 219727 220529 228531 229221 120351 121052 115659 116347 321149 321879 325314 326014 178755 179454 187091 187802 484342 485027 478184 478897 
36 1152 94554 95192 93094 93799 28420 29087 26225 26900 149199 149832 148467 149099 69132 69616 61783 62254 220605 221124 229330 229777 121136 121642 116426 117092 321959 322521 326090 326752 179529 179997 187877 188568 485101 485356 478971 479223 
37 1184 95251 96011 93848 94569 29136 29803 26951 27678 149885 150596 149145 149821 69664 70361 62299 63112 221181 221929 229844 230609 121690 122568 117143 118057 322586 323301 326803 327462 180045 180757 188615 189140 485400 486042 479268 479905 
38 1216 96061 97005 94622 95192 29855 30368 27734 28423 150643 151170 149868 150635 70422 70998 63161 63533 221987 222667 230662 231195 122614 123198 118101 118741 323345 323817 327506 327832 180802 181309 189184 189806 486087 486347 479949 480199 
39 1248 97057 97759 95243 96009 30424 31132 28467 29190 151222 151943 150679 151505 71043 71726 63583 64260 222715 223397 231250 232016 123242 123944 118785 119606 323869 324587 327880 328537 181354 182042 189851 190501 486391 487069 480246 480915 
40 1280 97843 98413 96097 97008 31232 31981 29286 29812 152038 152589 151578 152230 71805 72517 64338 65004 223475 223994 232110 232809 124025 124673 119689 120300 324676 325268 328615 329217 182118 182727 190576 191305 487147 487404 480993 481239 
41 1312 98458 99203 97052 97747 32034 32692 29861 30692 152635 153415 152279 152946 72565 73195 65061 65575 224061 224739 232858 233552 124738 125431 120345 121047 325312 326009 329268 329927 182772 183460 191358 191880 487448 488124 481286 481956 
42 1344 99254 99937 97797 98407 32755 33298 30737 31329 153467 154158 152999 153451 73244 73760 65630 66273 224791 225497 233606 234284 125485 126055 121092 121635 326053 326753 329989 330505 183504 184022 191934 192580 488169 488429 482000 482250 
43 1376 99986 100677 98462 99167 33346 34019 31383 32118 154207 154912 153502 154216 73806 74589 66320 66822 225552 226407 234332 235022 126109 126819 121680 122347 326804 327502 330554 331223 184070 184775 192627 193242 488473 489201 482297 482958 
44 1408 100775 101495 99244 99929 34114 34776 32224 32717 154999 155707 154301 154914 74675 75363 66906 67717 226502 227157 235117 235788 126920 127425 122421 122941 327587 328302 331317 331918 184861 185539 193323 193956 489279 489534 483036 483284 
45 1440 101547 102288 99979 100697 34831 35506 32780 33498 155758 156472 154967 155659 75417 76118 67761 68271 227202 227998 235832 236542 127475 128313 122985 123670 328346 329048 331963 332589 185583 186273 194003 194530 489578 490448 483330 483992 
46 1472 102353 103183 100755 101493 35558 36145 33554 34262 156530 157299 155717 156323 76166 76588 68316 68832 228042 228476 236592 237285 128360 128819 123715 124310 329092 329575 332634 333281 186317 187045 194575 195196 490493 490753 484036 484288 
47 1504 103236 104161 101545 102285 36193 36893 34307 35025 157345 158052 156369 157060 76642 77532 68881 69559 228526 229218 237329 238030 128866 129628 124355 125043 329627 330330 333329 333858 187089 187801 195241 195773 490797 491466 484335 485007 
48 1536 104246 104938 102364 103173 36979 37668 35119 35656 158132 158638 157152 157713 77628 78178 69649 70351 229334 229774 238113 238791 129719 130368 125118 125602 330403 330907 333942 334601 187876 188572 195847 196619 491544 491802 485085 485335 
49 1568 105006 105754 103223 104160 37718 38416 35708 36400 158688 159452 157765 158432 78222 78934 70406 70916 229838 230608 238843 239491 130413 131125 125646 126329 330953 331670 334657 335197 188619 189448 196666 197199 491846 492511 485380 486041 
50 1600 105816 106501 104211 104934 38460 39087 36451 36912 159505 160140 158477 159174 78982 79578 70960 71550 230659 231199 239540 240220 131170 131842 126380 127001 331717 332385 335243 336087 189493 190022 197249 197983 492556 492817 486085 486337 
