0 0 325709349
1 42 325690213
2 42 325688876
3 67 325710677
4 83 325843948
5 82 325843167
6 143 325864999
7 64 325864247
864 156 650311363
865 183 650153945
866 114 650170564
867 145 650299422
868 221 651626775
869 210 651635283
870 180 651727067
871 242 651738000
1728 257 973876776
1729 291 973789392
1730 258 973695251
1731 315 973590167
1732 335 977099042
1733 369 977058147
1734 374 976708131
1735 329 977003665
2592 439 1297150278
2593 432 1297734032
2594 468 1297279445
2595 609 1297190202
2612 798 1301698088
2613 661 1301877635
2614 686 1301969568
2615 707 1301847596
3436 816 1620427296
3437 855 1620339308
3438 927 1620453784
3439 853 1620605580
3472 869 1626490947
3473 900 1626381137
3474 909 1626231008
3475 864 1626390539
4300 1201 1942452897
4301 1130 1942600470
4302 981 1942432326
4303 1123 1942343949
4352 1235 1950017120
4353 998 1950151944
4354 1143 1950270114
4355 1243 1950162617
5508 325711728 2264394832
5509 325711782 2264278619
5510 325711781 2264414548
5511 325711790 2264547275
5644 325866019 2273645810
5645 325866023 2273583741
5646 325866048 2273404279
5647 325866029 2273577719
6276 650312392 2594485634
6277 650312394 2594682269
6278 650312386 2594513993
6279 650312397 2594435281
6536 651738996 2604778122
6537 651739023 2604901479
6538 651739024 2604998369
6539 651739009 2604914025
7108 973877799 2837514907
7109 973877815 2837458867
7110 973877807 2837508007
7111 973877805 2837587044
