0 0 0 0 67410 0.486100
0 0 1 0 67410 0.486100
0 0 2 0 67410 0.486100
0 0 3 0 67412 0.486086
0 1 0 3 67717 0.483918
0 1 1 2 67717 0.483911
0 1 2 2 67717 0.483911
0 1 3 2 67717 0.483911
0 2 0 76 69046 0.475105
0 2 1 76 69046 0.475105
0 2 2 76 69046 0.475105
0 2 3 76 69053 0.475057
0 3 0 248 68732 0.478477
0 3 1 250 68732 0.478491
0 3 2 249 68734 0.478470
0 3 3 249 68734 0.478470
0 4 0 288 69755 0.471706
0 4 1 289 69755 0.471713
0 4 2 285 69755 0.471686
0 4 3 288 69755 0.471706
0 5 0 237 72412 0.454008
0 5 1 247 72412 0.454071
0 5 2 230 72412 0.453964
0 5 3 234 72412 0.453989
0 6 0 546 78045 0.422818
0 6 1 364 78045 0.421828
0 6 2 357 78045 0.421790
0 6 3 363 78045 0.421822
0 7 0 611 87100 0.378869
0 7 1 476 87100 0.378279
0 7 2 478 87100 0.378287
0 7 3 565 87100 0.378668
