0 0 14 422 0 399 2 400 4 403 6 404 
1 32 466 865 443 838 445 840 447 841 449 842 
2 64 909 1313 882 1279 884 1280 886 1283 888 1284 
3 96 1356 1757 1322 1716 1324 1717 1326 1720 1328 1721 
4 128 1820 2226 1779 2179 1781 2180 1783 2184 1787 2185 
5 160 2273 2675 2223 2621 2225 2622 2228 2630 2230 2631 
6 192 2722 3127 2665 3061 2667 3063 2674 3075 2677 3088 
7 224 3172 3577 3104 3500 3106 3501 3118 3520 3131 3537 
8 256 3640 4050 3563 3964 3565 3965 3583 3989 3602 4009 
9 288 4096 4496 4008 4405 4010 4406 4033 4432 4054 4458 
10 320 4542 4944 4449 4843 4451 4844 4476 4876 4502 4905 
11 352 4989 5392 4886 5281 4888 5282 4919 5319 4948 5351 
12 384 5455 5863 5344 5746 5346 5748 5382 5790 5415 5823 
13 416 5909 6309 5790 6187 5792 6188 5834 6235 5867 6272 
14 448 6353 6753 6231 6625 6233 6626 6279 6678 6318 6720 
15 480 6796 7196 6668 7063 6670 7064 6721 7122 6763 7163 
16 512 7259 7666 7126 7527 7128 7528 7185 7592 7226 7633 
17 544 7710 8110 7571 7967 7573 7968 7636 8038 7677 8078 
18 576 8154 8556 8011 8405 8013 8406 8082 8483 8122 8524 
19 608 8599 9001 8448 8843 8450 8844 8526 8928 8567 8969 
20 640 9064 9473 8906 9307 8908 9308 8991 9399 9032 9441 
21 672 9517 9919 9351 9745 9353 9746 9443 9844 9485 9886 
22 704 9963 10365 9789 10184 9791 10185 9888 10289 9930 10332 
23 736 10408 10808 10227 10623 10229 10624 10332 10734 10375 10775 
24 768 10871 11277 10686 11086 10688 11087 10797 11203 10838 11243 
25 800 11321 11719 11130 11526 11132 11527 11247 11647 11288 11687 
26 832 11763 12165 11570 11965 11572 11966 11691 12093 11731 12133 
27 864 12208 12610 12008 12402 12010 12403 12136 12538 12176 12577 
28 896 12673 13078 12465 12865 12467 12866 12601 13006 12640 13046 
29 928 13122 13524 12909 13304 12911 13306 13050 13452 13090 13492 
30 960 13568 13970 13348 13742 13350 13743 13496 13898 13536 13937 
31 992 14013 14414 13785 14178 13787 14179 13941 14341 13980 14381 
32 1024 14477 14882 14241 14642 14243 14643 14404 14809 14444 14849 
33 1056 14926 15324 14686 15081 14688 15082 14853 15252 14893 15292 
34 1088 15368 15769 15125 15518 15127 15519 15296 15697 15336 15737 
35 1120 15812 16210 15561 15955 15563 15956 15740 16137 15780 16178 
36 1152 16273 16679 16018 16418 16020 16419 16200 16604 16241 16646 
37 1184 16723 17121 16462 16857 16464 16858 16648 17048 16690 17089 
38 1216 17165 17565 16901 17295 16903 17296 17092 17492 17133 17533 
39 1248 17608 18007 17338 17731 17340 17732 17535 17935 17576 17976 
40 1280 18070 18477 17794 18192 17796 18193 17998 18404 18039 18446 
41 1312 18521 18920 18236 18631 18238 18632 18448 18847 18490 18889 
42 1344 18964 19361 18675 19069 18677 19070 18891 19289 18933 19331 
43 1376 19404 19803 19112 19506 19114 19507 19332 19732 19374 19773 
44 1408 19866 20271 19569 19969 19571 19970 19795 20201 19836 20242 
45 1440 20315 20715 20013 20405 20015 20406 20245 20646 20286 20687 
46 1472 20759 21157 20449 20844 20451 20845 20690 21088 20731 21129 
47 1504 21200 21598 20887 21282 20889 21283 21131 21530 21172 21570 
48 1536 21663 22069 21345 21745 21347 21746 21593 22000 21633 22039 
49 1568 22113 22513 21789 22182 21791 22183 22044 22445 22083 22484 
50 1600 22557 22957 22226 22618 22228 22619 22489 22890 22528 22929 
51 1632 23000 23401 22661 23054 22663 23055 22933 23334 22972 23373 
52 1664 23466 23872 23117 23518 23119 23519 23397 23801 23436 23841 
53 1696 23916 24315 23562 23957 23564 23958 23845 24243 23885 24284 
54 1728 24359 24759 24001 24395 24003 24396 24287 24688 24328 24728 
55 1760 24802 25203 24438 24831 24440 24832 24731 25132 24771 25172 
56 1792 25266 25672 24894 25294 24896 25295 25195 25600 25235 25640 
57 1824 25716 26115 25338 25732 25340 25733 25644 26045 25684 26084 
58 1856 26159 26559 25776 26169 25778 26170 26089 26489 26128 26529 
59 1888 26602 27003 26212 26605 26214 26606 26532 26932 26572 26973 
60 1920 27066 27472 26668 27069 26670 27070 26995 27400 27036 27441 
61 1952 27516 27917 27113 27505 27115 27507 27444 27844 27485 27886 
62 1984 27961 28361 27549 27941 27551 27942 27888 28289 27930 28330 
63 2016 28404 28804 27984 28377 27986 28378 28332 28731 28373 28773 
64 2048 28867 29255 28440 28829 28442 28831 28794 29188 28836 29231 
65 2080 29300 29682 28873 29254 28875 29263 29232 29621 29275 29664 
66 2112 29727 30109 29298 29681 29307 29695 29665 30054 29708 30097 
67 2144 30153 30540 29724 30108 29738 30128 30097 30486 30140 30528 
68 2176 30603 30992 30171 30565 30191 30586 30549 30942 30591 30985 
69 2208 31037 31426 30609 30991 30630 31017 30986 31375 31031 31414 
70 2240 31470 31860 31035 31415 31061 31447 31419 31807 31458 31841 
71 2272 31903 32293 31459 31842 31490 31879 31850 32239 31884 32274 
72 2304 32356 32749 31906 32299 31942 32336 32302 32694 32337 32724 
73 2336 32793 33179 32343 32721 32380 32768 32738 33124 32769 33148 
74 2368 33223 33609 32765 33147 32812 33197 33168 33554 33193 33572 
75 2400 33652 34043 33190 33569 33240 33624 33597 33984 33615 34002 
76 2432 34106 34501 33632 34022 33687 34080 34047 34440 34066 34453 
77 2464 34547 34935 34066 34450 34124 34511 34484 34870 34497 34879 
78 2496 34979 35365 34494 34878 34555 34943 34914 35299 34924 35311 
79 2528 35408 35793 34921 35303 34986 35366 35342 35728 35354 35739 
80 2560 35859 36250 35366 35760 35432 35825 35791 36185 35802 36195 
81 2592 36294 36676 35804 36186 35869 36252 36229 36611 36239 36627 
82 2624 36722 37104 36231 36612 36296 36677 36655 37037 36671 37059 
83 2656 37153 37543 36656 37038 36721 37102 37080 37469 37102 37490 
84 2688 37609 37947 37102 37499 37169 37563 37532 37941 37555 37943 
85 2720 37993 38392 37543 37942 37607 37944 37985 38222 37989 38388 
86 2752 38436 38679 37987 38384 37991 38385 38266 38511 38432 38673 
87 2784 38722 38967 38427 38664 38429 38669 38554 38795 38718 38963 
88 2816 39031 39278 38727 39131 38732 39132 38858 39136 39036 39283 
89 2848 39323 39567 39175 39409 39177 39414 39180 39420 39327 39571 
90 2880 39611 39856 39453 39852 39458 39853 39464 39855 39615 39860 
91 2912 39901 40141 39895 40129 39897 40135 39899 40136 39905 40148 
92 2944 40208 40600 40192 40595 40198 40597 40200 40599 40215 40604 
93 2976 40645 40886 40639 40875 40641 40880 40643 40881 40649 40892 
94 3008 40930 41319 40919 41314 40924 41316 40926 41318 40936 41323 
95 3040 41363 41604 41357 41593 41359 41598 41361 41599 41367 41611 
96 3072 41671 42070 41656 42067 41661 42068 41663 42069 41678 42074 
97 3104 42117 42357 42111 42350 42113 42351 42115 42356 42121 42368 
98 3136 42402 42797 42394 42794 42396 42795 42400 42796 42413 42801 
99 3168 42843 43083 42837 43076 42839 43077 42841 43082 42847 43094 
100 3200 43148 43551 43139 43548 43141 43549 43145 43550 43157 43555 
101 3232 43598 43838 43592 43831 43594 43832 43596 43837 43602 43849 
102 3264 43883 44278 43875 44275 43877 44276 43881 44277 43894 44282 
103 3296 44324 44564 44318 44557 44320 44558 44322 44563 44328 44575 
104 3328 44629 45030 44620 45027 44622 45028 44626 45029 44638 45034 
105 3360 45077 45315 45071 45309 45073 45310 45075 45314 45081 45327 
106 3392 45360 45758 45353 45755 45355 45756 45358 45757 45371 45762 
107 3424 45804 46043 45798 46036 45800 46037 45802 46042 45808 46054 
