0 0 41307 41580 39082 39515 634 904 0 272 44073 44505 43412 43676 
1 32 41626 42098 39568 40030 950 1409 318 778 44552 44989 43722 44179 
2 64 42144 42421 40077 40352 1455 1761 824 1255 45035 45297 44225 44508 
3 96 42467 42934 40403 40858 1808 2267 1301 1760 45343 45792 44556 45023 
4 128 43024 43371 40945 41382 2336 2775 1830 2268 45861 46152 45092 45516 
5 160 43418 43882 41429 41879 2821 3283 2315 2767 46200 46665 45563 46146 
6 192 43928 44201 41925 42201 3329 3858 2813 3084 46713 47159 46192 46459 
7 224 44248 44720 42251 42687 3904 4366 3130 3598 47206 47660 46505 46972 
8 256 44789 45062 42769 43050 4436 4775 3669 3943 47729 48002 47041 47465 
9 288 45108 45568 43096 43536 4821 5292 3989 4449 48048 48520 47512 47982 
10 320 45614 46148 43582 44019 5338 5607 4495 4776 48567 49006 48028 48292 
11 352 46196 46661 44065 44504 5653 6129 4823 5294 49053 49510 48338 48802 
12 384 46730 47163 44577 45027 6198 6467 5364 5633 49582 49851 48871 49293 
13 416 47210 47680 45074 45512 6513 6975 5679 6141 49898 50349 49340 49799 
14 448 47726 47998 45559 45821 7021 7301 6187 6452 50396 50820 49847 50111 
15 480 48044 48516 45867 46317 7347 7808 6498 6954 50868 51352 50157 50616 
16 512 48587 49010 46386 46665 7879 8150 7023 7303 51421 51683 50685 51108 
17 544 49057 49522 46711 47158 8196 8663 7349 7809 51731 52231 51155 51615 
18 576 49568 49838 47204 47479 8709 8996 7856 8128 52278 52709 51661 51927 
19 608 49884 50345 47526 47986 9043 9503 8174 8636 52757 53218 51973 52434 
20 640 50414 50824 48057 48518 9572 9844 8705 8995 53288 53550 52503 52940 
21 672 50872 51356 48564 49005 9890 10356 9041 9492 53598 54056 52987 53451 
22 704 51403 51673 49051 49325 10402 10672 9538 9810 54103 54576 53497 53764 
23 736 51719 52227 49371 49808 10718 11195 9856 10317 54623 55090 53810 54275 
24 768 52296 52713 49877 50327 11265 11535 10386 10655 55160 55434 54344 54788 
25 800 52761 53224 50374 50818 11581 12045 10701 11194 55482 55942 54835 55300 
26 832 53270 53546 50864 51126 12091 12362 11240 11509 55988 56255 55346 55610 
27 864 53594 54052 51172 51619 12408 12873 11555 12013 56302 56750 55656 56123 
28 896 54121 54580 51690 52148 12944 13213 12083 12352 56819 57144 56192 56632 
29 928 54627 55094 52195 52707 13259 13725 12398 12857 57193 57651 56679 57141 
30 960 55142 55430 52753 53016 13771 14040 12903 13172 57697 57965 57187 57452 
31 992 55478 55937 53062 53544 14086 14533 13218 13669 58011 58469 57498 57952 
32 1024 56006 56468 53613 54054 14603 14876 13738 14009 58541 58975 58021 58470 
33 1056 56515 56966 54100 54575 14922 15369 14055 14507 59024 59487 58518 58972 
34 1088 57012 57304 54621 54889 15415 15686 14553 14826 59534 59813 59018 59281 
35 1120 57351 57805 54935 55428 15732 16177 14872 15325 59859 60320 59327 59776 
36 1152 57874 58330 55497 55943 16247 16519 15394 15664 60389 60818 59845 60310 
37 1184 58377 58894 55990 56467 16565 17008 15710 16160 60866 61328 60357 60816 
38 1216 58940 59218 56513 56779 17054 17325 16206 16497 61375 61656 60862 61126 
39 1248 59264 59717 56825 57303 17371 17825 16543 17000 61702 62150 61172 61625 
40 1280 59786 60055 57372 57806 17894 18169 17069 17347 62219 62662 61694 62146 
41 1312 60101 60555 57853 58329 18215 18665 17393 17848 62710 63165 62193 62660 
42 1344 60601 60894 58375 58644 18711 18994 17894 18174 63212 63483 62706 62977 
43 1376 60940 61389 58690 59170 19040 19492 18220 18679 63529 63992 63023 63479 
44 1408 61459 61918 59240 59515 19562 19844 18749 19029 64064 64499 63548 63993 
45 1440 61965 62405 59561 60043 19890 20343 19075 19531 64547 65000 64041 64497 
46 1472 62451 62754 60089 60363 20389 20672 19577 19856 65047 65318 64543 64816 
47 1504 62801 63268 60410 60892 20718 21168 19902 20351 65364 65878 64862 65309 
48 1536 63339 63790 60961 61390 21238 21510 20420 20692 65950 66384 65378 65879 
49 1568 63838 64291 61437 61917 21556 22006 20738 21202 66432 66888 65927 66382 
50 1600 64337 64620 61963 62228 22052 22325 21248 21518 66935 67210 66428 66889 
