0 0 55588 56012 52231 52645 0 563 46 572 88529 88813 82995 83326 16653 17096 16997 17416 124677 125057 130215 130544 36655 36927 39243 39716 176575 177014 174757 175029 
1 32 56064 56599 52700 53198 611 1092 618 1120 88863 89390 83375 83881 17142 17608 17470 17964 125103 125574 130609 131054 36973 37448 39763 40218 177061 177538 175078 175544 
2 64 56653 56948 53254 53715 1155 1571 1179 1651 89441 89743 83929 84378 17656 17975 18010 18434 125623 125919 131102 131617 37494 37933 40264 40687 177585 177854 175590 175860 
3 96 56998 57470 53764 54219 1625 2109 1704 2177 89790 90272 84424 84877 18024 18506 18481 18935 125966 126419 131669 132148 37979 38509 40734 41186 177901 178378 175906 176367 
4 128 57566 58037 54307 54742 2198 2494 2255 2550 90351 90777 84976 85256 18589 18950 19012 19457 126490 126933 132225 132685 38579 38850 41255 41694 178448 178717 176437 176711 
5 160 58109 58589 54796 55264 2569 3027 2609 3145 90824 91391 85312 85780 18998 19452 19503 19956 126982 127470 132731 133171 38896 39372 41740 42197 178763 179266 176757 177221 
6 192 58647 59176 55325 55634 3078 3424 3198 3596 91460 91766 85836 86113 19498 19880 20004 20399 127518 127869 133217 133640 39418 39870 42243 42524 179312 179626 177267 177550 
7 224 59238 59765 55691 56177 3477 3957 3649 4125 91817 92368 86173 86635 19928 20391 20446 20929 127915 128377 133691 134171 39916 40393 42570 43020 179672 180154 177600 178069 
8 256 59862 60334 56264 56650 4038 4519 4212 4694 92448 92731 86735 87068 20469 20931 21004 21473 128455 128800 134248 134724 40462 40749 43090 43526 180225 180499 178142 178588 
9 288 60381 60906 56701 57166 4574 5040 4740 5217 92784 93277 87139 87623 20977 21469 21536 21983 128850 129485 134771 135215 40795 41281 43572 44023 180546 181064 178644 179135 
10 320 60953 61233 57224 57708 5086 5497 5268 5595 93327 93607 87672 88039 21515 21796 22034 22430 129535 130007 135268 135544 41327 41758 44069 44402 181114 181581 179182 179651 
11 352 61292 61772 57757 58242 5544 6087 5644 6112 93665 94113 88089 88595 21842 22299 22481 23020 130064 130548 135590 136059 41805 42285 44448 44894 181630 182121 179739 180244 
12 384 61851 62201 58330 58745 6174 6482 6195 6488 94206 94543 88676 88948 22374 22662 23097 23543 130629 131057 136129 136403 42355 42796 44968 45356 182190 182533 180372 180723 
13 416 62258 62761 58803 59258 6535 7000 6545 7029 94596 95126 89016 89491 22722 23182 23590 24028 131104 131620 136450 136914 42842 43324 45402 45851 182579 183076 180821 181487 
14 448 62811 63283 59334 59781 7047 7516 7075 7519 95198 95479 89555 89841 23238 23694 24080 24584 131679 132153 136960 137296 43370 43767 45897 46394 183122 183610 181544 181917 
15 480 63338 63845 59837 60332 7564 8040 7572 8046 95536 96010 89889 90360 23741 24218 24635 25100 132201 132689 137345 137828 43813 44289 46442 46896 183656 184227 182007 182650 
16 512 63941 64370 60424 60923 8135 8571 8134 8570 96090 96383 90446 90785 24308 24727 25184 25601 132766 133202 137907 138185 44360 44811 46969 47434 184314 184612 182737 183175 
