0 0 1780 2258 3686 4191 0 580 2096 2412 35037 35500 34671 35163 32840 33363 34296 34751 78494 79006 76135 76606 75562 76066 75795 76250 130109 130644 134266 134725 132980 133325 131494 132022 805521 805790 807348 807619 806251 806523 808613 809063 
1 32 2309 2799 4250 4709 634 1152 2465 2946 35546 36006 35215 35665 33419 33912 34798 35285 79053 79532 76660 77127 76117 76597 76307 76800 130690 131168 134771 135345 133371 133817 132071 132532 805836 806294 807665 808148 806569 807015 809111 809581 
2 64 2852 3334 4764 5145 1209 1709 3002 3482 36063 36479 35711 36161 33959 34427 35334 35689 79578 79872 77173 77567 76643 77018 76847 77304 131214 131627 135391 135804 133863 134210 132578 132936 806340 806609 808194 808560 807061 807334 809627 809893 
3 96 3385 3920 5198 5733 1775 2253 3530 4012 36530 37042 36230 36714 34480 34994 35740 36225 79928 80369 77614 78069 77065 77549 77350 77874 131673 132158 135850 136329 134258 134733 132982 133439 806655 807113 808607 809062 807380 807873 809939 810437 
4 128 4017 4525 5829 6170 2349 2811 4123 4531 37116 37543 36803 37333 35091 35617 36311 36714 80450 80873 78144 78631 77644 78081 77943 78273 132227 132542 136403 136843 134821 135354 133510 133979 807182 807450 809134 809585 807943 808214 810506 810947 
5 160 4582 5122 6225 6788 2859 3366 4592 5125 37606 38138 37382 37834 35669 36155 36774 37315 80920 81395 78680 79163 78128 78592 78324 78800 132589 133109 136912 137535 135406 135946 134025 134488 807496 808093 809633 810090 808260 808732 810993 811467 
6 192 5176 5644 6841 7407 3424 3922 5174 5642 38189 38612 37880 38378 36210 36710 37365 37793 81441 81898 79210 79580 78639 79015 78860 79364 133156 133626 137581 138061 135992 136598 134534 134942 808139 808559 810136 810440 808778 809064 811513 811780 
7 224 5698 6159 7460 7911 3976 4509 5690 6164 38662 39168 38433 38895 36759 37238 37850 38352 81946 82398 79629 80146 79067 79567 79410 79867 133675 134188 138110 138562 136653 137129 135001 135496 808605 809061 810487 810945 809113 809582 811826 812333 
8 256 6240 6781 8002 8459 4622 5133 6277 6786 39246 39704 38978 39458 37329 37793 38461 38992 82476 82832 80227 80720 79638 80065 79946 80371 134260 134721 138646 139220 137215 137618 135593 136134 809132 809584 811014 811471 809652 810091 812402 812846 
9 288 6837 7400 8513 9055 5196 5684 6837 7382 39763 40264 39511 39987 37842 38351 39042 39543 82878 83357 80767 81215 80126 80646 80417 80872 134767 135253 139269 139709 137664 138179 136185 136781 809631 810087 811519 811978 810138 810589 812892 813371 
10 320 7455 7918 9109 9585 5738 6166 7432 7771 40320 40692 40044 40535 38402 38883 39589 39984 83406 83983 81262 81605 80699 81075 80921 81396 135381 135953 139756 140145 138226 138819 136837 137464 810133 810438 812024 812335 810635 810949 813417 813682 
