0 0 52727 53181 52115 52656 49588 49868 0 431 79555 79968 84364 84821 84361 84851 11801 12120 126673 127150 123766 124214 122357 122935 40434 40708 173638 174095 174491 174966 177017 177451 
1 32 53250 53738 52709 53172 49932 50432 483 1000 80039 80543 84867 85327 84902 85367 12166 12613 127197 127658 124261 124731 122982 123452 40754 41212 174143 174621 175013 175534 177498 177941 
2 64 53791 54077 53237 53721 50480 51051 1047 1473 80599 81077 85383 85866 85424 85865 12659 13092 127704 128018 124777 125234 123498 123900 41258 41618 174669 175040 175581 175845 177989 178440 
3 96 54134 54612 53790 54258 51097 51597 1519 1982 81128 81593 85927 86377 85911 86369 13143 13604 128073 128544 125295 125781 123952 124427 41664 42146 175087 175547 175892 176358 178488 178940 
4 128 54707 55152 54336 54818 51680 52154 2067 2387 81690 82119 86468 86909 86454 86913 13683 14132 128631 129102 125865 126387 124519 124899 42215 42493 175623 176069 176427 176899 179031 179493 
5 160 55203 55695 54883 55358 52214 52703 2434 2958 82171 82642 86970 87436 86969 87432 14178 14644 129149 129607 126434 126911 124945 125414 42539 42985 176119 176573 176946 177404 179541 180106 
6 192 55747 56062 55414 55881 52761 53180 3012 3414 82693 83097 87488 87942 87489 87947 14690 15164 129653 130022 126962 127424 125461 125786 43031 43414 176619 176969 177452 177922 180156 180625 
7 224 56128 56649 55931 56392 53231 53722 3466 3951 83145 83625 87993 88454 88005 88461 15210 15666 130070 130535 127470 127947 125836 126381 43460 43953 177018 177466 177969 178436 180672 181277 
8 256 56730 57260 56474 56979 53811 54260 4045 4633 83709 84311 88528 88838 88549 89009 15752 16208 130621 131098 128023 128459 126465 126910 44032 44331 177535 178019 178509 178940 181384 181710 
9 288 57329 57859 57038 57557 54325 54807 4679 5142 84362 84846 88887 89352 89069 89521 16254 16696 131146 131608 128507 128979 126956 127425 44378 44857 178066 178513 178986 179487 181760 182290 
10 320 57926 58536 57612 57889 54875 55325 5191 5530 84892 85323 89406 89873 89568 89892 16742 17012 131654 131926 129032 129495 127490 127944 44907 45473 178559 178942 179533 179864 182336 182799 
11 352 58585 59069 57947 58545 55384 55871 5580 6120 85383 85865 89919 90377 89938 90454 17064 17542 131983 132445 129542 130017 127990 128459 45520 46000 178990 179488 179910 180372 182881 183425 
