0 0 1036 1494 4 276 3932 4204 0 268 12380 12661 13074 13473 15605 15929 11723 12048 
1 32 1540 2012 329 795 4250 4717 320 791 12707 13163 13520 13956 15978 16455 12094 12535 
2 64 2075 2369 841 1115 4763 5234 837 1109 13209 13491 14002 14276 16501 16772 12581 12989 
3 96 2415 2947 1167 1637 5280 5741 1159 1635 13537 13986 14322 14764 16819 17293 13035 13472 
4 128 3026 3467 1726 2078 5822 6143 1715 2076 14056 14477 14833 15265 17362 17855 13543 13988 
5 160 3513 4003 2125 2579 6190 6663 2123 2578 14524 14977 15313 15766 17901 18382 14035 14476 
6 192 4049 4323 2626 2951 6709 6985 2624 2950 15023 15365 15813 16085 18428 18697 14522 14874 
7 224 4371 4838 2998 3459 7031 7513 2998 3456 15414 15926 16131 16576 18743 19219 14920 15362 
8 256 4923 5359 3534 4009 7590 7866 3543 4012 15997 16456 16648 17115 19288 19724 15431 15927 
9 288 5407 5867 4055 4498 7922 8471 4058 4526 16503 16981 17163 17606 19773 20249 15976 16415 
10 320 5913 6187 4545 4840 8522 8799 4573 4846 17027 17297 17653 17935 20295 20565 16461 16769 
11 352 6235 6706 4892 5359 8846 9312 4899 5359 17345 17852 17983 18447 20611 21086 16816 17254 
12 384 6779 7067 5457 5877 9385 9655 5453 5876 17922 18383 18519 18952 21155 21431 17323 17609 
13 416 7115 7589 5925 6380 9702 10168 5923 6379 18430 18888 18999 19436 21477 21952 17655 18103 
14 448 7641 7923 6427 6806 10218 10494 6425 6804 18934 19221 19482 19768 21998 22323 18149 18450 
15 480 7970 8483 6852 7332 10550 11186 6850 7330 19267 19723 19815 20252 22370 22845 18498 18950 
16 512 8560 8830 7415 7748 11265 11673 7413 7747 19794 20250 20322 20751 22915 23352 19020 19462 
17 544 8877 9420 7795 8242 11725 12186 7799 8259 20297 20750 20798 21236 23398 23936 19508 19951 
18 576 9466 9739 8288 8566 12232 12538 8305 8576 20796 21237 21282 21553 23982 24332 19997 20286 
19 608 9791 10271 8618 9083 12585 13046 8627 9081 21284 21736 21599 22040 24379 24859 20333 20796 
20 640 10359 10992 9159 9442 13127 13476 9155 9439 21805 22275 22109 22382 24928 25364 20865 21334 
21 672 11038 11507 9488 9939 13523 13983 9485 9939 22322 22768 22428 22869 25410 25890 21381 21820 
22 704 11553 11856 9991 10337 14029 14294 9992 10338 22814 23098 22915 23349 25936 26257 21866 22277 
23 736 11902 12362 10383 11002 14343 14865 10385 11001 23144 23595 23397 23920 26304 26780 22324 22769 
24 768 12434 12902 11082 11511 14947 15364 11079 11508 23664 23938 23989 24432 26849 27292 22839 23308 
25 800 12948 13408 11557 12049 15412 15925 11555 12044 23986 24431 24479 24918 27339 27822 23355 23826 
26 832 13454 13720 12097 12541 15972 16237 12090 12372 24477 24861 24964 25362 27868 28141 23872 24146 
27 864 13766 14227 12589 13044 16284 16768 12418 12900 24907 25347 25408 25848 28189 28666 24192 24645 
28 896 14298 14731 13115 13477 16843 17297 12969 13410 25416 25891 25917 26254 28744 29180 24715 25170 
29 928 14777 15263 13524 13984 17344 17851 13456 13915 25938 26378 26301 26740 29227 29703 25217 25664 
30 960 15309 15579 14031 14296 17897 18166 13961 14231 26424 26782 26786 27068 29749 30022 25710 26008 
31 992 15625 16079 14342 14864 18212 18675 14277 14729 26828 27287 27114 27595 30068 30521 26056 26532 
32 1024 16148 16577 14933 15363 18746 19223 14798 15264 27356 27823 27664 28092 30594 31034 26601 27066 
33 1056 16625 17113 15410 15924 19270 19713 15311 15765 27870 28332 28139 28616 31080 31525 27112 27585 
34 1088 17159 17432 15970 16236 19759 20031 15811 16081 28378 28665 28662 28963 31571 31859 27631 27902 
35 1120 17478 17933 16282 16766 20077 20526 16127 16575 28712 29179 29009 29496 31907 32452 27949 28433 
36 1152 18004 18448 16837 17294 20595 20868 16646 17114 29251 29705 29566 29996 32523 32990 28502 28960 
37 1184 18496 18949 17341 17811 20914 21382 17161 17605 29751 30216 30043 30515 33038 33472 29007 29495 
