0 0 69083 69542 66931 67229 69072 69532 0 328 92695 92975 88807 89187 87391 87670 7844 8185 116644 117085 113444 113775 111474 111941 
1 32 69592 70286 67284 67756 69578 70058 376 833 93022 93497 89239 89770 87720 88227 8231 8686 117132 117587 113821 114259 111988 112433 
2 64 70340 70681 67802 68087 70111 70485 879 1151 93546 94007 89840 90281 88277 88682 8732 9092 117633 118076 114305 114600 112479 112763 
3 96 70739 71226 68138 68599 70540 71018 1203 1675 94075 94532 90329 90805 88728 89184 9138 9645 118123 118574 114647 115091 112812 113259 
4 128 71317 71721 68689 69009 71119 71493 1762 2048 94617 95069 90880 91161 89287 89769 9721 9994 118643 119131 115162 115611 113328 113777 
5 160 71782 72259 69075 69536 71547 72021 2094 2581 95116 95590 91216 91679 89815 90272 10042 10512 119179 119637 115658 116126 113823 114267 
6 192 72305 72782 69583 70189 72069 72521 2627 3085 95638 96083 91731 92195 90318 90623 10558 11035 119685 119963 116173 116593 114313 114601 
7 224 72831 73295 70237 70681 72572 73047 3140 3596 96129 96595 92250 92700 90674 91137 11081 11541 120009 120448 116639 117084 114648 115100 
8 256 73390 73841 70768 71228 73142 73538 3681 4127 96674 97133 92781 93200 91216 91682 11613 11974 120517 120795 117156 117588 115171 115614 
9 288 73888 74372 71274 71719 73584 74061 4185 4661 97180 97631 93247 93691 91728 92194 12020 12477 120843 121290 117635 118075 115663 116135 
10 320 74425 74854 71772 72223 74110 74383 4707 5096 97682 98033 93745 94212 92240 92643 12523 12951 121336 121826 118121 118575 116183 116646 
11 352 74913 75379 72287 72777 74439 74915 5152 5724 98079 98544 94258 94703 92691 93166 12997 13455 121873 122328 118622 119059 116696 117166 
12 384 75475 75918 72872 73295 74988 75384 5817 6243 98618 98952 94773 95195 93253 93695 13527 13871 122402 122854 119128 119408 117235 117680 
13 416 75976 76459 73343 73826 75447 75916 6294 6754 99012 99452 95242 95685 93745 94205 13917 14377 122900 123352 119454 119895 117730 118175 
14 448 76506 76979 73872 74336 75967 76422 6807 7082 99508 99985 95731 96102 94251 94671 14423 14699 123398 123687 119941 120308 118222 118699 
15 480 77032 77525 74388 74851 76477 76976 7128 7639 100032 100484 96156 96633 94718 95169 14745 15203 123734 124188 120354 120793 118747 119224 
16 512 77607 78043 74935 75374 77071 77532 7715 8180 100558 100834 96718 97155 95248 95686 15276 15705 124259 124704 120862 121293 119294 119649 
17 544 78090 78559 75424 75885 77579 78042 8226 8682 100891 101362 97201 97699 95740 96205 15751 16243 124752 125198 121340 121829 119697 120185 
18 576 78609 79007 75931 76393 78093 78560 8728 9088 101408 101698 97747 98190 96251 96652 16289 16564 125244 125524 121877 122330 120231 120501 
19 608 79061 79603 76447 76896 78618 79145 9134 9641 101761 102246 98243 98711 96698 97158 16610 17133 125570 126021 122376 122828 120547 120984 
20 640 79687 79970 76979 77270 79227 79645 9710 9984 102337 102737 98789 99220 97232 97693 17204 17619 126090 126559 122906 123356 121056 121388 
21 672 80016 80488 77318 77771 79700 80179 10030 10508 102785 103259 99266 99716 97739 98189 17665 18108 126606 127052 123404 123854 121436 121879 
22 704 80542 80860 77818 78220 80226 80577 10554 11031 103307 103582 99762 100029 98249 98711 18154 18523 127098 127510 123900 124193 121928 122338 
23 736 80907 81380 78273 78807 80627 81101 11077 11537 103637 104089 100084 100542 98759 99216 18569 19055 127556 128006 124243 124701 122385 122831 
24 768 81479 81892 78900 79313 81190 81638 11606 11970 104170 104459 100615 100900 99291 99719 19124 19398 128075 128532 124772 125218 122905 123354 
25 800 81938 82403 79360 79839 81685 82187 12016 12473 104514 104959 100948 101396 99765 100215 19444 19889 128579 129022 125266 125701 123400 123856 
26 832 82454 82744 79891 80347 82239 82651 12519 12947 105006 105466 101446 101733 100262 100664 19935 20375 129068 129343 125748 126026 123902 124193 
27 864 82791 83274 80393 80831 82704 83226 12993 13451 105516 105965 101783 102250 100710 101165 20421 20862 129389 129835 126073 126554 124239 124698 
28 896 83351 83740 80914 81381 83307 83741 13520 13867 106038 106441 102329 102738 101238 101514 20933 21250 129905 130175 126627 127078 124770 125220 
29 928 83787 84275 81432 81890 83798 84272 13913 14373 106495 106937 102788 103260 101563 102030 21296 21733 130221 130665 127125 127559 125268 125707 
30 960 84336 84711 81936 82404 84325 84708 14419 14690 106984 107382 103309 103755 102076 102363 21779 22050 130711 131102 127605 128007 125753 126028 
31 992 84762 85237 82459 82966 84773 85242 14736 15199 107429 107892 103806 104286 102415 102965 22096 22571 131149 131626 128054 128526 126077 126558 
32 1024 85331 85788 83039 83465 85334 85791 15269 15701 107967 108413 104360 104783 103049 103472 22640 23080 131697 132159 128596 129049 126627 127079 
33 1056 85837 86290 83516 84002 85845 86345 15747 16239 108464 109005 104831 105321 103518 103978 23126 23600 132206 132670 129096 129569 127126 127596 
34 1088 86353 86646 84049 84555 86393 86671 16285 16556 109053 109517 105367 105680 104026 104448 23648 23917 132716 132991 129616 129890 127642 128008 
35 1120 86692 87159 84610 85115 86720 87189 16603 17055 109568 110055 105731 106212 104494 104957 23963 24434 133038 133498 129936 130412 128056 128531 
36 1152 87246 87530 85197 85483 87262 87537 17125 17396 110140 110554 106288 106713 105033 105473 24503 24777 133567 133846 130481 130920 128600 129052 
37 1184 87583 88076 85534 86069 87588 88071 17442 17892 110603 111072 106762 107243 105527 105989 24823 25299 133892 134360 130967 131443 129100 129575 
38 1216 88128 88430 86115 86398 88118 88393 17938 18349 111121 111421 107289 107675 106040 106443 25345 25790 134406 134837 131489 131762 129621 129898 
39 1248 88491 88948 86452 86957 88445 88915 18395 18881 111470 111940 107723 108216 106496 106982 25836 26364 134883 135346 131808 132285 129944 130418 
