0 0 56992 57432 1811 2246 0 362 1725 2131 87917 88363 18434 18736 19140 19453 25070 25338 130088 130546 47663 47944 46638 47078 47872 48202 184012 184334 
1 32 57481 57966 2302 2817 410 872 2184 2814 88420 88881 18782 19226 19504 19955 25391 25839 130596 131087 47990 48443 47124 47606 48248 48717 184386 184885 
2 64 58021 58439 2863 3157 928 1354 2861 3144 88928 89338 19276 19731 20001 20411 25885 26252 131133 131587 48489 48764 47652 47921 48767 49216 184933 185208 
3 96 58489 59007 3204 3662 1400 1884 3199 3735 89389 89847 19777 20242 20457 20908 26302 26817 131634 132098 48810 49274 47967 48439 49262 49743 185261 185731 
4 128 59116 59603 3745 4118 1974 2251 3814 4123 89937 90377 20317 20761 20994 21483 26898 27361 132182 132675 49345 49744 48508 48775 49815 50280 185835 186117 
5 160 59652 60126 4165 4632 2302 2872 4172 4686 90430 90902 20813 21249 21535 22022 27413 27971 132727 133193 49794 50272 48821 49332 50329 50787 186165 186803 
6 192 60181 60539 4684 4974 2919 3220 4738 5181 90948 91460 21311 21725 22068 22357 28019 28284 133245 133583 50319 50782 49378 49748 50834 51286 186861 187339 
7 224 60598 61080 5026 5539 3267 3786 5230 5694 91513 91980 21773 22218 22404 22868 28333 28785 133631 134080 50828 51285 49801 50279 51334 51772 187386 187847 
8 256 61174 61630 5625 5917 3868 4147 5783 6239 92069 92493 22306 22650 22944 23322 28877 29140 134160 134635 51357 51798 50360 50798 51843 52273 187917 188360 
9 288 61678 62158 5973 6431 4209 4727 6287 6762 92545 93024 22702 23173 23369 23818 29194 29634 134687 135153 51846 52302 50845 51325 52320 52766 188409 188891 
10 320 62213 62681 6482 6936 4775 5193 6824 7112 93072 93577 23226 23697 23864 24311 29680 30064 135202 135670 52349 52769 51371 51800 52812 53078 188937 189213 
11 352 62740 63214 6983 7441 5254 5719 7166 7623 93624 94075 23748 24193 24357 24807 30110 30604 135716 136174 52816 53323 51848 52328 53124 53565 189259 189719 
12 384 63290 63679 7530 7982 5796 6252 7716 8144 94157 94610 24267 24726 24889 25248 30699 31143 136247 136699 53393 53849 52405 52834 53634 53996 189789 190232 
13 416 63732 64213 8035 8499 6307 6791 8192 8651 94659 95114 24775 25218 25299 25825 31190 31633 136745 137209 53899 54380 52881 53495 54042 54486 190279 190739 
14 448 64263 64741 8553 8994 6853 7328 8697 9017 95161 95563 25272 25580 25871 26251 31679 32143 137256 137705 54427 54707 53541 53900 54534 54929 190785 191064 
15 480 64795 65267 9041 9504 7374 7839 9064 9514 95614 96073 25627 26069 26304 26820 32189 32633 137752 138218 54753 55206 53950 54420 54979 55431 191110 191565 
16 512 65365 65835 9582 9979 7925 8443 9594 9983 96158 96606 26145 26601 26897 27355 32711 33151 138299 138712 55275 55575 54493 54928 55501 55813 191636 192080 
17 544 65892 66387 10025 10480 8491 8993 10039 10508 96673 97153 26647 27078 27401 27968 33201 33647 138761 139219 55621 56065 54977 55463 55860 56303 192127 192581 
18 576 66442 66778 10529 11015 9053 9564 10554 11019 97199 97602 27130 27491 28016 28295 33693 34051 139265 139537 56111 56470 55512 55947 56349 56631 192627 192897 
19 608 66843 67327 11063 11519 9614 10090 11069 11535 97660 98111 27543 28018 28341 28796 34101 34549 139587 140054 56516 56961 55994 56466 56677 57134 192943 193404 
20 640 67413 67812 11593 11999 10167 10516 11615 12003 98197 98661 28112 28566 28881 29174 34628 34997 140136 140565 57030 57504 56537 56976 57204 57510 193473 193909 
21 672 67863 68332 12066 12540 10566 11066 12054 12534 98708 99159 28612 29055 29220 29672 35043 35483 140612 141077 57550 58004 57023 57502 57556 58009 193956 194419 
22 704 68392 68850 12593 13021 11118 11572 12584 13019 99206 99657 29106 29412 29721 30061 35529 35963 141129 141578 58050 58432 57549 58014 58057 58434 194465 194734 
23 736 68900 69388 13067 13575 11618 12096 13068 13531 99724 100179 29469 29942 30107 30558 36009 36458 141624 142254 58482 59003 58067 58580 58486 59004 194780 195246 
24 768 69497 69784 13656 14086 12176 12539 13610 13959 100269 100612 30016 30491 30632 30981 36542 36997 142335 142624 59073 59514 58649 59074 59080 59513 195315 195745 
25 800 69836 70315 14133 14607 12589 13117 14012 14503 100664 101159 30537 30976 31027 31548 37043 37481 142678 143141 59561 60009 59121 59600 59559 59998 195794 196260 
26 832 70380 70666 14663 14951 13169 13577 14556 14948 101210 101620 31022 31497 31598 32000 37530 37883 143187 143464 60055 60401 59646 60013 60044 60402 196307 196583 
27 864 70716 71193 15003 15564 13628 14091 15002 15569 101669 102132 31549 31997 32047 32554 37930 38389 143512 143978 60447 60884 60060 60535 60449 60891 196629 197088 
28 896 71279 71754 15654 16104 14184 14615 15668 16109 102221 102665 32072 32555 32625 33067 38476 38854 144060 144378 60956 61389 60604 61081 60960 61387 197157 197590 
29 928 71805 72280 16160 16620 14667 15158 16156 16617 102712 103155 32602 33066 33121 33574 38900 39347 144425 144899 61435 61882 61128 61617 61433 61873 197639 198105 
30 960 72329 72643 16666 17098 15206 15585 16663 17099 103204 103649 33117 33383 33620 34050 39393 39675 144945 145211 61929 62352 61663 61930 61919 62349 198152 198429 
31 992 72696 73242 17150 17656 15645 16098 17155 17658 103698 104295 33430 33903 34097 34548 39727 40192 145269 145733 62400 62870 61977 62428 62396 62852 198475 198932 
32 1024 73345 73745 17734 18093 16190 16654 17758 18196 104378 104756 33977 34396 34622 34997 40278 40695 145815 146097 62941 63385 62498 62873 62925 63382 199001 199444 
33 1056 73795 74327 18150 18665 16706 17161 18250 18712 104808 105278 34442 34932 35049 35509 40741 41193 146148 146600 63434 63897 62920 63375 63429 63886 199493 199954 
34 1088 74377 74682 18711 19147 17215 17676 18773 19225 105324 105787 34978 35378 35559 35965 41239 41666 146653 147063 63943 64371 63423 63788 63932 64299 200001 200274 
