0 0 0 487 105009 0.313503
0 1 0 20 104400 0.313930
0 2 0 0 103722 0.315921
0 3 0 114 104231 0.314723
0 4 0 489 105088 0.313273
0 5 0 22 104828 0.312654
0 6 0 2 103744 0.315861
0 7 0 116 104830 0.312929
0 8 0 491 105718 0.311403
0 9 0 24 104575 0.313416
0 10 0 93 104162 0.314868
0 11 0 118 104832 0.312929
0 12 0 493 105878 0.310936
0 13 0 90 105459 0.310983
0 14 0 458 104258 0.315684
0 15 0 469 105713 0.311353
0 16 0 110923 216044 0.311717
0 17 0 110742 215732 0.312106
0 18 0 111248 216006 0.312797
0 19 0 111383 216958 0.310377
0 20 0 111781 217520 0.309895
0 21 0 111794 216840 0.311940
0 22 0 111902 216671 0.312764
0 23 0 112363 218408 0.309001
0 24 0 112365 217933 0.310397
0 25 0 112200 216951 0.312818
0 26 0 112527 217915 0.310927
0 27 0 112533 218793 0.308376
0 28 0 112820 218798 0.309196
0 29 0 112829 218795 0.309231
0 30 0 112991 219497 0.307663
0 31 0 113004 218800 0.309728
