0 0 170982147
1 36 170981135
2 31 170975208
3 77 170981253
4 160 171775184
5 130 171928159
6 132 171771178
7 16 171840235
864 183 331017362
865 212 331160859
866 165 331096296
867 228 331158508
868 282 343404646
869 216 343475777
870 324 343401913
871 262 343549402
1728 280 491978707
1729 363 492037279
1730 353 491924535
1731 342 492047027
1732 158 514697308
1733 325 514800225
1734 400 514682406
1735 336 514748166
2588 426 653038733
2589 493 653136595
2590 451 653092629
2591 455 653122537
2608 555 685088338
2609 542 685139986
2610 599 685101360
2611 550 685186477
3456 591 814884850
3457 665 814890826
3458 615 814845342
3459 653 814921766
3496 718 854789425
3497 669 854786742
3498 676 854775580
3499 699 854751419
4316 1042 977202472
4317 1079 977182839
4318 1119 977255312
4319 1141 977151906
4376 1221 1023739427
4377 1317 1023710133
4378 1301 1023730436
4379 1213 1023692361
5152 1408 1140015005
5153 1382 1139978407
5154 1304 1140028749
5155 1321 1139976833
5232 1447 1192101185
5233 1491 1192076090
5234 1515 1192112790
5235 1535 1192058328
6024 1697 1303086028
6025 1705 1303075577
6026 1609 1303105640
6027 1547 1303039044
6124 1918 1359886915
6125 1962 1359872529
6126 1930 1359878472
6127 1900 1359874874
7140 170983202 1466506060
7141 170983211 1466327939
7142 170983211 1466368940
7143 170983204 1466500135
7572 171929167 1527560818
7573 171929171 1527537701
7574 171929169 1527328271
7575 171929164 1527421664
7960 331161882 1629824304
7961 331161888 1630024678
7962 331161887 1629942905
7963 331161889 1629798444
8292 343550417 1694288597
8293 343550421 1694148232
8294 343550421 1694472906
8295 343550425 1694255275
8912 492048054 1793557314
8913 492048060 1793410142
8914 492048049 1793625314
8915 492048046 1793416965
9180 514801230 1861266930
9181 514801233 1861068411
9182 514801243 1861276477
9183 514801240 1861136945
9760 653137604 1957840460
9761 653137614 1957654354
9762 653137614 1957775926
9763 653137604 1957659192
10056 685187487 2027390537
10057 685187493 2027276433
10058 685187492 2027388607
10059 685187493 2027202422
10600 814922781 2121763725
10601 814922781 2121657350
10602 814922776 2121758471
10603 814922777 2121659100
10912 854790444 2193127630
10913 854790452 2193080976
10914 854790463 2193179022
10915 854790458 2193075576
11464 977256326 2284311190
11465 977256316 2284232905
11466 977256322 2284321080
11467 977256324 2284277190
11796 1023740456 2354944550
11797 1023740453 2354855581
11798 1023740456 2354896699
11799 1023740452 2354860211
