0 0 0 3 80 638.337662
0 0 1 3 80 638.337662
0 0 2 3 80 638.337662
0 0 3 34 80 1068.521739
0 0 4 1 78 638.337662
0 0 5 1 78 638.337662
0 0 6 1 78 638.337662
0 0 7 0 78 630.153846
0 1 0 19 118 496.484848
0 1 1 40 116 646.736842
0 1 2 66 118 945.230769
0 1 3 19 118 496.484848
0 1 4 17 116 496.484848
0 1 5 72 119 1045.787234
0 1 6 58 116 847.448276
0 1 7 17 116 496.484848
0 2 0 114 174 819.200000
0 2 1 132 184 945.230769
0 2 2 87 176 552.269663
0 2 3 88 174 571.534884
0 2 4 82 176 522.893617
0 2 5 98 181 592.192771
0 2 6 48 174 390.095238
0 2 7 48 176 384.000000
0 3 0 155 200 1092.266667
0 3 1 125 205 614.400000
0 3 2 120 200 614.400000
0 3 3 144 203 833.084746
0 3 4 141 198 862.315789
0 3 5 109 198 552.269663
0 3 6 111 198 564.965517
0 3 7 137 201 768.000000
0 4 0 195 343 332.108108
0 4 1 195 313 416.542373
0 4 2 210 402 256.000000
0 4 3 252 296 1117.090909
0 4 4 192 322 378.092308
0 4 5 192 300 455.111111
0 4 6 192 316 396.387097
0 4 7 196 294 501.551020
0 5 0 442 2121 29.274568
0 5 1 476 2116 29.970732
0 5 2 511 2116 30.624299
0 5 3 452 2116 29.538462
0 5 4 439 2100 29.591812
0 5 5 474 2100 30.228782
0 5 6 281 2100 27.021440
0 5 7 287 2100 27.110866
0 6 0 509 2114 30.624299
0 6 1 518 2114 30.796992
0 6 2 508 2150 29.934227
0 6 3 512 2116 30.643392
0 6 4 505 2168 29.556224
0 6 5 515 2173 29.645356
0 6 6 504 2114 30.529193
0 6 7 509 2114 30.624299
0 7 0 2203 2782 84.891192
0 7 1 2209 2782 85.780105
0 7 2 2213 2782 86.383128
0 7 3 2213 2782 86.383128
0 7 4 2198 2768 86.231579
0 7 5 2205 2768 87.303730
0 7 6 2209 2768 87.928444
0 7 7 2209 2768 87.928444
