0 0 14 98 0 81 2 83 4 85 6 87 
1 32 142 217 125 200 127 202 129 204 131 206 
2 64 261 336 244 319 246 321 248 323 250 325 
3 96 379 454 362 437 364 439 366 441 368 443 
4 128 518 602 500 581 502 583 504 585 506 587 
5 160 646 721 625 700 627 702 629 704 631 706 
6 192 765 840 744 819 746 821 748 823 750 825 
7 224 883 958 862 937 864 939 866 941 868 943 
8 256 1021 1103 1000 1081 1002 1083 1004 1085 1007 1088 
9 288 1147 1222 1125 1200 1127 1202 1129 1204 1132 1207 
10 320 1266 1341 1244 1319 1246 1321 1248 1323 1251 1326 
11 352 1384 1459 1362 1437 1364 1439 1366 1441 1369 1444 
12 384 1522 1604 1500 1581 1502 1583 1504 1585 1508 1589 
13 416 1648 1723 1625 1700 1627 1702 1629 1704 1633 1708 
14 448 1767 1842 1744 1819 1746 1821 1748 1823 1752 1827 
15 480 1885 1960 1862 1937 1864 1939 1866 1941 1870 1945 
16 512 2023 2105 2000 2081 2002 2083 2004 2085 2009 2090 
17 544 2149 2224 2125 2200 2127 2202 2129 2204 2134 2209 
18 576 2268 2343 2244 2319 2246 2321 2248 2323 2253 2328 
19 608 2386 2461 2362 2437 2364 2439 2366 2441 2371 2446 
20 640 2524 2606 2500 2581 2502 2583 2504 2585 2510 2591 
21 672 2650 2725 2625 2700 2627 2702 2629 2704 2635 2710 
22 704 2769 2844 2744 2819 2746 2821 2748 2823 2754 2829 
23 736 2887 2962 2862 2937 2864 2939 2866 2941 2872 2947 
24 768 3025 3108 3000 3081 3002 3083 3004 3085 3011 3092 
25 800 3152 3227 3125 3200 3127 3202 3129 3204 3136 3211 
26 832 3271 3346 3244 3319 3246 3321 3248 3323 3255 3330 
27 864 3389 3464 3362 3437 3364 3439 3366 3441 3373 3448 
28 896 3527 3609 3500 3581 3502 3583 3504 3585 3513 3594 
29 928 3653 3728 3625 3700 3627 3702 3629 3704 3638 3713 
30 960 3772 3847 3744 3819 3746 3821 3748 3823 3757 3832 
31 992 3890 3965 3862 3937 3864 3939 3866 3941 3875 3950 
32 1024 4028 4110 4000 4081 4002 4083 4004 4085 4014 4095 
33 1056 4154 4229 4125 4200 4127 4202 4129 4204 4139 4214 
34 1088 4273 4348 4244 4319 4246 4321 4248 4323 4258 4333 
35 1120 4391 4466 4362 4437 4364 4439 4366 4441 4376 4451 
36 1152 4529 4611 4500 4581 4502 4583 4504 4585 4515 4596 
