0 0 6 87 0 81 2 83 
1 32 131 206 125 200 127 202 
2 64 250 325 244 319 246 321 
3 96 368 443 362 437 364 439 
4 128 506 587 500 581 502 583 
5 160 631 706 625 700 627 702 
6 192 750 825 744 819 746 821 
7 224 868 943 862 937 864 939 
8 256 1006 1087 1000 1081 1002 1083 
9 288 1131 1206 1125 1200 1127 1202 
10 320 1250 1325 1244 1319 1246 1321 
11 352 1368 1443 1362 1437 1364 1439 
12 384 1506 1587 1500 1581 1502 1583 
13 416 1631 1706 1625 1700 1627 1702 
14 448 1750 1825 1744 1819 1746 1821 
15 480 1868 1943 1862 1937 1864 1939 
16 512 2006 2087 2000 2081 2002 2083 
17 544 2131 2206 2125 2200 2127 2202 
18 576 2250 2325 2244 2319 2246 2321 
19 608 2368 2443 2362 2437 2364 2439 
20 640 2506 2587 2500 2581 2502 2583 
21 672 2631 2706 2625 2700 2627 2702 
22 704 2750 2825 2744 2819 2746 2821 
23 736 2868 2943 2862 2937 2864 2939 
24 768 3006 3087 3000 3081 3002 3083 
25 800 3131 3206 3125 3200 3127 3202 
26 832 3250 3325 3244 3319 3246 3321 
27 864 3368 3443 3362 3437 3364 3439 
28 896 3506 3587 3500 3581 3502 3583 
29 928 3631 3706 3625 3700 3627 3702 
30 960 3750 3825 3744 3819 3746 3821 
31 992 3868 3943 3862 3937 3864 3939 
32 1024 4006 4087 4000 4081 4002 4083 
33 1056 4131 4206 4125 4200 4127 4202 
34 1088 4250 4325 4244 4319 4246 4321 
35 1120 4368 4443 4362 4437 4364 4439 
36 1152 4506 4587 4500 4581 4502 4583 
37 1184 4631 4706 4625 4700 4627 4702 
38 1216 4750 4825 4744 4819 4746 4821 
39 1248 4868 4943 4862 4937 4864 4939 
40 1280 5006 5087 5000 5081 5002 5083 
41 1312 5131 5206 5125 5200 5127 5202 
42 1344 5250 5325 5244 5319 5246 5321 
43 1376 5368 5443 5362 5437 5364 5439 
44 1408 5506 5587 5500 5581 5502 5583 
45 1440 5631 5706 5625 5700 5627 5702 
46 1472 5750 5825 5744 5819 5746 5821 
47 1504 5868 5943 5862 5937 5864 5939 
48 1536 6006 6087 6000 6081 6002 6083 
49 1568 6131 6206 6125 6200 6127 6202 
