0 0 0 291 12644 12754 1592 2087 3076 3521 33173 33656 40976 41268 32779 32869 38058 38166 66712 67064 64315 64399 68856 69309 75606 75699 120518 120829 124558 124834 121548 121885 119000 119516 625735 626009 630923 631187 636541 636813 648670 648948 
1 32 341 823 12806 12911 2147 2618 3568 4051 33715 34214 41319 41815 32915 33009 38216 38322 67128 67632 64449 64549 69361 69856 75748 75834 120884 121337 124881 125500 121931 122420 119568 120188 626055 626329 631233 631496 636859 637326 648994 649381 
2 64 876 1353 12962 13069 2666 3082 4114 4518 34272 34788 41862 42263 33075 33171 38368 38465 67679 68078 64603 64698 69904 70197 75883 75967 121388 121799 125552 126034 122468 122748 120234 120792 626375 626650 631542 631810 637372 637642 649427 649705 
3 96 1405 2065 13119 13214 3130 3660 4579 5088 34839 35323 42315 42420 33217 33712 38523 38979 68125 68623 64744 65209 70245 70802 76017 76510 121845 122328 126083 126569 122797 123259 120892 121613 626696 626970 631856 632124 637688 638166 649751 650195 
4 128 2163 2647 13294 13395 3744 4194 5183 5624 35406 35707 42501 42593 33807 34253 39077 39413 68699 69128 65301 65827 70876 71232 76583 77043 122403 122674 126642 127138 123335 123677 121692 121961 627039 627314 632193 632462 638236 638508 650265 650538 
5 160 2699 3178 13453 13570 4243 4734 5674 6198 35756 36267 42639 42728 34305 34838 39471 39952 69178 69700 65876 66422 71286 71801 77092 77597 122726 123223 127195 127695 123730 124196 122009 122493 627360 627634 632508 632777 638554 639010 650584 651032 
6 192 3241 3663 13641 13763 4787 5323 6260 6596 36321 36772 42783 42892 34897 35363 40004 40467 69749 70182 66468 66898 71847 72356 77645 78097 123270 123667 127749 128257 124245 124522 122539 122821 627680 627954 632823 633095 639056 639327 651078 651350 
7 224 3710 4196 13826 13925 5393 5890 6648 7117 36826 37312 42949 43422 35415 35933 40514 40972 70235 70701 66946 67031 72416 72990 78143 78627 123713 124183 128309 128824 124569 125046 122867 123405 628000 628271 633141 633407 639373 639831 651396 651854 
8 256 4287 4744 14033 14141 5991 6430 7199 7531 37386 37744 43502 43893 36017 36403 41058 41350 70770 71228 67111 67202 73070 73540 78728 79309 124258 124533 128901 129530 125141 125516 123475 123754 628342 628609 633476 633743 639902 640171 651925 652188 
9 288 4796 5322 14190 14301 6488 6977 7577 8056 37797 38261 43945 44409 36467 36958 41401 41862 71280 71732 67248 67351 73587 74062 79355 79842 124579 125044 129583 130191 125575 126058 123801 124283 628655 628926 633789 634056 640217 640686 652234 652691 
10 320 5383 5864 14353 14468 7025 7376 8110 8582 38311 38647 44461 44919 37013 37524 41913 42266 71778 72224 67403 67497 74108 74573 79888 80163 125090 125509 130244 130579 126104 126590 124330 124737 628972 629244 634102 634369 640732 641001 652737 653000 
11 352 5932 6418 14516 14615 7438 7949 8636 9135 38693 39157 44969 45409 37574 38089 42327 42794 72270 72738 67552 67654 74620 75183 80216 80698 125556 126036 130649 131213 126636 127120 124787 125278 629290 629561 634415 634683 641047 641506 653046 653499 
12 384 6501 6974 14700 14796 8038 8562 9232 9685 39249 39681 45488 45960 38167 38516 42890 43366 72807 73089 67735 67823 75258 75735 80775 81213 126113 126584 131306 131749 127202 127696 125349 125628 629630 629901 634752 635021 641575 641845 653570 653841 
13 416 7027 7509 14862 14946 8610 9123 9731 10203 39731 40251 46026 46506 38567 39104 43415 43893 73137 73604 67869 67954 75790 76289 81262 81742 126630 127122 131818 132392 127743 128253 125675 126120 629947 630218 635067 635329 641891 642393 653887 654341 
14 448 7574 8034 14992 15091 9179 9588 10255 10726 40297 40682 46560 46847 39154 39618 43944 44397 73652 74082 68008 68112 76338 76761 81805 82193 127177 127657 132465 132944 128300 128727 126166 126590 630264 630537 635375 635642 642440 642711 654388 654660 
15 480 8082 8578 15150 15624 9651 10135 10785 10889 40736 40831 46899 47372 39668 40154 44446 44536 74130 74610 68162 68637 76808 77282 82245 82736 127704 128170 133001 133595 128780 129260 126640 127118 630583 630858 635688 635958 642757 643227 654707 655161 
16 512 8670 9128 15714 16218 10235 10656 10976 11081 40908 41009 47464 47907 40233 40670 44612 44714 74689 75194 68717 69128 77355 77815 82817 83271 128245 128728 133698 134167 129338 129803 127200 127655 630927 631201 636027 636487 643299 643571 655232 655504 
17 544 9186 9671 16284 16766 10713 11210 11137 11244 41060 41173 47955 48395 40719 41212 44766 44871 75241 75735 69176 69676 77866 78343 83324 83821 128782 129268 134213 134743 129849 130312 127701 128156 631247 631522 636533 636802 643617 644126 655550 656008 
18 576 9733 10200 16826 17175 11267 11667 11292 11408 41219 41349 48444 48785 41261 41740 44926 45029 75785 76062 69725 70178 78389 78732 83870 84199 129318 129805 134792 135079 130358 131050 128203 128473 631568 631842 636848 637160 644172 644444 656054 656325 
19 608 10258 10809 17236 17769 11724 12221 11459 11563 41396 41487 48839 49305 41787 42269 45086 45192 76110 76633 70228 70808 78778 79438 84246 84729 129856 130316 135129 135669 131100 131555 128521 129142 631888 632162 637207 637475 644490 645041 656371 656819 
20 640 10908 11293 17855 18295 12312 12765 11656 11783 41585 41689 49390 49897 42364 42816 45276 45372 76711 77090 70893 71238 79520 79981 84803 85183 130400 131056 135753 136210 131627 132133 129214 129538 632231 632505 637544 638003 645112 645384 656890 657162 
21 672 11345 11813 18353 18848 12813 13333 11839 11960 41750 41841 49947 50517 42865 43360 45425 45521 77141 77623 71284 71760 80027 80523 85229 85765 131105 131591 136264 136778 132179 132642 129585 130067 632551 632822 638049 638317 645430 645898 657208 657660 
22 704 11864 12237 18919 19378 13394 13863 12026 12137 41888 41982 50565 51129 43406 43858 45575 45661 77674 78152 71813 72236 80571 81053 85819 86250 131637 132140 136836 137289 132689 132963 130115 130395 632868 633142 638363 638631 645944 646215 657707 657979 
23 736 12284 12770 19463 19933 13916 14457 12189 12294 42031 42156 51178 51302 43904 44387 45710 45803 78207 78712 72289 72759 81105 81575 86301 86390 132189 132672 137335 137839 133016 133484 130442 131068 633189 633459 638677 639019 646261 646773 658025 658470 
24 768 12868 13336 20030 20490 14542 15050 12405 12519 42238 42339 51385 51503 44466 44916 45886 45978 78794 79446 72835 73281 81666 82187 86468 86564 132747 133204 137923 138368 133561 133881 131144 131597 633528 633799 639088 639355 646843 647111 658541 658804 
25 800 13386 13865 20556 21010 15109 15580 12581 12693 42386 42490 51568 51659 44975 45468 46030 46149 79492 79978 73331 73786 82246 82722 86610 86696 133254 133783 138419 138901 133927 134411 131646 132138 633845 634116 639401 639832 647157 647670 658852 659435 
26 832 13913 14466 21056 21440 15646 16074 12749 12848 42541 42645 51710 51824 45518 45964 46207 46298 80025 80521 73834 74288 82769 83265 86745 86834 133833 134190 138949 139437 134458 134783 132187 132645 634162 634433 639879 640144 647716 647985 659482 659744 
27 864 14525 15045 21496 21968 16130 16605 12905 12991 42696 42794 51877 51974 46015 46503 46344 46434 80567 81058 74335 74793 83325 83839 86894 87003 134238 134752 139483 139957 134829 135286 132691 133146 634479 634752 640190 640634 648031 648490 659790 660244 
28 896 15133 15627 22057 22530 16713 17159 13092 13208 42900 42991 52047 52152 46576 46859 46530 46631 81146 81585 74862 75201 83931 84380 87084 87174 134841 135345 140044 140330 135365 135784 133220 133594 634821 635092 640703 640970 648559 648828 660315 660585 
29 928 15677 16218 22576 23046 17207 17750 13271 13394 43042 43148 52207 52306 46905 47411 46677 46766 81636 82181 75256 75774 84437 84955 87220 87306 135398 135883 140381 140902 135839 136301 133641 134167 635138 635409 641016 641477 648874 649379 660632 661090 
30 960 16268 16608 23108 23554 17806 18225 13448 13560 43214 43314 52357 52458 47458 47910 46827 46920 82229 82685 75822 76302 85013 85442 87352 87448 135939 136407 140948 141363 136348 136780 134218 134744 635455 635728 641524 641791 649425 649691 661136 661407 
31 992 16668 17144 23609 23710 18280 18767 13608 13710 43360 43831 52511 52604 47959 48430 46982 47084 82732 83258 76349 76444 85491 86000 87496 87588 136458 136563 141409 141850 136826 137285 134791 135239 635774 636251 641837 642110 649738 650193 661454 661912 
32 1024 17241 17763 23789 23890 18862 19314 13814 13907 43925 44389 52692 52814 48525 48810 47172 47272 83351 83841 76522 76613 86081 86645 87662 87755 136644 136732 141943 142320 137384 137843 135313 135682 636321 636593 642179 642439 650263 650528 661982 662253 
33 1056 17825 18296 23936 24051 19365 19854 13959 14058 44439 44912 52864 52961 48870 49343 47323 47415 83891 84382 76662 76753 86693 87154 87804 87892 136781 136877 142371 142852 137890 138361 135737 136208 636639 637159 642486 642746 650575 651030 662300 662761 
34 1088 18355 18784 24100 24228 19903 20256 14109 14218 44960 45410 53015 53118 49393 49907 47462 47560 84432 84924 76799 76886 87200 87701 87942 88026 136925 137009 142899 143345 138412 138906 136265 136781 637205 637471 642792 643236 651076 651341 662807 663077 
35 1120 18844 19305 24283 24398 20314 20790 14273 14367 45457 45961 53171 53277 49959 50519 47613 47715 84974 85437 76932 77436 87752 88233 88072 88156 137055 137160 143392 143915 138952 139046 136829 137287 637517 637994 643282 643543 651387 651853 663124 663603 
36 1152 19385 19850 24493 24589 20879 21267 14448 14544 46050 46518 53358 53470 50614 51134 47808 47902 85513 86015 77516 77830 88308 88823 88236 88337 137237 137335 143985 144467 139128 139215 137369 137838 638064 638333 643612 644124 651923 652184 663673 663940 
37 1184 19901 20392 24648 24746 21323 21833 14592 14704 46564 47073 53525 53613 51184 51639 47949 48038 86063 86658 77876 78339 88870 89323 88386 88479 137383 137474 144515 144974 139261 139358 137884 138365 638379 638858 644170 644438 652230 652689 663987 664460 
38 1216 20451 20912 24795 24914 21885 22338 14753 14850 47125 47629 53676 53772 51692 52163 48084 48181 86704 87181 78388 78735 89369 89799 88525 88616 137524 137610 145021 145518 139410 139503 138419 138699 638904 639175 644484 645040 652735 652998 664507 664773 
39 1248 20960 21427 24969 25075 22397 22946 14899 14990 47677 48193 53824 54327 52217 52699 48230 48333 87233 87345 78781 79442 89845 90348 88662 89120 137657 137746 145571 146023 139556 139650 138752 139205 639221 639770 645087 645357 653044 653498 664820 665346 
40 1280 21528 21966 25178 25269 23030 23539 15081 15219 48285 48782 54426 54863 52792 53248 48419 48529 87420 87504 79518 80002 90423 90899 89201 89519 137823 137907 146111 146588 139740 139830 139295 139645 639839 640112 645426 645896 653568 653839 665416 665682 
41 1312 22020 22483 25325 25437 23611 24099 15271 15397 48830 49339 54910 55395 53299 53780 48579 48674 87550 87634 80048 80529 90949 91412 89566 90016 137953 138046 146635 147131 139876 139963 139691 140246 640158 640632 645942 646208 653885 654340 665729 666199 
42 1344 22539 22972 25484 25589 24168 24569 15463 15553 49389 49900 55448 55942 53838 54210 48739 48842 87680 87776 80596 81060 91458 91900 90062 90523 138092 138185 147179 147541 140009 140100 140294 140632 640678 640951 646254 646771 654386 654659 666246 666514 
43 1376 23029 23532 25642 25774 24634 25088 15601 15740 49960 50518 56016 56507 54269 54774 48907 49010 87837 88321 81115 81583 91954 92414 90581 91032 138234 138331 147596 148089 140152 140255 140745 141359 640997 641476 646818 647087 654705 655160 666561 667030 
44 1408 23626 24102 25856 25963 25188 25629 15846 15954 50596 51140 56593 56965 54864 55326 49083 49177 88407 88857 81670 82188 92491 92953 91118 91551 138410 138506 148183 148663 140340 140437 141497 141886 641545 641818 647156 647626 655230 655500 667101 667366 
45 1440 24158 24702 26009 26107 25676 26172 16013 16110 51197 51674 57025 57508 55375 55847 49229 49330 88903 89367 82237 82684 93002 93505 91598 92184 138555 138641 148710 149176 140483 140574 141942 142445 641864 642392 647673 647941 655546 656006 667412 667898 
46 1472 24754 25208 26161 26290 26233 26720 16156 16253 51726 52189 57558 58049 55900 56342 49383 49473 89413 89905 82736 83261 93553 94019 92230 92507 138687 138773 149224 149704 140623 140731 142503 142864 642438 642707 647987 648459 656052 656321 667945 668210 
47 1504 25254 25776 26349 26863 26774 26891 16305 16789 52235 52733 58097 58598 56399 56491 49525 49981 89957 90422 83308 83397 94067 94154 92557 93010 138820 138915 149753 150289 140783 140886 142915 143030 642753 643225 648506 648766 656367 656818 668256 668728 
48 1536 25867 26189 26939 27225 26974 27095 16889 17179 52825 53250 58680 59104 56582 56686 50063 50519 90495 90898 83478 83562 94235 94329 93087 93529 138995 139085 150394 150860 140965 141057 143131 143292 643295 643563 648835 649094 656888 657153 668798 669062 
49 1568 26236 26714 27281 27914 27145 27250 17239 17758 53297 53773 59155 59668 56732 56829 50570 51127 90949 91404 83610 83694 94375 94462 93576 94059 139142 139228 150906 151352 141103 141201 143339 143656 643609 644122 649140 649401 657200 657659 669109 669578 
50 1600 26761 27214 27982 28435 27300 27412 17809 18231 53824 54312 59714 60081 56877 56984 51193 51677 91459 91904 83741 83835 94509 94608 94110 94564 139274 139365 151400 151751 141248 141335 143705 144072 644168 644436 649447 649707 657705 657969 669625 669889 
51 1632 27268 27914 28492 29027 27469 27577 18283 18759 54371 54852 60136 60629 57030 57130 51730 52184 91952 92446 83890 83984 94654 94744 94614 95130 139416 139516 151819 152288 141381 141471 144126 144358 644482 645039 649753 650197 658016 658469 669936 670413 
52 1664 28040 28445 29122 29418 27657 27758 18856 19319 54930 55403 60722 61111 57215 57342 52259 52731 92524 92956 84064 84163 94820 94906 95233 95718 139595 139695 152385 152816 141549 141660 144432 144697 645108 645376 650267 650540 658539 658803 670483 670750 
53 1696 28506 29043 29470 29994 27812 27909 19367 19819 55449 55937 61157 61641 57397 57496 52788 53246 93006 93507 84210 84295 94958 95044 95767 96252 139741 139846 152876 153340 141706 141798 144748 144864 645422 645894 650586 651034 658850 659434 670797 671265 
54 1728 29106 29401 30059 30503 27964 28112 19870 20249 55988 56395 61687 62074 57542 57633 53292 53776 93555 94021 84341 84427 95091 95179 96300 96769 139898 139992 153395 153875 141844 141933 144915 145132 645940 646206 651080 651352 659480 659741 671311 671579 
55 1760 29453 29919 30556 31049 28184 28282 20299 20787 56444 56960 62120 62604 57687 57782 53842 54310 94068 94158 84479 84959 95225 95312 96822 97321 140047 140138 153921 154371 141984 142079 145206 145408 646252 646770 651398 651855 659787 660243 671625 672094 
56 1792 30011 30498 31158 31622 28378 28486 20880 21260 57048 57515 62692 63111 57860 57974 54400 54854 94237 94321 85035 85443 95409 95498 97408 97896 140217 140311 154445 154904 142152 142238 145496 145616 646839 647108 651927 652195 660313 660584 672165 672433 
57 1824 30570 31050 31680 32227 28533 28651 21327 21808 57575 58066 63158 63662 58028 58128 54900 55367 94367 94451 85494 85995 95544 95628 97946 98418 140358 140444 154970 155421 142284 142385 145662 145764 647154 647625 652241 652692 660630 661088 672479 672954 
58 1856 31100 31551 32273 32647 28706 28817 21863 22331 58112 58667 63708 64141 58192 58291 55420 55864 94497 94601 86043 86533 95674 95768 98464 98840 140492 140598 155468 155970 142431 142530 145855 146060 647671 647939 652739 653008 661134 661406 673000 673267 
59 1888 31613 32081 32701 33200 28863 28973 22380 22857 58715 59244 64190 64717 58345 58443 55921 56383 94651 94749 86579 86663 95815 95913 98895 99383 140652 140747 156016 156114 142576 142661 146150 146241 647985 648458 653054 653500 661452 661910 673314 673785 
60 1920 32161 32615 33292 33748 29057 29172 22937 23245 59328 59809 64795 65213 58530 58630 56468 56962 94831 94922 86745 86831 95992 96078 99468 99948 140820 140907 156188 156291 142739 142824 146323 146415 648527 648801 653572 653843 661980 662252 673856 674120 
61 1952 32665 33198 33814 34318 29222 29329 23295 23801 59869 60354 65262 65776 58676 58805 57015 57483 94968 95053 86891 87000 96124 96209 99994 100448 140953 141041 156341 156432 142876 142968 146461 146547 648847 649377 653889 654342 662298 662759 674166 674670 
62 1984 33244 33723 34374 34854 29375 29488 23849 24139 60401 60896 65822 66152 58858 58955 57536 58046 95100 95193 87048 87141 96258 96351 100499 101098 141093 141208 156478 156569 143028 143118 146593 146694 649423 649690 654390 654661 662805 663076 674717 674983 
63 2016 33772 33877 34911 35362 29553 30063 24199 24713 60948 61438 66207 66714 59002 59477 58099 58600 95243 95329 87191 87699 96403 96883 101145 101615 141259 141729 156616 157154 143170 143645 146746 147240 649736 650189 654709 655163 663122 663601 675029 675500 
64 2048 33961 34059 35472 35942 30163 30628 24828 25213 61525 62022 66801 67255 59553 60030 58687 59115 95417 95518 87811 88242 96962 97460 101691 102193 141818 142282 157239 157666 143732 144002 147325 147749 650258 650527 655234 655505 663671 663939 675570 675836 
65 2080 34120 34212 36004 36486 30681 31155 25265 25780 62088 62562 67303 67770 60077 60590 59172 59719 95572 95666 88293 88820 97507 97987 102241 102744 142328 142804 157712 158184 144054 144520 147796 148258 650573 651024 655552 656009 663985 664459 675882 676353 
66 2112 34267 34372 36537 36960 31206 31635 25832 26181 62635 63118 67816 68158 60639 61090 59765 60085 95712 95801 88866 89241 98036 98419 102790 103227 142850 143338 158230 158511 144569 145000 148308 148666 651070 651339 656056 656327 664505 664772 676399 676666 
67 2144 34418 34514 37013 37522 31695 32251 26240 26719 63175 63682 68206 68783 61154 61646 60135 60620 95848 95943 89287 89755 98474 98950 103281 103752 143384 143891 158564 159036 145061 145538 148713 149172 651385 651835 656373 656820 664818 665344 676712 677148 
68 2176 34598 34687 37613 38106 32384 32682 26804 27221 63770 64241 68865 69320 61736 62181 60701 61106 96017 96115 89840 90298 99030 99447 103833 104276 143970 144471 159109 159432 145629 146068 149247 149696 651904 652176 656892 657164 665414 665681 677219 677486 
69 2208 34737 34830 38155 38650 32743 33211 27270 27911 64292 64752 69366 69854 62231 62732 61162 61664 96169 96267 90351 90863 99495 99962 104322 104784 144521 144989 159479 159960 146249 146994 149742 150214 652222 652678 657210 657661 665727 666198 677532 677972 
70 2240 34876 34977 38706 39162 33257 33740 27971 28431 64801 65284 69900 70192 62779 63115 61716 62186 96327 96415 90912 91327 100008 100449 104836 105276 145036 145531 160009 160519 147084 147756 150260 150691 652724 652996 657709 657980 666244 666513 678019 678286 
71 2272 35029 35131 39213 39682 33788 34251 28485 29040 65330 65845 70248 70804 63175 63821 62242 62758 96461 96545 91374 91841 100497 101097 105322 105406 145583 146064 160567 161028 147803 148490 150752 151211 653042 653493 658027 658471 666559 667029 678332 678800 
72 2304 35218 35317 39796 40257 34325 34844 29130 29415 65949 66526 70885 71233 63902 64405 62838 63321 96620 96712 91925 92399 101178 101631 105475 105565 146180 146595 161134 161565 148583 149212 151297 151750 653562 653829 658543 658807 667099 667364 678872 679138 
73 2336 35364 35491 40306 40792 34893 35358 29478 29931 66578 67031 71280 71755 64451 64942 63373 63869 96762 96855 92450 92952 101678 102190 105611 105706 146641 147130 161639 162231 149439 150185 151810 152272 653875 654338 658854 659436 667410 667897 679184 679616 
74 2368 35538 35645 40842 41213 35411 35725 29981 30313 67087 67551 71806 72230 64988 65377 63918 64410 96901 96996 92999 93506 102241 102546 105753 105848 147176 147538 162293 162622 150232 150687 152334 152649 654384 654648 659484 659748 667943 668208 679663 679929 
75 2400 35694 35813 41264 41736 35775 36273 30375 30843 67601 68060 72282 72755 65424 65933 64467 65049 97042 97127 93553 94018 102598 103042 105899 105983 147588 148084 162700 163216 150811 151931 152695 153219 654694 655152 659794 660245 668254 668726 679975 680418 
76 2432 35897 35985 41819 42261 36361 36784 30940 31380 68144 68627 72829 73093 66028 66531 65122 65577 97198 97282 94105 94570 103112 103580 106053 106143 148183 148668 163328 163933 152044 152439 153306 153758 655221 655490 660317 660586 668796 669061 680489 680760 
