0 0 2008 2442 4629 5083 0 402 14231 14745 38226 38702 44357 44816 34524 34915 28073 28375 79185 79642 73651 74145 71741 72190 68578 68986 120334 120426 129774 130226 127609 128096 126428 126868 913318 913780 915936 916340 914472 914763 923981 924269 971192 971679 971596 971878 967905 968236 966318 966778 1026106 1026544 1039459 1039787 1057073 1057335 1056454 1056907 1120738 1121008 1131160 1131435 1142321 1142594 1148373 1148643 
1 32 2491 2979 5136 5598 450 924 14800 15275 38766 39235 44870 45338 34965 35421 28434 28937 79688 80177 74191 74657 72257 72756 69032 69488 120472 120559 130272 130769 128145 128636 126917 127390 913831 914376 916390 916954 914810 915335 924322 924800 971732 972187 971926 972254 968294 968743 966830 967134 1026597 1026867 1039835 1040118 1057386 1057795 1056954 1057229 1121054 1121493 1131481 1131751 1142641 1142911 1148689 1148957 
2 64 3030 3490 5658 6168 977 1446 15325 15808 39284 39571 45388 45875 35469 35911 28990 29438 80223 80743 74705 75119 72802 73116 69547 69958 120605 120690 130815 131189 128683 129145 127441 128139 914422 914708 917000 917533 915386 915684 924861 925294 972233 972572 972313 972597 968795 969069 967187 967643 1026922 1027202 1040170 1040624 1057841 1058115 1057282 1057572 1121540 1121818 1131797 1132099 1142957 1143226 1149003 1149272 
3 96 3538 4025 6221 6736 1496 2095 15864 15979 39625 40092 45928 46403 35959 36474 29494 29998 80790 81271 75171 75655 73171 73664 70006 70515 120738 121207 131235 131717 129196 129794 128190 128841 914777 915247 917580 918032 915749 916304 925353 925811 972630 973094 972656 973099 969121 969422 967693 968232 1027249 1027770 1040676 1040961 1058168 1058455 1057618 1058077 1121864 1122142 1132146 1132420 1143272 1143713 1149318 1149587 
4 128 4128 4560 6827 7327 2180 2473 16058 16143 40179 40787 46495 46947 36561 37022 30092 30475 81346 81749 75730 76176 73737 74259 70591 70970 121281 121720 131798 132350 129895 130339 128930 129440 915327 915628 918122 918599 916406 916870 925900 926375 973185 973639 973180 973637 969506 969856 968316 968943 1027854 1028295 1041042 1041510 1058537 1058970 1058170 1058449 1122214 1122488 1132491 1132910 1143782 1144050 1149657 1149927 
5 160 4613 5089 7391 7849 2527 3023 16192 16311 40836 41308 46999 47506 37075 37568 30524 31000 81799 82299 76224 76744 74305 74778 71022 71508 121782 122352 132400 133013 130385 131086 129504 130248 915682 916175 918651 919119 916936 917526 926428 926914 973696 974156 973700 974158 969904 970200 968999 969321 1028341 1028639 1041572 1041864 1059018 1059391 1058501 1058966 1122534 1122813 1132957 1133236 1144096 1144535 1149973 1150245 
6 192 5137 5604 7912 8409 3079 3491 16361 16472 41362 41716 47561 48044 37626 38158 31060 31618 82352 82851 76790 77063 74824 75184 71562 72024 122399 122826 133065 133387 131132 131451 130298 131091 916224 916520 919173 919448 917582 918035 926969 927451 974202 974487 974204 974501 970252 970584 969374 969765 1028687 1028967 1041911 1042387 1059440 1059894 1059012 1059397 1122859 1123214 1133284 1133733 1144581 1144850 1150291 1150562 
7 224 5658 6168 8465 8945 3546 4051 16530 17003 41766 42248 48091 48608 38206 38677 31665 32152 82906 83459 77121 77617 75244 75701 72070 72549 122872 123380 133433 134009 131502 131996 131273 132529 916577 917074 919504 919978 918087 918586 927500 928099 974539 974999 974554 975003 970645 971131 969811 970102 1029013 1029422 1042437 1042783 1059941 1060226 1059446 1059914 1123260 1123698 1133780 1134052 1144896 1145340 1150608 1150878 
8 256 6254 6738 9031 9545 4134 4564 17083 17373 42343 42813 48697 49117 38792 39248 32239 32652 83544 84056 77699 78074 75780 76234 72631 73093 123461 123907 134093 134552 132093 132429 132626 133184 917172 917564 920075 920376 918696 919227 928216 928681 975090 975372 975111 975394 971219 971677 970195 970580 1029533 1029808 1042910 1043205 1060311 1060754 1059995 1060273 1123778 1124061 1134122 1134391 1145411 1145689 1150949 1151218 
9 288 6795 7319 9598 10080 4625 5202 17429 17996 42865 43352 49170 49667 39295 39760 32717 33233 84106 84633 78120 78576 76280 76753 73141 73593 123953 124438 134599 135103 132475 133019 133234 133855 917617 918096 920427 920889 919281 919756 928740 929222 975420 975910 975443 975912 971727 972013 970632 971130 1029860 1030268 1043281 1043769 1060805 1061074 1060325 1060791 1124108 1124554 1134437 1134759 1145735 1146177 1151264 1151533 
